START-OF-LOG: 3.0
CATEGORY: Single operator, SSB, high power
CONTEST: WAG
CALLSIGN: SN7R
LOCATION: DX
CLUB:
CLAIMED-SCORE:
OPERATORS: SP7RFF
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO: 14000 PH 2023-10-21 1502 SN7R          59          001 DL1SEC          59          P15
QSO: 14000 PH 2023-10-21 1503 SN7R          59          002 DJ6DO           59          O22
QSO: 14000 PH 2023-10-21 1504 SN7R          59          003 DL2RWK          59          000
QSO: 14000 PH 2023-10-21 1505 SN7R          59          004 DL4YAR          59          I21
QSO: 14000 PH 2023-10-21 1509 SN7R          59          005 DP0EPO          59          EPO
QSO:  7000 PH 2023-10-21 1513 SN7R          59          006 DL1DJH          59          P09
QSO:  7000 PH 2023-10-21 1517 SN7R          59          007 DK1OM           59          H02
QSO:  7000 PH 2023-10-21 1518 SN7R          59          008 DK1K            59          G14
QSO:  7000 PH 2023-10-21 1519 SN7R          59          009 DF2FM           59          F36
QSO:  7000 PH 2023-10-21 1521 SN7R          59          010 DF0SX           59        40P51
QSO:  7000 PH 2023-10-21 1521 SN7R          59          011 DK2BK           59          A22
QSO:  7000 PH 2023-10-21 1523 SN7R          59          012 DK0FR           59          A05
QSO:  7000 PH 2023-10-21 1523 SN7R          59          013 DH4PSG          59          N20
QSO:  7000 PH 2023-10-21 1524 SN7R          59          014 DH3JQ           59          L16
QSO:  7000 PH 2023-10-21 1524 SN7R          59          015 DK3QN           59          T19
QSO:  7000 PH 2023-10-21 1525 SN7R          59          016 DL9YFA          59          D06
QSO:  7000 PH 2023-10-21 1525 SN7R          59          017 DK2BE           59          Z31
QSO:  7000 PH 2023-10-21 1526 SN7R          59          018 DJ8CR           59          N15
QSO:  7000 PH 2023-10-21 1527 SN7R          59          019 DH1BC           59          Z31
QSO:  7000 PH 2023-10-21 1528 SN7R          59          020 DG1FN           59          K01
QSO:  7000 PH 2023-10-21 1529 SN7R          59          021 DK4DE           59          H50
QSO:  7000 PH 2023-10-21 1530 SN7R          59          022 DM6RAC          59          V22
QSO:  7000 PH 2023-10-21 1530 SN7R          59          023 DL7AXS          59          D06
QSO:  7000 PH 2023-10-21 1531 SN7R          59          024 DB4AA           59          H24
QSO:  7000 PH 2023-10-21 1531 SN7R          59          025 DL4VAI          59          Q07
QSO:  7000 PH 2023-10-21 1531 SN7R          59          026 DD1OP           59          H04
QSO:  7000 PH 2023-10-21 1532 SN7R          59          027 DL9ECA          59          L06
QSO:  7000 PH 2023-10-21 1532 SN7R          59          028 DF4LB           59          Y07
QSO:  7000 PH 2023-10-21 1532 SN7R          59          029 DK1KC           59          C06
QSO:  7000 PH 2023-10-21 1533 SN7R          59          030 DB2LS           59          E39
QSO:  7000 PH 2023-10-21 1533 SN7R          59          031 DL9LA           59          U08
