START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: SAC-SSB
CALLSIGN: M7ENK
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: M7ENK
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for SAC-SSB SAC/SSB/2023.
QSO: 28513 PH 2023-10-14 1420 M7ENK         59 1 OH9JS         59 80
QSO: 28538 PH 2023-10-14 1423 M7ENK         59 2 OH7KBF        59 197
QSO: 28553 PH 2023-10-14 1425 M7ENK         59 2 OH6DX         59 343
QSO: 28565 PH 2023-10-14 1427 M7ENK         59 4 OH8RA         59 121
QSO: 28489 PH 2023-10-14 1432 M7ENK         59 4 OH5Z          59 296
QSO: 28474 PH 2023-10-14 1434 M7ENK         59 6 OH6OS         59 247
QSO: 28394 PH 2023-10-14 1439 M7ENK         59 7 OH8RX         59 247
QSO: 21199 PH 2023-10-14 1522 M7ENK         59 9 SE5E          59 370
QSO: 21224 PH 2023-10-14 1523 M7ENK         59 10 OH3JR         59 258
QSO: 21233 PH 2023-10-14 1527 M7ENK         59 11 SK3W          59 301
QSO: 21248 PH 2023-10-14 1529 M7ENK         59 12 OG8M          59 417
QSO: 21200 PH 2023-10-14 1547 M7ENK         59 13 OH1Z          59 470
QSO: 21290 PH 2023-10-14 1550 M7ENK         59 14 JW5X          59 367
QSO: 21351 PH 2023-10-14 1554 M7ENK         59 15 8S8S          59 203
QSO: 21260 PH 2023-10-14 1558 M7ENK         59 17 TF3T          59 580
QSO: 14225 PH 2023-10-14 1614 M7ENK         59 18 OZ0MF         59 229
QSO: 14247 PH 2023-10-14 1635 M7ENK         59 19 OH8L          59 589
QSO: 14251 PH 2023-10-14 1636 M7ENK         59 20 SG4G          59 45
QSO: 14285 PH 2023-10-14 1644 M7ENK         59 21 OH1RX         59 408
QSO: 14287 PH 2023-10-14 1645 M7ENK         59 22 OG3B          59 508
QSO: 14305 PH 2023-10-14 1650 M7ENK         59 33 OG66X         59 563
QSO: 14233 PH 2023-10-14 1651 M7ENK         59 34 SM2U          59 252
QSO: 14258 PH 2023-10-14 1810 M7ENK         59 25 SD7X          59 215
QSO: 14220 PH 2023-10-14 2142 M7ENK         59 26 OH6K          59 704
END-OF-LOG:
