START-OF-LOG: 3.0
CONTEST: SAC-CW
CALLSIGN: G3RTU
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
OPERATORS: G3RTU
CLAIMED-SCORE: 5200
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: 
CATEGORY-MODE: CW
NAME: Keith
SOAPBOX: enjoyed the activity and contesting it puts life into our hf
SOAPBOX: bands. sorry at the moment only have limited time to get on the
SOAPBOX: air.
QSO:  7020 CW 2025-09-21 0433 G3RTU         599      1 SE4A          599    945 0
QSO:  7019 CW 2025-09-21 0437 G3RTU         599      2 SJ2W          599   1622 0
QSO:  7009 CW 2025-09-21 0444 G3RTU         599      3 LA8OM         599   1171 0
QSO:  7010 CW 2025-09-21 0456 G3RTU         599      4 OH0Z          599   1516 0
QSO:  7022 CW 2025-09-21 0505 G3RTU         599      5 OZ5W          599    682 0
QSO:  7005 CW 2025-09-21 0513 G3RTU         599      6 OG1F          599   1497 0
QSO: 14024 CW 2025-09-21 0522 G3RTU         599      7 OF9X          599   1290 0
QSO: 14034 CW 2025-09-21 0524 G3RTU         599      8 OG1F          599   1511 0
QSO: 14005 CW 2025-09-21 0529 G3RTU         599      9 OF60AP        599    760 0
QSO: 14009 CW 2025-09-21 0533 G3RTU         599     10 OG5O          599    539 0
QSO: 14023 CW 2025-09-21 0535 G3RTU         599     11 OH7K          599    769 0
QSO: 14029 CW 2025-09-21 0537 G3RTU         599     12 OG7Z          599   1031 0
QSO: 14007 CW 2025-09-21 0539 G3RTU         599     13 SK1BL         599    914 0
QSO: 14012 CW 2025-09-21 0540 G3RTU         599     14 SE8X          599    455 0
QSO: 14025 CW 2025-09-21 0543 G3RTU         599     15 OH2BKX        599    522 0
QSO: 14008 CW 2025-09-21 0622 G3RTU         599     16 OH2OA         599    608 0
QSO: 14045 CW 2025-09-21 0626 G3RTU         599     17 OH0V          599   1500 0
QSO: 14036 CW 2025-09-21 0627 G3RTU         599     18 OH8L          599    855 0
QSO: 14020 CW 2025-09-21 0633 G3RTU         599     19 SE4A          599   1050 0
QSO: 14016 CW 2025-09-21 0635 G3RTU         599     20 SM5IMO        599    882 0
QSO: 14032 CW 2025-09-21 0637 G3RTU         599     21 OH0Z          599   1600 0
QSO: 14041 CW 2025-09-21 0640 G3RTU         599     22 SD3A          599    360 0
QSO: 21022 CW 2025-09-21 0645 G3RTU         599     23 OH2MGA        599    420 0
QSO: 21042 CW 2025-09-21 0647 G3RTU         599     24 OH6OS         599    938 0
QSO: 21010 CW 2025-09-21 0649 G3RTU         599     25 OH7K          599    586 0
QSO: 21023 CW 2025-09-21 0652 G3RTU         599     26 OH8WW         599    666 0
QSO: 21029 CW 2025-09-21 0653 G3RTU         599     27 OH3Z          599    778 0
QSO: 21031 CW 2025-09-21 0655 G3RTU         599     28 OG1F          599   1634 0
QSO: 21020 CW 2025-09-21 0711 G3RTU         599     29 OH2CV         599    696 0
QSO: 21024 CW 2025-09-21 0712 G3RTU         599     30 OH2OA         599    663 0
QSO: 21037 CW 2025-09-21 0713 G3RTU         599     31 OH3FM         599   1152 0
QSO: 21042 CW 2025-09-21 0714 G3RTU         599     32 OH3OJ         599    389 0
QSO: 21008 CW 2025-09-21 0717 G3RTU         599     33 OG1R          599    491 0
QSO: 21009 CW 2025-09-21 0718 G3RTU         599     34 OH8Z          599    758 0
QSO: 21038 CW 2025-09-21 0720 G3RTU         599     35 OH4R          599    616 0
QSO: 21015 CW 2025-09-21 0721 G3RTU         599     36 SM2EZT        599    394 0
QSO: 21001 CW 2025-09-21 0728 G3RTU         599     37 OG5B          599    842 0
QSO: 14019 CW 2025-09-21 0729 G3RTU         599     38 LA8HGA        599    790 0
QSO: 14021 CW 2025-09-21 0733 G3RTU         599     39 SD6O          599   1189 0
QSO: 14025 CW 2025-09-21 0733 G3RTU         599     40 SM6TOL        599    645 0
QSO: 14024 CW 2025-09-21 0737 G3RTU         599     41 SE5T          599   1016 0
QSO: 14027 CW 2025-09-21 0826 G3RTU         599     42 OH5Z          599   1654 0
QSO: 14036 CW 2025-09-21 0827 G3RTU         599     43 OH6OS         599   1059 0
QSO: 14038 CW 2025-09-21 0828 G3RTU         599     44 SF6W          599    751 0
QSO: 14041 CW 2025-09-21 0830 G3RTU         599     45 OH3FM         599   1253 0
QSO: 14050 CW 2025-09-21 0834 G3RTU         599     46 SM6Q          599    404 0
QSO: 14010 CW 2025-09-21 0835 G3RTU         599     47 OH2BA         599    851 0
QSO: 14011 CW 2025-09-21 0836 G3RTU         599     48 OZ5W          599    655 0
QSO: 14013 CW 2025-09-21 0837 G3RTU         599     49 SE5E          599   1718 0
QSO: 14014 CW 2025-09-21 0838 G3RTU         599     50 OZ8SW         599    340 0
QSO: 14033 CW 2025-09-21 0843 G3RTU         599     51 LA/US1PM      599    175 0
QSO: 14044 CW 2025-09-21 0845 G3RTU         599     52 SM6IQD        599    386 0
QSO: 14047 CW 2025-09-21 0846 G3RTU         599     53 SM5DXR        599    315 0
QSO: 14028 CW 2025-09-21 0849 G3RTU         599     54 LC5A          599    979 0
QSO: 14033 CW 2025-09-21 0850 G3RTU         599     55 SK3GM         599    536 0
QSO: 14014 CW 2025-09-21 0853 G3RTU         599     56 SJ2W          599   1943 0
QSO: 14031 CW 2025-09-21 0903 G3RTU         599     57 OZ1IVA        599    428 0
QSO: 14039 CW 2025-09-21 0906 G3RTU         599     58 OZ1IKY        599   1141 0
QSO: 14038 CW 2025-09-21 0908 G3RTU         599     59 SG4G          599   1988 0
QSO: 14020 CW 2025-09-21 0913 G3RTU         599     60 LA3BO         599   1148 0
QSO: 14021 CW 2025-09-21 0915 G3RTU         599     61 LC7X          599    887 0
QSO: 21021 CW 2025-09-21 0917 G3RTU         599     62 OH0Z          599   1812 0
QSO: 21030 CW 2025-09-21 0923 G3RTU         599     63 OH8WR         599    206 0
QSO: 21032 CW 2025-09-21 0925 G3RTU         599     64 LA9OI         599    864 0
QSO: 21033 CW 2025-09-21 0928 G3RTU         599     65 OH3JR         599     18 0
QSO: 21049 CW 2025-09-21 0931 G3RTU         599     66 OG9E          599    947 0
QSO: 21049 CW 2025-09-21 0933 G3RTU         599     67 SJ2W          599   2006 0
QSO: 21026 CW 2025-09-21 0942 G3RTU         599     68 OH4BCS        599    376 0
QSO: 21034 CW 2025-09-21 0943 G3RTU         599     69 SK0QO         599   1170 0
QSO: 21035 CW 2025-09-21 0944 G3RTU         599     70 SM5EPO        599    703 0
QSO: 21046 CW 2025-09-21 0946 G3RTU         599     71 SG0M          599    479 0
QSO: 21051 CW 2025-09-21 0950 G3RTU         599     72 OH1X          599    627 0
QSO: 21017 CW 2025-09-21 0952 G3RTU         599     73 SM6TOL        599    745 0
QSO: 21023 CW 2025-09-21 0953 G3RTU         599     74 OH5C          599    105 0
QSO: 21040 CW 2025-09-21 1000 G3RTU         599     75 SA2OLM        599    171 0
QSO: 21018 CW 2025-09-21 1013 G3RTU         599     76 SM5INC        599    666 0
QSO: 21022 CW 2025-09-21 1015 G3RTU         599     77 OH1WZ         599    453 0
QSO: 21023 CW 2025-09-21 1016 G3RTU         599     78 OH3AA         599    349 0
QSO: 21029 CW 2025-09-21 1017 G3RTU         599     79 SK3W          599    675 0
QSO: 21034 CW 2025-09-21 1018 G3RTU         599     80 OG6N          599   1234 0
QSO: 21037 CW 2025-09-21 1021 G3RTU         599     81 OH6LW         599    420 0
QSO: 21048 CW 2025-09-21 1023 G3RTU         599     82 LB1UK         599    768 0
QSO: 21046 CW 2025-09-21 1120 G3RTU         599     83 OH1SEC        599    259 0
QSO: 21004 CW 2025-09-21 1122 G3RTU         599     84 OH2XX         599   1425 0
QSO: 21034 CW 2025-09-21 1124 G3RTU         599     85 OH9X          599   1689 0
QSO: 21034 CW 2025-09-21 1130 G3RTU         599     86 SD3A          599    543 0
QSO: 14013 CW 2025-09-21 1131 G3RTU         599     87 LA/DH0JAE     599    281 0
QSO: 14014 CW 2025-09-21 1132 G3RTU         599     88 SD6M          599    892 0
QSO: 14017 CW 2025-09-21 1133 G3RTU         599     89 LC5T          599   1141 0
QSO: 14044 CW 2025-09-21 1135 G3RTU         599     90 SK6D          599    498 0
QSO: 14022 CW 2025-09-21 1136 G3RTU         599     91 OY1CT         599   1435 0
QSO: 14023 CW 2025-09-21 1138 G3RTU         599     92 OG5B          599    987 0
QSO: 14038 CW 2025-09-21 1141 G3RTU         599     93 SK3W          599    862 0
