START-OF-LOG: 3.0
CONTEST: SAC-CW
CALLSIGN: OZ1IVA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
OPERATORS: OZ1IVA
CLAIMED-SCORE: 121873
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: WIRE-ONLY
CATEGORY-MODE: CW
NAME: Lars
QSO: 14028 CW 2025-09-20 1206 OZ1IVA        599      1 IR2RMAG       599      1 0
QSO: 14019 CW 2025-09-20 1211 OZ1IVA        599      2 HB9CIC        599     12 0
QSO: 14019 CW 2025-09-20 1212 OZ1IVA        599      3 M4N           599     17 0
QSO: 14019 CW 2025-09-20 1212 OZ1IVA        599      4 UT2II         599     11 0
QSO: 14019 CW 2025-09-20 1213 OZ1IVA        599      5 SV1ENG        599     12 0
QSO: 14019 CW 2025-09-20 1214 OZ1IVA        599      6 DG4SFS        599      1 0
QSO: 14019 CW 2025-09-20 1215 OZ1IVA        599      7 YQ6A          599     19 0
QSO: 14019 CW 2025-09-20 1216 OZ1IVA        599      8 YO6BLU        599      9 0
QSO: 14019 CW 2025-09-20 1216 OZ1IVA        599      9 IK4RVY        599     21 0
QSO: 14019 CW 2025-09-20 1217 OZ1IVA        599     10 DJ8PG         599      1 0
QSO: 14019 CW 2025-09-20 1217 OZ1IVA        599     11 DL1DTL        599     21 0
QSO: 14019 CW 2025-09-20 1218 OZ1IVA        599     12 IV3HAX        599     16 0
QSO: 14019 CW 2025-09-20 1219 OZ1IVA        599     13 LZ2PS         599      9 0
QSO: 14019 CW 2025-09-20 1219 OZ1IVA        599     14 LY3QA         599      6 0
QSO: 14019 CW 2025-09-20 1219 OZ1IVA        599     15 UT4LW         599     47 0
QSO: 14019 CW 2025-09-20 1222 OZ1IVA        599     16 UT5UGR        599     19 0
QSO: 14019 CW 2025-09-20 1222 OZ1IVA        599     17 9A3QB         599      6 0
QSO: 14019 CW 2025-09-20 1223 OZ1IVA        599     18 SP9JZT        599     16 0
QSO: 14019 CW 2025-09-20 1224 OZ1IVA        599     19 VA2EBI        599     19 0
QSO: 14019 CW 2025-09-20 1225 OZ1IVA        599     20 F6DCQ         599     16 0
QSO: 14019 CW 2025-09-20 1226 OZ1IVA        599     21 OK2MBP        599     25 0
QSO: 14019 CW 2025-09-20 1227 OZ1IVA        599     22 9A5O          599      4 0
QSO: 14019 CW 2025-09-20 1227 OZ1IVA        599     23 G3SWC         599     24 0
QSO: 14019 CW 2025-09-20 1227 OZ1IVA        599     24 UZ7E          599     33 0
QSO: 14019 CW 2025-09-20 1228 OZ1IVA        599     25 IK3UMZ        599      5 0
QSO: 14019 CW 2025-09-20 1229 OZ1IVA        599     26 F5JU          599      4 0
QSO: 14019 CW 2025-09-20 1229 OZ1IVA        599     27 IK2AUK        599      2 0
QSO: 14019 CW 2025-09-20 1230 OZ1IVA        599     28 UT8EU         599     43 0
QSO: 14019 CW 2025-09-20 1230 OZ1IVA        599     29 PA3EWG        599     13 0
QSO: 14019 CW 2025-09-20 1231 OZ1IVA        599     30 Z33B          599      1 0
QSO: 14019 CW 2025-09-20 1231 OZ1IVA        599     31 ON4DN         599     37 0
QSO: 14019 CW 2025-09-20 1232 OZ1IVA        599     32 DK3YD         599     24 0
QSO: 14019 CW 2025-09-20 1233 OZ1IVA        599     33 DF9SJ         599     10 0
QSO: 14019 CW 2025-09-20 1233 OZ1IVA        599     34 IK3TCK        599      8 0
QSO: 14019 CW 2025-09-20 1234 OZ1IVA        599     35 HB9RB         599      1 0
QSO: 14019 CW 2025-09-20 1235 OZ1IVA        599     36 HG6O          599      5 0
QSO: 14019 CW 2025-09-20 1236 OZ1IVA        599     37 ES2QD         599      4 0
QSO: 14019 CW 2025-09-20 1236 OZ1IVA        599     38 CT7BJG        599      9 0
QSO: 14019 CW 2025-09-20 1237 OZ1IVA        599     39 HA1NB         599      9 0
QSO: 14019 CW 2025-09-20 1239 OZ1IVA        599     40 SQ6MIH        599     29 0
QSO: 21037 CW 2025-09-20 1243 OZ1IVA        599     41 HA3DX         599     49 0
QSO: 21037 CW 2025-09-20 1243 OZ1IVA        599     42 HG5D          599     67 0
