START-OF-LOG: 3.0
CONTEST: SAC-CW
CALLSIGN: OZ/DL3KWF
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CLAIMED-SCORE: 137692
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: 
CATEGORY-MODE: CW
NAME: Hardy Zenker
QSO: 21024 CW 2025-09-20 1200 OZ/DL3KWF     599      1 NN3W          599      2 0
QSO: 21024 CW 2025-09-20 1203 OZ/DL3KWF     599      2 HG5D          599      8 0
QSO: 21024 CW 2025-09-20 1205 OZ/DL3KWF     599      3 KC1XX         599      9 0
QSO: 21024 CW 2025-09-20 1207 OZ/DL3KWF     599      4 WX8C          599     12 0
QSO: 21024 CW 2025-09-20 1208 OZ/DL3KWF     599      5 UR5ECW        599     14 0
QSO: 21024 CW 2025-09-20 1208 OZ/DL3KWF     599      6 LZ6E          599     11 0
QSO: 21024 CW 2025-09-20 1209 OZ/DL3KWF     599      7 JF3BFS        599      4 0
QSO: 21024 CW 2025-09-20 1211 OZ/DL3KWF     599      8 YO3XX         599     11 0
QSO: 21024 CW 2025-09-20 1212 OZ/DL3KWF     599      9 KA1IS         599     15 0
QSO: 21024 CW 2025-09-20 1212 OZ/DL3KWF     599     10 Z33F          599     14 0
QSO: 21024 CW 2025-09-20 1213 OZ/DL3KWF     599     11 K3WW          599     26 0
QSO: 21024 CW 2025-09-20 1218 OZ/DL3KWF     599     12 UY7LM         599     11 0
QSO: 21024 CW 2025-09-20 1219 OZ/DL3KWF     599     13 ZA1RST        599     13 0
QSO: 21023 CW 2025-09-20 1225 OZ/DL3KWF     599     14 US3EW         599     22 0
QSO: 21024 CW 2025-09-20 1228 OZ/DL3KWF     599     15 YO4NF         599     33 0
QSO: 21024 CW 2025-09-20 1231 OZ/DL3KWF     599     16 LZ1ND         599     35 0
QSO: 21024 CW 2025-09-20 1233 OZ/DL3KWF     599     17 VE3VN         599     14 0
QSO: 21024 CW 2025-09-20 1235 OZ/DL3KWF     599     18 AA2A          599     36 0
QSO: 21024 CW 2025-09-20 1235 OZ/DL3KWF     599     19 LZ5R          599     44 0
QSO: 21024 CW 2025-09-20 1237 OZ/DL3KWF     599     20 N3RD          599     37 0
QSO: 21024 CW 2025-09-20 1239 OZ/DL3KWF     599     21 UR5EJ         599     13 0
QSO: 21024 CW 2025-09-20 1239 OZ/DL3KWF     599     22 LZ5DI         599     44 0
QSO: 21024 CW 2025-09-20 1240 OZ/DL3KWF     599     23 UT5UGR        599     39 0
QSO: 21024 CW 2025-09-20 1240 OZ/DL3KWF     599     24 5B4AMX        599     62 0
QSO: 21024 CW 2025-09-20 1245 OZ/DL3KWF     599     25 K5KG          599     27 0
QSO: 21024 CW 2025-09-20 1246 OZ/DL3KWF     599     26 LZ1QV         599     34 0
QSO: 21027 CW 2025-09-20 1253 OZ/DL3KWF     599     27 VA2EBI        599     48 0
QSO: 21027 CW 2025-09-20 1256 OZ/DL3KWF     599     28 SV1JG         599     45 0
QSO: 21028 CW 2025-09-20 1305 OZ/DL3KWF     599     29 LZ1YF         599     24 0
QSO: 21028 CW 2025-09-20 1306 OZ/DL3KWF     599     30 LZ1QV         599     52 0
QSO: 21028 CW 2025-09-20 1309 OZ/DL3KWF     599     31 CT7BJG        599     53 0
QSO: 21028 CW 2025-09-20 1310 OZ/DL3KWF     599     32 JA6GCE        599     39 0
QSO: 21028 CW 2025-09-20 1316 OZ/DL3KWF     599     33 YU5R          599     34 0
QSO: 21037 CW 2025-09-20 1324 OZ/DL3KWF     599     34 S56A          599     34 0
QSO: 21037 CW 2025-09-20 1327 OZ/DL3KWF     599     35 A71A          599      8 0
QSO: 21037 CW 2025-09-20 1333 OZ/DL3KWF     599     36 HA5JI         599    130 0
QSO: 21037 CW 2025-09-20 1335 OZ/DL3KWF     599     37 N3AM          599     29 0
QSO: 21037 CW 2025-09-20 1337 OZ/DL3KWF     599     38 K0EJ          599     55 0
QSO: 21037 CW 2025-09-20 1339 OZ/DL3KWF     599     39 TA3/HB9FIH    599     28 0
QSO: 21010 CW 2025-09-20 1347 OZ/DL3KWF     599     40 F6IRA         599     70 0
QSO: 21027 CW 2025-09-20 1357 OZ/DL3KWF     599     41 K1AR          599     34 0
QSO: 14016 CW 2025-09-20 1415 OZ/DL3KWF     599     42 UZ1WW         599     76 0
QSO: 14016 CW 2025-09-20 1415 OZ/DL3KWF     599     43 LZ1QV         599    115 0
QSO: 14016 CW 2025-09-20 1416 OZ/DL3KWF     599     44 G3WVG         599      7 0
QSO: 14016 CW 2025-09-20 1416 OZ/DL3KWF     599     45 IK6QRH        599     17 0
QSO: 14016 CW 2025-09-20 1416 OZ/DL3KWF     599     46 G3RLE         599     35 0
QSO: 14016 CW 2025-09-20 1417 OZ/DL3KWF     599     47 HA1RJ         599     80 0
QSO: 14016 CW 2025-09-20 1417 OZ/DL3KWF     599     48 YO4NF         599    140 0
QSO: 14016 CW 2025-09-20 1418 OZ/DL3KWF     599     49 HA5JI         599    186 0
QSO: 14016 CW 2025-09-20 1419 OZ/DL3KWF     599     50 S56A          599     81 0
QSO: 14016 CW 2025-09-20 1419 OZ/DL3KWF     599     51 LZ1ZJ         599     68 0
QSO: 14016 CW 2025-09-20 1420 OZ/DL3KWF     599     52 HA5NR         599     73 0
QSO: 14016 CW 2025-09-20 1420 OZ/DL3KWF     599     53 M1X           599    130 0
QSO: 14016 CW 2025-09-20 1421 OZ/DL3KWF     599     54 LZ1ND         599    168 0
QSO: 14016 CW 2025-09-20 1421 OZ/DL3KWF     599     55 UR1YAA        599    105 0
QSO: 14016 CW 2025-09-20 1422 OZ/DL3KWF     599     56 YO8DOH        599     73 0
QSO: 14016 CW 2025-09-20 1422 OZ/DL3KWF     599     57 LZ5DI         599    159 0
QSO: 14016 CW 2025-09-20 1423 OZ/DL3KWF     599     58 MM9I          599     98 0
QSO: 14016 CW 2025-09-20 1423 OZ/DL3KWF     599     59 LZ6E          599    142 0
QSO: 14016 CW 2025-09-20 1424 OZ/DL3KWF     599     60 LZ5R          599    169 0
QSO: 14016 CW 2025-09-20 1425 OZ/DL3KWF     599     61 G4IIY         599     52 0
QSO: 14016 CW 2025-09-20 1426 OZ/DL3KWF     599     62 IK3VUT        599     23 0
QSO: 14016 CW 2025-09-20 1426 OZ/DL3KWF     599     63 OM3CDN        599      8 0
QSO: 14016 CW 2025-09-20 1427 OZ/DL3KWF     599     64 YO2MNZ        599     97 0
QSO: 14016 CW 2025-09-20 1427 OZ/DL3KWF     599     65 OE5TXF        599     81 0
QSO: 14016 CW 2025-09-20 1428 OZ/DL3KWF     599     66 HA7MF         599     92 0
QSO: 14016 CW 2025-09-20 1429 OZ/DL3KWF     599     67 IK3WBY        599     14 0
QSO: 14016 CW 2025-09-20 1430 OZ/DL3KWF     599     68 UY7LM         599     65 0
QSO: 14016 CW 2025-09-20 1430 OZ/DL3KWF     599     69 YO8COR        599     50 0
QSO: 14016 CW 2025-09-20 1431 OZ/DL3KWF     599     70 YQ6A          599     63 0
QSO: 14016 CW 2025-09-20 1431 OZ/DL3KWF     599     71 S52W          599     37 0
QSO: 14016 CW 2025-09-20 1432 OZ/DL3KWF     599     72 HB9RB         599     35 0
QSO: 14016 CW 2025-09-20 1434 OZ/DL3KWF     599     73 UT8W          599     24 0
QSO: 14016 CW 2025-09-20 1434 OZ/DL3KWF     599     74 KO8SCA        599     26 0
QSO: 14016 CW 2025-09-20 1436 OZ/DL3KWF     599     75 LZ1YF         599     57 0
QSO: 14016 CW 2025-09-20 1438 OZ/DL3KWF     599     76 KA1IS         599    186 0
QSO: 14016 CW 2025-09-20 1438 OZ/DL3KWF     599     77 HA3HK         599      5 0
QSO: 14016 CW 2025-09-20 1439 OZ/DL3KWF     599     78 IK4OMU        599     81 0
QSO: 14016 CW 2025-09-20 1443 OZ/DL3KWF     599     79 F6DCQ         599     61 0
QSO: 14016 CW 2025-09-20 1443 OZ/DL3KWF     599     80 YO9SW         599      7 0
QSO: 14016 CW 2025-09-20 1445 OZ/DL3KWF     599     81 F5SGI         599     63 0
QSO: 14016 CW 2025-09-20 1446 OZ/DL3KWF     599     82 G3SWC         599    103 0
QSO: 14016 CW 2025-09-20 1447 OZ/DL3KWF     599     83 Z33B          599     39 0
QSO: 14016 CW 2025-09-20 1447 OZ/DL3KWF     599     84 UR1UU         599      4 0
QSO: 14016 CW 2025-09-20 1448 OZ/DL3KWF     599     85 HB9ARF        599    103 0
QSO: 14016 CW 2025-09-20 1449 OZ/DL3KWF     599     86 UT4LW         599    122 0
QSO: 14016 CW 2025-09-20 1451 OZ/DL3KWF     599     87 HB9CNU        599      5 0
QSO: 14016 CW 2025-09-20 1452 OZ/DL3KWF     599     88 LY2BKT        599     78 0
QSO: 14016 CW 2025-09-20 1453 OZ/DL3KWF     599     89 UP7L          599    149 0
