START-OF-LOG: 3.0
CATEGORY: Single operator, SSB, low power
CONTEST: WAG
SPECIFIC: V11
CALLSIGN: DF1AN
LOCATION: DX
CLAIMED-SCORE: 10578
CREATED-BY: HAM OFFICE 5  REL. 9.7E HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
CLUB: DARC
OPERATORS: DF1AN
QSO: 7000  PH  2019-10-19 1527 DF1AN 59  V11               DK0OD        59  C06
QSO: 7000  PH  2019-10-19 1529 DF1AN 59  V11               DD8VX        59  K47
QSO: 7000  PH  2019-10-19 1535 DF1AN 59  V11               S51CK        59  021
QSO: 7000  PH  2019-10-19 1545 DF1AN 59  V11               DF1HPK       59  C28
QSO: 7000  PH  2019-10-19 1546 DF1AN 59  V11               DL9WO        59  F11
QSO: 7000  PH  2019-10-19 1548 DF1AN 59  V11               DM5RS        59  K32
QSO: 7000  PH  2019-10-19 1550 DF1AN 59  V11               TM2F         59  054
QSO: 7000  PH  2019-10-19 1552 DF1AN 59  V11               IZ2KXC       59  089
QSO: 7000  PH  2019-10-19 1553 DF1AN 59  V11               DL4MFR       59  C05
QSO: 7000  PH  2019-10-19 1555 DF1AN 59  V11               DG4SBZ       59  P62
QSO: 7000  PH  2019-10-19 1556 DF1AN 59  V11               YL3CW        59  079
QSO: 7000  PH  2019-10-19 1558 DF1AN 59  V11               DM5TI        59  C15
QSO: 7000  PH  2019-10-19 1559 DF1AN 59  V11               DG1IU        59  A36
QSO: 7000  PH  2019-10-19 1606 DF1AN 59  V11               DF2KD        59  G22
QSO: 7000  PH  2019-10-19 1607 DF1AN 59  V11               DH3RD        59  K09
QSO: 7000  PH  2019-10-19 1611 DF1AN 59  V11               DK8R         59  Q05
QSO: 7000  PH  2019-10-19 1613 DF1AN 59  V11               RL4F         59  122
QSO: 7000  PH  2019-10-19 1614 DF1AN 59  V11               IZ4ZZB       59  075
QSO: 7000  PH  2019-10-19 1620 DF1AN 59  V11               GB2SAT       59  006
QSO: 7000  PH  2019-10-19 1622 DF1AN 59  V11               DC8LZ        59  A05
QSO: 7000  PH  2019-10-19 1624 DF1AN 59  V11               IK5RLP       59  034
QSO: 7000  PH  2019-10-19 1628 DF1AN 59  V11               2E0DWU       59  003
QSO: 7000  PH  2019-10-19 1636 DF1AN 59  V11               YU5R         59  051
QSO: 7000  PH  2019-10-19 1643 DF1AN 59  V11               EW6W         59  151
QSO: 7000  PH  2019-10-19 1645 DF1AN 59  V11               RW3XZ        59  131
QSO: 7000  PH  2019-10-19 1648 DF1AN 59  V11               IT9FRX       59  199
QSO: 7000  PH  2019-10-19 1653 DF1AN 59  V11               RN3F         59  171
QSO: 14000 PH  2019-10-19 1701 DF1AN 59  V11               EE7P         59  131
QSO: 14000 PH  2019-10-19 1703 DF1AN 59  V11               CT9ABN       59  285
QSO: 14000 PH  2019-10-19 1704 DF1AN 59  V11               EA7KI        59  154
QSO: 14000 PH  2019-10-19 1706 DF1AN 59  V11               CR3W         59  398
QSO: 14000 PH  2019-10-19 1711 DF1AN 59  V11               CR2Y         59  284
QSO: 14000 PH  2019-10-19 1714 DF1AN 59  V11               KC1XX        59  255
QSO: 14000 PH  2019-10-19 1719 DF1AN 59  V11               CT9ABO       59  287
QSO: 14000 PH  2019-10-19 1827 DF1AN 59  V11               PZ5RA        59  124
QSO: 14000 PH  2019-10-19 1835 DF1AN 59  V11               PJ2/DL8OBQ   59  297
QSO: 14000 PH  2019-10-19 1840 DF1AN 59  V11               PY5QW        59  235
QSO: 7000  PH  2019-10-19 1852 DF1AN 59  V11               YP0C         59  208
QSO: 7000  PH  2019-10-19 1854 DF1AN 59  V11               LZ9V         59  182
QSO: 7000  PH  2019-10-19 1915 DF1AN 59  V11               DM3X         59  V11
QSO: 7000  PH  2019-10-19 1923 DF1AN 59  V11               ER3CT        59  083
QSO: 3500  PH  2019-10-19 1939 DF1AN 59  V11               DL9WO        59  F11
QSO: 3500  PH  2019-10-19 1942 DF1AN 59  V11               DL4ST        59  W02
QSO: 3500  PH  2019-10-19 1947 DF1AN 59  V11               DK0BM        59  C04
QSO: 3500  PH  2019-10-19 1950 DF1AN 59  V11               PA7WW        59  086
QSO: 3500  PH  2019-10-19 1951 DF1AN 59  V11               RT2C         59  169
QSO: 3500  PH  2019-10-19 1953 DF1AN 59  V11               PA9M         59  410
QSO: 3500  PH  2019-10-19 1954 DF1AN 59  V11               DM3D         59  Y06
QSO: 3500  PH  2019-10-19 1956 DF1AN 59  V11               OK1AY        59  157
QSO: 3500  PH  2019-10-19 1958 DF1AN 59  V11               DA0CCC       59  D23
QSO: 3500  PH  2019-10-19 1959 DF1AN 59  V11               DK0MM        59  F39
QSO: 3500  PH  2019-10-19 2001 DF1AN 59  V11               DM3C         59  V22
QSO: 3500  PH  2019-10-19 2003 DF1AN 59  V11               PC50DIG      59  368
QSO: 3500  PH  2019-10-19 2005 DF1AN 59  V11               SP3ZHP       59  027
QSO: 3500  PH  2019-10-19 2007 DF1AN 59  V11               DK2YL        59  Q05
QSO: 3500  PH  2019-10-19 2010 DF1AN 59  V11               DL2LBK       59  M06
QSO: 3500  PH  2019-10-19 2011 DF1AN 59  V11               DO2HQS       59  W28
QSO: 3500  PH  2019-10-19 2013 DF1AN 59  V11               DL9RAR       59  U14
QSO: 3500  PH  2019-10-19 2017 DF1AN 59  V11               DD0VU        59  S19
QSO: 3500  PH  2019-10-19 2018 DF1AN 59  V11               DM5SB        59  S50
QSO: 3500  PH  2019-10-19 2019 DF1AN 59  V11               LY5AX        59  117
QSO: 3500  PH  2019-10-19 2020 DF1AN 59  V11               DF0RW        59  R17
QSO: 3500  PH  2019-10-19 2023 DF1AN 59  V11               DL0FA        59  H07
QSO: 3500  PH  2019-10-19 2026 DF1AN 59  V11               DB1BAC       59  I18
QSO: 3500  PH  2019-10-19 2031 DF1AN 59  V11               PA5ABW       59  026
QSO: 3500  PH  2019-10-19 2038 DF1AN 59  V11               DL2SAX       59  P05
QSO: 3500  PH  2019-10-19 2042 DF1AN 59  V11               DG1IU        59  A36
QSO: 3500  PH  2019-10-19 2043 DF1AN 59  V11               DK9BM        59  N47
QSO: 3500  PH  2019-10-19 2044 DF1AN 59  V11               LY5Q         59  184
QSO: 3500  PH  2019-10-19 2046 DF1AN 59  V11               SO3O         59  257
QSO: 3500  PH  2019-10-19 2049 DF1AN 59  V11               YP0C         59  373
QSO: 3500  PH  2019-10-19 2052 DF1AN 59  V11               DF2F         59  L06
QSO: 3500  PH  2019-10-19 2053 DF1AN 59  V11               DK3T         59  N61
QSO: 3500  PH  2019-10-19 2054 DF1AN 59  V11               DF0JR        59  JR
QSO: 3500  PH  2019-10-19 2125 DF1AN 59  V11               HB0/DL1GLO   59  286
QSO: 21000 PH  2019-10-20 0747 DF1AN 59  V11               A42K         59  194
QSO: 21000 PH  2019-10-20 0750 DF1AN 59  V11               UA6GO        59  252
QSO: 21000 PH  2019-10-20 0753 DF1AN 59  V11               R6DIR        59  065
QSO: 21000 PH  2019-10-20 0810 DF1AN 59  V11               DM3X         59  V11
QSO: 21000 PH  2019-10-20 0814 DF1AN 59  V11               DG6SA        59  R24
QSO: 21000 PH  2019-10-20 0826 DF1AN 59  V11               CT9ABO       59  898
QSO: 21000 PH  2019-10-20 0832 DF1AN 59  V11               4X4FR        59  009
QSO: 21000 PH  2019-10-20 0903 DF1AN 59  V11               7Z1IS        59  005
QSO: 14000 PH  2019-10-20 0907 DF1AN 59  V11               YP0C         59  644
QSO: 14000 PH  2019-10-20 0910 DF1AN 59  V11               YU1KN        59  115
QSO: 14000 PH  2019-10-20 0912 DF1AN 59  V11               EA1DHB       59  191
QSO: 14000 PH  2019-10-20 0913 DF1AN 59  V11               RA3DGH       59  038
QSO: 14000 PH  2019-10-20 0914 DF1AN 59  V11               EW6W         59  1188
QSO: 14000 PH  2019-10-20 0917 DF1AN 59  V11               YT2ISM       59  107
QSO: 14000 PH  2019-10-20 0920 DF1AN 59  V11               TC4A         59  148
QSO: 14000 PH  2019-10-20 0926 DF1AN 59  V11               IK5UND       59  003
QSO: 14000 PH  2019-10-20 0926 DF1AN 59  V11               IZ0VXY       59  215
QSO: 14000 PH  2019-10-20 0930 DF1AN 59  V11               RN3F         59  1117
QSO: 14000 PH  2019-10-20 0934 DF1AN 59  V11               UY5ZZ        59  415
QSO: 14000 PH  2019-10-20 0935 DF1AN 59  V11               LZ1QN        59  763
QSO: 14000 PH  2019-10-20 0938 DF1AN 59  V11               UY3U         59  073
QSO: 14000 PH  2019-10-20 0945 DF1AN 59  V11               G6MC         59  659
QSO: 14000 PH  2019-10-20 0948 DF1AN 59  V11               IZ8GUQ       59  173
QSO: 14000 PH  2019-10-20 0949 DF1AN 59  V11               RZ3Z         59  175
QSO: 14000 PH  2019-10-20 0950 DF1AN 59  V11               YU5R         59  442
END-OF-LOG:
