START-OF-LOG: 3.0
CATEGORY: Single operator, mixed, QRP
CONTEST: WAG
SPECIFIC: C12
CALLSIGN: DL9RNV
LOCATION: DX
CLUB: C12
CLAIMED-SCORE:
OPERATORS: DL9RNV
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO:  7000 PH 2019-10-19 1500 DL9RNV        59          C12 PA9M            59          001
QSO:  7000 PH 2019-10-19 1502 DL9RNV        59          C12 PC50DIG         59          004
QSO:  7000 PH 2019-10-19 1511 DL9RNV        59          C12 DJ4MH           59          I38
QSO:  7000 PH 2019-10-19 1512 DL9RNV        59          C12 DF2KD           59          G22
QSO:  7000 PH 2019-10-19 1512 DL9RNV        59          C12 IZ2KXC          59          004
QSO: 14000 PH 2019-10-19 1517 DL9RNV        59          C12 IT9FRX          59          036
QSO: 14000 PH 2019-10-19 1523 DL9RNV        59          C12 RZ3Z            59          038
QSO: 14000 PH 2019-10-19 1525 DL9RNV        59          C12 EA1DHB          59          027
QSO: 14000 PH 2019-10-19 1528 DL9RNV        59          C12 EA5IQX          59          049
QSO: 14000 PH 2019-10-19 1532 DL9RNV        59          C12 F1PNJ           59          006
QSO: 14000 PH 2019-10-19 1532 DL9RNV        59          C12 EC1DD           59          034
QSO: 14000 PH 2019-10-19 1534 DL9RNV        59          C12 LZ9V            59          061
QSO: 14000 PH 2019-10-19 1545 DL9RNV        59          C12 TC4A            59          064
QSO:  7000 PH 2019-10-19 1550 DL9RNV        59          C12 YL3CW           59          065
QSO:  7000 PH 2019-10-19 1551 DL9RNV        59          C12 IZ0VXY          59          005
QSO:  7000 PH 2019-10-19 1554 DL9RNV        59          C12 TM2F            59          063
QSO:  7000 PH 2019-10-19 1556 DL9RNV        59          C12 DB6LY           59          M11
QSO:  7000 PH 2019-10-19 1557 DL9RNV        59          C12 YP0C            59          113
QSO:  7000 PH 2019-10-19 1558 DL9RNV        59          C12 DL5DTG          59          S17
QSO: 14000 PH 2019-10-19 1603 DL9RNV        59          C12 EC1DD           59          034
QSO:  7000 PH 2019-10-19 1608 DL9RNV        59          C12 SO3O            59          042
QSO:  7000 PH 2019-10-19 1609 DL9RNV        59          C12 DF0JR           59           JR
QSO:  7000 PH 2019-10-19 1612 DL9RNV        59          C12 IK5RLP          59          009
QSO:  7000 PH 2019-10-19 1614 DL9RNV        59          C12 F5OHM           59          097
QSO:  7000 PH 2019-10-19 1616 DL9RNV        59          C12 EW6W            59          086
QSO:  7000 PH 2019-10-19 1620 DL9RNV        59          C12 DK0BM           59          C04
QSO:  7000 PH 2019-10-19 1621 DL9RNV        59          C12 DG7LAN          59          M21
QSO: 14000 PH 2019-10-19 1624 DL9RNV        59          C12 KC1XX           59          138
QSO: 14000 PH 2019-10-19 1626 DL9RNV        59          C12 CT9ABN          59          181
QSO: 14000 PH 2019-10-19 1639 DL9RNV        59          C12 W3FOX           59          074
QSO: 14000 PH 2019-10-19 1640 DL9RNV        59          C12 EA7KI           59          107
QSO: 14000 PH 2019-10-19 1643 DL9RNV        59          C12 CR2W            59          202
QSO:  7000 PH 2019-10-19 1648 DL9RNV        59          C12 RN3F            59          162
QSO: 14000 PH 2019-10-19 1701 DL9RNV        59          C12 VE9OA           59           99
QSO: 21000 PH 2019-10-19 1709 DL9RNV        59          C12 CT9ABO          59          268
QSO:  7000 PH 2019-10-19 1743 DL9RNV        59          C12 F1PNJ           59          067
QSO:  7000 PH 2019-10-19 1746 DL9RNV        59          C12 DK6VCO          59          I58
QSO: 14000 PH 2019-10-19 1802 DL9RNV        59          C12 CT3KN           59          322
QSO: 14000 PH 2019-10-19 1805 DL9RNV        59          C12 PJ2/DL8OBQ      59          289
QSO:  7000 PH 2019-10-19 1813 DL9RNV        59          C12 DL5XJ           59          M30
