START-OF-LOG: 2.0
REF-SECTION: 82
CALLSIGN: F8OOI
CLUB: None
CONTEST: REF-CW
CATEGORY: SINGLE-OP ALL LOW CW
CLAIMED-SCORE: 79164
OPERATORS: F8OOI
SOAPBOX: Great contest and good CW. See you next year! 73s!!
NAME: John Thoreson
CREATED-BY: N1MM Logger V14.1.0
QSO:  7000 CW 2015-01-24 0740 F8OOI         599 82     F5IN          599 45      
QSO:  7000 CW 2015-01-24 0744 F8OOI         599 82     OH7WW         599 006     
QSO:  7000 CW 2015-01-24 0748 F8OOI         599 82     LA2HFA        599 007     
QSO:  7000 CW 2015-01-24 0754 F8OOI         599 82     SF3A          599 015     
QSO:  7000 CW 2015-01-24 0755 F8OOI         599 82     F6HKA         599 87      
QSO:  7000 CW 2015-01-24 0756 F8OOI         599 82     I2CZQ         599 011     
QSO:  7000 CW 2015-01-24 0806 F8OOI         599 82     IQ2MI         599 057     
QSO:  7000 CW 2015-01-24 0806 F8OOI         599 82     PA3EVY        599 044     
QSO:  7000 CW 2015-01-24 0806 F8OOI         599 82     TM6D          599 38      
QSO:  7000 CW 2015-01-24 0815 F8OOI         599 82     F6GUF         599 37      
QSO:  7000 CW 2015-01-24 0815 F8OOI         599 82     CT1ELZ        599 017     
QSO:  7000 CW 2015-01-24 0816 F8OOI         599 82     F6BGG         599 74      
QSO:  7000 CW 2015-01-24 0823 F8OOI         599 82     F5KDC         599 63      
QSO:  7000 CW 2015-01-24 0826 F8OOI         599 82     F6KUQ         599 33      
QSO:  7000 CW 2015-01-24 0829 F8OOI         599 82     F5XX          599 81      
QSO:  7000 CW 2015-01-24 0835 F8OOI         599 82     F1BIH/P       599 58      
QSO:  7000 CW 2015-01-24 0838 F8OOI         599 82     DF3FS         599 077     
QSO:  7000 CW 2015-01-24 0841 F8OOI         599 82     F5SKW         599 68      
QSO:  7000 CW 2015-01-24 0845 F8OOI         599 82     EA8OM         599 012     
QSO:  7000 CW 2015-01-24 0846 F8OOI         599 82     F6GVC         599 47      
QSO:  7000 CW 2015-01-24 0848 F8OOI         599 82     F6EYB         599 40      
QSO:  7000 CW 2015-01-24 0851 F8OOI         599 82     F4VPX         599 63      
QSO:  7000 CW 2015-01-24 0854 F8OOI         599 82     DL/SP3CW      599 020     
QSO:  7000 CW 2015-01-24 0904 F8OOI         599 82     TK5EG         599 2A      
QSO:  7000 CW 2015-01-24 0907 F8OOI         599 82     F6DTZ         599 65      
