START-OF-LOG: 2.0
REF-SECTION: 71
CALLSIGN: F5RJW
CATEGORY: SINGLE-OP ALL HIGH
CLAIMED-SCORE:  528480
CONTEST: REF-CW
CREATED-BY: WINREF-HF V8.1.16
NAME: LOREAU JACKY
OFFTIME: 2015-01-24 2204 2015-01-25 0613
OFFTIME: 2015-01-24 1636 2015-01-24 1839
OFFTIME: 2015-01-24 1139 2015-01-24 1307
RIG: FTDX5000MP
RIG: FTDX5000MP
RIG: DIPOLES 80,40 MÈTRES - YAGI 2 ELTS, 7ELTS - AV620
RIG: 200
QSO: 3500  CW 2015-01-24 0619 F5RJW         599 71     F6AWU         599 44   
QSO: 3500  CW 2015-01-24 0621 F5RJW         599 71     F8UFT         599 51   
QSO: 3500  CW 2015-01-24 0622 F5RJW         599 71     F5KEQ         599 44   
QSO: 3500  CW 2015-01-24 0626 F5RJW         599 71     F5KCH         599 58   
QSO: 3500  CW 2015-01-24 0629 F5RJW         599 71     F5CWU         599 37   
QSO: 3500  CW 2015-01-24 0632 F5RJW         599 71     F5KED         599 36   
QSO: 3500  CW 2015-01-24 0633 F5RJW         599 71     F6DEV         599 09   
QSO: 3500  CW 2015-01-24 0635 F5RJW         599 71     F8CMF         599 74   
QSO: 3500  CW 2015-01-24 0637 F5RJW         599 71     F6HKA         599 87   
QSO: 3500  CW 2015-01-24 0640 F5RJW         599 71     TM5G          599 44   
QSO: 3500  CW 2015-01-24 0642 F5RJW         599 71     F6REF         599 00   
QSO: 3500  CW 2015-01-24 0646 F5RJW         599 71     TM2G          599 49   
QSO: 3500  CW 2015-01-24 0650 F5RJW         599 71     F5NBX         599 87   
QSO: 3500  CW 2015-01-24 0651 F5RJW         599 71     F6KKH         599 11   
QSO: 3500  CW 2015-01-24 0654 F5RJW         599 71     F8BUO         599 68   
QSO: 3500  CW 2015-01-24 0655 F5RJW         599 71     TM7X          599 12   
QSO: 3500  CW 2015-01-24 0657 F5RJW         599 71     F6KPQ         599 56   
QSO: 3500  CW 2015-01-24 0701 F5RJW         599 71     F5SEP         599 65   
QSO: 3500  CW 2015-01-24 0704 F5RJW         599 71     F5ICC         599 24   
QSO: 3500  CW 2015-01-24 0708 F5RJW         599 71     F6KJX         599 41   
QSO: 3500  CW 2015-01-24 0710 F5RJW         599 71     F8DFP         599 63   
QSO: 3500  CW 2015-01-24 0711 F5RJW         599 71     F6HPP         599 02   
QSO: 3500  CW 2015-01-24 0715 F5RJW         599 71     F5IAE         599 18   
QSO: 3500  CW 2015-01-24 0717 F5RJW         599 71     F6KDL         599 68   
QSO: 3500  CW 2015-01-24 0718 F5RJW         599 71     TK5EP         599 2A   
QSO: 3500  CW 2015-01-24 0720 F5RJW         599 71     F6FTB         599 21   
QSO: 3500  CW 2015-01-24 0721 F5RJW         599 71     F6KRK         599 78   
QSO: 3500  CW 2015-01-24 0722 F5RJW         599 71     F6KNB         599 33   
QSO: 3500  CW 2015-01-24 0724 F5RJW         599 71     F6KEH         599 34   
QSO: 3500  CW 2015-01-24 0728 F5RJW         599 71     F8KGZ         599 54   
QSO: 3500  CW 2015-01-24 0730 F5RJW         599 71     F6BFQ         599 55   
QSO: 3500  CW 2015-01-24 0731 F5RJW         599 71     F6KCZ         599 14   
QSO: 3500  CW 2015-01-24 0733 F5RJW         599 71     F6KHM         599 29   
QSO: 3500  CW 2015-01-24 0736 F5RJW         599 71     F6KUQ         599 33   
QSO: 3500  CW 2015-01-24 0738 F5RJW         599 71     F5UTN         599 27   
QSO: 3500  CW 2015-01-24 0739 F5RJW         599 71     F5XX          599 81   
QSO: 3500  CW 2015-01-24 0742 F5RJW         599 71     F6EZF         599 71   
QSO: 3500  CW 2015-01-24 0743 F5RJW         599 71     F8KGW         599 35   
QSO: 3500  CW 2015-01-24 0748 F5RJW         599 71     TM5CD         599 59   
QSO: 3500  CW 2015-01-24 0753 F5RJW         599 71     F6APE         599 49   
QSO: 7000  CW 2015-01-24 0804 F5RJW         599 71     F4GBW         599 59   
QSO: 7000  CW 2015-01-24 0808 F5RJW         599 71     TK5EP         599 2A   
QSO: 7000  CW 2015-01-24 0810 F5RJW         599 71     F6KRD         599 13   
QSO: 7000  CW 2015-01-24 0813 F5RJW         599 71     F6KNB         599 33   
QSO: 7000  CW 2015-01-24 0820 F5RJW         599 71     F8KGW         599 35   
QSO: 7000  CW 2015-01-24 0821 F5RJW         599 71     F5IN          599 45   
QSO: 7000  CW 2015-01-24 0822 F5RJW         599 71     F6REF         599 00   
