START-OF-LOG: 3.0
CREATED-BY: GenLog v7.0
LOCATION: NLI
CONTEST: CQ-WW-SSB
CALLSIGN: W2HCB
CATEGORY-BAND: ALL
CLAIMED-SCORE: 40080
OPERATORS: W2HCB
CLUB: Great South Bay Amateur Radio Club
NAME: John M  W2HCB
SOAPBOX: Had alot of fun ran 25 watts and a g5rv
QSO: 21000 PH 2011-10-29 1850 W2HCB         59  05     CR6C          59  14
QSO: 21000 PH 2011-10-29 1850 W2HCB         59  05     OH4A          59  15
QSO: 21000 PH 2011-10-29 1852 W2HCB         59  05     HI3TEJ        59  08
QSO: 21000 PH 2011-10-29 1855 W2HCB         59  05     W6YI          59  03
QSO: 21000 PH 2011-10-29 1855 W2HCB         59  05     K5TR          59  04
QSO: 21000 PH 2011-10-29 1856 W2HCB         59  05     CS5DE         59  14
QSO: 21000 PH 2011-10-29 1900 W2HCB         59  05     YT7AW         59  15
QSO: 21000 PH 2011-10-29 1932 W2HCB         59  05     HI3K          59  08
QSO: 21000 PH 2011-10-29 1938 W2HCB         59  05     PX7C          59  14
QSO: 14000 PH 2011-10-29 1949 W2HCB         59  05     NP4G          59  08
QSO: 14000 PH 2011-10-29 1951 W2HCB         59  05     IR5A          59  15
QSO: 14000 PH 2011-10-29 1952 W2HCB         59  05     N5DX          59  04
QSO: 14000 PH 2011-10-29 1957 W2HCB         59  05     TM6M          59  14
QSO: 14000 PH 2011-10-29 1958 W2HCB         59  05     OE3K          59  15
QSO: 14000 PH 2011-10-29 2003 W2HCB         59  05     OM3SEM        59  15
QSO: 14000 PH 2011-10-29 2005 W2HCB         59  05     OG73X         59  15
QSO: 14000 PH 2011-10-29 2012 W2HCB         59  05     LN3Z          59  13
QSO: 14000 PH 2011-10-29 2015 W2HCB         59  05     EC2DX         59  14
QSO: 14000 PH 2011-10-29 2016 W2HCB         59  05     EI9E          59  14
QSO: 14000 PH 2011-10-29 2019 W2HCB         59  05     LX7I          59  14
QSO: 14000 PH 2011-10-29 2020 W2HCB         59  05     E7DX          59  14
QSO: 14000 PH 2011-10-29 2022 W2HCB         59  05     EB1WW         59  14
QSO: 14000 PH 2011-10-29 2024 W2HCB         59  05     IO1T          59  15
QSO: 14000 PH 2011-10-29 2028 W2HCB         59  05     DJ4PT         59  14
QSO: 28000 PH 2011-10-29 2032 W2HCB         59  05     EY2U          59  17
QSO: 28000 PH 2011-10-29 2033 W2HCB         59  05     VE6SV         59  04
QSO: 28000 PH 2011-10-29 2038 W2HCB         59  05     PQ5B          59  11
QSO: 28000 PH 2011-10-29 2044 W2HCB         59  05     PS2T          59  11
QSO: 28000 PH 2011-10-29 2045 W2HCB         59  05     ZX2B          59  11
QSO: 28000 PH 2011-10-29 2051 W2HCB         59  05     KL7RA         59  01
QSO: 28000 PH 2011-10-29 2054 W2HCB         59  05     PR2P          59  11
QSO: 28000 PH 2011-10-29 2057 W2HCB         59  05     PU2LEP        59  11
QSO: 28000 PH 2011-10-29 2058 W2HCB         59  05     KP2/KOBBC     59  08
QSO: 28000 PH 2011-10-29 2058 W2HCB         59  05     PY3LOX        59  11
QSO: 28000 PH 2011-10-29 2102 W2HCB         59  05     V26B          59  08
QSO: 28000 PH 2011-10-29 2104 W2HCB         59  05     6Y9X          59  08
QSO: 28000 PH 2011-10-29 2108 W2HCB         59  05     PU2STZ        59  11
QSO: 28000 PH 2011-10-29 2111 W2HCB         59  05     GV5K          59  14
QSO: 28000 PH 2011-10-29 2112 W2HCB         59  05     LU4FM         59  13
QSO: 28000 PH 2011-10-29 2119 W2HCB         59  05     LT1F          59  13
QSO: 28000 PH 2011-10-29 2121 W2HCB         59  05     WP2Z          59  08
QSO: 28000 PH 2011-10-29 2125 W2HCB         59  05     PY2LED        59  11
QSO: 28000 PH 2011-10-29 2149 W2HCB         59  05     PY2YU         59  11
QSO: 28000 PH 2011-10-29 2159 W2HCB         59  05     KH7X          59  31
QSO: 28000 PH 2011-10-29 2202 W2HCB         59  05     VK4MA         59  30
QSO: 28000 PH 2011-10-29 2220 W2HCB         59  05     ZM4M          59  11
QSO: 28000 PH 2011-10-29 2227 W2HCB         59  05     CE2LS         59  12
QSO: 28000 PH 2011-10-29 2229 W2HCB         59  05     N7DR          59  03
QSO: 14000 PH 2011-10-29 2243 W2HCB         59  05     JA7FTR        59  25
QSO: 14000 PH 2011-10-29 2246 W2HCB         59  05     EF8R          59  33
QSO: 14000 PH 2011-10-29 2346 W2HCB         59  05     CR3A          59  14
QSO: 14000 PH 2011-10-29 2349 W2HCB         59  05     CG7SZ         59  12
QSO: 14000 PH 2011-10-29 2352 W2HCB         59  05     VO1MX         59  05
QSO: 14000 PH 2011-10-29 2353 W2HCB         59  05     NQ4I          59  05
QSO: 14000 PH 2011-10-29 2354 W2HCB         59  05     CR3L          59  14
QSO: 14000 PH 2011-10-29 2359 W2HCB         59  05     VE2GSO        59  05
QSO: 14000 PH 2011-10-29 0002 W2HCB         59  05     PR7A          59  11
QSO: 14000 PH 2011-10-29 0004 W2HCB         59  05     CE1A          59  12
QSO: 14000 PH 2011-10-29 0006 W2HCB         59  05     FY5Y          59  09
QSO: 14000 PH 2011-10-29 0007 W2HCB         59  05     PW7T          59  14
QSO: 14000 PH 2011-10-29 0009 W2HCB         59  05     CW5W          59  13
QSO: 14000 PH 2011-10-29 0010 W2HCB         59  05     XE1B          59  06
QSO: 14000 PH 2011-10-29 0014 W2HCB         59  05     W0AIH         59  04
QSO:  7000 PH 2011-10-29 0015 W2HCB         59  05     EU1A          59  16
QSO:  7000 PH 2011-10-29 0019 W2HCB         59  05     SN2B          59  15
QSO:  7000 PH 2011-10-29 0025 W2HCB         59  05     W4RM          59  14
QSO:  7000 PH 2011-10-30 0310 W2HCB         59  05     F2YT          59  14
QSO:  7000 PH 2011-10-30 0536 W2HCB         59  05     TM9R          59  14
QSO:  3500 PH 2011-10-30 0539 W2HCB         59  05     VE3RTU        59  04
QSO:  3500 PH 2011-10-30 0542 W2HCB         59  05     VE3EJ         59  04
QSO:  3500 PH 2011-10-30 0549 W2HCB         59  05     YV5AM         59  09
QSO:  3500 PH 2011-10-30 0556 W2HCB         59  05     PJ2T          59  09
QSO:  3500 PH 2011-10-30 0600 W2HCB         59  05     K3CR          59  05
QSO: 21000 PH 2011-10-30 1334 W2HCB         59  05     ZF2AH         59  08
QSO: 21000 PH 2011-10-30 1339 W2HCB         59  05     YT2T          59  15
QSO: 21000 PH 2011-10-30 1340 W2HCB         59  05     YP9W          59  20
QSO: 21000 PH 2011-10-30 1342 W2HCB         59  05     DL7ON         59  14
QSO: 21000 PH 2011-10-30 1344 W2HCB         59  05     DR2W          59  14
QSO: 21000 PH 2011-10-30 1346 W2HCB         59  05     EA3CCN        59  14
QSO: 21000 PH 2011-10-30 1348 W2HCB         59  05     OK7K          59  15
QSO: 21000 PH 2011-10-30 1353 W2HCB         59  05     TK5KP         59  15
QSO: 21000 PH 2011-10-30 1455 W2HCB         59  05     DL2ARD        59  14
QSO: 21000 PH 2011-10-30 1457 W2HCB         59  05     OE9R          59  OE9R
QSO: 21000 PH 2011-10-30 1501 W2HCB         59  05     DR1A          59  14
QSO: 21000 PH 2011-10-30 1503 W2HCB         59  05     YT7Z          59  15
QSO: 21000 PH 2011-10-30 1507 W2HCB         59  05     EA7LL         59  14
QSO: 21000 PH 2011-10-30 1508 W2HCB         59  05     C37N          59  14
QSO: 14000 PH 2011-10-30 1708 W2HCB         59  05     HG7T          59  15
QSO: 14000 PH 2011-10-30 1712 W2HCB         59  05     TM2B          59  14
QSO: 14000 PH 2011-10-30 1719 W2HCB         59  05     GM2T          59  14
QSO: 14000 PH 2011-10-30 1833 W2HCB         59  05     DR2W          59  14
QSO: 14000 PH 2011-10-30 1836 W2HCB         59  05     EA3CCN        59  14
QSO: 14000 PH 2011-10-30 1838 W2HCB         59  05     OK7K          59  15
QSO: 28000 PH 2011-10-30 1840 W2HCB         59  05     XE1CQ         59  06
QSO: 28000 PH 2011-10-30 1842 W2HCB         59  05     ZX5J          59  11
QSO: 28000 PH 2011-10-30 1848 W2HCB         59  05     VP5DX         59  08
END-OF-LOG:
