START-OF-LOG: 3.0
CALLSIGN: TF3AM
CLAIMED-SCORE: 484473
CLUB: Tango Fox Radio Foxes
CONTEST: CQ-WW-SSB
CREATED-BY: WriteLog V10.61E
NAME: Andres Thorarinsson
OPERATORS: TF3AM
SOAPBOX: What a great fun.  I used Friday to raise my 15m portable
SOAPBOX: pole for 40m and 80m dipoles, but the 10m, 15m and
SOAPBOX: 20m cross-dipoles were ready since last year.
SOAPBOX: Then the fun started, all bands alive.  Contacts to
SOAPBOX: mention are B3C (China), KH7X (Hawaii), 6V7Q (Senegal), 4K4K (Azerbijan),
SOAPBOX: EY8MM (Tajikistan) and A65BP (UAE)   Sunday morning early the
SOAPBOX: 15m pole broke in the turbulent wind and no more 80m nor 40m, but the upper bands
SOAPBOX: were great.  Thanks for organizing this great contest.
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
QSO:  3684 PH 2011-10-29 0518 TF3AM          59     40 GM7R           59     14
QSO:  3672 PH 2011-10-29 0519 TF3AM          59     40 DM0Y           59     14
QSO:  3663 PH 2011-10-29 0520 TF3AM          59     40 S53MM          59     15
QSO:  3660 PH 2011-10-29 0521 TF3AM          59     40 IR9Y           59     15
QSO:  3649 PH 2011-10-29 0523 TF3AM          59     40 DK0XB          59     14
QSO:  3628 PH 2011-10-29 0525 TF3AM          59     40 DL5NAM         59     14
QSO:  3622 PH 2011-10-29 0525 TF3AM          59     40 OZ5GX          59     14
QSO:  3612 PH 2011-10-29 0527 TF3AM          59     40 DK0OG          59     14
QSO:  3698 PH 2011-10-29 0528 TF3AM          59     40 LN8W           59     14
QSO:  3658 PH 2011-10-29 0531 TF3AM          59     40 LY1G           59     15
QSO:  3655 PH 2011-10-29 0531 TF3AM          59     40 S55Z           59     15
QSO:  3645 PH 2011-10-29 0533 TF3AM          59     40 SP5LS          59     15
QSO:  3624 PH 2011-10-29 0535 TF3AM          59     40 CF3A           59      4
QSO:  3694 PH 2011-10-29 0538 TF3AM          59     40 DL7ON          59     14
QSO:  3687 PH 2011-10-29 0539 TF3AM          59     40 SN6F           59     15
QSO:  3658 PH 2011-10-29 0542 TF3AM          59     40 OE6MMF         59     15
