START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: DF5TR
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 19264
CREATED-BY: UcxLog 6.79
OPERATORS: DF5TR
NAME: Herbert Schmid
SOAPBOX: Have had only few hours of time for this great contest,
QSO: 28000 PH 2011-10-30 0946 DF5TR         59  14     OG5B          59  15     0
QSO: 28000 PH 2011-10-30 0952 DF5TR         59  14     UZ2M          59  16     0
QSO: 28000 PH 2011-10-30 0958 DF5TR         59  14     RT9J          59  17     0
QSO: 28000 PH 2011-10-30 1000 DF5TR         59  14     P33W          59  20     0
QSO: 28000 PH 2011-10-30 1003 DF5TR         59  14     CR3A          59  33     0
QSO: 28000 PH 2011-10-30 1004 DF5TR         59  14     UU7J          59  16     0
QSO: 28000 PH 2011-10-30 1007 DF5TR         59  14     JT5DX         59  23     0
QSO: 28000 PH 2011-10-30 1016 DF5TR         59  14     RK3M          59  16     0
QSO: 28000 PH 2011-10-30 1019 DF5TR         59  14     UN7JE         59  17     0
QSO: 28000 PH 2011-10-30 1020 DF5TR         59  14     H2T           59  20     0
QSO: 28000 PH 2011-10-30 1027 DF5TR         59  14     RT5K          59  16     0
QSO: 28000 PH 2011-10-30 1029 DF5TR         59  14     UB0A          59  18     0
QSO: 28000 PH 2011-10-30 1030 DF5TR         59  14     CT3HF         59  33     0
QSO: 28000 PH 2011-10-30 1032 DF5TR         59  14     RA9UIV/9      59  18     0
QSO: 28000 PH 2011-10-30 1034 DF5TR         59  14     R7LV          59  16     0
QSO: 28000 PH 2011-10-30 1037 DF5TR         59  14     B7P           59  24     0
QSO: 28000 PH 2011-10-30 1040 DF5TR         59  14     UA9UDX        59  18     0
QSO: 28000 PH 2011-10-30 1043 DF5TR         59  14     CR3L          59  33     0
QSO: 28000 PH 2011-10-30 1046 DF5TR         59  14     R7NA          59  16     0
QSO: 28000 PH 2011-10-30 1047 DF5TR         59  14     R7MM          59  16     0
QSO: 28000 PH 2011-10-30 1049 DF5TR         59  14     EY8ZF         59  17     0
QSO: 28000 PH 2011-10-30 1056 DF5TR         59  14     DF9ZP         59  14     0
QSO: 21000 PH 2011-10-30 1111 DF5TR         59  14     JW5E          59  40     0
QSO: 21000 PH 2011-10-30 1116 DF5TR         59  14     A73A          59  21     0
QSO: 21000 PH 2011-10-30 1119 DF5TR         59  14     YO4DW         59  20     0
QSO: 21000 PH 2011-10-30 1121 DF5TR         59  14     R2EAA         59  16     0
QSO: 21000 PH 2011-10-30 1124 DF5TR         59  14     CN1C          59  33     0
QSO: 21000 PH 2011-10-30 1131 DF5TR         59  14     RF9M          59  17     0
QSO: 21000 PH 2011-10-30 1134 DF5TR         59  14     CS2C          59  14     0
QSO: 21000 PH 2011-10-30 1135 DF5TR         59  14     UX0FF         59  16     0
QSO: 21000 PH 2011-10-30 1323 DF5TR         59  14     3V8SS         59  33     0
QSO: 21000 PH 2011-10-30 1325 DF5TR         59  14     EW2A          59  16     0
QSO: 21000 PH 2011-10-30 1329 DF5TR         59  14     RN6HCW        59  16     0
QSO: 21000 PH 2011-10-30 1336 DF5TR         59  14     A47RS         59  21     0
QSO: 21000 PH 2011-10-30 1339 DF5TR         59  14     WA3A          59  05     0
QSO: 21000 PH 2011-10-30 1341 DF5TR         59  14     LZ5R          59  20     0
QSO: 28000 PH 2011-10-30 1350 DF5TR         59  14     W3LPL         59  05     0
QSO: 28000 PH 2011-10-30 1353 DF5TR         59  14     CR2X          59  14     0
QSO: 28000 PH 2011-10-30 1356 DF5TR         59  14     K1DG          59  05     0
QSO: 28000 PH 2011-10-30 1357 DF5TR         59  14     N8TR          59  04     0
QSO: 28000 PH 2011-10-30 1401 DF5TR         59  14     RT4F          59  16     0
QSO: 28000 PH 2011-10-30 1403 DF5TR         59  14     N4XD          59  05     0
QSO: 28000 PH 2011-10-30 1405 DF5TR         59  14     W4ZV          59  05     0
QSO: 28000 PH 2011-10-30 1409 DF5TR         59  14     K3LR          59  5      0
QSO: 28000 PH 2011-10-30 1411 DF5TR         57  14     N2BJ          55  04     0
QSO: 28000 PH 2011-10-30 1415 DF5TR         59  14     ZC4LI         59  20     0
QSO: 28000 PH 2011-10-30 1416 DF5TR         59  14     NE8P          59  04     0
QSO: 28000 PH 2011-10-30 1417 DF5TR         59  14     P3J           59  20     0
QSO: 28000 PH 2011-10-30 1418 DF5TR         59  14     KZ2I          59  05     0
QSO: 28000 PH 2011-10-30 1426 DF5TR         59  14     D4C           59  35     0
QSO: 21000 PH 2011-10-30 1434 DF5TR         59  14     IT9XTP        59  15     0
QSO: 21000 PH 2011-10-30 1436 DF5TR         59  14     KC1XX         59  05     0
QSO: 21000 PH 2011-10-30 1439 DF5TR         59  14     W3UA          59  5      0
QSO: 21000 PH 2011-10-30 1441 DF5TR         59  14     W3LPL         59  05     0
QSO: 21000 PH 2011-10-30 1451 DF5TR         59  14     UT0AZA        59  16     0
QSO: 21000 PH 2011-10-30 1454 DF5TR         59  14     RT4F          59  16     0
QSO: 21000 PH 2011-10-30 1502 DF5TR         59  14     CR6P          59  14     0
QSO: 21000 PH 2011-10-30 1504 DF5TR         59  14     OH8X          59  15     0
QSO: 21000 PH 2011-10-30 1509 DF5TR         59  14     SJ2W          59  14     0
QSO: 21000 PH 2011-10-30 1510 DF5TR         59  14     LZ1BJ         59  20     0
QSO: 21000 PH 2011-10-30 1512 DF5TR         59  14     R3A           59  16     0
QSO: 21000 PH 2011-10-30 1517 DF5TR         59  14     YT7AW         59  15     0
QSO: 28000 PH 2011-10-30 1533 DF5TR         59  14     W0UA          59  04     0
QSO: 28000 PH 2011-10-30 1553 DF5TR         59  14     V26B          59  08     0
QSO:  7000 PH 2011-10-30 1832 DF5TR         59  14     RC9O          59  18     0
QSO:  7000 PH 2011-10-30 1834 DF5TR         59  14     IW2MZX        59  15     0
QSO:  7000 PH 2011-10-30 1835 DF5TR         59  14     EB1WW         59  14     0
QSO:  7000 PH 2011-10-30 1838 DF5TR         59  14     ON5KQ         59  14     0
QSO:  7000 PH 2011-10-30 1840 DF5TR         59  14     TM9R          59  14     0
QSO:  7000 PH 2011-10-30 1841 DF5TR         59  14     YT8A          59  15     0
QSO:  7000 PH 2011-10-30 1842 DF5TR         59  14     RY3D          59  16     0
QSO:  7000 PH 2011-10-30 1842 DF5TR         59  14     OT5A          59  14     0
QSO:  7000 PH 2011-10-30 1843 DF5TR         59  14     SO8N          59  15     0
QSO:  7000 PH 2011-10-30 1845 DF5TR         59  14     IV3UTV        59  15     0
QSO:  7000 PH 2011-10-30 1851 DF5TR         59  14     S56X          59  15     0
QSO:  7000 PH 2011-10-30 1852 DF5TR         59  14     DR1A          59  14     0
QSO:  7000 PH 2011-10-30 1854 DF5TR         59  14     YO3CZW        59  20     0
QSO:  7000 PH 2011-10-30 1855 DF5TR         59  14     G3TXF         59  14     0
QSO:  7000 PH 2011-10-30 1857 DF5TR         59  14     HA8PH         59  15     0
QSO:  7000 PH 2011-10-30 1859 DF5TR         59  14     9A1P          59  15     0
QSO:  7000 PH 2011-10-30 1900 DF5TR         59  14     SP9KDA        59  15     0
QSO:  7000 PH 2011-10-30 1902 DF5TR         59  14     GM2T          59  14     0
END-OF-LOG:
