START-OF-LOG: 3.0
CALLSIGN: S52ZW
CLUB: None
CONTEST: CQ-WW-SSB
CLAIMED-SCORE: 0
OPERATORS: S52ZW,S52EZ,S57UN
NAME: FREDI CASAR
CREATED-BY: N1MM Logger V11.10.3
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: TWO
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO:  7089 PH 2011-10-29 0001 S52ZW         59  15     YM7KA         59  20     0
QSO:  7044 PH 2011-10-29 0001 S52ZW         59  15     FM5KC         59  08     0
QSO:  7102 PH 2011-10-29 0002 S52ZW         59  15     SJ2W          59  14     0
QSO:  7117 PH 2011-10-29 0003 S52ZW         59  15     VE2IDX        59  02     0
QSO:  7130 PH 2011-10-29 0003 S52ZW         59  15     K1LZ          59  05     0
QSO:  7200 PH 2011-10-29 0003 S52ZW         59  15     AA3B          59  15     0
QSO:  3796 PH 2011-10-29 0004 S52ZW         59  15     OJ0X          59  15     1
QSO:  7193 PH 2011-10-29 0004 S52ZW         59  15     LZ5K          59  20     0
QSO:  7189 PH 2011-10-29 0004 S52ZW         59  15     EI7M          59  14     0
QSO:  7183 PH 2011-10-29 0005 S52ZW         59  15     9A1HDE        59  15     0
QSO:  1843 PH 2011-10-29 0006 S52ZW         59  15     OK1T          59  15     0
QSO:  3672 PH 2011-10-29 0007 S52ZW         59  15     YL2SM         59  15     1
QSO:  3680 PH 2011-10-29 0007 S52ZW         59  15     SP9KDA        59  15     1
QSO:  1850 PH 2011-10-29 0007 S52ZW         59  15     I4FYF         59  15     0
QSO:  1854 PH 2011-10-29 0008 S52ZW         59  15     DF0HQ         59  14     0
QSO:  3685 PH 2011-10-29 0008 S52ZW         59  15     UT7L          59  16     1
QSO:  3688 PH 2011-10-29 0008 S52ZW         59  15     TA2/DL7BC     59  20     1
QSO:  1886 PH 2011-10-29 0008 S52ZW         59  15     GM2T          59  14     0
QSO:  3695 PH 2011-10-29 0009 S52ZW         59  15     SP9PDF        59  15     1
QSO:  1889 PH 2011-10-29 0009 S52ZW         59  15     9A1P          59  15     0
QSO:  3699 PH 2011-10-29 0009 S52ZW         59  15     EW1DO         59  16     1
QSO:  1830 PH 2011-10-29 0010 S52ZW         59  15     IZ6GSQ        59  15     0
