START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.8.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: EA8ZS
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 6685181
OPERATORS: OE2VEL
CLUB: BAVARIAN CONTEST CLUB
NAME: EA8ZS c/o Wolf Klier
SOAPBOX: Great experience to operate from Western Africa after 13 years again.
QSO: 14277 PH 2011-10-29 0028 EA8ZS         59  33     NM4DT         59  05     0
QSO: 14277 PH 2011-10-29 0029 EA8ZS         59  33     NN3W          59  05     0
QSO: 14277 PH 2011-10-29 0029 EA8ZS         59  33     K5BTK         59  04     0
QSO: 14277 PH 2011-10-29 0029 EA8ZS         59  33     VA3GKO        59  04     0
QSO: 14277 PH 2011-10-29 0029 EA8ZS         59  33     AB2DE         59  05     0
QSO: 14277 PH 2011-10-29 0030 EA8ZS         59  33     N5DX          59  04     0
QSO: 14277 PH 2011-10-29 0030 EA8ZS         59  33     VE3NNG        59  04     0
QSO: 14277 PH 2011-10-29 0030 EA8ZS         59  33     W2FU          59  05     0
QSO: 14277 PH 2011-10-29 0030 EA8ZS         59  33     K3UMY         59  05     0
QSO: 14277 PH 2011-10-29 0030 EA8ZS         59  33     W8OHT         59  05     0
QSO: 14277 PH 2011-10-29 0031 EA8ZS         59  33     WG3J          59  05     0
QSO: 14277 PH 2011-10-29 0031 EA8ZS         59  33     AG3H          59  05     0
QSO: 14277 PH 2011-10-29 0031 EA8ZS         59  33     N8MUS         59  04     0
QSO: 14277 PH 2011-10-29 0031 EA8ZS         59  33     N2SR          59  05     0
QSO: 14277 PH 2011-10-29 0032 EA8ZS         59  33     W1NA          59  05     0
QSO: 14277 PH 2011-10-29 0032 EA8ZS         59  33     WG2B          59  05     0
QSO: 14277 PH 2011-10-29 0033 EA8ZS         59  33     K0RG          59  03     0
QSO: 14277 PH 2011-10-29 0033 EA8ZS         59  33     W3KB          59  05     0
QSO: 14277 PH 2011-10-29 0033 EA8ZS         59  33     KA3LKM        59  05     0
QSO: 14277 PH 2011-10-29 0033 EA8ZS         59  33     WB2GHC        59  05     0
QSO: 14277 PH 2011-10-29 0033 EA8ZS         59  33     N3ALN         59  05     0
QSO: 14277 PH 2011-10-29 0034 EA8ZS         59  33     N4NW          59  05     0
QSO: 14277 PH 2011-10-29 0034 EA8ZS         59  33     NA2U          59  05     0
QSO: 14277 PH 2011-10-29 0035 EA8ZS         59  33     WS3C          59  05     0
QSO: 14277 PH 2011-10-29 0035 EA8ZS         59  33     K2AX          59  05     0
QSO: 14277 PH 2011-10-29 0035 EA8ZS         59  33     WA3F          59  05     0
QSO: 14277 PH 2011-10-29 0036 EA8ZS         59  33     NG2P          59  05     0
QSO: 14277 PH 2011-10-29 0036 EA8ZS         59  33     K9RS          59  05     0
QSO: 14277 PH 2011-10-29 0037 EA8ZS         59  33     W3FVT         59  05     0
QSO: 14277 PH 2011-10-29 0037 EA8ZS         59  33     KB3MAW        59  05     0
QSO: 14277 PH 2011-10-29 0037 EA8ZS         59  33     VA3KGS        59  04     0
QSO: 14277 PH 2011-10-29 0038 EA8ZS         59  33     AB3AH         59  05     0
QSO: 14277 PH 2011-10-29 0038 EA8ZS         59  33     K7SV          59  05     0
QSO: 14277 PH 2011-10-29 0038 EA8ZS         59  33     N2TU          59  05     0
QSO: 14277 PH 2011-10-29 0039 EA8ZS         59  33     W3PO          59  05     0
QSO: 14277 PH 2011-10-29 0039 EA8ZS         59  33     K3WW          59  05     0
QSO: 14277 PH 2011-10-29 0039 EA8ZS         59  33     KJ4DHG        59  05     0
QSO: 14277 PH 2011-10-29 0039 EA8ZS         59  33     KF2O          59  05     0
QSO: 14277 PH 2011-10-29 0039 EA8ZS         59  33     KG5VK         59  04     0
QSO: 14277 PH 2011-10-29 0040 EA8ZS         59  33     W1HFD         59  05     0
QSO: 14277 PH 2011-10-29 0040 EA8ZS         59  33     WA3C          59  04     0
QSO: 14277 PH 2011-10-29 0040 EA8ZS         59  33     N2BJ          59  04     0
QSO: 14277 PH 2011-10-29 0040 EA8ZS         59  33     N3XRU         59  03     0
QSO: 14277 PH 2011-10-29 0040 EA8ZS         59  33     KA8Q          59  05     0
QSO: 14277 PH 2011-10-29 0041 EA8ZS         59  33     WB6NHR        59  04     0
QSO: 14277 PH 2011-10-29 0042 EA8ZS         59  33     K2SG          59  05     0
QSO: 14277 PH 2011-10-29 0043 EA8ZS         59  33     W3EH          59  05     0
QSO: 14277 PH 2011-10-29 0043 EA8ZS         59  33     N9ZM          59  04     0
QSO: 14277 PH 2011-10-29 0044 EA8ZS         59  33     AA8UK         59  04     0
QSO: 14277 PH 2011-10-29 0044 EA8ZS         59  33     N1EU          59  05     0
QSO: 14277 PH 2011-10-29 0044 EA8ZS         59  33     VA3ZDX        59  04     0
QSO: 14277 PH 2011-10-29 0045 EA8ZS         59  33     W2PV          59  05     0
QSO: 14277 PH 2011-10-29 0045 EA8ZS         59  33     K4ALE         59  05     0
QSO: 14277 PH 2011-10-29 0045 EA8ZS         59  33     W2WGK         59  05     0
QSO: 14277 PH 2011-10-29 0045 EA8ZS         59  33     VA3DF         59  04     0
QSO: 14277 PH 2011-10-29 0045 EA8ZS         59  33     K0GEO         59  04     0
QSO: 14277 PH 2011-10-29 0046 EA8ZS         59  33     WI2A          59  05     0
QSO: 14277 PH 2011-10-29 0046 EA8ZS         59  33     N2RJ          59  05     0
QSO: 14277 PH 2011-10-29 0046 EA8ZS         59  33     W9GIG         59  04     0
QSO: 14277 PH 2011-10-29 0047 EA8ZS         59  33     W5RTA         59  04     0
QSO: 14277 PH 2011-10-29 0047 EA8ZS         59  33     K7ZSD         59  03     0
QSO: 14277 PH 2011-10-29 0047 EA8ZS         59  33     K2ITT         59  05     0
QSO: 14277 PH 2011-10-29 0047 EA8ZS         59  33     KB3NXT        59  05     0
QSO: 14277 PH 2011-10-29 0048 EA8ZS         59  33     K3JPT         59  05     0
QSO: 14277 PH 2011-10-29 0048 EA8ZS         59  33     W3OU          59  05     0
QSO: 14277 PH 2011-10-29 0048 EA8ZS         59  33     K3DOS         59  05     0
QSO: 14277 PH 2011-10-29 0049 EA8ZS         59  33     KM5IT         59  04     0
QSO:  7038 PH 2011-10-29 0049 EA8ZS         59  33     OH0V          59  15     0
QSO: 14277 PH 2011-10-29 0050 EA8ZS         59  33     W4GDG         59  05     0
QSO: 14277 PH 2011-10-29 0050 EA8ZS         59  33     N3UA          59  05     0
QSO: 14277 PH 2011-10-29 0050 EA8ZS         59  33     K4DKW         59  05     0
QSO: 14277 PH 2011-10-29 0051 EA8ZS         59  33     NS3L          59  05     0
QSO: 14277 PH 2011-10-29 0051 EA8ZS         59  33     KD8MZA        59  04     0
QSO: 14277 PH 2011-10-29 0052 EA8ZS         59  33     W3GTL         59  05     0
QSO: 14277 PH 2011-10-29 0053 EA8ZS         59  33     VE3RRH        59  04     0
QSO: 14277 PH 2011-10-29 0054 EA8ZS         59  33     WD8S          59  04     0
QSO: 14277 PH 2011-10-29 0054 EA8ZS         59  33     W3GQ          59  05     0
QSO: 14277 PH 2011-10-29 0054 EA8ZS         59  33     WA4JKW        59  05     0
QSO: 14277 PH 2011-10-29 0055 EA8ZS         59  33     W4EE          59  05     0
QSO: 14277 PH 2011-10-29 0055 EA8ZS         59  33     KJ4IFH        59  05     0
QSO: 14277 PH 2011-10-29 0055 EA8ZS         59  33     N4AA          59  05     0
QSO: 14277 PH 2011-10-29 0055 EA8ZS         59  33     AH6FX/W4      59  05     0
QSO: 14277 PH 2011-10-29 0055 EA8ZS         59  33     W8MJ          59  04     0
QSO: 14277 PH 2011-10-29 0055 EA8ZS         59  33     VA3RNJ        59  04     0
QSO: 14277 PH 2011-10-29 0056 EA8ZS         59  33     N6AR          59  05     0
QSO: 14277 PH 2011-10-29 0056 EA8ZS         59  33     W3ZZ          59  05     0
QSO: 14277 PH 2011-10-29 0056 EA8ZS         59  33     N3CZ          59  05     0
QSO: 14277 PH 2011-10-29 0056 EA8ZS         59  33     NN8M          59  04     0
QSO: 14277 PH 2011-10-29 0056 EA8ZS         59  33     N3XUD         59  05     0
QSO: 14277 PH 2011-10-29 0057 EA8ZS         59  33     W3OA          59  05     0
QSO: 14277 PH 2011-10-29 0057 EA8ZS         59  33     N4TZ          59  04     0
QSO: 14277 PH 2011-10-29 0057 EA8ZS         59  33     K8ZZU         59  04     0
QSO: 14277 PH 2011-10-29 0057 EA8ZS         59  33     W5DKK         59  04     0
QSO: 14277 PH 2011-10-29 0058 EA8ZS         59  33     K2SLZ         59  05     0
QSO: 14277 PH 2011-10-29 0058 EA8ZS         59  33     KD8GYS        59  04     0
QSO: 14277 PH 2011-10-29 0058 EA8ZS         59  33     W3EA          59  05     0
QSO: 14277 PH 2011-10-29 0058 EA8ZS         59  33     KA4KOE        59  05     0
QSO: 14277 PH 2011-10-29 0059 EA8ZS         59  33     KC2NYU        59  05     0
QSO: 14277 PH 2011-10-29 0059 EA8ZS         59  33     W4DUK         59  05     0
QSO: 14277 PH 2011-10-29 0100 EA8ZS         59  33     WA3WOM        59  05     0
QSO: 14277 PH 2011-10-29 0101 EA8ZS         59  33     K3TWK         59  05     0
QSO: 14277 PH 2011-10-29 0101 EA8ZS         59  33     AA3B          59  05     0
QSO: 14277 PH 2011-10-29 0101 EA8ZS         59  33     K3CR          59  05     0
QSO: 14277 PH 2011-10-29 0101 EA8ZS         59  33     W9IIX         59  04     0
QSO: 14277 PH 2011-10-29 0101 EA8ZS         59  33     N3FP          59  05     0
QSO: 14277 PH 2011-10-29 0102 EA8ZS         59  33     WA8FRE        59  04     0
QSO: 14277 PH 2011-10-29 0102 EA8ZS         59  33     K8HMS         59  04     0
QSO: 14277 PH 2011-10-29 0102 EA8ZS         59  33     K8ZT          59  04     0
QSO: 14277 PH 2011-10-29 0103 EA8ZS         59  33     W4AX          59  05     0
QSO: 14277 PH 2011-10-29 0103 EA8ZS         59  33     N3LWM         59  05     0
QSO: 14277 PH 2011-10-29 0103 EA8ZS         59  33     WE2L          59  05     0
QSO: 14277 PH 2011-10-29 0104 EA8ZS         59  33     WD8EOL        59  04     0
QSO: 14277 PH 2011-10-29 0104 EA8ZS         59  33     W7DO          59  05     0
QSO: 14277 PH 2011-10-29 0104 EA8ZS         59  33     WX3B          59  05     0
QSO: 14277 PH 2011-10-29 0105 EA8ZS         59  33     N4ZC          59  05     0
QSO: 14277 PH 2011-10-29 0105 EA8ZS         59  33     WZ8DX         59  04     0
QSO: 14277 PH 2011-10-29 0105 EA8ZS         59  33     WX4G          59  05     0
QSO: 14277 PH 2011-10-29 0106 EA8ZS         59  33     N4AFR         59  04     0
QSO: 14277 PH 2011-10-29 0106 EA8ZS         59  33     W3LL          59  05     0
QSO: 14277 PH 2011-10-29 0106 EA8ZS         59  33     K1KO          59  05     0
QSO: 14277 PH 2011-10-29 0106 EA8ZS         59  33     K3OQ          59  05     0
QSO: 14277 PH 2011-10-29 0107 EA8ZS         59  33     KF8PS         59  04     0
QSO: 14277 PH 2011-10-29 0107 EA8ZS         59  33     N3RS          59  05     0
QSO: 14277 PH 2011-10-29 0107 EA8ZS         59  33     K3IE          59  04     0
QSO: 14277 PH 2011-10-29 0107 EA8ZS         59  33     KK4CHI        59  05     0
QSO: 14277 PH 2011-10-29 0108 EA8ZS         59  33     W4EON         59  05     0
QSO: 14277 PH 2011-10-29 0108 EA8ZS         59  33     N4JVP         59  05     0
QSO: 14277 PH 2011-10-29 0109 EA8ZS         59  33     KI4FWD        59  05     0
QSO: 14277 PH 2011-10-29 0109 EA8ZS         59  33     N1WR          59  05     0
QSO: 14277 PH 2011-10-29 0110 EA8ZS         59  33     K0ZR          59  05     0
QSO: 14277 PH 2011-10-29 0110 EA8ZS         59  33     WE3C          59  05     0
QSO: 14277 PH 2011-10-29 0110 EA8ZS         59  33     W8DCB         59  04     0
QSO: 14277 PH 2011-10-29 0110 EA8ZS         59  33     KK4EUJ        59  05     0
QSO: 14277 PH 2011-10-29 0111 EA8ZS         59  33     W2YE          59  05     0
QSO: 14277 PH 2011-10-29 0111 EA8ZS         59  33     KU1T          59  05     0
QSO: 14277 PH 2011-10-29 0111 EA8ZS         59  33     KK4AKL        59  05     0
QSO: 14277 PH 2011-10-29 0111 EA8ZS         59  33     K1TO          59  05     0
QSO: 14277 PH 2011-10-29 0111 EA8ZS         59  33     VE3FTM        59  04     0
QSO: 14277 PH 2011-10-29 0112 EA8ZS         59  33     W3DF          59  05     0
QSO: 14277 PH 2011-10-29 0112 EA8ZS         59  33     N3NR          59  05     0
QSO: 14277 PH 2011-10-29 0113 EA8ZS         59  33     KD4BPZ        59  05     0
QSO: 14277 PH 2011-10-29 0114 EA8ZS         59  33     N3WD          59  05     0
QSO: 14277 PH 2011-10-29 0115 EA8ZS         59  33     N4PB          59  05     0
QSO: 14277 PH 2011-10-29 0116 EA8ZS         59  33     W8CMK         59  05     0
QSO: 14277 PH 2011-10-29 0116 EA8ZS         59  33     N9UA          59  04     0
QSO: 14277 PH 2011-10-29 0117 EA8ZS         59  33     NM4V          59  05     0
QSO: 14277 PH 2011-10-29 0117 EA8ZS         59  33     K4KR          59  05     0
QSO: 14277 PH 2011-10-29 0117 EA8ZS         59  33     AC9S          59  04     0
QSO: 14277 PH 2011-10-29 0118 EA8ZS         59  33     N8MZ          59  04     0
QSO: 14277 PH 2011-10-29 0118 EA8ZS         59  33     N8AA          59  04     0
QSO: 14277 PH 2011-10-29 0118 EA8ZS         59  33     WA4MAE        59  05     0
QSO: 14277 PH 2011-10-29 0119 EA8ZS         59  33     K8GL          59  04     0
QSO: 14277 PH 2011-10-29 0120 EA8ZS         59  33     W4GHS         59  05     0
QSO: 14277 PH 2011-10-29 0121 EA8ZS         59  33     K3YH          59  05     0
QSO: 14277 PH 2011-10-29 0121 EA8ZS         59  33     KA9GWM        59  04     0
QSO: 14277 PH 2011-10-29 0121 EA8ZS         59  33     VE3FYA        59  04     0
QSO: 14277 PH 2011-10-29 0122 EA8ZS         59  33     KB3LIX        59  05     0
QSO: 14277 PH 2011-10-29 0122 EA8ZS         59  33     K4SSU         59  05     0
QSO: 14277 PH 2011-10-29 0122 EA8ZS         59  33     N8MM          59  04     0
QSO: 14277 PH 2011-10-29 0122 EA8ZS         59  33     NN4F          59  05     0
QSO: 14277 PH 2011-10-29 0122 EA8ZS         59  33     N8BV          59  04     0
QSO: 14277 PH 2011-10-29 0123 EA8ZS         59  33     W4JAM         59  05     0
QSO: 14277 PH 2011-10-29 0124 EA8ZS         59  33     K0OB          59  04     0
QSO: 14277 PH 2011-10-29 0124 EA8ZS         59  33     N5VEZ/QRP     59  05     0
QSO: 14277 PH 2011-10-29 0124 EA8ZS         59  33     K4AB          59  04     0
QSO: 14277 PH 2011-10-29 0125 EA8ZS         59  33     WW3Y          59  05     0
QSO: 14277 PH 2011-10-29 0125 EA8ZS         59  33     WA8AR         59  04     0
QSO: 14277 PH 2011-10-29 0126 EA8ZS         59  33     KT4ZB         59  05     0
QSO: 14277 PH 2011-10-29 0126 EA8ZS         59  33     W9CC          59  04     0
QSO: 14277 PH 2011-10-29 0126 EA8ZS         59  33     N3TG          59  05     0
QSO: 14277 PH 2011-10-29 0127 EA8ZS         59  33     KD4GID        59  05     0
QSO: 14277 PH 2011-10-29 0127 EA8ZS         59  33     K1VTR         59  05     0
QSO: 14277 PH 2011-10-29 0128 EA8ZS         59  33     KD8OLH        59  04     0
QSO: 14277 PH 2011-10-29 0128 EA8ZS         59  33     K4REB         59  05     0
QSO: 14277 PH 2011-10-29 0128 EA8ZS         59  33     KB9DAK        59  04     0
QSO: 14277 PH 2011-10-29 0129 EA8ZS         59  33     W8BI          59  04     0
QSO: 14277 PH 2011-10-29 0129 EA8ZS         59  33     K5TR          59  04     0
QSO: 14277 PH 2011-10-29 0129 EA8ZS         59  33     KF9TI         59  04     0
QSO: 14277 PH 2011-10-29 0129 EA8ZS         59  33     N8NR          59  04     0
QSO: 14277 PH 2011-10-29 0130 EA8ZS         59  33     AF7W          59  05     0
QSO: 14277 PH 2011-10-29 0130 EA8ZS         59  33     WB8EKG        59  04     0
QSO: 14277 PH 2011-10-29 0130 EA8ZS         59  33     K5RQ          59  05     0
QSO: 14277 PH 2011-10-29 0131 EA8ZS         59  33     KB4CP         59  05     0
QSO: 14277 PH 2011-10-29 0132 EA8ZS         59  33     K2CYE         59  05     0
QSO: 14277 PH 2011-10-29 0132 EA8ZS         59  33     KB8APA        59  04     0
QSO: 14277 PH 2011-10-29 0133 EA8ZS         59  33     W9VLE         59  04     0
QSO: 14277 PH 2011-10-29 0133 EA8ZS         59  33     KI4TZ         59  05     0
QSO: 14277 PH 2011-10-29 0133 EA8ZS         59  33     K9MMS         59  04     0
QSO: 14277 PH 2011-10-29 0133 EA8ZS         59  33     K0EA          59  04     0
QSO: 14277 PH 2011-10-29 0133 EA8ZS         59  33     WB5OSD        59  04     0
QSO: 14277 PH 2011-10-29 0134 EA8ZS         59  33     N9NE          59  04     0
QSO: 14277 PH 2011-10-29 0134 EA8ZS         59  33     NQ4I          59  05     0
QSO: 14277 PH 2011-10-29 0134 EA8ZS         59  33     N8II          59  05     0
QSO: 14277 PH 2011-10-29 0134 EA8ZS         59  33     AA8TK         59  04     0
QSO: 14277 PH 2011-10-29 0134 EA8ZS         59  33     K1ZZI         59  05     0
QSO: 14277 PH 2011-10-29 0134 EA8ZS         59  33     K3NM          59  05     0
QSO: 14277 PH 2011-10-29 0135 EA8ZS         59  33     WA4WQK        59  04     0
QSO: 14277 PH 2011-10-29 0135 EA8ZS         59  33     W8OH          59  04     0
QSO: 14277 PH 2011-10-29 0136 EA8ZS         59  33     WA8NSS        59  04     0
QSO: 14277 PH 2011-10-29 0137 EA8ZS         59  33     N3RJ          59  05     0
QSO: 14277 PH 2011-10-29 0137 EA8ZS         59  33     N3RR          59  05     0
QSO: 14277 PH 2011-10-29 0138 EA8ZS         59  33     K3RGB         59  05     0
QSO: 14277 PH 2011-10-29 0138 EA8ZS         59  33     WB8TLI        59  04     0
QSO: 14277 PH 2011-10-29 0139 EA8ZS         59  33     VE3MIS        59  04     0
QSO: 14277 PH 2011-10-29 0139 EA8ZS         59  33     K3MRG         59  05     0
QSO: 14277 PH 2011-10-29 0139 EA8ZS         59  33     N8HBL         59  04     0
QSO:  7075 PH 2011-10-29 0141 EA8ZS         59  33     EE9Z          59  33     0
QSO: 14281 PH 2011-10-29 0142 EA8ZS         59  33     W9RE          59  04     0
QSO: 14281 PH 2011-10-29 0143 EA8ZS         59  33     N4KG          59  04     0
QSO:  7082 PH 2011-10-29 0144 EA8ZS         59  33     HB0/HB9AON    59  14     0
QSO: 14281 PH 2011-10-29 0145 EA8ZS         59  33     KE4CAX        59  05     0
QSO: 14281 PH 2011-10-29 0145 EA8ZS         59  33     WB2AIV        59  05     0
QSO: 14281 PH 2011-10-29 0145 EA8ZS         59  33     CJ3A          59  04     0
QSO: 14281 PH 2011-10-29 0146 EA8ZS         59  33     W3BGN         59  05     0
QSO: 14281 PH 2011-10-29 0146 EA8ZS         59  33     K0EJ          59  04     0
QSO: 14281 PH 2011-10-29 0146 EA8ZS         59  33     N0IJ          59  04     0
QSO: 14281 PH 2011-10-29 0147 EA8ZS         59  33     KC0WMN        59  04     0
QSO: 14281 PH 2011-10-29 0147 EA8ZS         59  33     ND8L          59  04     0
QSO: 14281 PH 2011-10-29 0148 EA8ZS         59  33     WA2JQK        59  05     0
QSO: 14281 PH 2011-10-29 0148 EA8ZS         59  33     NA4NA         59  04     0
QSO: 14281 PH 2011-10-29 0148 EA8ZS         59  33     KI0I          59  04     0
QSO: 14281 PH 2011-10-29 0148 EA8ZS         59  33     K3MD          59  05     0
QSO: 14281 PH 2011-10-29 0149 EA8ZS         59  33     ND2W          59  05     0
QSO: 14281 PH 2011-10-29 0149 EA8ZS         59  33     KF4ZS         59  05     0
QSO: 14281 PH 2011-10-29 0149 EA8ZS         59  33     W9GT          59  04     0
QSO: 14281 PH 2011-10-29 0149 EA8ZS         59  33     N9OB          59  04     0
QSO: 14281 PH 2011-10-29 0149 EA8ZS         59  33     W8REW         59  04     0
QSO: 14281 PH 2011-10-29 0149 EA8ZS         59  33     AD4ES         59  05     0
QSO: 14281 PH 2011-10-29 0150 EA8ZS         59  33     KH6MB         59  31     0
QSO: 14281 PH 2011-10-29 0150 EA8ZS         59  33     WA1NRQ        59  05     0
QSO: 14281 PH 2011-10-29 0150 EA8ZS         59  33     WA4GIF        59  05     0
QSO: 14281 PH 2011-10-29 0151 EA8ZS         59  33     K6HR          59  03     0
QSO: 14281 PH 2011-10-29 0151 EA8ZS         59  33     K4CEB         59  05     0
QSO: 14281 PH 2011-10-29 0151 EA8ZS         59  33     NS6C          59  03     0
QSO: 14281 PH 2011-10-29 0151 EA8ZS         59  33     K5KVN         59  04     0
QSO: 14281 PH 2011-10-29 0152 EA8ZS         59  33     WB2REM        59  05     0
