START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2021
CALLSIGN: R3MBD
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: R3MBD
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2021 OK_OM_DX_Contest/2021/SSB.
QSO:  7155 PH 2021-04-10 1211 R3MBD         59 001 OM7KW         59 PAR
QSO:  7133 PH 2021-04-10 1214 R3MBD         59 2 LY9A          59 016
QSO: 14190 PH 2021-04-10 1226 R3MBD         59 004 OK1NP         59 DTA
QSO: 14000 PH 2021-04-10 1228 R3MBD         59 005 PA4HM         59 004
QSO: 14220 PH 2021-04-10 1231 R3MBD         59 007 TA3LHH        59 018
QSO: 14240 PH 2021-04-10 1233 R3MBD         59 009 OK5Z          59 GTR
QSO: 14217 PH 2021-04-10 1245 R3MBD         59 012 OM77PA        59 PAR
QSO: 14000 PH 2021-04-10 1248 R3MBD         59 014 OK1RDO        59 DDO
QSO: 14176 PH 2021-04-10 1248 R3MBD         59 13 SV3RPQ        59 006
QSO: 14162 PH 2021-04-10 1250 R3MBD         59 015 NE1C          59 044
QSO: 14179 PH 2021-04-10 1254 R3MBD         59 016 UN8PT         59 023
QSO: 14200 PH 2021-04-10 1258 R3MBD         59 019 IK4LZH        59 022
QSO: 14252 PH 2021-04-10 1301 R3MBD         59 021 IT9FRX        59 0110
QSO: 14278 PH 2021-04-10 1305 R3MBD         59 22 HB9NE         59 041
QSO: 14246 PH 2021-04-10 1308 R3MBD         59 023 F4FJZ         59 033
QSO: 14225 PH 2021-04-10 1310 R3MBD         59 024 TA1BAB        59 036
QSO: 14258 PH 2021-04-10 1316 R3MBD         59 026 TM1W          59 130
QSO: 14269 PH 2021-04-10 1320 R3MBD         59 027 9A1BN         59 008
QSO: 14200 PH 2021-04-10 1321 R3MBD         59 028 YM1KM         59 051
QSO: 14000 PH 2021-04-10 1322 R3MBD         59 29 E73PS         59 024
QSO: 14000 PH 2021-04-10 1324 R3MBD         59 030 F5LBL         59 060
QSO: 14211 PH 2021-04-10 1325 R3MBD         59 031 G6MC          59 101
QSO:  7172 PH 2021-04-10 1334 R3MBD         59 032 OK1OA         59 ELI
QSO:  7166 PH 2021-04-10 1335 R3MBD         59 033 OL1C          59 ETE
QSO:  7150 PH 2021-04-10 1402 R3MBD         59 034 LY2AX         59 011
QSO:  7170 PH 2021-04-10 1403 R3MBD         59 035 UW4E          59 049
QSO:  7164 PH 2021-04-10 1415 R3MBD         59 036 OM77PA        59 PAR
QSO:  7138 PH 2021-04-10 1702 R3MBD         59 37 OM3RM         59 DST
QSO:  7135 PH 2021-04-10 1708 R3MBD         59 038 OK6T          59 FNA
QSO:  7140 PH 2021-04-10 1709 R3MBD         59 039 OK7W          59 FRK
QSO:  7127 PH 2021-04-11 0436 R3MBD         59 400 YM1KM         59 387
QSO:  7157 PH 2021-04-11 0447 R3MBD         59 42 SP9N          59 253
QSO:  7172 PH 2021-04-11 0448 R3MBD         59 43 OK5Z          59 GTR
QSO:  7118 PH 2021-04-11 0457 R3MBD         59 44 8S0C          59 331
QSO:  7181 PH 2021-04-11 0733 R3MBD         59 45 LY2CX         59 177
QSO: 14221 PH 2021-04-11 0739 R3MBD         59 046 IT9IQQ        59 0148
QSO: 14000 PH 2021-04-11 0740 R3MBD         59 047 OK1KKI        59 CJH
QSO: 14245 PH 2021-04-11 1057 R3MBD         59 049 OK6T          59 FNA
QSO: 14262 PH 2021-04-11 1058 R3MBD         59 50 DD8SM         59 395
QSO: 14266 PH 2021-04-11 1107 R3MBD         59 51 OK1IPS        59 ETE
QSO: 14200 PH 2021-04-11 1135 R3MBD         59 053 TA0TA         59 031
QSO: 14265 PH 2021-04-11 1139 R3MBD         59 054 OK1OA         59 ELI
QSO: 14200 PH 2021-04-11 1142 R3MBD         59 055 SY2DCF        59 188
QSO: 14260 PH 2021-04-11 1153 R3MBD         59 056 OM1ALT        59 BAD
END-OF-LOG:
