START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2021
CALLSIGN: IZ2QZH
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: IZ2QZH
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2021 OK_OM_DX_Contest/2021/SSB.
QSO:  7136 PH 2021-04-10 1202 IZ2QZH        59 1 OM3RM         59 DST
QSO:  7000 PH 2021-04-10 1204 IZ2QZH        59 002 OM5WW         59 LVC
QSO:  7097 PH 2021-04-10 1205 IZ2QZH        59 003 OK7W          59 FRK
QSO: 14200 PH 2021-04-10 1517 IZ2QZH        59 005 YM1KM         59 194
QSO: 14220 PH 2021-04-10 1518 IZ2QZH        59 006 TA3LHH        59 259
QSO: 14265 PH 2021-04-10 1523 IZ2QZH        59 007 UT3EV         59 194
QSO:  7136 PH 2021-04-10 1628 IZ2QZH        59 7 OL7O          59 DKV
QSO:  7127 PH 2021-04-10 1644 IZ2QZH        59 008 OK1LRD        59 DTA
QSO:  3722 PH 2021-04-10 1842 IZ2QZH        59 10 OK5Z          59 GTR
QSO:  3500 PH 2021-04-10 1843 IZ2QZH        59 011 OK1KKI        59 CJH
QSO:  3765 PH 2021-04-10 1845 IZ2QZH        59 012 OK1PI         59 FCR
QSO:  3795 PH 2021-04-10 1849 IZ2QZH        59 013 OK1OA         59 ELI
QSO:  3686 PH 2021-04-10 2228 IZ2QZH        59 015 OK1KDO        59 DDO
QSO:  3701 PH 2021-04-10 2230 IZ2QZH        59 016 OK1AY         59 DPJ
QSO:  3600 PH 2021-04-10 2238 IZ2QZH        59 018 SP9DTE        59 190
QSO:  3729 PH 2021-04-10 2241 IZ2QZH        59 19 OM1ALT        59 BAD
QSO:  3768 PH 2021-04-10 2243 IZ2QZH        59 020 SP8KP         59 0272
QSO:  3744 PH 2021-04-10 2248 IZ2QZH        59 021 OK1AGE        59 BPZ
QSO: 14240 PH 2021-04-11 1144 IZ2QZH        59 022 R9SD          59 152
QSO:  7122 PH 2021-04-11 1151 IZ2QZH        59 023 OK1TA         59 BMB
QSO: 14291 PH 2021-04-11 1155 IZ2QZH        59 024 UR4QFP        59 346
END-OF-LOG:
