START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2021
CALLSIGN: DL7PIA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DL7PIA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2021 OK_OM_DX_Contest/2021/SSB.
QSO:  7000 PH 2021-04-10 1223 DL7PIA        59 001 OM5WW         59 LVC
QSO:  7180 PH 2021-04-10 1227 DL7PIA        59 002 HA2EAV        59 008
QSO:  7000 PH 2021-04-10 1234 DL7PIA        59 006 OK7BAR        59 FHK
QSO:  7000 PH 2021-04-10 1234 DL7PIA        59 005 SP3W          59 011
QSO:  7092 PH 2021-04-10 1238 DL7PIA        59 009 OK1TA         59 BMB
QSO:  7092 PH 2021-04-10 1244 DL7PIA        59 013 IU1IAZ        59 006
QSO:  7092 PH 2021-04-10 1245 DL7PIA        59 015 IU0OVB        59 0002
QSO:  7092 PH 2021-04-10 1252 DL7PIA        59 017 PE1EWR        59 017
QSO:  7000 PH 2021-04-10 1253 DL7PIA        59 019 OK6RP         59 DKV
QSO:  7092 PH 2021-04-10 1254 DL7PIA        59 019 IZ2FOS        59 0057
QSO:  7092 PH 2021-04-10 1259 DL7PIA        59 022 DL2SWR        59 018
QSO:  7000 PH 2021-04-10 1303 DL7PIA        59 023 OM4M          59 NMV
QSO:  7129 PH 2021-04-10 1303 DL7PIA        59 024 PA/F1GFK      59 006
QSO:  7000 PH 2021-04-10 1304 DL7PIA        59 025 F1MKG         59 019
QSO:  7000 PH 2021-04-10 1305 DL7PIA        59 026 PA4HM         59 025
QSO:  7000 PH 2021-04-10 1306 DL7PIA        59 028 OK2MBP        59 HNJ
QSO:  7128 PH 2021-04-10 1309 DL7PIA        59 29 LY9A          59 084
