START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2021
CALLSIGN: 2E0MTR
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: 2E0MTR
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2021 OK_OM_DX_Contest/2021/SSB.
QSO: 14265 PH 2021-04-10 1202 2E0MTR        59 001 UT3EV         59 002
QSO: 14252 PH 2021-04-10 1211 2E0MTR        59 003 IT9FRX        59 0021
QSO: 14204 PH 2021-04-10 1214 2E0MTR        59 005 EO50FF        59 035
QSO: 14196 PH 2021-04-10 1216 2E0MTR        59 006 RW1F          59 057
QSO: 14187 PH 2021-04-10 1218 2E0MTR        59 007 OM77PA        59 PAR
QSO: 14192 PH 2021-04-10 1226 2E0MTR        59 008 YL2CI         59 020
QSO: 14215 PH 2021-04-10 1230 2E0MTR        59 009 OM3KAP        59 BAN
QSO: 14240 PH 2021-04-10 1234 2E0MTR        59 010 OK5Z          59 GTR
QSO:  7141 PH 2021-04-10 1250 2E0MTR        59 11 OM3RM         59 DST
QSO:  7164 PH 2021-04-10 1253 2E0MTR        59 013 OK1LEV        59 DKL
QSO:  7110 PH 2021-04-10 1256 2E0MTR        59 14 DD8SM         59 029
QSO:  7097 PH 2021-04-10 1258 2E0MTR        59 015 OK7W          59 FRK
QSO: 14200 PH 2021-04-11 1139 2E0MTR        59 015 TA0TA         59 038
QSO: 14233 PH 2021-04-11 1150 2E0MTR        59 017 OM7KW         59 PAR
QSO: 14204 PH 2021-04-11 1152 2E0MTR        59 018 RA3Y          59 697
QSO: 14202 PH 2021-04-11 1153 2E0MTR        59 019 ES4RD         59 349
END-OF-LOG:
