START-OF-LOG: 3.0
CONTEST: SAC-SSB
CALLSIGN: G3Q
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
OPERATORS: G3RXQ
CLAIMED-SCORE: 43125
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: 
CATEGORY-MODE: SSB
NAME: Stewart Baker
SOAPBOX: a very enjoyable contest. looking forward to next years one.
QSO: 28536 PH 2024-10-12 1204 G3Q           59       1 OH8K          59       6 0
QSO: 28472 PH 2024-10-12 1207 G3Q           59       2 OH8L          59      17 0
QSO: 28490 PH 2024-10-12 1208 G3Q           59       3 OH8X          59      21 0
QSO: 28505 PH 2024-10-12 1209 G3Q           59       4 OH6DX         59      21 0
QSO: 28486 PH 2024-10-12 1214 G3Q           59       5 OH7JL         59      24 0
QSO: 28600 PH 2024-10-12 1214 G3Q           59       6 OH9GGY        59      22 0
QSO: 28460 PH 2024-10-12 1215 G3Q           59       7 OH7K          59      25 0
QSO: 21300 PH 2024-10-12 1231 G3Q           59       8 OH0V          59      63 0
QSO: 21270 PH 2024-10-12 1233 G3Q           59       9 SE5E          59      63 0
QSO: 21260 PH 2024-10-12 1234 G3Q           59      10 OH5Z          59      50 0
QSO: 21244 PH 2024-10-12 1237 G3Q           59      11 OG6K          59      77 0
QSO: 21234 PH 2024-10-12 1237 G3Q           59      12 SK3W          59      40 0
QSO: 21208 PH 2024-10-12 1237 G3Q           59      13 OG1F          59      54 0
QSO: 21248 PH 2024-10-12 1239 G3Q           59      14 SA3MGL        59      50 0
QSO: 21273 PH 2024-10-12 1240 G3Q           59      15 OH2T          59      49 0
QSO: 21284 PH 2024-10-12 1241 G3Q           59      16 OH2R          59      57 0
QSO: 21288 PH 2024-10-12 1241 G3Q           59      17 OG8M          59      80 0
QSO: 21292 PH 2024-10-12 1242 G3Q           59      18 8S0C          59      23 0
QSO: 21305 PH 2024-10-12 1242 G3Q           59      19 OH6DX         59      99 0
QSO: 21330 PH 2024-10-12 1244 G3Q           59      20 OG6N          59      50 0
QSO: 21334 PH 2024-10-12 1244 G3Q           59      21 OH2PM         59      10 0
QSO: 21340 PH 2024-10-12 1244 G3Q           59      22 OH7TO         59      22 0
QSO: 21370 PH 2024-10-12 1245 G3Q           59      23 OG5O          59      45 0
QSO: 14162 PH 2024-10-12 1249 G3Q           59      24 OG1F          59      51 0
QSO: 14200 PH 2024-10-12 1249 G3Q           59      25 SB7S          59      96 0
QSO: 14235 PH 2024-10-12 1250 G3Q           59      26 SE3P          59      79 0
QSO: 14240 PH 2024-10-12 1250 G3Q           59      27 LN1B          59      92 0
QSO: 14247 PH 2024-10-12 1251 G3Q           59      28 SK6BA         59      52 0
QSO: 14252 PH 2024-10-12 1251 G3Q           59      29 OH5Z          59      74 0
QSO: 14256 PH 2024-10-12 1252 G3Q           59      30 SK6AW         59      88 0
QSO: 14260 PH 2024-10-12 1253 G3Q           59      31 SM6BDW        59      48 0
QSO: 14264 PH 2024-10-12 1254 G3Q           59      32 LG5LG         59     101 0
QSO: 14270 PH 2024-10-12 1254 G3Q           59      33 SM6TOL        59      67 0
QSO: 14275 PH 2024-10-12 1255 G3Q           59      34 OH9W          59      94 0
QSO: 14280 PH 2024-10-12 1255 G3Q           59      35 OH2N          59      66 0
QSO: 14283 PH 2024-10-12 1256 G3Q           59      36 OZ4NA         59      38 0
QSO: 14305 PH 2024-10-12 1257 G3Q           59      37 OU2V          59       5 0
QSO: 14289 PH 2024-10-12 1258 G3Q           59      38 SE5N          59      35 0
QSO: 14221 PH 2024-10-12 1300 G3Q           59      39 LB4UH         59      40 0
QSO: 14210 PH 2024-10-12 1300 G3Q           59      40 8S8S          59      44 0
QSO: 14220 PH 2024-10-12 1310 G3Q           59      42 SM6MVE        59      36 0
QSO: 14249 PH 2024-10-12 1313 G3Q           59      43 OH8L          59     136 0
QSO: 14197 PH 2024-10-12 1316 G3Q           59      44 LN8W          59      81 0
QSO: 21355 PH 2024-10-12 1317 G3Q           59      41 LN8W          59      83 0
QSO: 14225 PH 2024-10-12 1318 G3Q           59      45 JW5X          59      67 0
QSO: 14260 PH 2024-10-12 1319 G3Q           59      46 OH1TD         59      32 0
QSO: 21410 PH 2024-10-12 1323 G3Q           59      47 OH9GGY        59     118 0
QSO: 21412 PH 2024-10-12 1324 G3Q           59      48 LC1P          59      39 0
QSO: 21308 PH 2024-10-12 1324 G3Q           59      49 OG1D          59      90 0
QSO: 21307 PH 2024-10-12 1324 G3Q           59      50 OH1RX         59      81 0
QSO: 21296 PH 2024-10-12 1325 G3Q           59      51 SB7S          59     150 0
QSO: 21293 PH 2024-10-12 1325 G3Q           59      52 OH8L          59     168 0
QSO: 21292 PH 2024-10-12 1326 G3Q           59      53 SG4G          59      49 0
QSO: 21279 PH 2024-10-12 1327 G3Q           59      54 OH7K          59     157 0
QSO: 21294 PH 2024-10-12 1416 G3Q           59      55 LN2T          59      38 0
QSO: 21350 PH 2024-10-12 1417 G3Q           59      56 OH5GIO        59     180 0
QSO: 21344 PH 2024-10-12 1419 G3Q           59      57 OH6OS         59     202 0
QSO: 21282 PH 2024-10-12 1420 G3Q           59      58 OH8K          59     203 0
QSO: 21266 PH 2024-10-12 1423 G3Q           59      59 TF2LL         59     143 0
QSO: 14222 PH 2024-10-12 1424 G3Q           59      60 SK3W          59     148 0
QSO: 14219 PH 2024-10-12 1424 G3Q           59      61 OH1X          59      59 0
