START-OF-LOG: 3.0
CONTEST: SAC-SSB
CALLSIGN: SG4G
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
OPERATORS: SM0NSJ SM4JST
CLAIMED-SCORE: 141836
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: 
CATEGORY-MODE: SSB
NAME: Thomas Einar
QSO: 28545 PH 2024-10-12 1229 SG4G          59       1 IT9YVO        59      53 0
QSO: 28452 PH 2024-10-12 1230 SG4G          59       2 IK0PHY        59      31 0
QSO: 28445 PH 2024-10-12 1233 SG4G          59       3 5B/OH9MM      59      21 0
QSO: 28435 PH 2024-10-12 1237 SG4G          59       4 TA5O          59      11 0
QSO: 28435 PH 2024-10-12 1238 SG4G          59       5 LZ6E          59      48 0
QSO: 28435 PH 2024-10-12 1239 SG4G          59       6 PU1JSV        59       1 0
QSO: 28435 PH 2024-10-12 1241 SG4G          59       7 IT9IRV        59      28 0
QSO: 21241 PH 2024-10-12 1249 SG4G          59       8 UT1WW         59      10 0
QSO: 21241 PH 2024-10-12 1249 SG4G          59       9 IK3XTV        59       4 0
QSO: 21284 PH 2024-10-12 1253 SG4G          59      10 DH0GDS        59      36 0
QSO: 21284 PH 2024-10-12 1254 SG4G          59      11 HB9BC         59      24 0
QSO: 21284 PH 2024-10-12 1255 SG4G          59      12 4Z4DX         59       3 0
QSO: 21284 PH 2024-10-12 1255 SG4G          59      13 IT9OPR        59      26 0
QSO: 21284 PH 2024-10-12 1256 SG4G          59      14 G7BZD         59      17 0
QSO: 21284 PH 2024-10-12 1258 SG4G          59      15 IQ0HV         59      58 0
QSO: 21284 PH 2024-10-12 1300 SG4G          59      16 G4OBB         59      35 0
QSO: 21284 PH 2024-10-12 1301 SG4G          59      17 G6AD          59      50 0
QSO: 21284 PH 2024-10-12 1301 SG4G          59      18 EA4EUI        59      48 0
QSO: 21284 PH 2024-10-12 1302 SG4G          59      19 DG9SEH        59      60 0
QSO: 21284 PH 2024-10-12 1303 SG4G          59      20 IU1MRH        59      28 0
QSO: 21284 PH 2024-10-12 1303 SG4G          59      21 YO4AAC        59      25 0
QSO: 21284 PH 2024-10-12 1304 SG4G          59      22 HB9HDK        59      28 0
QSO: 21284 PH 2024-10-12 1305 SG4G          59      23 HA5GF         59      39 0
QSO: 21285 PH 2024-10-12 1309 SG4G          59      24 HB9CIC        59      72 0
QSO: 21292 PH 2024-10-12 1310 SG4G          59      25 S51CK         59      48 0
QSO: 21292 PH 2024-10-12 1311 SG4G          59      26 UR5EJ         59      26 0
QSO: 21292 PH 2024-10-12 1312 SG4G          59      27 IK0PHY        59      84 0
QSO: 21292 PH 2024-10-12 1313 SG4G          59      28 F4ADZ         59       9 0
QSO: 21292 PH 2024-10-12 1314 SG4G          59      29 LZ6E          59      84 0
QSO: 21292 PH 2024-10-12 1314 SG4G          59      30 HG3FUG        59      16 0
QSO: 21292 PH 2024-10-12 1314 SG4G          59      31 F5AAR         59      25 0
QSO: 21292 PH 2024-10-12 1315 SG4G          59      32 OE4EIE        59      11 0
QSO: 21292 PH 2024-10-12 1315 SG4G          59      33 IN3JHZ        59      35 0
QSO: 21292 PH 2024-10-12 1316 SG4G          59      34 OE1XA         59      20 0
QSO: 21292 PH 2024-10-12 1316 SG4G          59      35 M6KCI         59       1 0
QSO: 21292 PH 2024-10-12 1316 SG4G          59      36 S52W          59      46 0
QSO: 21292 PH 2024-10-12 1317 SG4G          59      37 IW0SAG        59      47 0
QSO: 21292 PH 2024-10-12 1317 SG4G          59      38 IT9IRV        59      50 0
QSO: 21292 PH 2024-10-12 1317 SG4G          59      39 IU0PXO        59      25 0
QSO: 21292 PH 2024-10-12 1318 SG4G          59      40 EI3ENB        59      29 0
QSO: 21292 PH 2024-10-12 1319 SG4G          59      41 LZ6DX         59      51 0
QSO: 21292 PH 2024-10-12 1319 SG4G          59      42 HB9NE         59      87 0
QSO: 21292 PH 2024-10-12 1320 SG4G          59      43 IZ6MPZ        59      11 0
QSO: 21292 PH 2024-10-12 1322 SG4G          59      44 IT9YVO        59     115 0
QSO: 21292 PH 2024-10-12 1323 SG4G          59      45 M0TQR         59      10 0
QSO: 21292 PH 2024-10-12 1323 SG4G          59      46 KA1IS         59      46 0
QSO: 21292 PH 2024-10-12 1324 SG4G          59      47 LZ7X          59      53 0
QSO: 21292 PH 2024-10-12 1326 SG4G          59      48 UX5UO         59      13 0
QSO: 21292 PH 2024-10-12 1326 SG4G          59      49 G3Q           59      53 0
QSO: 21292 PH 2024-10-12 1326 SG4G          59      50 LZ1DQ         59      53 0
QSO: 21292 PH 2024-10-12 1327 SG4G          59      51 K1JB          59      22 0
QSO: 21292 PH 2024-10-12 1328 SG4G          59      52 EI8GP         59      46 0
QSO: 21292 PH 2024-10-12 1329 SG4G          59      53 N6AR          59      59 0
