START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: SAC-CW
CALLSIGN: IK2PFL
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: IK2PFL
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for SAC-CW SAC/CW/2025.
QSO: 14000 CW 2025-09-20 1720 IK2PFL        599 OH5MQ         599 28
QSO: 14014 CW 2025-09-20 1725 IK2PFL        599 2 SE6K          599 137
QSO: 14014 CW 2025-09-20 1727 IK2PFL        599 3 SM5ACQ        599 310
QSO: 14000 CW 2025-09-20 1728 IK2PFL        599 4 LA/US1PM      599 18
QSO: 14015 CW 2025-09-20 1733 IK2PFL        599 5 OY1CT         599 567
QSO: 14017 CW 2025-09-20 1734 IK2PFL        599 6 OH0Z          599 673
QSO: 14018 CW 2025-09-20 1735 IK2PFL        599 7 SE8X          599 344
QSO: 14026 CW 2025-09-20 1737 IK2PFL        599 8 OZ1AAR        599 318
QSO: 14028 CW 2025-09-20 1738 IK2PFL        599 9 SM5GLC        599 128
QSO: 14029 CW 2025-09-20 1739 IK2PFL        599 10 OH7K          599 460
QSO: 14030 CW 2025-09-20 1739 IK2PFL        599 11 OG6N          599 467
QSO: 14031 CW 2025-09-20 1900 IK2PFL        599 12 SM2EKM        599 362
QSO: 14032 CW 2025-09-20 1900 IK2PFL        599 13 OG5B          599 486
QSO: 14035 CW 2025-09-20 1902 IK2PFL        599 14 OH8L          599 524
QSO: 14038 CW 2025-09-20 1904 IK2PFL        599 15 SK3GM         599 124
QSO: 14000 CW 2025-09-20 1906 IK2PFL        599 16 OF60AP        599 438
QSO: 14045 CW 2025-09-20 1908 IK2PFL        599 17 OH6OS         599 593
QSO: 14001 CW 2025-09-20 1911 IK2PFL        599 18 OG8M          599 284
QSO: 14003 CW 2025-09-20 1912 IK2PFL        599 19 TF3W          599 868
QSO: 14008 CW 2025-09-20 1916 IK2PFL        599 20 OH2XX         599 822
QSO: 14008 CW 2025-09-20 1917 IK2PFL        599 21 OG5O          599 465
QSO: 14011 CW 2025-09-20 1918 IK2PFL        599 22 SJ2W          599 996
QSO: 14013 CW 2025-09-20 2017 IK2PFL        599 23 OH2BKX        599 407
QSO: 14016 CW 2025-09-20 2017 IK2PFL        599 24 SE5T          599 619
QSO: 14022 CW 2025-09-20 2018 IK2PFL        599 25 LC5A          599 452
QSO: 14025 CW 2025-09-20 2022 IK2PFL        599 26 OZ1IKY        599 586
QSO: 14026 CW 2025-09-20 2024 IK2PFL        599 27 LB1UK         599 492
QSO: 14029 CW 2025-09-20 2025 IK2PFL        599 28 OH1RX         599 388
QSO: 14031 CW 2025-09-20 2026 IK2PFL        599 29 OZ7BQ         599 384
QSO: 14048 CW 2025-09-20 2029 IK2PFL        599 30 OH3Z          599 522
QSO: 14032 CW 2025-09-21 1154 IK2PFL        599 31 SC7DX         599 774
END-OF-LOG:
