START-OF-LOG: 3.0
CALLSIGN: 2E0SDV
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 51614
NAME: JAMIE WILLIAMS
LOCATION: DX
OPERATORS: 2E0SDV
CLUB: WYTHALL RADIO CLUB
CERTIFICATE: YES
CREATED-BY: Win-Test 4.21.0
SOAPBOX: OPERATING ON AND OFF, SMALL EFFORT, POOR CONDX BUT GOOD FUN
QSO: 14007 CW 2016-11-26 1417 2E0SDV        599 14     OM7A          599 15     0
QSO: 14009 CW 2016-11-26 1418 2E0SDV        599 14     9A7A          599 15     0
QSO: 14010 CW 2016-11-26 1419 2E0SDV        599 14     HG5C          599 15     0
QSO: 14011 CW 2016-11-26 1420 2E0SDV        599 14     LZ5XQ         599 20     0
QSO: 14014 CW 2016-11-26 1424 2E0SDV        599 14     YL2VW         599 15     0
QSO: 14020 CW 2016-11-26 1427 2E0SDV        599 14     LY60KTU       599 15     0
QSO: 21074 CW 2016-11-26 1457 2E0SDV        599 14     EF8U          599 33     0
QSO: 21010 CW 2016-11-26 1505 2E0SDV        599 14     N1LN          599 05     0
QSO: 21010 CW 2016-11-26 1507 2E0SDV        599 14     K4TCG         599 04     0
QSO: 21009 CW 2016-11-26 1508 2E0SDV        599 14     KQ2M          599 05     0
QSO: 14057 CW 2016-11-26 1616 2E0SDV        599 14     W1FJ          599 05     0
QSO: 14056 CW 2016-11-26 1617 2E0SDV        599 14     N4WW          599 05     0
QSO:  7011 CW 2016-11-26 1619 2E0SDV        599 14     2E0SDV        599 15     0
QSO:  7011 CW 2016-11-26 1620 2E0SDV        599 14     HA8KW         599 15     0
QSO:  7015 CW 2016-11-26 1621 2E0SDV        599 14     HA3SK         599 15     0
QSO:  7015 CW 2016-11-26 1623 2E0SDV        599 14     I3PXN         599 15     0
QSO:  7015 CW 2016-11-26 1624 2E0SDV        599 14     OM5KP         599 15     0
QSO: 14001 CW 2016-11-26 1630 2E0SDV        599 14     AA1K          599 05     0
QSO: 14000 CW 2016-11-26 1631 2E0SDV        599 14     N1UR          599 05     0
QSO: 14002 CW 2016-11-26 1632 2E0SDV        599 14     K3LR          599 05     0
QSO: 14004 CW 2016-11-26 1633 2E0SDV        599 14     K0DQ          599 05     0
QSO: 14005 CW 2016-11-26 1634 2E0SDV        599 14     W3UA          599 05     0
QSO: 14007 CW 2016-11-26 1634 2E0SDV        599 14     KQ2M          599 05     0
QSO: 14008 CW 2016-11-26 1636 2E0SDV        599 14     W9RE          599 04     0
QSO: 14009 CW 2016-11-26 1637 2E0SDV        599 14     WB9Z          599 04     0
QSO: 14014 CW 2016-11-26 1640 2E0SDV        599 14     K9CT          599 04     0
QSO: 14015 CW 2016-11-26 1642 2E0SDV        599 14     N5DX          599 05     0
QSO: 14017 CW 2016-11-26 1643 2E0SDV        599 14     G0MTN         599 14     0
QSO: 14021 CW 2016-11-26 1645 2E0SDV        599 14     KC3WX         599 05     0
QSO: 14027 CW 2016-11-26 1648 2E0SDV        599 14     W0AIH         599 04     0
QSO: 14037 CW 2016-11-26 1649 2E0SDV        599 14     N9RV          599 04     0
QSO: 14046 CW 2016-11-26 1651 2E0SDV        599 14     NE2V          599 05     0
QSO: 14047 CW 2016-11-26 1652 2E0SDV        599 14     W3LL          599 05     0
QSO: 14048 CW 2016-11-26 1653 2E0SDV        599 14     WO4O          599 05     0
QSO: 14055 CW 2016-11-26 1656 2E0SDV        599 14     K2QMF         599 05     0
QSO: 14056 CW 2016-11-26 1658 2E0SDV        599 14     CR3W          599 33     0
QSO: 14065 CW 2016-11-26 1700 2E0SDV        599 14     W1MAT         599 05     0
QSO: 14073 CW 2016-11-26 1703 2E0SDV        599 14     W1WMU         599 05     0
QSO: 14093 CW 2016-11-26 1737 2E0SDV        599 14     ZF2MJ         599 08     0
QSO: 14011 CW 2016-11-26 1743 2E0SDV        599 14     ED1R          599 14     0
QSO: 14012 CW 2016-11-26 1743 2E0SDV        599 14     W1KM          599 05     0
QSO: 14017 CW 2016-11-26 1744 2E0SDV        599 14     EA1WX         599 14     0
QSO: 14023 CW 2016-11-26 1746 2E0SDV        599 14     N2MF          599 05     0
QSO: 14023 CW 2016-11-26 1746 2E0SDV        599 14     K1KP          599 05     0
QSO: 14050 CW 2016-11-26 1750 2E0SDV        599 14     EA1RKV        599 14     0
QSO: 14055 CW 2016-11-26 1751 2E0SDV        599 14     NN3W          599 05     0
QSO: 14057 CW 2016-11-26 1754 2E0SDV        599 14     K1DG          599 05     0
QSO:  3513 CW 2016-11-26 1807 2E0SDV        599 14     OK2RRR        599 15     0
QSO:  7002 CW 2016-11-26 1808 2E0SDV        599 14     EA2EA         599 14     0
QSO:  7019 CW 2016-11-26 1812 2E0SDV        599 14     SN8B          599 15     0
QSO:  7022 CW 2016-11-26 1958 2E0SDV        599 14     YT7T          599 15     0
QSO:  7030 CW 2016-11-26 2006 2E0SDV        599 14     9A1A          599 15     0
QSO:  7034 CW 2016-11-26 2007 2E0SDV        599 14     YT6W          599 15     0
QSO:  7045 CW 2016-11-26 2013 2E0SDV        599 14     CT9/R7KW      599 33     0
QSO:  7035 CW 2016-11-26 2015 2E0SDV        599 14     LZ9W          599 20     0
QSO:  7023 CW 2016-11-26 2020 2E0SDV        599 14     CN2R          599 33     0
QSO:  7014 CW 2016-11-26 2021 2E0SDV        599 14     CR3W          599 33     0
QSO:  7012 CW 2016-11-26 2022 2E0SDV        599 14     LZ5R          599 20     0
QSO:  7010 CW 2016-11-26 2026 2E0SDV        599 14     HA8FM         599 15     0
QSO: 14048 CW 2016-11-26 2032 2E0SDV        599 14     FY5KE         599 09     0
QSO:  7048 CW 2016-11-26 2048 2E0SDV        599 14     ED1R          599 14     0
QSO:  7011 CW 2016-11-26 2049 2E0SDV        599 14     ED2RA         599 14     0
QSO:  7009 CW 2016-11-26 2050 2E0SDV        599 14     YT5A          599 15     0
QSO:  7002 CW 2016-11-26 2053 2E0SDV        599 14     TM6M          599 14     0
QSO:  7013 CW 2016-11-26 2248 2E0SDV        599 14     EA7RM         599 14     0
QSO:  7014 CW 2016-11-26 2249 2E0SDV        599 14     ED9U          599 33     0
QSO:  7019 CW 2016-11-26 2252 2E0SDV        599 14     W3AA          599 05     0
QSO:  7030 CW 2016-11-26 2258 2E0SDV        599 14     XL3A          599 05     0
QSO:  7034 CW 2016-11-26 2305 2E0SDV        599 14     W1KM          599 05     0
QSO:  7038 CW 2016-11-26 2307 2E0SDV        599 14     LZ1EV         599 20     0
QSO:  7042 CW 2016-11-26 2308 2E0SDV        599 14     N1LN          599 05     0
QSO:  7047 CW 2016-11-26 2311 2E0SDV        599 14     E7DX          599 15     0
QSO:  7048 CW 2016-11-26 2312 2E0SDV        599 14     R5RA          599 16     0
QSO:  7051 CW 2016-11-26 2313 2E0SDV        599 14     CU4DX         599 14     0
QSO:  7057 CW 2016-11-26 2314 2E0SDV        599 14     YT4W          599 15     0
QSO:  7061 CW 2016-11-26 2315 2E0SDV        599 14     M6W           599 14     0
QSO:  7063 CW 2016-11-26 2316 2E0SDV        599 14     DJ5MW         599 14     0
QSO:  7064 CW 2016-11-26 2317 2E0SDV        599 14     N1MM          599 05     0
QSO:  7070 CW 2016-11-26 2319 2E0SDV        599 14     K8AZ          599 04     0
QSO:  7074 CW 2016-11-26 2319 2E0SDV        599 14     UZ3A          599 16     0
QSO:  7084 CW 2016-11-26 2321 2E0SDV        599 14     Z36W          599 15     0
QSO:  7004 CW 2016-11-26 2324 2E0SDV        599 14     TK0C          599 15     0
QSO:  7007 CW 2016-11-26 2326 2E0SDV        599 14     OM8A          599 15     0
QSO:  7011 CW 2016-11-26 2330 2E0SDV        599 14     LZ3ZZ         599 20     0
QSO:  7013 CW 2016-11-26 2331 2E0SDV        599 14     LZ7A          599 20     0
QSO:  7016 CW 2016-11-26 2332 2E0SDV        599 14     K3LR          599 05     0
QSO:  7018 CW 2016-11-26 2335 2E0SDV        599 14     K1KI          599 05     0
QSO:  7019 CW 2016-11-26 2336 2E0SDV        599 14     R4MZ          599 16     0
QSO:  7022 CW 2016-11-26 2338 2E0SDV        599 14     S57Z          599 15     0
QSO:  7025 CW 2016-11-26 2339 2E0SDV        599 14     9A1P          599 15     0
QSO:  7035 CW 2016-11-26 2353 2E0SDV        599 14     LZ6Y          599 20     0
QSO:  7039 CW 2016-11-26 2356 2E0SDV        599 14     YO9SP         599 20     0
QSO:  7057 CW 2016-11-27 0041 2E0SDV        599 14     ZD8W          599 36     0
QSO:  7002 CW 2016-11-27 0043 2E0SDV        599 14     YT7A          599 15     0
QSO:  7018 CW 2016-11-27 0047 2E0SDV        599 14     IO5O          599 15     0
QSO:  7005 CW 2016-11-27 0049 2E0SDV        599 14     DL1A          599 14     0
QSO:  1832 CW 2016-11-27 0055 2E0SDV        599 14     DL1A          599 14     0
QSO:  7047 CW 2016-11-27 0100 2E0SDV        599 14     HG6N          599 15     0
QSO:  3564 CW 2016-11-27 0105 2E0SDV        599 14     DL1A          599 14     0
QSO:  3566 CW 2016-11-27 0106 2E0SDV        599 14     9A4QV         599 15     0
QSO:  3569 CW 2016-11-27 0108 2E0SDV        599 14     OL1C          599 15     0
QSO:  7045 CW 2016-11-27 0115 2E0SDV        599 14     PJ4A          599 09     0
QSO:  7046 CW 2016-11-27 0116 2E0SDV        599 14     RY6M          599 16     0
QSO:  7049 CW 2016-11-27 0116 2E0SDV        599 14     RT5Z          599 16     0
QSO:  7031 CW 2016-11-27 0117 2E0SDV        599 14     II9P          599 15     0
QSO:  7036 CW 2016-11-27 0119 2E0SDV        599 14     RK4FL         599 16     0
QSO:  7028 CW 2016-11-27 0122 2E0SDV        599 14     IB9T          599 15     0
QSO:  3509 CW 2016-11-27 0124 2E0SDV        599 14     M6T           599 14     0
QSO:  3512 CW 2016-11-27 0127 2E0SDV        599 14     SP3JUN        599 15     0
QSO:  7018 CW 2016-11-27 0247 2E0SDV        599 14     EA1RKV        599 14     0
QSO:  7021 CW 2016-11-27 0248 2E0SDV        599 14     9A7A          599 15     0
QSO:  7023 CW 2016-11-27 0250 2E0SDV        599 14     OU2W          599 14     0
QSO:  7038 CW 2016-11-27 0251 2E0SDV        599 14     9A3AG         599 15     0
QSO:  7040 CW 2016-11-27 0252 2E0SDV        599 14     PJ4Q          599 09     0
QSO:  7044 CW 2016-11-27 0255 2E0SDV        599 14     A61EK         599 21     0
QSO:  7045 CW 2016-11-27 0257 2E0SDV        599 14     A44A          599 21     0
QSO:  7049 CW 2016-11-27 0257 2E0SDV        599 14     EA3DU         599 14     0
QSO:  7055 CW 2016-11-27 0300 2E0SDV        599 14     P40C          599 09     0
QSO:  7057 CW 2016-11-27 0302 2E0SDV        599 14     CR6K          599 14     0
QSO:  7058 CW 2016-11-27 0302 2E0SDV        599 14     LZ8E          599 20     0
QSO:  7061 CW 2016-11-27 0303 2E0SDV        599 14     TI5W          599 07     0
QSO:  7000 CW 2016-11-27 0308 2E0SDV        599 14     4X0W          599 20     0
QSO:  7012 CW 2016-11-27 0311 2E0SDV        599 14     HK1NA         599 09     0
QSO:  7017 CW 2016-11-27 0314 2E0SDV        599 14     UT2II         599 16     0
QSO:  7019 CW 2016-11-27 0315 2E0SDV        599 14     IR4M          599 15     0
QSO:  7029 CW 2016-11-27 0318 2E0SDV        599 14     SZ1A          599 20     0
QSO:  7037 CW 2016-11-27 0319 2E0SDV        599 14     EF8R          599 33     0
QSO:  7046 CW 2016-11-27 0322 2E0SDV        599 14     LZ5XQ         599 20     0
QSO:  7051 CW 2016-11-27 0323 2E0SDV        599 14     YT8T          599 15     0
QSO:  7059 CW 2016-11-27 0324 2E0SDV        599 14     PS2T          599 11     0
QSO:  7068 CW 2016-11-27 0325 2E0SDV        599 14     LY8O          599 15     0
QSO:  7011 CW 2016-11-27 0326 2E0SDV        599 14     RT6A          599 16     0
QSO:  7020 CW 2016-11-27 0327 2E0SDV        599 14     ES9C          599 15     0
QSO: 14069 CW 2016-11-27 1643 2E0SDV        599 14     K1ZZ          599 05     0
QSO: 14001 CW 2016-11-27 1645 2E0SDV        599 14     VE3YAA        599 05     0
QSO: 14002 CW 2016-11-27 1645 2E0SDV        599 14     TK0C          599 15     0
QSO: 14012 CW 2016-11-27 1652 2E0SDV        599 14     K3WJV         599 05     0
QSO: 14017 CW 2016-11-27 1656 2E0SDV        599 14     K3TC          599 05     0
QSO: 14022 CW 2016-11-27 1657 2E0SDV        599 14     EA2EA         599 14     0
QSO: 14024 CW 2016-11-27 1659 2E0SDV        599 14     IR4B          599 15     0
QSO: 14026 CW 2016-11-27 1700 2E0SDV        599 14     IR4M          599 15     0
QSO: 14028 CW 2016-11-27 1702 2E0SDV        599 14     IK1JJM        599 15     0
QSO: 14032 CW 2016-11-27 1703 2E0SDV        599 14     N1LN          599 05     0
QSO: 14033 CW 2016-11-27 1705 2E0SDV        599 14     AA2A          599 05     0
QSO: 14036 CW 2016-11-27 1707 2E0SDV        599 14     VE3GFN        599 05     0
QSO: 14040 CW 2016-11-27 1710 2E0SDV        599 14     IB9T          599 15     0
QSO: 14040 CW 2016-11-27 1711 2E0SDV        599 14     TM2Y          599 14     0
QSO: 14042 CW 2016-11-27 1712 2E0SDV        599 14     IO4T          599 15     0
QSO: 14046 CW 2016-11-27 1714 2E0SDV        599 14     PJ4A          599 09     0
QSO: 14055 CW 2016-11-27 1719 2E0SDV        599 14     P40C          599 09     0
QSO: 14059 CW 2016-11-27 1722 2E0SDV        599 14     N2GM          599 05     0
QSO: 14062 CW 2016-11-27 1726 2E0SDV        599 14     K8CX          599 04     0
QSO:  7004 CW 2016-11-27 1727 2E0SDV        599 14     DF0HQ         599 14     0
QSO:  7005 CW 2016-11-27 1728 2E0SDV        599 14     SO9Q          599 15     0
QSO:  7006 CW 2016-11-27 1731 2E0SDV        599 14     DL4FAY        599 14     0
QSO:  7014 CW 2016-11-27 1734 2E0SDV        599 14     F5JVP         599 14     0
QSO:  7015 CW 2016-11-27 1736 2E0SDV        599 14     OM7M          599 15     0
QSO:  7017 CW 2016-11-27 1738 2E0SDV        599 14     YT7KM         599 15     0
QSO:  7019 CW 2016-11-27 1739 2E0SDV        599 14     YL3FT         599 15     0
QSO:  7022 CW 2016-11-27 1740 2E0SDV        599 14     HB0/DK5YJ     599 14     0
QSO:  7024 CW 2016-11-27 1741 2E0SDV        599 14     IR2R          599 15     0
QSO:  7027 CW 2016-11-27 1742 2E0SDV        599 14     LY6A          599 15     0
QSO:  7036 CW 2016-11-27 1744 2E0SDV        599 14     TC3A          599 20     0
QSO:  7045 CW 2016-11-27 1746 2E0SDV        599 14     UV7V          599 16     0
QSO:  7052 CW 2016-11-27 1747 2E0SDV        599 14     S52CO         599 15     0
QSO:  7055 CW 2016-11-27 1748 2E0SDV        599 14     F8KLY         599 14     0
QSO:  7056 CW 2016-11-27 1749 2E0SDV        599 14     DL2SAX        599 14     0
QSO: 14031 CW 2016-11-27 1810 2E0SDV        599 14     G2X           599 14     0
QSO:  7038 CW 2016-11-27 1814 2E0SDV        599 14     IK4DCX        599 15     0
QSO:  7015 CW 2016-11-27 1824 2E0SDV        599 14     US1I          599 16     0
QSO:  7018 CW 2016-11-27 1825 2E0SDV        599 14     ER4A          599 16     0
QSO:  7022 CW 2016-11-27 1825 2E0SDV        599 14     S52AW         599 15     0
QSO:  7024 CW 2016-11-27 1830 2E0SDV        599 14     P33W          599 20     0
QSO: 14029 CW 2016-11-27 2200 2E0SDV        599 14     CE3AA         599 12     0
END-OF-LOG:
