START-OF-LOG: 3.0
CALLSIGN: EA1GT 
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 91434
NAME: Federico  Gomez Lamelas
LOCATION: DX
OPERATORS: EA1GT 
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger V14.9.0
SOAPBOX: Great contest ,bad propagation for me in 10 meters
QSO:  3500 CW 2016-11-26 0434 EA1GT/QRP     599 14     EA5FV         599 14
QSO:  3500 CW 2016-11-26 0436 EA1GT/QRP     599 14     TM6M          599 14
QSO:  3500 CW 2016-11-26 0438 EA1GT/QRP     599 14     N5DX          599 04
QSO:  3500 CW 2016-11-26 0443 EA1GT/QRP     599 14     OM8A          599 15
QSO:  3500 CW 2016-11-26 0445 EA1GT/QRP     599 14     YT9A          599 15
QSO:  3500 CW 2016-11-26 0448 EA1GT/QRP     599 14     CN2AA         599 33
QSO:  3500 CW 2016-11-26 0450 EA1GT/QRP     599 14     OK1CRM        599 15
QSO:  3500 CW 2016-11-26 0451 EA1GT/QRP     599 14     DF0HQ         599 14
QSO:  3500 CW 2016-11-26 0454 EA1GT/QRP     599 14     S53A          599 15
QSO:  3500 CW 2016-11-26 0500 EA1GT/QRP     599 14     CR3W          599 33
QSO:  3500 CW 2016-11-26 0506 EA1GT/QRP     599 14     SO4R          599 15
QSO:  3500 CW 2016-11-26 0513 EA1GT/QRP     599 14     OK1DOL        599 15
QSO:  3500 CW 2016-11-26 0515 EA1GT/QRP     599 14     I1EIS         599 15
QSO:  3500 CW 2016-11-26 0516 EA1GT/QRP     599 14     G2F           599 14
QSO:  3500 CW 2016-11-26 0534 EA1GT/QRP     599 14     KC1XX         599 05
QSO:  3500 CW 2016-11-26 0536 EA1GT/QRP     599 14     S57AL         599 15
QSO:  3500 CW 2016-11-26 0537 EA1GT/QRP     599 14     S58N          599 15
QSO:  3500 CW 2016-11-26 0542 EA1GT/QRP     599 14     F6KDL         599 14
QSO:  3500 CW 2016-11-26 0544 EA1GT/QRP     599 14     DF9ZP         599 14
QSO:  3500 CW 2016-11-26 0545 EA1GT/QRP     599 14     OK2RRR        599 15
QSO:  3500 CW 2016-11-26 0547 EA1GT/QRP     599 14     OM7M          599 15
QSO:  3500 CW 2016-11-26 0548 EA1GT/QRP     599 14     EF8R          599 33
QSO:  3500 CW 2016-11-26 0550 EA1GT/QRP     599 14     TM6X          599 14
QSO:  3500 CW 2016-11-26 0553 EA1GT/QRP     599 14     F8ANA         599 14
QSO:  3500 CW 2016-11-26 0555 EA1GT/QRP     599 14     9A1A          599 15
QSO:  3500 CW 2016-11-26 0600 EA1GT/QRP     599 14     SP1D          599 15
QSO:  3500 CW 2016-11-26 0609 EA1GT/QRP     599 14     SP2QG         599 15
QSO:  3500 CW 2016-11-26 0625 EA1GT/QRP     599 14     OK1DJS        599 15
QSO:  7000 CW 2016-11-26 0628 EA1GT/QRP     599 14     YL3FT         599 15
QSO:  7000 CW 2016-11-26 0630 EA1GT/QRP     599 14     S57Z          599 15
