START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.229 [RUS]
CALLSIGN: UT7QB
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 163664
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
Category-Transmitter: ONE
CATEGORY-POWER: LOW
OPERATORS: ut7qb
CLUB: UKRAINIAN CONTEST CLUB
NAME: Nick Fursov
QSO:  1800 CW 2016-11-26 0423 UT7QB         599 16     EU2EU         599 16
QSO:  1800 CW 2016-11-26 0424 UT7QB         599 16     UV7V          599 16
QSO:  1800 CW 2016-11-26 0425 UT7QB         599 16     R3EG          599 16
QSO:  1800 CW 2016-11-26 2201 UT7QB         599 16     UT4UXB        599 16
QSO:  1800 CW 2016-11-26 2202 UT7QB         599 16     RT3T          599 16
QSO:  1800 CW 2016-11-26 2203 UT7QB         599 16     RD8D          599 17
QSO:  1800 CW 2016-11-26 2204 UT7QB         599 16     RL4F          599 16
QSO:  1800 CW 2016-11-26 2205 UT7QB         599 16     ES9C          599 15
QSO:  1800 CW 2016-11-26 2205 UT7QB         599 16     RO2E          599 16
QSO:  1800 CW 2016-11-26 2206 UT7QB         599 16     9A1A          599 15
QSO:  1800 CW 2016-11-26 2207 UT7QB         599 16     RM9A          599 17
QSO:  1800 CW 2016-11-26 2208 UT7QB         599 16     9A7A          599 15
QSO:  1800 CW 2016-11-26 2208 UT7QB         599 16     EW8W          599 16
QSO:  1800 CW 2016-11-26 2209 UT7QB         599 16     TC3A          599 20
QSO:  1800 CW 2016-11-26 2210 UT7QB         599 16     RA3WDK        599 16
QSO:  1800 CW 2016-11-26 2211 UT7QB         599 16     EU4E          599 16
QSO:  1800 CW 2016-11-26 2211 UT7QB         599 16     R3OM          599 16
QSO:  1800 CW 2016-11-26 2212 UT7QB         599 16     SO9Q          599 15
QSO:  1800 CW 2016-11-26 2213 UT7QB         599 16     LY2NK         599 15
QSO:  1800 CW 2016-11-26 2213 UT7QB         599 16     HG7T          599 15
