START-OF-LOG: 3.0
CALLSIGN: II2S
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 640485
NAME: Lorenzo Mendini
LOCATION: DX
OPERATORS: IZ2FOS
CLUB: ITALIAN CONTEST CLUB
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5988.0
QSO: 14014 CW 2016-11-26 0752 II2S          599 15     RA3UAG        599 16
QSO: 14080 CW 2016-11-26 1643 II2S          599 15     J70BH         599 08
QSO: 14036 CW 2016-11-26 1643 II2S          599 15     XL3A          599 04
QSO:  7000 CW 2016-11-26 1728 II2S          599 15     4X6FR         599 20
QSO:  7000 CW 2016-11-26 1730 II2S          599 15     A61EK         599 21
QSO:  7000 CW 2016-11-26 1739 II2S          599 15     RT4D          599 16
QSO:  7000 CW 2016-11-26 1740 II2S          599 15     SN8C          599 15
QSO:  7000 CW 2016-11-26 1740 II2S          599 15     SW9AA         599 20
QSO:  7000 CW 2016-11-26 1741 II2S          599 15     US7IY         599 16
QSO:  7000 CW 2016-11-26 1742 II2S          599 15     OH2KW         599 15
QSO:  7000 CW 2016-11-26 1743 II2S          599 15     YR8I          599 20
QSO:  7000 CW 2016-11-26 1745 II2S          599 15     MM0T          599 14
QSO:  7000 CW 2016-11-26 1746 II2S          599 15     MZ5A          599 14
QSO:  7000 CW 2016-11-26 1746 II2S          599 15     EA5KM         599 14
QSO:  7000 CW 2016-11-26 1747 II2S          599 15     EW1IP         599 16
QSO:  7000 CW 2016-11-26 1747 II2S          599 15     YL3FT         599 15
QSO:  7000 CW 2016-11-26 1748 II2S          599 15     OM0WR         599 15
QSO:  7000 CW 2016-11-26 1749 II2S          599 15     SU9JG         599 34
QSO:  7000 CW 2016-11-26 1750 II2S          599 15     M4A           599 14
QSO:  7000 CW 2016-11-26 1750 II2S          599 15     SV1BJW        599 20
QSO:  7000 CW 2016-11-26 1751 II2S          599 15     LZ6Y          599 20
QSO:  7000 CW 2016-11-26 1754 II2S          599 15     ON4CT         599 14
QSO:  7000 CW 2016-11-26 1755 II2S          599 15     LY5R          599 15
QSO:  7000 CW 2016-11-26 1759 II2S          599 15     HA9RT         599 15
QSO:  7000 CW 2016-11-26 1800 II2S          599 15     EI5DI         599 14
QSO:  7000 CW 2016-11-26 1802 II2S          599 15     ZM1A          599 32
QSO:  7000 CW 2016-11-26 1804 II2S          599 15     II9P          599 15
QSO:  7000 CW 2016-11-26 1806 II2S          599 15     DC4A          599 14
QSO:  7000 CW 2016-11-26 1807 II2S          599 15     PA0VAJ        599 14
QSO:  7000 CW 2016-11-26 1808 II2S          599 15     TC3A          599 20
QSO:  7000 CW 2016-11-26 1809 II2S          599 15     9A8M          599 15
QSO:  7000 CW 2016-11-26 1811 II2S          599 15     YE2A          599 28
QSO:  7000 CW 2016-11-26 1811 II2S          599 15     TM2Y          599 14
QSO:  7000 CW 2016-11-26 1812 II2S          599 15     P33W          599 20
QSO:  7000 CW 2016-11-26 1815 II2S          599 15     C4W           599 20
QSO:  7000 CW 2016-11-26 1816 II2S          599 15     YT8A          599 15
QSO:  7000 CW 2016-11-26 1817 II2S          599 15     9H6A          599 15
QSO:  7000 CW 2016-11-26 1819 II2S          599 15     GU3HFN        599 14
QSO:  7000 CW 2016-11-26 1822 II2S          599 15     OL3Z          599 15
QSO:  7000 CW 2016-11-26 1823 II2S          599 15     CT9/R7KW      599 33
QSO:  7000 CW 2016-11-26 1826 II2S          599 15     HB9CA         599 14
QSO:  7000 CW 2016-11-26 1828 II2S          599 15     YO9RIJ        599 20
QSO:  7000 CW 2016-11-26 1831 II2S          599 15     MD4K          599 14
QSO:  7000 CW 2016-11-26 1832 II2S          599 15     JH4UYB        599 25
QSO:  7000 CW 2016-11-26 1834 II2S          599 15     CN2R          599 33
QSO:  7000 CW 2016-11-26 1836 II2S          599 15     YT4W          599 15
QSO:  7000 CW 2016-11-26 1837 II2S          599 15     HS0ZIA        599 26
QSO:  7000 CW 2016-11-26 1839 II2S          599 15     EA9EU         599 33
QSO:  7000 CW 2016-11-26 1841 II2S          599 15     Z3B           599 15
QSO:  7000 CW 2016-11-26 1842 II2S          599 15     S51YI         599 15
QSO:  7000 CW 2016-11-26 1844 II2S          599 15     4O7CC         599 15
QSO:  7000 CW 2016-11-26 1844 II2S          599 15     RM9A          599 17
QSO:  7000 CW 2016-11-26 1846 II2S          599 15     ES9C          599 15
QSO:  7000 CW 2016-11-26 1921 II2S          599 15     RA4Y          599 16
QSO:  7000 CW 2016-11-26 1922 II2S          599 15     9A1P          599 15
QSO:  7000 CW 2016-11-26 1923 II2S          599 15     UT2II         599 16
QSO:  7000 CW 2016-11-26 1924 II2S          599 15     LZ9R          599 20
QSO:  7000 CW 2016-11-26 1924 II2S          599 15     LZ1RW         599 20
QSO:  7000 CW 2016-11-26 1927 II2S          599 15     LY8O          599 15
QSO:  7000 CW 2016-11-26 1928 II2S          599 15     LZ5R          599 20
QSO:  7000 CW 2016-11-26 1937 II2S          599 15     A44A          599 21
QSO:  7000 CW 2016-11-26 1938 II2S          599 15     RA9V          599 18
QSO:  7000 CW 2016-11-26 1939 II2S          599 15     G9V           599 14
QSO:  7000 CW 2016-11-26 1939 II2S          599 15     GK4AMT        599 14
QSO:  7000 CW 2016-11-26 1940 II2S          599 15     R5RA          599 16
QSO:  7000 CW 2016-11-26 1940 II2S          599 15     RT6A          599 16
QSO:  7000 CW 2016-11-26 1941 II2S          599 15     GI5I          599 14
QSO:  7000 CW 2016-11-26 1942 II2S          599 15     OM7M          599 15
QSO:  7000 CW 2016-11-26 1942 II2S          599 15     ED5O          599 14
QSO:  7000 CW 2016-11-26 1942 II2S          599 15     EA7RM         599 14
QSO:  7000 CW 2016-11-26 1943 II2S          599 15     CR6K          599 14
QSO:  7000 CW 2016-11-26 1944 II2S          599 15     9A3JH         599 15
QSO:  7000 CW 2016-11-26 1945 II2S          599 15     DS4EOI        599 25
QSO:  7000 CW 2016-11-26 1947 II2S          599 15     ED2RA         599 14
QSO:  7000 CW 2016-11-26 1948 II2S          599 15     8Q7DV         599 22
QSO:  7000 CW 2016-11-26 1954 II2S          599 15     JR5YCE        599 25
QSO:  7000 CW 2016-11-26 1955 II2S          599 15     JR2GRX        599 25
QSO:  7000 CW 2016-11-26 1957 II2S          599 15     EF8U          599 33
QSO:  7000 CW 2016-11-26 1958 II2S          599 15     PI4CC         599 14
QSO:  7000 CW 2016-11-26 1959 II2S          599 15     9A1A          599 15
QSO:  7000 CW 2016-11-26 2000 II2S          599 15     UT1QQ         599 16
QSO:  7000 CW 2016-11-26 2001 II2S          599 15     CR3W          599 33
QSO:  7000 CW 2016-11-26 2004 II2S          599 15     OU2W          599 14
QSO:  7000 CW 2016-11-26 2008 II2S          599 15     RT0C          599 19
QSO:  7000 CW 2016-11-26 2011 II2S          599 15     4J5A          599 21
QSO:  7000 CW 2016-11-26 2012 II2S          599 15     GW5R          599 14
QSO:  7000 CW 2016-11-26 2012 II2S          599 15     OK2D          599 15
QSO:  7000 CW 2016-11-26 2013 II2S          599 15     W1KM          599 05
QSO:  7000 CW 2016-11-26 2014 II2S          599 15     NN1N          599 05
QSO:  7000 CW 2016-11-26 2017 II2S          599 15     K3WW          599 05
QSO:  7000 CW 2016-11-26 2019 II2S          599 15     A7RM          599 21
QSO:  7000 CW 2016-11-26 2019 II2S          599 15     W2FU          599 05
QSO:  7000 CW 2016-11-26 2020 II2S          599 15     NR3X          599 05
QSO:  7000 CW 2016-11-26 2021 II2S          599 15     WE3C          599 05
QSO:  7000 CW 2016-11-26 2022 II2S          599 15     K2LE          599 05
QSO:  7000 CW 2016-11-26 2023 II2S          599 15     K2AX          599 05
QSO:  7000 CW 2016-11-26 2024 II2S          599 15     N5DX          599 05
QSO:  7000 CW 2016-11-26 2025 II2S          599 15     VE3JM         599 04
QSO:  7000 CW 2016-11-26 2027 II2S          599 15     W1MAT         599 05
QSO:  7000 CW 2016-11-26 2028 II2S          599 15     W1MK          599 05
QSO:  7000 CW 2016-11-26 2029 II2S          599 15     K1AR          599 05
QSO:  7000 CW 2016-11-26 2030 II2S          599 15     K3LR          599 05
QSO:  7000 CW 2016-11-26 2030 II2S          599 15     KI1G          599 05
QSO:  7000 CW 2016-11-26 2031 II2S          599 15     N2MF          599 05
QSO:  7000 CW 2016-11-26 2031 II2S          599 15     K2QMF         599 05
QSO:  7000 CW 2016-11-26 2032 II2S          599 15     W1GD          599 05
QSO:  7000 CW 2016-11-26 2032 II2S          599 15     N3RS          599 05
QSO:  7000 CW 2016-11-26 2033 II2S          599 15     N9NC          599 05
QSO:  7000 CW 2016-11-26 2033 II2S          599 15     K1DG          599 05
QSO:  7000 CW 2016-11-26 2034 II2S          599 15     N1UR          599 05
QSO:  7000 CW 2016-11-26 2036 II2S          599 15     NR4M          599 05
QSO:  7000 CW 2016-11-26 2036 II2S          599 15     PJ4A          599 09
QSO:  7000 CW 2016-11-26 2037 II2S          599 15     AA1K          599 05
QSO:  7000 CW 2016-11-26 2038 II2S          599 15     W3LPL         599 05
QSO:  7000 CW 2016-11-26 2039 II2S          599 15     JE6RPM        599 25
QSO:  7000 CW 2016-11-26 2041 II2S          599 15     V26K          599 08
QSO:  7000 CW 2016-11-26 2047 II2S          599 15     K1KP          599 05
QSO:  7000 CW 2016-11-26 2048 II2S          599 15     PJ2T          599 09
QSO:  7000 CW 2016-11-26 2049 II2S          599 15     W3LL          599 05
QSO:  7000 CW 2016-11-26 2049 II2S          599 15     K1RM          599 05
QSO:  7000 CW 2016-11-26 2052 II2S          599 15     AT5X          599 22
QSO:  7000 CW 2016-11-26 2053 II2S          599 15     AH2R          599 27
QSO:  7000 CW 2016-11-26 2054 II2S          599 15     PS2T          599 11
QSO:  7000 CW 2016-11-26 2055 II2S          599 15     W4AAW         599 05
QSO:  7000 CW 2016-11-26 2056 II2S          599 15     N9NB          599 05
QSO:  7000 CW 2016-11-26 2057 II2S          599 15     KC1XX         599 05
QSO:  7000 CW 2016-11-26 2058 II2S          599 15     W8AV          599 04
QSO:  7000 CW 2016-11-26 2059 II2S          599 15     NR3N          599 05
QSO:  7000 CW 2016-11-26 2101 II2S          599 15     WX3B          599 05
QSO:  7000 CW 2016-11-26 2105 II2S          599 15     JT5DX         599 23
QSO:  7000 CW 2016-11-26 2106 II2S          599 15     NW3Y          599 05
QSO:  7000 CW 2016-11-26 2107 II2S          599 15     W1EBI         599 05
QSO:  7000 CW 2016-11-26 2109 II2S          599 15     KP2Q          599 08
QSO:  7000 CW 2016-11-26 2110 II2S          599 15     WC1M          599 05
QSO:  7000 CW 2016-11-26 2110 II2S          599 15     AA2A          599 05
QSO:  7000 CW 2016-11-26 2111 II2S          599 15     K3SW          599 05
QSO:  7000 CW 2016-11-26 2113 II2S          599 15     N7CD          599 03
QSO:  7000 CW 2016-11-26 2114 II2S          599 15     N1MM          599 05
QSO:  7000 CW 2016-11-26 2115 II2S          599 15     NY4A          599 05
QSO:  7000 CW 2016-11-26 2116 II2S          599 15     OH0R          599 15
QSO:  7000 CW 2016-11-26 2116 II2S          599 15     SJ2W          599 14
QSO:  7000 CW 2016-11-26 2117 II2S          599 15     W2YC          599 05
QSO:  7000 CW 2016-11-26 2118 II2S          599 15     K3CR          599 05
QSO:  7000 CW 2016-11-26 2119 II2S          599 15     K8AZ          599 04
QSO:  7000 CW 2016-11-26 2121 II2S          599 15     AB3CX         599 05
QSO:  7000 CW 2016-11-26 2132 II2S          599 15     K1ZZ          599 05
QSO:  7000 CW 2016-11-26 2134 II2S          599 15     K0DQ          599 05
QSO:  7000 CW 2016-11-26 2135 II2S          599 15     V47T          599 08
QSO:  7000 CW 2016-11-26 2136 II2S          599 15     JA3YBK        599 25
QSO:  7000 CW 2016-11-26 2145 II2S          599 15     K1GU          599 04
QSO:  7000 CW 2016-11-26 2147 II2S          599 15     KB1W          599 05
QSO:  7000 CW 2016-11-26 2148 II2S          599 15     PZ5V          599 09
QSO:  7000 CW 2016-11-26 2149 II2S          599 15     KF3B          599 05
QSO:  1800 CW 2016-11-26 2155 II2S          599 15     OK1P          599 15
QSO:  1800 CW 2016-11-26 2155 II2S          599 15     YO5AJR        599 20
QSO:  1800 CW 2016-11-26 2157 II2S          599 15     9A7A          599 15
QSO:  1800 CW 2016-11-26 2157 II2S          599 15     M6T           599 14
QSO:  1800 CW 2016-11-26 2158 II2S          599 15     TM1A          599 14
QSO:  1800 CW 2016-11-26 2158 II2S          599 15     S58N          599 15
QSO:  1800 CW 2016-11-26 2159 II2S          599 15     DK1NW         599 14
QSO:  1800 CW 2016-11-26 2159 II2S          599 15     ES9C          599 15
QSO:  1800 CW 2016-11-26 2200 II2S          599 15     US5WE         599 16
QSO:  1800 CW 2016-11-26 2200 II2S          599 15     PI4CC         599 14
QSO:  1800 CW 2016-11-26 2201 II2S          599 15     HG7T          599 15
QSO:  1800 CW 2016-11-26 2201 II2S          599 15     EW8W          599 16
QSO:  1800 CW 2016-11-26 2201 II2S          599 15     UD4U          599 16
QSO:  1800 CW 2016-11-26 2202 II2S          599 15     OM7RU         599 15
QSO:  1800 CW 2016-11-26 2202 II2S          599 15     LZ9W          599 20
QSO:  1800 CW 2016-11-26 2203 II2S          599 15     SP3GTS        599 15
QSO:  1800 CW 2016-11-26 2204 II2S          599 15     IS0HQJ        599 15
QSO:  1800 CW 2016-11-26 2205 II2S          599 15     MZ5B          599 14
QSO:  1800 CW 2016-11-26 2206 II2S          599 15     LY7M          599 15
QSO:  1800 CW 2016-11-26 2206 II2S          599 15     EA5YI         599 14
QSO:  1800 CW 2016-11-26 2209 II2S          599 15     RA2F          599 15
QSO:  1800 CW 2016-11-26 2211 II2S          599 15     TC3A          599 20
QSO:  3500 CW 2016-11-26 2212 II2S          599 15     OK7AW         599 15
QSO:  3500 CW 2016-11-26 2213 II2S          599 15     OM4Q          599 15
QSO:  3500 CW 2016-11-26 2214 II2S          599 15     SN7Q          599 15
QSO:  3500 CW 2016-11-26 2214 II2S          599 15     OP7EH         599 14
QSO:  3500 CW 2016-11-26 2215 II2S          599 15     DK1NO         599 14
QSO:  3500 CW 2016-11-26 2217 II2S          599 15     F/G4BJM       599 14
QSO:  3500 CW 2016-11-26 2218 II2S          599 15     PI4COM        599 14
QSO:  3500 CW 2016-11-26 2218 II2S          599 15     GM4AFF        599 14
QSO:  3500 CW 2016-11-26 2219 II2S          599 15     EA5RS         599 14
QSO:  3500 CW 2016-11-26 2219 II2S          599 15     LA0CX         599 14
QSO:  3500 CW 2016-11-26 2220 II2S          599 15     HG7T          599 15
QSO:  3500 CW 2016-11-26 2221 II2S          599 15     R6CC          599 16
QSO:  3500 CW 2016-11-26 2222 II2S          599 15     YU1FJK        599 15
QSO:  3500 CW 2016-11-26 2223 II2S          599 15     9A2GA         599 15
QSO:  3500 CW 2016-11-26 2224 II2S          599 15     G5O           599 14
QSO:  3500 CW 2016-11-26 2224 II2S          599 15     E73ESP        599 15
QSO:  3500 CW 2016-11-26 2224 II2S          599 15     YO7DAA        599 20
QSO:  3500 CW 2016-11-26 2226 II2S          599 15     HB9ARF        599 14
QSO:  3500 CW 2016-11-26 2227 II2S          599 15     ER4A          599 16
QSO:  3500 CW 2016-11-26 2229 II2S          599 15     S53X          599 15
QSO:  3500 CW 2016-11-26 2230 II2S          599 15     OH0V          599 15
QSO:  3500 CW 2016-11-26 2230 II2S          599 15     RA9Y          599 18
QSO:  3500 CW 2016-11-26 2230 II2S          599 15     LZ9W          599 20
QSO:  3500 CW 2016-11-26 2231 II2S          599 15     TK0C          599 15
QSO:  3500 CW 2016-11-26 2231 II2S          599 15     R8CT          599 17
QSO:  3500 CW 2016-11-26 2232 II2S          599 15     LY9A          599 15
