START-OF-LOG: 3.0
CALLSIGN: YO4BEX
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 101000
NAME: GEORGE GRIGORE
LOCATION: DX
CLUB: YO DX CLUB
CERTIFICATE: YES
CREATED-BY: LOGIX
SOAPBOX: I OBSERVED THE CONTEST RULES
SOAPBOX: TCVR HOME MADE 100W DIPOLE ANT
QSO:  3500 CW 2016-11-26 0433 YO4BEX        599 20     IS9R          599 33
QSO:  3500 CW 2016-11-26 0435 YO4BEX        599 20     PI4C          599 14
QSO:  3500 CW 2016-11-26 0436 YO4BEX        599 20     YR9F          599 20
QSO:  3500 CW 2016-11-26 0437 YO4BEX        599 20     DF0HQ         599 14
QSO:  3500 CW 2016-11-26 0438 YO4BEX        599 20     S53X          599 15
QSO:  3500 CW 2016-11-26 0439 YO4BEX        599 20     LZ5R          599 20
QSO:  3500 CW 2016-11-26 0440 YO4BEX        599 20     EF3A          599 14
QSO:  3500 CW 2016-11-26 0441 YO4BEX        599 20     S53A          599 15
QSO:  3500 CW 2016-11-26 0442 YO4BEX        599 20     DL1A          599 14
QSO:  3500 CW 2016-11-26 0442 YO4BEX        599 20     OK7PH         599 15
QSO:  3500 CW 2016-11-26 0443 YO4BEX        599 20     9A1A          599 15
QSO:  3500 CW 2016-11-26 0443 YO4BEX        599 20     TC3A          599 20
QSO:  3500 CW 2016-11-26 0444 YO4BEX        599 20     SO9Q          599 15
QSO:  3500 CW 2016-11-26 0446 YO4BEX        599 20     SO4R          599 15
QSO:  3500 CW 2016-11-26 0447 YO4BEX        599 20     YU1UN         599 15
QSO:  3500 CW 2016-11-26 0447 YO4BEX        599 20     YT6T          599 15
QSO:  3500 CW 2016-11-26 0448 YO4BEX        599 20     HG7T          599 15
QSO:  3500 CW 2016-11-26 0449 YO4BEX        599 20     RT4D          599 16
QSO:  3500 CW 2016-11-26 0450 YO4BEX        599 20     OK1DOL        599 15
QSO:  3500 CW 2016-11-26 0450 YO4BEX        599 20     LZ6Y          599 20
QSO:  3500 CW 2016-11-26 0451 YO4BEX        599 20     LY5E          599 15
QSO:  3500 CW 2016-11-26 0452 YO4BEX        599 20     S57K          599 15
QSO:  3500 CW 2016-11-26 0453 YO4BEX        599 20     OL3Z          599 15
QSO:  3500 CW 2016-11-26 0454 YO4BEX        599 20     LZ5XQ         599 20
QSO:  3500 CW 2016-11-26 0455 YO4BEX        599 20     E77CFG        599 15
QSO:  3500 CW 2016-11-26 0456 YO4BEX        599 20     S570ABC       599 15
QSO:  3500 CW 2016-11-26 0457 YO4BEX        599 20     YT9A          599 15
QSO:  3500 CW 2016-11-26 0457 YO4BEX        599 20     TM1A          599 14
QSO:  3500 CW 2016-11-26 0458 YO4BEX        599 20     OM0M          599 15
QSO:  3500 CW 2016-11-26 0459 YO4BEX        599 20     HA9RT         599 15
QSO:  3500 CW 2016-11-26 0459 YO4BEX        599 20     UW2M          599 16
QSO:  3500 CW 2016-11-26 0502 YO4BEX        599 20     I2VXJ         599 15
QSO:  3500 CW 2016-11-26 0503 YO4BEX        599 20     YL5T          599 15
QSO:  3500 CW 2016-11-26 0504 YO4BEX        599 20     LY4A          599 15
