START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.243 [RUS]
CALLSIGN: R3RK
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 428571
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-TRANSMITTER: ONE
OPERATORS: R3RK
LOCATION: DX
NAME: BOYTSOV ANATOLY
SOAPBOX: TNX 73!
QSO: 21002 CW 2016-11-26 0707 R3RK          599 16     B7Q           599 24
QSO: 21056 CW 2016-11-26 1115 R3RK          599 16     F5VMN         599 14
QSO: 21066 CW 2016-11-26 1119 R3RK          599 16     ET3AA         599 37
QSO: 21061 CW 2016-11-26 1123 R3RK          599 16     VK6LW         599 29
QSO: 21053 CW 2016-11-26 1146 R3RK          599 16     ZD8W          599 36
QSO: 21026 CW 2016-11-26 1159 R3RK          599 16     EA2EA         599 14
QSO: 21007 CW 2016-11-26 1202 R3RK          599 16     EF3T          599 14
QSO: 21002 CW 2016-11-26 1204 R3RK          599 16     EA2AZ         599 14
QSO: 21001 CW 2016-11-26 1205 R3RK          599 16     LP1S          599 13
QSO: 14004 CW 2016-11-26 1218 R3RK          599 16     CR3W          599 33
QSO: 14006 CW 2016-11-26 1220 R3RK          599 16     VK2IA         599 30
QSO: 14007 CW 2016-11-26 1222 R3RK          599 16     OM8A          599 15
QSO: 14008 CW 2016-11-26 1223 R3RK          599 16     SW9AA         599 20
QSO: 14009 CW 2016-11-26 1223 R3RK          599 16     HG5C          599 15
QSO: 14011 CW 2016-11-26 1225 R3RK          599 16     HG7T          599 15
QSO: 14011 CW 2016-11-26 1225 R3RK          599 16     DL6JF         599 14
QSO: 14013 CW 2016-11-26 1228 R3RK          599 16     K2QMF         599 5
QSO: 14011 CW 2016-11-26 1230 R3RK          599 16     TC3A          599 20
QSO: 14014 CW 2016-11-26 1232 R3RK          599 16     9A7A          599 15
QSO: 14014 CW 2016-11-26 1233 R3RK          599 16     9A1A          599 15
QSO: 14014 CW 2016-11-26 1233 R3RK          599 16     OP4K          599 14
QSO: 14016 CW 2016-11-26 1234 R3RK          599 16     ED2RA         599 14
QSO: 14017 CW 2016-11-26 1234 R3RK          599 16     OK1HCG        599 15
QSO: 14017 CW 2016-11-26 1235 R3RK          599 16     SN1D          599 15
QSO: 14018 CW 2016-11-26 1236 R3RK          599 16     EA1FA         599 14
QSO: 14020 CW 2016-11-26 1240 R3RK          599 16     A44A          599 21
QSO: 14020 CW 2016-11-26 1240 R3RK          599 16     HA3LN         599 15
QSO: 14022 CW 2016-11-26 1240 R3RK          599 16     IO5O          599 15
QSO: 14024 CW 2016-11-26 1248 R3RK          599 16     G2F           599 14
QSO: 14026 CW 2016-11-26 1249 R3RK          599 16     DR4A          599 14
QSO: 14028 CW 2016-11-26 1250 R3RK          599 16     SD6E          599 14
QSO: 14034 CW 2016-11-26 1252 R3RK          599 16     LA3S          599 14
QSO: 14035 CW 2016-11-26 1252 R3RK          599 16     YU7WW         599 15
QSO: 14035 CW 2016-11-26 1253 R3RK          599 16     LZ7A          599 20
QSO: 14036 CW 2016-11-26 1253 R3RK          599 16     SN8B          599 15
QSO: 14036 CW 2016-11-26 1254 R3RK          599 16     HG5A          599 15
QSO: 14036 CW 2016-11-26 1254 R3RK          599 16     DJ5MW         599 14
QSO: 14037 CW 2016-11-26 1255 R3RK          599 16     F5JVP         599 14
QSO: 14038 CW 2016-11-26 1255 R3RK          599 16     IO1T          599 15
QSO: 14038 CW 2016-11-26 1257 R3RK          599 16     DL1A          599 14
QSO: 14039 CW 2016-11-26 1257 R3RK          599 16     LA8HGA        599 14
QSO: 14040 CW 2016-11-26 1257 R3RK          599 16     LZ9W          599 20
QSO: 14041 CW 2016-11-26 1300 R3RK          599 16     GM3X          599 14
QSO: 14042 CW 2016-11-26 1300 R3RK          599 16     DL0XM         599 14
QSO: 14042 CW 2016-11-26 1301 R3RK          599 16     LB8DC         599 14
QSO: 14043 CW 2016-11-26 1301 R3RK          599 16     LA4C          599 14
QSO: 14043 CW 2016-11-26 1302 R3RK          599 16     IO3X          599 15
QSO: 14045 CW 2016-11-26 1305 R3RK          599 16     UT2UB         599 16
QSO: 14045 CW 2016-11-26 1307 R3RK          599 16     EA1DAV        599 14
QSO: 14047 CW 2016-11-26 1307 R3RK          599 16     OM4Q          599 15
QSO: 14049 CW 2016-11-26 1308 R3RK          599 16     OK1FGD        599 15
QSO: 14050 CW 2016-11-26 1309 R3RK          599 16     E77CFG        599 15
QSO: 14050 CW 2016-11-26 1311 R3RK          599 16     MI0BPB        599 14
QSO: 14052 CW 2016-11-26 1314 R3RK          599 16     DK6WL         599 14
QSO: 14069 CW 2016-11-26 1329 R3RK          599 16     4X2M          599 20
QSO: 14068 CW 2016-11-26 1331 R3RK          599 16     RT9A          599 17
QSO: 14066 CW 2016-11-26 1334 R3RK          599 16     OR3A          599 14
QSO: 14065 CW 2016-11-26 1335 R3RK          599 16     HG5F          599 15
QSO: 14064 CW 2016-11-26 1336 R3RK          599 16     G5U           599 14
QSO: 14064 CW 2016-11-26 1337 R3RK          599 16     HB9CA         599 14
QSO: 14062 CW 2016-11-26 1341 R3RK          599 16     YE1C          599 28
QSO: 14061 CW 2016-11-26 1342 R3RK          599 16     Z3B           599 15
QSO: 14060 CW 2016-11-26 1344 R3RK          599 16     OK8WW         599 15
QSO: 14059 CW 2016-11-26 1345 R3RK          599 16     OE2S          599 15
QSO: 14049 CW 2016-11-26 1348 R3RK          599 16     TK0C          599 15
QSO: 14047 CW 2016-11-26 1351 R3RK          599 16     IQ3RK         599 15
QSO: 14045 CW 2016-11-26 1354 R3RK          599 16     EA2EA         599 14
QSO: 14045 CW 2016-11-26 1355 R3RK          599 16     LX7I          599 14
QSO: 14041 CW 2016-11-26 1401 R3RK          599 16     DF0HQ         599 14
QSO: 14035 CW 2016-11-26 1413 R3RK          599 16     TM2Y          599 14
QSO: 14002 CW 2016-11-26 1414 R3RK          599 16     PI4CC         599 14
QSO: 14013 CW 2016-11-26 1417 R3RK          599 16     SV1RP         599 20
QSO: 14031 CW 2016-11-26 1424 R3RK          599 16     CN2R          599 33
QSO: 14043 CW 2016-11-26 1425 R3RK          599 16     TM3R          599 14
QSO: 14049 CW 2016-11-26 1426 R3RK          599 16     RN6BP         599 16
QSO:  7027 CW 2016-11-26 1432 R3RK          599 16     YL5T          599 15
QSO:  7027 CW 2016-11-26 1434 R3RK          599 16     PI4DX         599 14
QSO:  7029 CW 2016-11-26 1435 R3RK          599 16     LA2AB         599 14
QSO:  7030 CW 2016-11-26 1436 R3RK          599 16     9A1A          599 15
QSO:  7032 CW 2016-11-26 1436 R3RK          599 16     LZ9W          599 20
QSO:  7032 CW 2016-11-26 1437 R3RK          599 16     UX4U          599 16
QSO:  7034 CW 2016-11-26 1438 R3RK          599 16     LX1NO         599 14
QSO:  7036 CW 2016-11-26 1438 R3RK          599 16     SN3A          599 15
QSO:  7037 CW 2016-11-26 1439 R3RK          599 16     HG7T          599 15
QSO:  7003 CW 2016-11-26 1441 R3RK          599 16     TC3A          599 20
QSO:  7003 CW 2016-11-26 1442 R3RK          599 16     SJ2W          599 14
QSO:  7004 CW 2016-11-26 1442 R3RK          599 16     SN8C          599 15
QSO:  7007 CW 2016-11-26 1444 R3RK          599 16     RU6K          599 16
QSO:  7009 CW 2016-11-26 1445 R3RK          599 16     YO6FGZ        599 20
QSO:  7009 CW 2016-11-26 1446 R3RK          599 16     YT8T          599 15
QSO:  7010 CW 2016-11-26 1447 R3RK          599 16     HA8FM         599 15
QSO:  7010 CW 2016-11-26 1447 R3RK          599 16     HA8KW         599 15
QSO:  7011 CW 2016-11-26 1448 R3RK          599 16     OL1M          599 15
QSO:  7011 CW 2016-11-26 1449 R3RK          599 16     US1I          599 16
QSO:  7012 CW 2016-11-26 1449 R3RK          599 16     4L8A          599 21
QSO:  7014 CW 2016-11-26 1450 R3RK          599 16     SN6O          599 15
QSO:  7014 CW 2016-11-26 1451 R3RK          599 16     YT7KM         599 15
QSO:  7016 CW 2016-11-26 1453 R3RK          599 16     HG5D          599 15
QSO:  7018 CW 2016-11-26 1455 R3RK          599 16     YR5N          599 20
QSO:  7019 CW 2016-11-26 1457 R3RK          599 16     MZ5A          599 14
QSO:  7020 CW 2016-11-26 1459 R3RK          599 16     IR2R          599 15
QSO:  7021 CW 2016-11-26 1459 R3RK          599 16     LY8O          599 15
QSO:  7023 CW 2016-11-26 1501 R3RK          599 16     S51YI         599 15
QSO:  7024 CW 2016-11-26 1502 R3RK          599 16     9A3AG         599 15
QSO:  7024 CW 2016-11-26 1503 R3RK          599 16     S57Z          599 15
QSO:  7026 CW 2016-11-26 1503 R3RK          599 16     IR4M          599 15
QSO:  7030 CW 2016-11-26 1504 R3RK          599 16     9A8M          599 15
QSO:  7031 CW 2016-11-26 1505 R3RK          599 16     ES9C          599 15
QSO:  7032 CW 2016-11-26 1506 R3RK          599 16     YT6W          599 15
QSO:  7033 CW 2016-11-26 1507 R3RK          599 16     EW6W          599 16
QSO:  7036 CW 2016-11-26 1510 R3RK          599 16     IZ8FWN        599 15
QSO:  7039 CW 2016-11-26 1510 R3RK          599 16     LY4A          599 15
QSO:  7039 CW 2016-11-26 1511 R3RK          599 16     M6T           599 14
QSO:  7041 CW 2016-11-26 1512 R3RK          599 16     OM0WR         599 15
QSO:  7041 CW 2016-11-26 1512 R3RK          599 16     OL1C          599 15
QSO:  7042 CW 2016-11-26 1513 R3RK          599 16     OG6N          599 15
QSO:  7043 CW 2016-11-26 1513 R3RK          599 16     OH0Z          599 15
QSO:  7046 CW 2016-11-26 1514 R3RK          599 16     OK2D          599 15
QSO:  7048 CW 2016-11-26 1515 R3RK          599 16     PA6Y          599 14
QSO:  7049 CW 2016-11-26 1515 R3RK          599 16     OK7Y          599 15
QSO:  7049 CW 2016-11-26 1516 R3RK          599 16     E77CFG        599 15
QSO:  7050 CW 2016-11-26 1517 R3RK          599 16     HB9CZF        599 14
QSO:  7051 CW 2016-11-26 1517 R3RK          599 16     OH5Z          599 15
QSO:  7055 CW 2016-11-26 1519 R3RK          599 16     SM0S          599 14
QSO:  7057 CW 2016-11-26 1520 R3RK          599 16     DL0XM         599 14
QSO:  7058 CW 2016-11-26 1520 R3RK          599 16     YO4NF         599 20
QSO:  7064 CW 2016-11-26 1521 R3RK          599 16     US4EX         599 16
QSO:  7003 CW 2016-11-26 1523 R3RK          599 16     S51F          599 15
QSO:  7004 CW 2016-11-26 1524 R3RK          599 16     S58M          599 15
QSO:  7005 CW 2016-11-26 1525 R3RK          599 16     S52AW         599 15
QSO:  7016 CW 2016-11-26 1527 R3RK          599 16     YR9F          599 20
QSO:  7016 CW 2016-11-26 1528 R3RK          599 16     UW1M          599 16
QSO:  7018 CW 2016-11-26 1530 R3RK          599 16     LZ3ZZ         599 20
QSO:  7022 CW 2016-11-26 1531 R3RK          599 16     DR5N          599 14
QSO:  7024 CW 2016-11-26 1532 R3RK          599 16     LY2W          599 15
QSO:  7026 CW 2016-11-26 1532 R3RK          599 16     PI4CC         599 14
QSO:  7029 CW 2016-11-26 1533 R3RK          599 16     IR2L          599 15
QSO:  7032 CW 2016-11-26 1536 R3RK          599 16     A61EK         599 21
QSO:  7038 CW 2016-11-26 1537 R3RK          599 16     SP9H          599 15
QSO:  7044 CW 2016-11-26 1539 R3RK          599 16     LZ8E          599 20
QSO:  7048 CW 2016-11-26 1540 R3RK          599 16     LZ7A          599 20
QSO:  7052 CW 2016-11-26 1541 R3RK          599 16     OH3JF         599 15
QSO:  7053 CW 2016-11-26 1542 R3RK          599 16     S57K          599 15
QSO:  7056 CW 2016-11-26 1543 R3RK          599 16     DL2SAX        599 14
QSO:  7059 CW 2016-11-26 1543 R3RK          599 16     DL1WA         599 14
QSO:  7065 CW 2016-11-26 1544 R3RK          599 16     OK7FL         599 15
QSO:  7011 CW 2016-11-26 1549 R3RK          599 16     DK9PY         599 14
QSO:  7016 CW 2016-11-26 1551 R3RK          599 16     LZ1EV         599 20
QSO:  7018 CW 2016-11-26 1552 R3RK          599 16     SD6E          599 14
QSO:  7023 CW 2016-11-26 1554 R3RK          599 16     YL3FT         599 15
QSO:  7036 CW 2016-11-26 1602 R3RK          599 16     LZ1RW         599 20
QSO:  7043 CW 2016-11-26 1604 R3RK          599 16     YT4W          599 15
QSO:  7045 CW 2016-11-26 1604 R3RK          599 16     OH1TX         599 15
QSO:  7059 CW 2016-11-26 1732 R3RK          599 16     S80A          599 38
QSO:  7058 CW 2016-11-26 1737 R3RK          599 16     S50A          599 15
QSO:  7051 CW 2016-11-26 1740 R3RK          599 16     DF9ZP         599 14
QSO:  7050 CW 2016-11-26 1741 R3RK          599 16     RT6A          599 16
QSO:  7041 CW 2016-11-26 1743 R3RK          599 16     S52ZW         599 15
QSO:  7034 CW 2016-11-26 1747 R3RK          599 16     S57Q          599 15
QSO:  7015 CW 2016-11-26 1754 R3RK          599 16     S52YI         599 15
QSO:  7001 CW 2016-11-26 1757 R3RK          599 16     DC4A          599 14
QSO:  7004 CW 2016-11-26 1758 R3RK          599 16     DF0HQ         599 14
QSO:  7013 CW 2016-11-26 1800 R3RK          599 16     OM7M          599 15
QSO:  7022 CW 2016-11-26 1801 R3RK          599 16     9A7A          599 15
QSO:  7054 CW 2016-11-26 1803 R3RK          599 16     Z3B           599 15
QSO:  7053 CW 2016-11-26 1816 R3RK          599 16     YO9HP         599 20
QSO:  7051 CW 2016-11-26 1817 R3RK          599 16     HG5F          599 15
QSO:  7039 CW 2016-11-26 1833 R3RK          599 16     LX7I          599 14
QSO:  7031 CW 2016-11-26 1835 R3RK          599 16     M4A           599 14
QSO:  7004 CW 2016-11-26 1840 R3RK          599 16     C4W           599 20
QSO:  7001 CW 2016-11-26 1843 R3RK          599 16     RM9A          599 17
QSO:  1822 CW 2016-11-26 1851 R3RK          599 16     LY7M          599 15
QSO:  1821 CW 2016-11-26 1852 R3RK          599 16     OH2XX         599 15
QSO:  1820 CW 2016-11-26 1853 R3RK          599 16     YT5A          599 15
QSO:  1820 CW 2016-11-26 1854 R3RK          599 16     UB7K          599 16
QSO:  1819 CW 2016-11-26 1855 R3RK          599 16     LZ9W          599 20
QSO:  1818 CW 2016-11-26 1856 R3RK          599 16     RY9C          599 17
QSO:  1818 CW 2016-11-26 1857 R3RK          599 16     SE0X          599 14
QSO:  1817 CW 2016-11-26 1900 R3RK          599 16     S53O          599 15
QSO:  1815 CW 2016-11-26 1901 R3RK          599 16     M6T           599 14
QSO:  1815 CW 2016-11-26 1901 R3RK          599 16     RA9Y          599 18
QSO:  1814 CW 2016-11-26 1901 R3RK          599 16     EW8W          599 16
QSO:  1813 CW 2016-11-26 1902 R3RK          599 16     SQ9IAU        599 15
QSO:  1813 CW 2016-11-26 1903 R3RK          599 16     YL2KO         599 15
QSO:  1812 CW 2016-11-26 1903 R3RK          599 16     9A1A          599 15
QSO:  1812 CW 2016-11-26 1904 R3RK          599 16     LY4T          599 15
QSO:  1811 CW 2016-11-26 1905 R3RK          599 16     DJ0MDR        599 14
QSO:  1810 CW 2016-11-26 1905 R3RK          599 16     UY0ZG         599 16
QSO:  1816 CW 2016-11-26 1908 R3RK          599 16     UW2M          599 16
QSO:  1816 CW 2016-11-26 1910 R3RK          599 16     RT5C          599 16
QSO:  1821 CW 2016-11-26 1912 R3RK          599 16     D1DX          599 16
QSO:  1821 CW 2016-11-26 1914 R3RK          599 16     SM5FUG        599 14
QSO:  1822 CW 2016-11-26 1915 R3RK          599 16     US5WE         599 16
QSO:  1823 CW 2016-11-26 1915 R3RK          599 16     UT6UD         599 16
QSO:  1823 CW 2016-11-26 1916 R3RK          599 16     SN5W          599 15
QSO:  1824 CW 2016-11-26 1917 R3RK          599 16     DM7C          599 14
QSO:  1825 CW 2016-11-26 1917 R3RK          599 16     EU4E          599 16
QSO:  1825 CW 2016-11-26 1918 R3RK          599 16     SV2JAO        599 20
QSO:  1825 CW 2016-11-26 1919 R3RK          599 16     DF0CI         599 14
QSO:  1826 CW 2016-11-26 1920 R3RK          599 16     LB8DC         599 14
QSO:  1827 CW 2016-11-26 1930 R3RK          599 16     RM9A          599 17
QSO:  1827 CW 2016-11-26 1932 R3RK          599 16     SN9C          599 15
QSO:  1828 CW 2016-11-26 1933 R3RK          599 16     YO7MGG        599 20
QSO:  1828 CW 2016-11-26 1934 R3RK          599 16     UX3HA         599 16
QSO:  1829 CW 2016-11-26 1935 R3RK          599 16     SP4Z          599 15
QSO:  1829 CW 2016-11-26 1937 R3RK          599 16     OZ2TF         599 14
QSO:  1830 CW 2016-11-26 1938 R3RK          599 16     UZ3A          599 16
QSO:  1830 CW 2016-11-26 1938 R3RK          599 16     4K6FO         599 21
QSO:  1831 CW 2016-11-26 1940 R3RK          599 16     EW8R          599 16
QSO:  1832 CW 2016-11-26 1941 R3RK          599 16     US0HZ         599 16
QSO:  1835 CW 2016-11-26 1944 R3RK          599 16     DR5N          599 14
QSO:  1837 CW 2016-11-26 1946 R3RK          599 16     OZ4O          599 14
QSO:  1839 CW 2016-11-26 1949 R3RK          599 16     DR4A          599 14
QSO:  1840 CW 2016-11-26 1950 R3RK          599 16     SO9Q          599 15
QSO:  1842 CW 2016-11-26 1952 R3RK          599 16     UZ5ZV         599 16
QSO:  1842 CW 2016-11-26 1953 R3RK          599 16     LZ9R          599 20
QSO:  1843 CW 2016-11-26 1953 R3RK          599 16     MZ5B          599 14
QSO:  1843 CW 2016-11-26 1955 R3RK          599 16     HA4XH         599 15
QSO:  1843 CW 2016-11-26 1955 R3RK          599 16     RG6G          599 16
QSO:  1845 CW 2016-11-26 1956 R3RK          599 16     DG5E          599 14
QSO:  1846 CW 2016-11-26 1957 R3RK          599 16     PI4DX         599 14
QSO:  1813 CW 2016-11-26 2000 R3RK          599 16     SV3RF         599 20
QSO:  1813 CW 2016-11-26 2005 R3RK          599 16     F5IN          599 14
QSO:  1816 CW 2016-11-26 2005 R3RK          599 16     RD8D          599 17
QSO:  1820 CW 2016-11-26 2006 R3RK          599 16     ES9C          599 15
QSO:  1823 CW 2016-11-26 2008 R3RK          599 16     MD4K          599 14
QSO:  1815 CW 2016-11-26 2010 R3RK          599 16     EU1AA         599 16
QSO:  1817 CW 2016-11-26 2010 R3RK          599 16     LY5E          599 15
QSO:  1818 CW 2016-11-26 2011 R3RK          599 16     R9CD          599 17
QSO:  1825 CW 2016-11-26 2014 R3RK          599 16     HG5C          599 15
QSO:  1825 CW 2016-11-26 2014 R3RK          599 16     R8CT          599 17
QSO:  1825 CW 2016-11-26 2014 R3RK          599 16     LZ1GU         599 20
QSO:  1828 CW 2016-11-26 2017 R3RK          599 16     OE2BZL        599 15
QSO:  1834 CW 2016-11-26 2017 R3RK          599 16     GM2V          599 14
QSO:  1837 CW 2016-11-26 2020 R3RK          599 16     TC3A          599 20
QSO:  1829 CW 2016-11-26 2021 R3RK          599 16     PI4CC         599 14
QSO:  1844 CW 2016-11-26 2024 R3RK          599 16     SP3GTS        599 15
QSO:  1844 CW 2016-11-26 2025 R3RK          599 16     8S0DX         599 14
QSO:  1815 CW 2016-11-26 2031 R3RK          599 16     YL2SM         599 15
QSO:  1812 CW 2016-11-26 2032 R3RK          599 16     MW0UNN        599 14
QSO:  1813 CW 2016-11-26 2032 R3RK          599 16     OH0V          599 15
QSO:  1827 CW 2016-11-26 2035 R3RK          599 16     DK2OY         599 14
QSO:  1812 CW 2016-11-26 2038 R3RK          599 16     DK1NO         599 14
QSO:  1820 CW 2016-11-26 2039 R3RK          599 16     S57K          599 15
QSO:  1822 CW 2016-11-26 2040 R3RK          599 16     SP2QG         599 15
QSO:  1831 CW 2016-11-26 2043 R3RK          599 16     UN9L          599 17
QSO:  1832 CW 2016-11-26 2045 R3RK          599 16     OH5DX         599 15
QSO:  1832 CW 2016-11-26 2048 R3RK          599 16     SM6CNN        599 14
QSO:  1832 CW 2016-11-26 2049 R3RK          599 16     R7KO          599 16
QSO:  1832 CW 2016-11-26 2049 R3RK          599 16     G5O           599 14
QSO:  1832 CW 2016-11-26 2051 R3RK          599 16     YO8SAO        599 20
QSO:  1832 CW 2016-11-26 2053 R3RK          599 16     UW1U          599 16
QSO:  1832 CW 2016-11-26 2053 R3RK          599 16     UN7LZ         599 17
QSO:  1832 CW 2016-11-26 2054 R3RK          599 16     UX8IX         599 16
QSO:  1832 CW 2016-11-26 2054 R3RK          599 16     SP9DWT        599 15
QSO:  1832 CW 2016-11-26 2054 R3RK          599 16     RW0AR         599 18
QSO:  1832 CW 2016-11-26 2055 R3RK          599 16     RZ3QM         599 16
QSO:  1832 CW 2016-11-26 2056 R3RK          599 16     DL7AU         599 14
QSO:  1832 CW 2016-11-26 2057 R3RK          599 16     DK2FG         599 14
QSO:  1824 CW 2016-11-26 2101 R3RK          599 16     OK1TN         599 15
QSO:  1825 CW 2016-11-26 2102 R3RK          599 16     OH5Z          599 15
QSO:  1825 CW 2016-11-26 2102 R3RK          599 16     SO4R          599 15
QSO:  1834 CW 2016-11-26 2104 R3RK          599 16     DL800JE       599 14
QSO:  1836 CW 2016-11-26 2105 R3RK          599 16     SQ65HSC       599 15
QSO:  1836 CW 2016-11-26 2107 R3RK          599 16     OZ8AE         599 14
QSO:  1837 CW 2016-11-26 2108 R3RK          599 16     OK1YM         599 15
QSO:  1830 CW 2016-11-26 2109 R3RK          599 16     LY2XW         599 15
QSO:  1833 CW 2016-11-26 2112 R3RK          599 16     LY70KTU       599 15
QSO:  1833 CW 2016-11-26 2112 R3RK          599 16     OK1P          599 15
QSO:  1835 CW 2016-11-26 2114 R3RK          599 16     UW1I          599 16
