START-OF-LOG: 3.0
CALLSIGN: FG/WJ2O
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 640258
NAME: Dave Farnsworth
LOCATION: DX
OPERATORS: FG/WJ2O
CLUB: ROCHESTER (NY) DX ASSN
CERTIFICATE: NO
CREATED-BY: N1MM Logger V14.9.0
QSO:  7080 CW 2016-11-26 0151 FG/WJ2O       599 8      9A1P          599 15
QSO:  7080 CW 2016-11-26 0152 FG/WJ2O       599 8      K0MM          599 04
QSO:  7080 CW 2016-11-26 0153 FG/WJ2O       599 8      K2XR          599 05
QSO:  7080 CW 2016-11-26 0154 FG/WJ2O       599 8      WE3C          599 05
QSO:  7080 CW 2016-11-26 0154 FG/WJ2O       599 8      K1AR          599 05
QSO:  7080 CW 2016-11-26 0154 FG/WJ2O       599 8      KS1J          599 05
QSO:  7080 CW 2016-11-26 0155 FG/WJ2O       599 8      W2FU          599 05
QSO:  7080 CW 2016-11-26 0155 FG/WJ2O       599 8      RT5Z          599 16
QSO:  7080 CW 2016-11-26 0156 FG/WJ2O       599 8      K1ESE         599 05
QSO:  7080 CW 2016-11-26 0156 FG/WJ2O       599 8      DR5N          599 14
QSO:  7080 CW 2016-11-26 0156 FG/WJ2O       599 8      K3LR          599 05
QSO:  7080 CW 2016-11-26 0156 FG/WJ2O       599 8      UZ3A          599 16
QSO:  7080 CW 2016-11-26 0157 FG/WJ2O       599 8      LX7I          599 14
QSO:  7080 CW 2016-11-26 0157 FG/WJ2O       599 8      S50A          599 15
QSO:  7080 CW 2016-11-26 0158 FG/WJ2O       599 8      R7RF          599 16
QSO:  7080 CW 2016-11-26 0158 FG/WJ2O       599 8      ED8X          599 33
QSO:  7080 CW 2016-11-26 0158 FG/WJ2O       599 8      SN8B          599 15
QSO:  7080 CW 2016-11-26 0159 FG/WJ2O       599 8      E77CFG        599 15
QSO:  7080 CW 2016-11-26 0200 FG/WJ2O       599 8      DL0XM         599 14
QSO:  7080 CW 2016-11-26 0200 FG/WJ2O       599 8      N2SR          599 05
QSO:  7080 CW 2016-11-26 0200 FG/WJ2O       599 8      OK5W          599 15
QSO:  7080 CW 2016-11-26 0201 FG/WJ2O       599 8      SP3A          599 15
QSO:  7080 CW 2016-11-26 0201 FG/WJ2O       599 8      OM7M          599 15
QSO:  7080 CW 2016-11-26 0201 FG/WJ2O       599 8      DG5E          599 14
QSO:  7080 CW 2016-11-26 0202 FG/WJ2O       599 8      M3D           599 14
QSO:  7080 CW 2016-11-26 0202 FG/WJ2O       599 8      OL6P          599 15
QSO:  7080 CW 2016-11-26 0202 FG/WJ2O       599 8      K3MD          599 05
QSO:  7080 CW 2016-11-26 0202 FG/WJ2O       599 8      KI1G          599 05
QSO:  7080 CW 2016-11-26 0203 FG/WJ2O       599 8      W3LL          599 05
QSO:  7080 CW 2016-11-26 0203 FG/WJ2O       599 8      DM3F          599 14
QSO:  7080 CW 2016-11-26 0204 FG/WJ2O       599 8      AB3CX         599 05
QSO:  7080 CW 2016-11-26 0205 FG/WJ2O       599 8      K8AZ          599 04
QSO:  7080 CW 2016-11-26 0206 FG/WJ2O       599 8      N8BJQ         599 04
QSO:  7080 CW 2016-11-26 0206 FG/WJ2O       599 8      KE3X          599 05
QSO:  7080 CW 2016-11-26 0207 FG/WJ2O       599 8      IZ4JMA        599 15
QSO:  7080 CW 2016-11-26 0207 FG/WJ2O       599 8      W3KB          599 05
QSO:  7080 CW 2016-11-26 0208 FG/WJ2O       599 8      W0AIH         599 04
QSO:  7080 CW 2016-11-26 0210 FG/WJ2O       599 8      OK1MSP        599 15
QSO:  7080 CW 2016-11-26 0210 FG/WJ2O       599 8      9A5Y          599 15
