START-OF-LOG: 3.0
CALLSIGN: DS4GGM
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 127000
NAME: Ki-seok Oh
LOCATION: DX
OPERATORS: DS4GGM
CLUB:
CERTIFICATE: NO
CREATED-BY: WriteLog V11.04A
QSO: 14023 CW 2016-11-26 0403 DS4GGM        599     25 JH1CTV        599     25
QSO: 14023 CW 2016-11-26 0404 DS4GGM        599     25 JH3EBR        599     25
QSO: 14023 CW 2016-11-26 0405 DS4GGM        599     25 JA1BJI        599     25
QSO: 14023 CW 2016-11-26 0406 DS4GGM        599     25 JQ3PPC        599     25
QSO: 14023 CW 2016-11-26 0406 DS4GGM        599     25 JG1OWV        599     25
QSO: 14023 CW 2016-11-26 0407 DS4GGM        599     25 JA3IWB        599     25
QSO: 14023 CW 2016-11-26 0407 DS4GGM        599     25 JF1WNT        599     25
QSO: 14023 CW 2016-11-26 0408 DS4GGM        599     25 JG1GPY        599     25
QSO: 14023 CW 2016-11-26 0409 DS4GGM        599     25 KH6OO         599     31
QSO: 14023 CW 2016-11-26 0409 DS4GGM        599     25 RT6A          599     16
QSO: 14023 CW 2016-11-26 0409 DS4GGM        599     25 JH2OMM        599     25
QSO: 14023 CW 2016-11-26 0410 DS4GGM        599     25 JA3GZE/1      599     25
QSO: 14023 CW 2016-11-26 0411 DS4GGM        599     25 JR8XXQ        599     25
QSO: 14023 CW 2016-11-26 0412 DS4GGM        599     25 BH3PTL        599     24
QSO: 14023 CW 2016-11-26 0413 DS4GGM        599     25 JL1IVG        599     25
QSO: 14023 CW 2016-11-26 0414 DS4GGM        599     25 N6WM          599      3
QSO: 14023 CW 2016-11-26 0414 DS4GGM        599     25 JA1AZR        599     25
QSO: 14023 CW 2016-11-26 0415 DS4GGM        599     25 JE1ZWT        599     25
QSO: 14023 CW 2016-11-26 0416 DS4GGM        599     25 JA1BBC        599     25
QSO: 14023 CW 2016-11-26 0416 DS4GGM        599     25 BD3CB         599     24
QSO: 14023 CW 2016-11-26 0417 DS4GGM        599     25 JJ2ICA        599     25
QSO: 14023 CW 2016-11-26 0418 DS4GGM        599     25 BY5HB         599     24
QSO: 14023 CW 2016-11-26 0419 DS4GGM        599     25 JJ0SFV/0      599     25
QSO: 14023 CW 2016-11-26 0419 DS4GGM        599     25 JG7QQA/1      599     25
QSO: 14023 CW 2016-11-26 0420 DS4GGM        599     25 JH0EPI        599     25
QSO: 14023 CW 2016-11-26 0422 DS4GGM        599     25 BH7PFH        599     24
QSO: 14023 CW 2016-11-26 0423 DS4GGM        599     25 KH6LC         599     31
QSO: 14023 CW 2016-11-26 0424 DS4GGM        599     25 7M4QZE        599     25
QSO: 14023 CW 2016-11-26 0425 DS4GGM        599     25 JR2WLQ        599     25
QSO: 14023 CW 2016-11-26 0425 DS4GGM        599     25 JK2AQT        599     25
QSO: 14023 CW 2016-11-26 0426 DS4GGM        599     25 JJ0AEB        599     25
QSO: 14023 CW 2016-11-26 0426 DS4GGM        599     25 JI1CNA        599     25
QSO: 14023 CW 2016-11-26 0427 DS4GGM        599     25 ZM4T          599     32
QSO: 14023 CW 2016-11-26 0428 DS4GGM        599     25 JA9ILH        599     25
QSO: 14023 CW 2016-11-26 0428 DS4GGM        599     25 BD5XX         599     24
QSO: 14023 CW 2016-11-26 0430 DS4GGM        599     25 JS3CTQ        599     25
QSO: 14023 CW 2016-11-26 0430 DS4GGM        599     25 JE2WLD        599     25
QSO: 14023 CW 2016-11-26 0431 DS4GGM        599     25 JH1EAQ        599     25
QSO: 14023 CW 2016-11-26 0431 DS4GGM        599     25 JR8YLW        599     25
