START-OF-LOG: 3.0
CALLSIGN: GW9J
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 559354
NAME: Steve Jones
LOCATION: DX
OPERATORS: GW0GEI
CLUB: Pembrokeshire Contest Group
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5988.0
QSO:  1830 CW 2016-11-26 0603 GW9J          599 14     MM0T          599 14
QSO:  1826 CW 2016-11-26 0605 GW9J          599 14     US5WE         599 16
QSO:  1825 CW 2016-11-26 0606 GW9J          599 14     ES9C          599 15
QSO:  1824 CW 2016-11-26 0607 GW9J          599 14     DF0HQ         599 14
QSO:  1820 CW 2016-11-26 0608 GW9J          599 14     OH0V          599 15
QSO:  1826 CW 2016-11-26 0614 GW9J          599 14     SO4R          599 15
QSO:  1829 CW 2016-11-26 0615 GW9J          599 14     G0JHC         599 14
QSO:  1832 CW 2016-11-26 0617 GW9J          599 14     DL8WN         599 14
QSO:  1832 CW 2016-11-26 0618 GW9J          599 14     ES4IN         599 15
QSO:  1832 CW 2016-11-26 0618 GW9J          599 14     SP6NIC        599 15
QSO:  1832 CW 2016-11-26 0618 GW9J          599 14     SP3GTS        599 15
QSO:  1832 CW 2016-11-26 0619 GW9J          599 14     OK1UXH        599 15
QSO:  1832 CW 2016-11-26 0619 GW9J          599 14     SM7C          599 14
QSO:  1832 CW 2016-11-26 0620 GW9J          599 14     F1IWH         599 14
QSO:  1832 CW 2016-11-26 0621 GW9J          599 14     9A1A          599 15
QSO:  1832 CW 2016-11-26 0621 GW9J          599 14     DJ8RS         599 14
QSO:  1832 CW 2016-11-26 0621 GW9J          599 14     DF1SD         599 14
QSO:  1832 CW 2016-11-26 0621 GW9J          599 14     LY4T          599 15
QSO:  1832 CW 2016-11-26 0622 GW9J          599 14     MI0BPB        599 14
QSO:  1832 CW 2016-11-26 0622 GW9J          599 14     EU4E          599 16
QSO:  1832 CW 2016-11-26 0623 GW9J          599 14     SN5J          599 15
QSO:  1832 CW 2016-11-26 0625 GW9J          599 14     IZ2FOS        599 15
QSO:  1832 CW 2016-11-26 0625 GW9J          599 14     S52OT         599 15
QSO:  1832 CW 2016-11-26 0626 GW9J          599 14     TM5X          599 14
QSO:  1832 CW 2016-11-26 0626 GW9J          599 14     DL7AU         599 14
QSO:  1832 CW 2016-11-26 0627 GW9J          599 14     EA5FV         599 14
