START-OF-LOG: 3.0
LOCATION: MDC
CALLSIGN: W3EKT
CLUB: Potomac Valley Radio Club
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 930810
OPERATORS: W3EKT
NAME: Edward L. Bruns
CREATED-BY: N1MM Logger V13.9.1
QSO:  1828 CW 2016-11-26 0004 W3EKT         599 5      HK1R          599 09
QSO:  1833 CW 2016-11-26 0005 W3EKT         599 5      PJ2/W8WTS     599 09
QSO:  1824 CW 2016-11-26 0009 W3EKT         599 5      DM7C          599 14
QSO:  7034 CW 2016-11-26 0018 W3EKT         599 5      VE3JM         599 04
QSO:  7022 CW 2016-11-26 0022 W3EKT         599 5      CR3W          599 33
QSO:  7006 CW 2016-11-26 0023 W3EKT         599 5      6Y9X          599 08
QSO:  7007 CW 2016-11-26 0025 W3EKT         599 5      DL0GL         599 14
QSO:  7001 CW 2016-11-26 0026 W3EKT         599 5      ZF9CW         599 08
QSO:  7004 CW 2016-11-26 0028 W3EKT         599 5      P33W          599 20
QSO:  7005 CW 2016-11-26 0029 W3EKT         599 5      OL3Z          599 15
QSO:  7007 CW 2016-11-26 0030 W3EKT         599 5      ZS2DL         599 38
QSO:  7008 CW 2016-11-26 0032 W3EKT         599 5      ED9U          599 33
QSO:  7012 CW 2016-11-26 0038 W3EKT         599 5      HA8FM         599 15
QSO:  7011 CW 2016-11-26 0042 W3EKT         599 5      S57AL         599 15
QSO:  7018 CW 2016-11-26 0043 W3EKT         599 5      TK0C          599 15
QSO:  7016 CW 2016-11-26 0044 W3EKT         599 5      9A7A          599 15
QSO:  7019 CW 2016-11-26 0044 W3EKT         599 5      EA7RM         599 14
QSO:  7020 CW 2016-11-26 0046 W3EKT         599 5      PJ4A          599 09
QSO:  7027 CW 2016-11-26 0047 W3EKT         599 5      TM6M          599 14
QSO:  7028 CW 2016-11-26 0047 W3EKT         599 5      CU4DX         599 14
QSO:  7017 CW 2016-11-26 0050 W3EKT         599 5      G9V           599 14
QSO:  7020 CW 2016-11-26 0059 W3EKT         599 5      HG5C          599 15
QSO:  7023 CW 2016-11-26 0100 W3EKT         599 5      VC3W/2        599 02
QSO:  7033 CW 2016-11-26 0108 W3EKT         599 5      PZ5V          599 09
QSO:  7035 CW 2016-11-26 0109 W3EKT         599 5      KP4EJ         599 08
QSO:  7040 CW 2016-11-26 0111 W3EKT         599 5      E7DX          599 15
QSO:  7041 CW 2016-11-26 0113 W3EKT         599 5      YN2SX         599 07
QSO:  7032 CW 2016-11-26 0114 W3EKT         599 5      9A1P          599 15
QSO:  7030 CW 2016-11-26 0114 W3EKT         599 5      VE3EJ         599 04
QSO:  7003 CW 2016-11-26 0117 W3EKT         599 5      S53A          599 15
QSO:  7001 CW 2016-11-26 0121 W3EKT         599 5      SN8C          599 15
QSO:  7038 CW 2016-11-26 0123 W3EKT         599 5      EF8R          599 33
QSO:  7030 CW 2016-11-26 0125 W3EKT         599 5      II9P          599 15
QSO:  7038 CW 2016-11-26 0126 W3EKT         599 5      8R1/AG6UT     599 09
QSO:  7039 CW 2016-11-26 0128 W3EKT         599 5      PJ2T          599 09
QSO:  7031 CW 2016-11-26 0133 W3EKT         599 5      ED8X          599 33
QSO:  7026 CW 2016-11-26 0133 W3EKT         599 5      HB9ON         599 14
QSO:  7036 CW 2016-11-26 0138 W3EKT         599 5      F6IIT         599 14
QSO:  3514 CW 2016-11-26 0147 W3EKT         599 5      CN2AA         599 33
QSO:  3544 CW 2016-11-26 0149 W3EKT         599 5      CR3W          599 33
QSO:  3513 CW 2016-11-26 0156 W3EKT         599 5      EF2A          599 14
QSO:  3528 CW 2016-11-26 0200 W3EKT         599 5      9A7A          599 15
QSO:  7020 CW 2016-11-26 0204 W3EKT         599 5      PJ4T          599 09
QSO:  7028 CW 2016-11-26 0204 W3EKT         599 5      PJ4Q          599 09
QSO:  7042 CW 2016-11-26 0205 W3EKT         599 5      S570ABC       599 15
QSO:  7022 CW 2016-11-26 0205 W3EKT         599 5      S57Z          599 15
QSO:  7024 CW 2016-11-26 0206 W3EKT         599 5      9A1A          599 15
QSO:  7057 CW 2016-11-26 0208 W3EKT         599 5      EF8U          599 33
QSO:  7058 CW 2016-11-26 0209 W3EKT         599 5      P40W          599 09
QSO:  7050 CW 2016-11-26 0210 W3EKT         599 5      VP5M          599 08
QSO:  7059 CW 2016-11-26 0211 W3EKT         599 5      KP2Q          599 08
QSO:  7042 CW 2016-11-26 0211 W3EKT         599 5      VP5CW         599 08
QSO:  7035 CW 2016-11-26 0212 W3EKT         599 5      VE3YAA        599 04
QSO:  7070 CW 2016-11-26 0215 W3EKT         599 5      HI3TEJ        599 08
QSO:  7070 CW 2016-11-26 0217 W3EKT         599 5      CO8LY         599 08
QSO:  7008 CW 2016-11-26 0219 W3EKT         599 5      VY2TT         599 05
QSO:  7023 CW 2016-11-26 0220 W3EKT         599 5      VE3MIS        599 04
QSO:  7031 CW 2016-11-26 0223 W3EKT         599 5      KH6J          599 31
QSO:  7055 CW 2016-11-26 0227 W3EKT         599 5      V26K          599 08
QSO:  7061 CW 2016-11-26 0228 W3EKT         599 5      V47T          599 08
QSO:  7054 CW 2016-11-26 0229 W3EKT         599 5      T42CT         599 08
QSO:  7059 CW 2016-11-26 0230 W3EKT         599 5      J70BH         599 08
QSO:  7051 CW 2016-11-26 0231 W3EKT         599 5      4O3A          599 15
QSO:  7074 CW 2016-11-26 0232 W3EKT         599 5      NP3A          599 08
QSO:  7062 CW 2016-11-26 0234 W3EKT         599 5      T6W           599 21
QSO:  7010 CW 2016-11-26 0239 W3EKT         599 5      YT5A          599 15
QSO:  7013 CW 2016-11-26 0240 W3EKT         599 5      S52AW         599 15
QSO:  7007 CW 2016-11-26 0242 W3EKT         599 5      YT6W          599 15
QSO:  7009 CW 2016-11-26 0243 W3EKT         599 5      CR6K          599 14
