START-OF-LOG: 3.0
CREATED-BY:    CT Version 10.02.002
CALLSIGN:      W1YM
NAME:          Michael Zeug
CLUB:          Yankee Clipper Contest Club
CLAIMED-SCORE: 293604
CONTEST:       CQ-WW-CW
OPERATORS:     W1YM
OPERATORS:
SOAPBOX:       Didn't start untit Saturday morning.  Was late going to 40 mtrs.
SOAPBOX:       All S&P.
SOAPBOX:
SOAPBOX:
LOCATION: EMA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 21025 CW 2016-11-26 1344 W1YM          599 5      SN3X          599 15     1
QSO: 21025 CW 2016-11-26 1345 W1YM          599 5      TK0C          599 14     1
QSO: 21025 CW 2016-11-26 1348 W1YM          599 5      CN2AA         599 33     1
QSO: 21025 CW 2016-11-26 1349 W1YM          599 5      PJ4A          599 9      1
QSO: 21025 CW 2016-11-26 1350 W1YM          599 5      OL3Z          599 15     1
QSO: 21025 CW 2016-11-26 1355 W1YM          599 5      EF3T          599 14     1
QSO: 21025 CW 2016-11-26 1357 W1YM          599 5      IQ3WW         599 15     1
QSO: 21025 CW 2016-11-26 1358 W1YM          599 5      DL1A          599 14     1
QSO: 21025 CW 2016-11-26 1400 W1YM          599 5      ZF0CW         599 08     1
QSO: 21025 CW 2016-11-26 1402 W1YM          599 5      SN7D          599 15     1
QSO: 21025 CW 2016-11-26 1404 W1YM          599 5      HB0/DK4YJ     599 14     1
QSO: 21025 CW 2016-11-26 1407 W1YM          599 5      9A9A          599 15     1
QSO: 21025 CW 2016-11-26 1409 W1YM          599 5      EF3A          599 14     1
QSO: 21025 CW 2016-11-26 1410 W1YM          599 5      9A7A          599 15     1
QSO: 21025 CW 2016-11-26 1411 W1YM          599 5      EA4FV         599 14     1
QSO: 21025 CW 2016-11-26 1415 W1YM          599 5      EF8R          599 33     1
QSO: 21025 CW 2016-11-26 1416 W1YM          599 5      CN2R          599 33     1
QSO: 21025 CW 2016-11-26 1421 W1YM          599 5      3B9VA         599 39     1
QSO: 21025 CW 2016-11-26 1426 W1YM          599 5      PJ4Q          599 09     1
QSO: 21025 CW 2016-11-26 1427 W1YM          599 5      PQ4YY         599 11     1
QSO: 21025 CW 2016-11-26 1429 W1YM          599 5      S50R          599 15     1
QSO: 21025 CW 2016-11-26 1439 W1YM          599 5      CO8ZZ         599 08     1
QSO: 21025 CW 2016-11-26 1442 W1YM          599 5      F5MUX         599 14     1
QSO: 21025 CW 2016-11-26 1443 W1YM          599 5      TM2B          599 14     1
QSO: 21025 CW 2016-11-26 1445 W1YM          599 5      IO1T          599 15     1
QSO: 21025 CW 2016-11-26 1446 W1YM          599 5      LJ1S          599 14     1
QSO: 21025 CW 2016-11-26 1453 W1YM          599 5      PV8ADI        599 11     1
QSO: 21025 CW 2016-11-26 1453 W1YM          599 5      DR4A          599 14     1
QSO: 21025 CW 2016-11-26 1455 W1YM          599 5      TM6M          599 14     1
QSO: 21025 CW 2016-11-26 1505 W1YM          599 5      DC4A          599 14     1
QSO: 21025 CW 2016-11-26 1511 W1YM          599 5      F6HKA         599 14     1
QSO: 21025 CW 2016-11-26 1513 W1YM          599 5      M2L           599 14     1
QSO: 21025 CW 2016-11-26 1520 W1YM          599 5      IB9T          599 15     1
QSO: 21025 CW 2016-11-26 1520 W1YM          599 5      II9P          599 15     1
QSO: 21025 CW 2016-11-26 1522 W1YM          599 5      DM5N          599 14     1
QSO: 21025 CW 2016-11-26 1544 W1YM          599 5      V26K          599 08     1
QSO: 21025 CW 2016-11-26 1559 W1YM          599 5      NP2A          599 08     1
QSO: 21025 CW 2016-11-26 1602 W1YM          599 5      NP2P          599 08     1
QSO: 21025 CW 2016-11-26 1602 W1YM          599 5      EA5KV         599 14     1
QSO: 21025 CW 2016-11-26 1604 W1YM          599 5      F6AUS         599 14     1
QSO: 21025 CW 2016-11-26 1605 W1YM          599 5      KP4BD         599 08     1
QSO: 21025 CW 2016-11-26 1606 W1YM          599 5      EF8O          599 33     1
QSO: 21025 CW 2016-11-26 1608 W1YM          599 5      EA5FIV        599 14     1
QSO: 21025 CW 2016-11-26 1612 W1YM          599 5      PP5NY         599 11     1
QSO: 21025 CW 2016-11-26 1614 W1YM          599 5      NP3YL         599 08     1
QSO: 21025 CW 2016-11-26 1616 W1YM          599 5      PS2T          599 11     1
QSO: 21025 CW 2016-11-26 1617 W1YM          599 5      J70BH         599 08     1
QSO: 21025 CW 2016-11-26 1619 W1YM          599 5      CR6A          599 14     1
QSO: 21025 CW 2016-11-26 1620 W1YM          599 5      ED8X          599 33     1
QSO: 21025 CW 2016-11-26 1622 W1YM          599 5      PX2V          599 11     1
QSO: 21025 CW 2016-11-26 1624 W1YM          599 5      AA2A          599 05     1
QSO: 21025 CW 2016-11-26 1625 W1YM          599 5      ED1R          599 14     1
QSO: 21025 CW 2016-11-26 1630 W1YM          599 5      FM5FJ         599 08     1
QSO: 21025 CW 2016-11-26 1630 W1YM          599 5      C61H          599 08     1
QSO: 21025 CW 2016-11-26 1634 W1YM          599 5      HK1NA         599 09     1
QSO: 21025 CW 2016-11-26 1640 W1YM          599 5      VP2VI         599 08     1
QSO: 21025 CW 2016-11-26 1644 W1YM          599 5      PJ2T          599 09     1
QSO: 21025 CW 2016-11-26 1647 W1YM          599 5      KP2Q          599 08     1
QSO: 21025 CW 2016-11-26 1651 W1YM          599 5      TI5W          599 07     1
QSO: 21025 CW 2016-11-26 1652 W1YM          599 5      CX2BR         599 13     1
QSO: 21025 CW 2016-11-26 1709 W1YM          599 5      PZ5V          599 09     1
QSO: 21025 CW 2016-11-26 1714 W1YM          599 5      VP5M          599 08     1
QSO: 21025 CW 2016-11-26 1716 W1YM          599 5      HC2AO         599 10     1
QSO: 21025 CW 2016-11-26 1749 W1YM          599 5      PT4T          599 11     1
QSO: 21025 CW 2016-11-26 1750 W1YM          599 5      LU1UG         599 13     1
QSO: 21025 CW 2016-11-26 1751 W1YM          599 5      TO1A          599 09     1
QSO: 21025 CW 2016-11-26 1753 W1YM          599 5      CR3OO         599 33     1
QSO: 21025 CW 2016-11-26 1802 W1YM          599 5      ZD8W          599 36     1
QSO: 21025 CW 2016-11-26 1808 W1YM          599 5      9Y4/VE3EY     599 09     1
QSO: 21025 CW 2016-11-26 1810 W1YM          599 5      CX4SS         599 13     1
QSO: 21025 CW 2016-11-26 1817 W1YM          599 5      ZF2MJ         599 08     1
QSO: 21025 CW 2016-11-26 1818 W1YM          599 5      HI3CC         599 08     1
QSO: 21025 CW 2016-11-26 1819 W1YM          599 5      LU3MAM        599 13     1
QSO: 21025 CW 2016-11-26 1821 W1YM          599 5      EF8U          599 33     1
QSO: 21025 CW 2016-11-26 1823 W1YM          599 5      LU2UG         599 13     1
QSO: 21025 CW 2016-11-26 1825 W1YM          599 5      PZ5V          599 09     1
QSO: 21025 CW 2016-11-26 1829 W1YM          599 5      PR9M          599 11     1
QSO: 21025 CW 2016-11-26 1831 W1YM          599 5      PY1VOY        599 11     1
QSO: 21025 CW 2016-11-26 1838 W1YM          599 5      CO2XV         599 08     1
QSO: 21025 CW 2016-11-26 1843 W1YM          599 5      CB1H          599 12     1
QSO: 21025 CW 2016-11-26 1846 W1YM          599 5      VP5CW         599 08     1
QSO: 21025 CW 2016-11-26 1848 W1YM          599 5      K5TR          599 04     1
QSO: 14025 CW 2016-11-26 2045 W1YM          599 5      HI3CC         599 08     1
QSO: 14025 CW 2016-11-26 2050 W1YM          599 5      VE7VR         599 03     1
QSO: 14025 CW 2016-11-26 2051 W1YM          599 5      PJ4A          599 09     1
QSO: 14025 CW 2016-11-26 2052 W1YM          599 5      N4OX          599 05     1
QSO: 14025 CW 2016-11-26 2053 W1YM          599 5      J70BH         599 08     1
QSO: 14025 CW 2016-11-26 2057 W1YM          599 5      NP4DX         599 08     1
QSO: 14025 CW 2016-11-26 2057 W1YM          599 5      NP4P          599 08     1
QSO: 14025 CW 2016-11-26 2058 W1YM          599 5      CR6K          599 14     1
QSO: 14025 CW 2016-11-26 2101 W1YM          599 5      ZS6WN         599 38     1
QSO: 14025 CW 2016-11-26 2104 W1YM          599 5      N0NI          599 04     1
QSO: 14025 CW 2016-11-26 2110 W1YM          599 5      TI5W          599 07     1
QSO: 14025 CW 2016-11-26 2110 W1YM          599 5      OH8X          599 15     1
QSO: 14025 CW 2016-11-26 2112 W1YM          599 5      FY5KE         599 09     1
QSO: 14025 CW 2016-11-26 2116 W1YM          599 5      VP5M          599 08     1
QSO: 14025 CW 2016-11-26 2121 W1YM          599 5      KH6J          599 31     1
QSO: 14025 CW 2016-11-26 2125 W1YM          599 5      OA4DX         599 10     1
QSO: 14025 CW 2016-11-26 2131 W1YM          599 5      ZF2MJ         599 08     1
QSO: 14025 CW 2016-11-26 2132 W1YM          599 5      V47T          599 08     1
QSO: 14025 CW 2016-11-26 2134 W1YM          599 5      PJ2T          599 09     1
