START-OF-LOG: 3.0
CALLSIGN: ZS6WN
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1712050
NAME: Karel G J Bezuidenhout
LOCATION: DX
OPERATORS: ZS6WN
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5988.0
QSO:  7000 CW 2016-11-26 0023 ZS6WN         599 38     N1UR          599 05
QSO:  7003 CW 2016-11-26 0025 ZS6WN         599 38     KV2K          599 05
QSO:  7005 CW 2016-11-26 0026 ZS6WN         599 38     W3LPL         599 05
QSO:  7019 CW 2016-11-26 0036 ZS6WN         599 38     W9RE          599 04
QSO:  7021 CW 2016-11-26 0038 ZS6WN         599 38     K2QMF         599 05
QSO:  7030 CW 2016-11-26 0039 ZS6WN         599 38     VE3EJ         599 04
QSO:  7039 CW 2016-11-26 0043 ZS6WN         599 38     N3IQ          599 05
QSO:  7042 CW 2016-11-26 0045 ZS6WN         599 38     W2LK          599 05
QSO:  7063 CW 2016-11-26 0052 ZS6WN         599 38     5Z4/DJ6TF     599 37
QSO:  7067 CW 2016-11-26 0056 ZS6WN         599 38     M4A           599 14
QSO:  7072 CW 2016-11-26 0058 ZS6WN         599 38     5Z4/DL2RMC    599 37
QSO:  7076 CW 2016-11-26 0059 ZS6WN         599 38     3B9HA         599 39
QSO:  7001 CW 2016-11-26 0100 ZS6WN         599 38     WE3C          599 05
QSO:  7009 CW 2016-11-26 0109 ZS6WN         599 38     JT5DX         599 23
QSO:  7014 CW 2016-11-26 0109 ZS6WN         599 38     N4PN          599 05
QSO:  7020 CW 2016-11-26 0112 ZS6WN         599 38     IK4ZGO        599 15
QSO:  7022 CW 2016-11-26 0113 ZS6WN         599 38     N5FO          599 04
QSO:  7028 CW 2016-11-26 0115 ZS6WN         599 38     K0ZR          599 05
QSO:  7046 CW 2016-11-26 0118 ZS6WN         599 38     AA9A          599 04
QSO:  7060 CW 2016-11-26 0120 ZS6WN         599 38     N5DX          599 05
QSO:  7061 CW 2016-11-26 0121 ZS6WN         599 38     K4TCG         599 04
QSO:  7068 CW 2016-11-26 0122 ZS6WN         599 38     K0MD          599 04
QSO:  7081 CW 2016-11-26 0123 ZS6WN         599 38     K4AB          599 04
QSO:  7007 CW 2016-11-26 0128 ZS6WN         599 38     K4PV          599 05
QSO:  7008 CW 2016-11-26 0129 ZS6WN         599 38     KC1XX         599 05
QSO:  7013 CW 2016-11-26 0131 ZS6WN         599 38     N1LN          599 05
QSO:  7062 CW 2016-11-26 0137 ZS6WN         599 38     K9CT          599 04
QSO:  7067 CW 2016-11-26 0138 ZS6WN         599 38     N6WM          599 03
QSO:  7036 CW 2016-11-26 0147 ZS6WN         599 38     8Q7DV         599 22
QSO:  7043 CW 2016-11-26 0148 ZS6WN         599 38     K5TR          599 04
QSO:  7075 CW 2016-11-26 0152 ZS6WN         599 38     WA2BCK        599 05
QSO:  7002 CW 2016-11-26 0153 ZS6WN         599 38     NR4M          599 05
QSO:  7064 CW 2016-11-26 0206 ZS6WN         599 38     K9OM          599 05
QSO:  7067 CW 2016-11-26 0208 ZS6WN         599 38     D4C           599 35
QSO:  7002 CW 2016-11-26 0211 ZS6WN         599 38     N3QE          599 05
QSO:  7004 CW 2016-11-26 0214 ZS6WN         599 38     W2FU          599 05
QSO:  7031 CW 2016-11-26 0217 ZS6WN         599 38     KH6J          599 31
QSO:  7065 CW 2016-11-26 0220 ZS6WN         599 38     ED5O          599 14
QSO:  7024 CW 2016-11-26 0253 ZS6WN         599 38     PY4ZO         599 11
QSO:  7075 CW 2016-11-26 0259 ZS6WN         599 38     W4AAW         599 05
QSO:  7075 CW 2016-11-26 0303 ZS6WN         599 38     UA4AAC        599 16
QSO:  7075 CW 2016-11-26 0304 ZS6WN         599 38     K4WW          599 04
QSO:  7075 CW 2016-11-26 0305 ZS6WN         599 38     9A1A          599 15
QSO:  7075 CW 2016-11-26 0306 ZS6WN         599 38     N8UM          599 04
QSO:  7075 CW 2016-11-26 0306 ZS6WN         599 38     RN4NF         599 16
QSO:  7075 CW 2016-11-26 0309 ZS6WN         599 38     K2LE          599 05
QSO:  7075 CW 2016-11-26 0309 ZS6WN         599 38     N6WS          599 03
QSO:  7075 CW 2016-11-26 0312 ZS6WN         599 38     N4RA          599 05
QSO:  7075 CW 2016-11-26 0312 ZS6WN         599 38     RT6A          599 16
QSO:  7075 CW 2016-11-26 0313 ZS6WN         599 38     K8AZ          599 04
QSO:  7075 CW 2016-11-26 0313 ZS6WN         599 38     WE9V          599 04
QSO:  7075 CW 2016-11-26 0314 ZS6WN         599 38     N4NO          599 04
QSO:  7075 CW 2016-11-26 0315 ZS6WN         599 38     N7US          599 04
QSO:  7075 CW 2016-11-26 0316 ZS6WN         599 38     AD5A          599 04
QSO:  7075 CW 2016-11-26 0316 ZS6WN         599 38     K9IL          599 04
QSO:  7075 CW 2016-11-26 0317 ZS6WN         599 38     LY5W          599 15
QSO:  7075 CW 2016-11-26 0318 ZS6WN         599 38     N4VV          599 04
QSO:  7075 CW 2016-11-26 0318 ZS6WN         599 38     W6SX          599 03
QSO:  7075 CW 2016-11-26 0319 ZS6WN         599 38     K8KI          599 04
QSO:  7075 CW 2016-11-26 0319 ZS6WN         599 38     US1I          599 16
QSO:  7075 CW 2016-11-26 0320 ZS6WN         599 38     KS1J          599 05
QSO:  7075 CW 2016-11-26 0322 ZS6WN         599 38     R7AB          599 16
QSO:  7075 CW 2016-11-26 0322 ZS6WN         599 38     N3JT          599 05
QSO:  7075 CW 2016-11-26 0324 ZS6WN         599 38     N6EED         599 03
QSO:  7075 CW 2016-11-26 0325 ZS6WN         599 38     CX7ACH        599 13
QSO:  7075 CW 2016-11-26 0325 ZS6WN         599 38     K4LQ          599 05
