START-OF-LOG: 3.0
CALLSIGN: OK2VWB
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 39162
NAME: Wieslaw Bajger
LOCATION: DX
OPERATORS: OK2VWB
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.4706.0
SOAPBOX: 80m - MFJ9200 5W OUT to VERTICAL 14m
SOAPBOX: 40m - RxTx Ensemble fivedash.com 1W OUT to VERTICAL 14m
SOAPBOX: 20m - RxTx Ensemble fivedash.com 1W OUT to sloped dipol
QSO:  3500 CW 2016-11-26 0307 OK2VWB        599 15     EU1U          599 16
QSO:  3500 CW 2016-11-26 0309 OK2VWB        599 15     UY1HY         599 16
QSO:  3500 CW 2016-11-26 0314 OK2VWB        599 15     E77CV         599 15
QSO:  3500 CW 2016-11-26 0315 OK2VWB        599 15     S52FT         599 15
QSO:  3500 CW 2016-11-26 0317 OK2VWB        599 15     HA6PJ         599 15
QSO:  3500 CW 2016-11-26 0322 OK2VWB        599 15     IK0YVV        599 15
QSO:  3500 CW 2016-11-26 0324 OK2VWB        599 15     DL5YM         599 14
QSO:  3500 CW 2016-11-26 0328 OK2VWB        599 15     YO3APJ        599 20
QSO:  3500 CW 2016-11-26 0330 OK2VWB        599 15     S57KM         599 15
QSO:  3500 CW 2016-11-26 0332 OK2VWB        599 15     DR4A          599 14
QSO:  3500 CW 2016-11-26 0334 OK2VWB        599 15     UA4M          599 16
QSO:  3500 CW 2016-11-26 0335 OK2VWB        599 15     RN6A          599 16
QSO:  3500 CW 2016-11-26 0340 OK2VWB        599 15     DL800JE       599 14
QSO:  3500 CW 2016-11-26 0345 OK2VWB        599 15     YT1R          599 15
QSO:  3500 CW 2016-11-26 0347 OK2VWB        599 15     OM3ZWA        599 15
QSO:  3500 CW 2016-11-26 0349 OK2VWB        599 15     YR9F          599 20
QSO:  3500 CW 2016-11-26 0352 OK2VWB        599 15     S52P          599 15
QSO:  3500 CW 2016-11-26 0355 OK2VWB        599 15     UT1V          599 16
QSO:  3500 CW 2016-11-26 0359 OK2VWB        599 15     UA5D          599 16
QSO:  3500 CW 2016-11-26 0402 OK2VWB        599 15     E71EEE        599 15
QSO:  3500 CW 2016-11-26 0403 OK2VWB        599 15     KC1XX         599 05
