START-OF-LOG: 3.0
CALLSIGN: LY3X
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 383182
CERTIFICATE: YES
CLUB: VYTAUTAS MAGNUS UNIVERSITY RADIO CLUB
LOCATION: DX
NAME: TOMAS SALTIS
OPERATORS: LY3X
SOAPBOX: CU next time.
QSO: 21000 CW 2016-11-26 0541 LY3X          599 15     YL2BJ         599 15
QSO: 21000 CW 2016-11-26 0835 LY3X          599 15     ED8X          599 33
QSO: 21000 CW 2016-11-26 0836 LY3X          599 15     HS0ZLM        599 26
QSO: 21000 CW 2016-11-26 0845 LY3X          599 15     5H3EE         599 37
QSO: 21000 CW 2016-11-26 0850 LY3X          599 15     5X1XA         599 37
QSO: 21000 CW 2016-11-26 0852 LY3X          599 15     C44C          599 20
QSO: 21000 CW 2016-11-26 0855 LY3X          599 15     ET3AA         599 37
QSO: 21000 CW 2016-11-26 0858 LY3X          599 15     CN2R          599 33
QSO: 21000 CW 2016-11-26 0907 LY3X          599 15     OK2SGY        599 15
QSO: 21000 CW 2016-11-26 0908 LY3X          599 15     EF8R          599 33
QSO: 21000 CW 2016-11-26 0911 LY3X          599 15     SP9H          599 15
QSO: 21000 CW 2016-11-26 0924 LY3X          599 15     ZD8W          599 36
QSO: 21000 CW 2016-11-26 0925 LY3X          599 15     D4C           599 35
QSO: 21000 CW 2016-11-26 0926 LY3X          599 15     3V8SS         599 33
QSO: 21000 CW 2016-11-26 0927 LY3X          599 15     EE2A          599 14
QSO: 21000 CW 2016-11-26 0927 LY3X          599 15     OK2SPS        599 15
QSO: 21000 CW 2016-11-26 0928 LY3X          599 15     OL5E          599 15
QSO: 21000 CW 2016-11-26 0930 LY3X          599 15     UN9FWW        599 17
QSO: 21000 CW 2016-11-26 0930 LY3X          599 15     UZ3A          599 16
QSO: 21000 CW 2016-11-26 0937 LY3X          599 15     YT0A          599 15
QSO: 21000 CW 2016-11-26 0938 LY3X          599 15     E71EEE        599 15
QSO: 21000 CW 2016-11-26 0939 LY3X          599 15     S58Q          599 15
QSO: 21000 CW 2016-11-26 0942 LY3X          599 15     CR6K          599 14
QSO: 21000 CW 2016-11-26 0943 LY3X          599 15     EF5T          599 14
QSO: 21000 CW 2016-11-26 0943 LY3X          599 15     S50K          599 15
QSO: 21000 CW 2016-11-26 0945 LY3X          599 15     9A1A          599 15
QSO: 21000 CW 2016-11-26 0956 LY3X          599 15     8Q7DV         599 22
QSO: 21000 CW 2016-11-26 0959 LY3X          599 15     ZS6WN         599 38
QSO: 21000 CW 2016-11-26 1015 LY3X          599 15     PS2T          599 11
QSO: 21000 CW 2016-11-26 1018 LY3X          599 15     IK0EFR        599 15
QSO: 21000 CW 2016-11-26 1020 LY3X          599 15     EA7ZY         599 14
QSO: 21000 CW 2016-11-26 1020 LY3X          599 15     S53XX         599 15
QSO: 21000 CW 2016-11-26 1021 LY3X          599 15     PZ5V          599 9
QSO: 21000 CW 2016-11-26 1022 LY3X          599 15     IZ4DLR        599 15
QSO: 21000 CW 2016-11-26 1022 LY3X          599 15     PT4T          599 11
QSO: 21000 CW 2016-11-26 1023 LY3X          599 15     TM6M          599 14
QSO: 21000 CW 2016-11-26 1024 LY3X          599 15     SP9DUX        599 15
QSO: 21000 CW 2016-11-26 1025 LY3X          599 15     EA5FL         599 14
QSO: 21000 CW 2016-11-26 1029 LY3X          599 15     RW1AM         599 16
QSO: 21000 CW 2016-11-26 1031 LY3X          599 15     UA3LIZ        599 16
QSO: 21000 CW 2016-11-26 1037 LY3X          599 15     HV0A          599 15
QSO: 21000 CW 2016-11-26 1039 LY3X          599 15     EA5CP         599 14
QSO: 21000 CW 2016-11-26 1040 LY3X          599 15     TK0C          599 15
QSO: 21000 CW 2016-11-26 1040 LY3X          599 15     OH0V          599 15
QSO: 21000 CW 2016-11-26 1042 LY3X          599 15     CX2BR         599 13
QSO: 21000 CW 2016-11-26 1051 LY3X          599 15     EA7MT         599 14
QSO: 21000 CW 2016-11-26 1113 LY3X          599 15     5R8IC         599 39
QSO: 21000 CW 2016-11-26 1114 LY3X          599 15     A93JA         599 21
QSO: 21000 CW 2016-11-26 1121 LY3X          599 15     IB9T          599 15
QSO: 21000 CW 2016-11-26 1124 LY3X          599 15     8P5A          599 8
QSO: 21000 CW 2016-11-26 1125 LY3X          599 15     CR6A          599 14
QSO: 21000 CW 2016-11-26 1125 LY3X          599 15     TO1A          599 9
QSO: 21000 CW 2016-11-26 1130 LY3X          599 15     PX2V          599 11
QSO: 21000 CW 2016-11-26 1132 LY3X          599 15     CW5W          599 13
QSO: 21000 CW 2016-11-26 1133 LY3X          599 15     LW1EUD        599 13
QSO: 21000 CW 2016-11-26 1135 LY3X          599 15     ES9C          599 15
QSO: 21000 CW 2016-11-26 1136 LY3X          599 15     SJ2W          599 14
QSO: 21000 CW 2016-11-26 1137 LY3X          599 15     PJ2T          599 9
QSO: 21000 CW 2016-11-26 1138 LY3X          599 15     PP5NY         599 11
QSO: 21000 CW 2016-11-26 1139 LY3X          599 15     OH5DX         599 15
QSO: 21000 CW 2016-11-26 1142 LY3X          599 15     PJ4A          599 9
QSO: 21000 CW 2016-11-26 1144 LY3X          599 15     V26K          599 8
QSO: 21000 CW 2016-11-26 1146 LY3X          599 15     J70BH         599 8
QSO: 21000 CW 2016-11-26 1148 LY3X          599 15     CU4DX         599 14
QSO: 21000 CW 2016-11-26 1151 LY3X          599 15     V47T          599 8
QSO: 21000 CW 2016-11-26 1156 LY3X          599 15     9Y4/VE3EY     599 9
QSO: 21000 CW 2016-11-26 1158 LY3X          599 15     HI3CC         599 8
QSO: 21000 CW 2016-11-27 1000 LY3X          599 15     CR3W          599 33
QSO: 21000 CW 2016-11-27 1003 LY3X          599 15     SV9RNG        599 20
QSO: 21000 CW 2016-11-27 1005 LY3X          599 15     CR3OO         599 33
QSO: 21000 CW 2016-11-27 1017 LY3X          599 15     9J2HN         599 36
QSO: 21000 CW 2016-11-27 1029 LY3X          599 15     FH/HB9AMO     599 39
QSO: 21000 CW 2016-11-27 1101 LY3X          599 15     EF8O          599 33
QSO: 21000 CW 2016-11-27 1102 LY3X          599 15     EA2DT         599 14
QSO: 21000 CW 2016-11-27 1103 LY3X          599 15     OR3A          599 14
QSO: 21000 CW 2016-11-27 1104 LY3X          599 15     LU2WA         599 13
QSO: 21000 CW 2016-11-27 1106 LY3X          599 15     S50R          599 15
QSO: 21000 CW 2016-11-27 1107 LY3X          599 15     OL3Z          599 15
QSO: 21000 CW 2016-11-27 1107 LY3X          599 15     EA5IIK        599 14
QSO: 21000 CW 2016-11-27 1107 LY3X          599 15     EF1A          599 14
QSO: 21000 CW 2016-11-27 1107 LY3X          599 15     9A5D          599 15
QSO: 21000 CW 2016-11-27 1109 LY3X          599 15     DM2M          599 14
QSO: 21000 CW 2016-11-27 1110 LY3X          599 15     EA3CEC        599 14
QSO: 21000 CW 2016-11-27 1111 LY3X          599 15     OL8M          599 15
QSO: 21000 CW 2016-11-27 1113 LY3X          599 15     EA1DR         599 14
QSO: 21000 CW 2016-11-27 1113 LY3X          599 15     IZ2DLV        599 15
QSO: 21000 CW 2016-11-27 1114 LY3X          599 15     EA4GMX        599 14
QSO: 21000 CW 2016-11-27 1115 LY3X          599 15     DL4SDW        599 14
QSO: 21000 CW 2016-11-27 1116 LY3X          599 15     EA7SL         599 14
QSO: 21000 CW 2016-11-27 1117 LY3X          599 15     ZB2CW         599 14
QSO: 21000 CW 2016-11-27 1118 LY3X          599 15     LU1UG         599 13
QSO: 21000 CW 2016-11-27 1119 LY3X          599 15     E73O          599 15
QSO: 21000 CW 2016-11-27 1120 LY3X          599 15     EA7LL         599 14
QSO: 21000 CW 2016-11-27 1120 LY3X          599 15     LP1H          599 13
QSO: 21000 CW 2016-11-27 1123 LY3X          599 15     YU1FG         599 15
QSO: 21000 CW 2016-11-27 1123 LY3X          599 15     EA5DNO        599 14
QSO: 21000 CW 2016-11-27 1124 LY3X          599 15     EA5IHK        599 14
QSO: 21000 CW 2016-11-27 1124 LY3X          599 15     DD1A          599 14
QSO: 21000 CW 2016-11-27 1125 LY3X          599 15     DF3CB         599 14
QSO: 21000 CW 2016-11-27 1127 LY3X          599 15     TC3A          599 20
QSO: 21000 CW 2016-11-27 1128 LY3X          599 15     PP5KR         599 11
QSO: 21000 CW 2016-11-27 1130 LY3X          599 15     DF9XV         599 14
QSO: 21000 CW 2016-11-27 1132 LY3X          599 15     EC5NJ         599 14
QSO: 21000 CW 2016-11-27 1133 LY3X          599 15     RA0LQ/MM      599 21
QSO: 21000 CW 2016-11-27 1145 LY3X          599 15     CN8WW         599 33
QSO: 21000 CW 2016-11-27 1146 LY3X          599 15     EA4FL         599 14
QSO: 21000 CW 2016-11-27 1147 LY3X          599 15     EA7AAW/QRP    599 14
QSO: 21000 CW 2016-11-27 1147 LY3X          599 15     EA4ESP        599 14
QSO: 21000 CW 2016-11-27 1148 LY3X          599 15     CR5C          599 14
QSO: 21000 CW 2016-11-27 1149 LY3X          599 15     EA4CRP        599 14
QSO: 21000 CW 2016-11-27 1150 LY3X          599 15     HB9AFH        599 14
QSO: 21000 CW 2016-11-27 1152 LY3X          599 15     CX1AA         599 13
QSO: 21000 CW 2016-11-27 1159 LY3X          599 15     EF8U          599 33
QSO: 21000 CW 2016-11-27 1202 LY3X          599 15     CR5U          599 14
QSO: 21000 CW 2016-11-27 1203 LY3X          599 15     LY3CY         599 15
QSO: 21000 CW 2016-11-27 1208 LY3X          599 15     LU4HK         599 13
QSO: 21000 CW 2016-11-27 1212 LY3X          599 15     4Z5LY         599 20
QSO: 21000 CW 2016-11-27 1221 LY3X          599 15     VP2ESM        599 8
QSO: 21000 CW 2016-11-27 1237 LY3X          599 15     FM5FJ         599 8
QSO:  7000 CW 2016-11-27 1253 LY3X          599 15     PI4CC         599 14
QSO:  7000 CW 2016-11-27 1253 LY3X          599 15     DK1MM         599 14
QSO:  7000 CW 2016-11-27 1254 LY3X          599 15     YT6W          599 15
QSO:  7000 CW 2016-11-27 1254 LY3X          599 15     UR5LAM        599 16
QSO:  7000 CW 2016-11-27 1254 LY3X          599 15     PG5V          599 14
QSO:  7000 CW 2016-11-27 1254 LY3X          599 15     DR5N          599 14
QSO:  7000 CW 2016-11-27 1255 LY3X          599 15     OH7GGX        599 15
QSO:  7000 CW 2016-11-27 1255 LY3X          599 15     OK2D          599 15
QSO:  7000 CW 2016-11-27 1255 LY3X          599 15     DL1EFW        599 14
QSO:  7000 CW 2016-11-27 1256 LY3X          599 15     UT4URX        599 16
QSO:  7000 CW 2016-11-27 1256 LY3X          599 15     SQ7OVZ        599 15
QSO:  7000 CW 2016-11-27 1257 LY3X          599 15     DL0GL         599 14
QSO:  7000 CW 2016-11-27 1257 LY3X          599 15     E77T          599 15
QSO:  7000 CW 2016-11-27 1258 LY3X          599 15     G3WWJ         599 14
QSO:  7000 CW 2016-11-27 1258 LY3X          599 15     UA9LAO        599 17
QSO:  7000 CW 2016-11-27 1259 LY3X          599 15     RM4R          599 16
QSO:  7000 CW 2016-11-27 1259 LY3X          599 15     RZ3QS         599 16
QSO:  7000 CW 2016-11-27 1259 LY3X          599 15     R9FN          599 17
QSO:  7000 CW 2016-11-27 1259 LY3X          599 15     R2AHS         599 16
QSO:  7000 CW 2016-11-27 1300 LY3X          599 15     OL9R          599 15
QSO:  7000 CW 2016-11-27 1300 LY3X          599 15     RU5A          599 16
QSO:  7000 CW 2016-11-27 1301 LY3X          599 15     RK3Y          599 16
QSO:  7000 CW 2016-11-27 1301 LY3X          599 15     UT3C          599 16
QSO:  7000 CW 2016-11-27 1301 LY3X          599 15     DL6UM         599 14
QSO:  7000 CW 2016-11-27 1302 LY3X          599 15     RN4SN         599 16
QSO:  7000 CW 2016-11-27 1302 LY3X          599 15     DK3UA         599 14
QSO:  7000 CW 2016-11-27 1303 LY3X          599 15     DL1JDT        599 14
QSO:  7000 CW 2016-11-27 1303 LY3X          599 15     SF3A          599 14
QSO:  7000 CW 2016-11-27 1303 LY3X          599 15     SP9R          599 15
QSO:  7000 CW 2016-11-27 1304 LY3X          599 15     OM8VL         599 15
QSO:  7000 CW 2016-11-27 1304 LY3X          599 15     LZ2SX         599 20
QSO:  7000 CW 2016-11-27 1304 LY3X          599 15     DM4M          599 14
QSO:  7000 CW 2016-11-27 1305 LY3X          599 15     RM9A          599 17
QSO:  7000 CW 2016-11-27 1305 LY3X          599 15     LZ7A          599 20
QSO:  7000 CW 2016-11-27 1305 LY3X          599 15     UA3LIZ        599 16
QSO:  7000 CW 2016-11-27 1306 LY3X          599 15     OK6OK         599 15
QSO:  7000 CW 2016-11-27 1306 LY3X          599 15     UR5ZTH        599 16
QSO:  7000 CW 2016-11-27 1307 LY3X          599 15     VK2DX         599 30
QSO:  7000 CW 2016-11-27 1307 LY3X          599 15     OH6RE         599 15
QSO:  7000 CW 2016-11-27 1308 LY3X          599 15     R9AX          599 17
QSO:  7000 CW 2016-11-27 1308 LY3X          599 15     R5FP          599 16
QSO:  7000 CW 2016-11-27 1309 LY3X          599 15     RN3N          599 16
QSO:  7000 CW 2016-11-27 1309 LY3X          599 15     LD1A          599 14
QSO:  7000 CW 2016-11-27 1309 LY3X          599 15     YO9CWY        599 20
QSO:  7000 CW 2016-11-27 1309 LY3X          599 15     RA4PQ         599 16
QSO:  7000 CW 2016-11-27 1310 LY3X          599 15     UR3QM         599 16
QSO:  7000 CW 2016-11-27 1311 LY3X          599 15     VK6LW         599 29
QSO:  7000 CW 2016-11-27 1312 LY3X          599 15     MD2N          599 14
QSO:  7000 CW 2016-11-27 1312 LY3X          599 15     UC6A          599 16
QSO:  7000 CW 2016-11-27 1313 LY3X          599 15     UA4PN         599 16
QSO:  7000 CW 2016-11-27 1313 LY3X          599 15     I2IFT         599 15
QSO:  7000 CW 2016-11-27 1314 LY3X          599 15     US5XD         599 16
QSO:  7000 CW 2016-11-27 1314 LY3X          599 15     HG6O          599 15
QSO:  7000 CW 2016-11-27 1314 LY3X          599 15     DF4ZL         599 14
QSO:  7000 CW 2016-11-27 1315 LY3X          599 15     RL6MF         599 16
QSO:  7000 CW 2016-11-27 1315 LY3X          599 15     RT0C          599 19
QSO:  7000 CW 2016-11-27 1316 LY3X          599 15     OK2SSJ        599 15
QSO:  7000 CW 2016-11-27 1317 LY3X          599 15     UA4PCF        599 16
QSO:  7000 CW 2016-11-27 1317 LY3X          599 15     RU9TN         599 16
QSO:  7000 CW 2016-11-27 1317 LY3X          599 15     UV3QF         599 16
QSO:  7000 CW 2016-11-27 1318 LY3X          599 15     M3D           599 14
QSO:  7000 CW 2016-11-27 1320 LY3X          599 15     RW9DX         599 17
QSO:  7000 CW 2016-11-27 1321 LY3X          599 15     RM8L          599 17
QSO:  7000 CW 2016-11-27 1321 LY3X          599 15     SN7O          599 15
QSO:  7000 CW 2016-11-27 1322 LY3X          599 15     PA3DBS        599 16
QSO:  7000 CW 2016-11-27 1322 LY3X          599 15     SW3JH         599 20
QSO:  7000 CW 2016-11-27 1323 LY3X          599 15     R4HCM         599 16
QSO:  7000 CW 2016-11-27 1323 LY3X          599 15     DG3BCZ        599 14
QSO:  7000 CW 2016-11-27 1324 LY3X          599 15     B4R           599 24
QSO:  7000 CW 2016-11-27 1324 LY3X          599 15     M6W           599 14
QSO:  7000 CW 2016-11-27 1325 LY3X          599 15     R3VL          599 16
QSO:  7000 CW 2016-11-27 1325 LY3X          599 15     RD9D          599 17
QSO:  7000 CW 2016-11-27 1326 LY3X          599 15     ES9C          599 15
QSO:  7000 CW 2016-11-27 1329 LY3X          599 15     VK6NC         599 29
QSO:  7000 CW 2016-11-27 1333 LY3X          599 15     9A5Y          599 15
QSO:  7000 CW 2016-11-27 1333 LY3X          599 15     UT7MR         599 16
QSO:  7000 CW 2016-11-27 1334 LY3X          599 15     UA9XO         599 17
QSO:  7000 CW 2016-11-27 1334 LY3X          599 15     UA4W          599 16
QSO:  7000 CW 2016-11-27 1335 LY3X          599 15     OK1PX         599 15
QSO:  7000 CW 2016-11-27 1335 LY3X          599 15     UT1IM         599 16
QSO:  7000 CW 2016-11-27 1335 LY3X          599 15     HA3MU         599 15
QSO:  7000 CW 2016-11-27 1335 LY3X          599 15     RK3T          599 16
QSO:  7000 CW 2016-11-27 1336 LY3X          599 15     UA4C          599 16
QSO:  7000 CW 2016-11-27 1336 LY3X          599 15     RM4W          599 16
QSO:  7000 CW 2016-11-27 1336 LY3X          599 15     RW3ZA         599 16
QSO:  7000 CW 2016-11-27 1337 LY3X          599 15     BY5HB         599 24
QSO:  7000 CW 2016-11-27 1337 LY3X          599 15     LZ1ZJ         599 20
QSO:  7000 CW 2016-11-27 1337 LY3X          599 15     SE4E          599 14
QSO:  7000 CW 2016-11-27 1337 LY3X          599 15     OM5VS         599 15
QSO:  7000 CW 2016-11-27 1338 LY3X          599 15     UA4M          599 16
QSO:  7000 CW 2016-11-27 1338 LY3X          599 15     UX4CR         599 16
QSO:  7000 CW 2016-11-27 1339 LY3X          599 15     UN2E          599 17
QSO:  7000 CW 2016-11-27 1339 LY3X          599 15     RW4C          599 16
QSO:  7000 CW 2016-11-27 1340 LY3X          599 15     A45XR         599 21
QSO:  7000 CW 2016-11-27 1341 LY3X          599 15     UT4LW         599 16
QSO:  7000 CW 2016-11-27 1341 LY3X          599 15     HA8TP         599 15
QSO:  7000 CW 2016-11-27 1342 LY3X          599 15     UC7A          599 16
QSO:  7000 CW 2016-11-27 1342 LY3X          599 15     RO4A          599 16
QSO:  7000 CW 2016-11-27 1342 LY3X          599 15     RU3TJ         599 16
QSO:  7000 CW 2016-11-27 1343 LY3X          599 15     DL7UXG        599 14
QSO:  7000 CW 2016-11-27 1343 LY3X          599 15     UT3N          599 16
QSO:  7000 CW 2016-11-27 1343 LY3X          599 15     RU4A          599 16
QSO:  7000 CW 2016-11-27 1343 LY3X          599 15     UR5NLA        599 16
QSO:  7000 CW 2016-11-27 1344 LY3X          599 15     JA3YBK        599 25
QSO:  7000 CW 2016-11-27 1344 LY3X          599 15     RX6CM         599 16
QSO:  7000 CW 2016-11-27 1345 LY3X          599 15     LA4C          599 14
QSO:  7000 CW 2016-11-27 1345 LY3X          599 15     YO8BDW        599 20
QSO:  7000 CW 2016-11-27 1346 LY3X          599 15     LZ9W          599 20
QSO:  7000 CW 2016-11-27 1347 LY3X          599 15     LX1NO         599 14
QSO:  7000 CW 2016-11-27 1347 LY3X          599 15     UY7LM         599 16
QSO:  7000 CW 2016-11-27 1348 LY3X          599 15     A44A          599 21
QSO:  7000 CW 2016-11-27 1349 LY3X          599 15     4J5A          599 21
QSO:  7000 CW 2016-11-27 1351 LY3X          599 15     RK3RX         599 16
QSO:  7000 CW 2016-11-27 1351 LY3X          599 15     RW9QA         599 17
QSO:  7000 CW 2016-11-27 1353 LY3X          599 15     K6NA          599 13
QSO:  7000 CW 2016-11-27 1353 LY3X          599 15     SP6TGC        599 15
QSO:  7000 CW 2016-11-27 1353 LY3X          599 15     S51DX         599 15
QSO:  7000 CW 2016-11-27 1353 LY3X          599 15     LZ1VQ         599 20
QSO:  7000 CW 2016-11-27 1354 LY3X          599 15     RV9CQ         599 17
QSO:  7000 CW 2016-11-27 1354 LY3X          599 15     DM2TO         599 14
QSO:  7000 CW 2016-11-27 1354 LY3X          599 15     R7MM          599 16
QSO:  7000 CW 2016-11-27 1355 LY3X          599 15     RA3RLJ        599 16
QSO:  7000 CW 2016-11-27 1356 LY3X          599 15     RW6HSM        599 16
QSO:  7000 CW 2016-11-27 1357 LY3X          599 15     UX1IB         599 16
QSO:  7000 CW 2016-11-27 1357 LY3X          599 15     E2X           599 26
QSO:  7000 CW 2016-11-27 1359 LY3X          599 15     JA6SHL        599 25
QSO:  7000 CW 2016-11-27 1359 LY3X          599 15     R4RT          599 16
QSO:  7000 CW 2016-11-27 1400 LY3X          599 15     UR4IZ         599 16
QSO:  7000 CW 2016-11-27 1400 LY3X          599 15     JN4MMO        599 25
QSO:  7000 CW 2016-11-27 1401 LY3X          599 15     R4WT          599 16
QSO:  7000 CW 2016-11-27 1401 LY3X          599 15     UA4S          599 16
QSO:  7000 CW 2016-11-27 1402 LY3X          599 15     R7KKO         599 16
QSO:  7000 CW 2016-11-27 1402 LY3X          599 15     HA5UA         599 15
QSO:  7000 CW 2016-11-27 1403 LY3X          599 15     JR5YCE        599 25
QSO:  7000 CW 2016-11-27 1404 LY3X          599 15     JH4UYB        599 25
QSO:  7000 CW 2016-11-27 1405 LY3X          599 15     JA7ZFN        599 25
QSO:  7000 CW 2016-11-27 1406 LY3X          599 15     RG5A/6        599 16
QSO:  7000 CW 2016-11-27 1407 LY3X          599 15     UA3QGT        599 16
QSO:  7000 CW 2016-11-27 1407 LY3X          599 15     RA4LGM        599 16
QSO:  7000 CW 2016-11-27 1407 LY3X          599 15     SP3A          599 15
QSO:  7000 CW 2016-11-27 1407 LY3X          599 15     HA3PT         599 15
QSO:  7000 CW 2016-11-27 1408 LY3X          599 15     UY2ZZ         599 16
QSO:  7000 CW 2016-11-27 1408 LY3X          599 15     RL5A          599 16
QSO:  7000 CW 2016-11-27 1409 LY3X          599 15     R2DFD         599 16
QSO:  7000 CW 2016-11-27 1409 LY3X          599 15     R7AB          599 16
QSO:  7000 CW 2016-11-27 1409 LY3X          599 15     SV1BJW        599 20
QSO:  7000 CW 2016-11-27 1410 LY3X          599 15     OK6K          599 15
QSO:  7000 CW 2016-11-27 1410 LY3X          599 15     UA4QK         599 16
QSO:  7000 CW 2016-11-27 1410 LY3X          599 15     YO2MKI        599 20
QSO:  7000 CW 2016-11-27 1411 LY3X          599 15     JH8SLS        599 25
QSO:  7000 CW 2016-11-27 1414 LY3X          599 15     HS0ZAR        599 26
QSO:  7000 CW 2016-11-27 1414 LY3X          599 15     OK1DKR        599 16
QSO:  7000 CW 2016-11-27 1415 LY3X          599 15     UY5TE         599 16
QSO:  7000 CW 2016-11-27 1415 LY3X          599 15     YU1WC         599 15
QSO:  7000 CW 2016-11-27 1420 LY3X          599 15     DS4EOI        599 25
QSO:  7000 CW 2016-11-27 1421 LY3X          599 15     OM5UM         599 15
QSO:  7000 CW 2016-11-27 1421 LY3X          599 15     DL1WA         599 14
