START-OF-LOG: 3.0
CALLSIGN: SP3P
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 82400
NAME: Pawel
LOCATION: DX
OPERATORS: SP3P
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5988.0
SOAPBOX: My first CW contest. TNX all hams best 73
QSO: 14069 CW 2016-11-26 1220 SP3P          599 15     8P5A          599 08
QSO: 14075 CW 2016-11-26 1223 SP3P          599 15     SZ1A          599 20
QSO: 14076 CW 2016-11-26 1224 SP3P          599 15     PJ2T          599 09
QSO: 21002 CW 2016-11-26 1226 SP3P          599 15     LP1H          599 13
QSO: 21006 CW 2016-11-26 1227 SP3P          599 15     PJ4A          599 09
QSO: 21019 CW 2016-11-26 1230 SP3P          599 15     PJ4Q          599 09
QSO: 21020 CW 2016-11-26 1239 SP3P          599 15     ZW8T          599 11
QSO: 21021 CW 2016-11-26 1240 SP3P          599 15     CX1AA         599 13
QSO: 21036 CW 2016-11-26 1249 SP3P          599 15     PZ5V          599 09
QSO: 21039 CW 2016-11-26 1250 SP3P          599 15     LT1F          599 13
QSO: 21049 CW 2016-11-26 1304 SP3P          599 15     HI3CC         599 08
QSO: 21053 CW 2016-11-26 1306 SP3P          599 15     HK1NA         599 09
QSO: 21058 CW 2016-11-26 1314 SP3P          599 15     KP4BD         599 08
QSO: 21061 CW 2016-11-26 1317 SP3P          599 15     K1DG          599 05
QSO: 21004 CW 2016-11-26 1320 SP3P          599 15     W3LPL         599 05
QSO: 21011 CW 2016-11-26 1322 SP3P          599 15     AA2A          599 05
QSO: 14004 CW 2016-11-26 1330 SP3P          599 15     P33W          599 20
QSO: 14042 CW 2016-11-26 1336 SP3P          599 15     GM3X          599 14
QSO: 14066 CW 2016-11-26 1351 SP3P          599 15     HG5F          599 15
QSO: 14098 CW 2016-11-26 1355 SP3P          599 15     CO2JD         599 08
QSO: 14101 CW 2016-11-26 1356 SP3P          599 15     N2MM          599 05
QSO: 14103 CW 2016-11-26 1357 SP3P          599 15     OK1XC         599 15
QSO: 14031 CW 2016-11-26 1403 SP3P          599 15     UP2L          599 17
QSO: 21001 CW 2016-11-26 1407 SP3P          599 15     KV2K          599 05
QSO: 21010 CW 2016-11-26 1409 SP3P          599 15     ZF9CW         599 08
QSO: 21014 CW 2016-11-26 1411 SP3P          599 15     KP2M          599 08
QSO: 21021 CW 2016-11-26 1413 SP3P          599 15     S50R          599 15
QSO: 21030 CW 2016-11-26 1415 SP3P          599 15     PV8ADI        599 11
QSO: 21027 CW 2016-11-26 1424 SP3P          599 15     6Y9X          599 08
QSO: 21041 CW 2016-11-26 1429 SP3P          599 15     V47T          599 08
QSO: 21043 CW 2016-11-26 1439 SP3P          599 15     V26K          599 08
QSO: 21058 CW 2016-11-26 1444 SP3P          599 15     VP5M          599 08
QSO: 21070 CW 2016-11-26 1447 SP3P          599 15     P40W          599 09
QSO: 21072 CW 2016-11-26 1449 SP3P          599 15     PJ2T          599 09
QSO: 21073 CW 2016-11-26 1450 SP3P          599 15     CR6A          599 14
QSO: 21082 CW 2016-11-26 1452 SP3P          599 15     PX2V          599 11
QSO: 21007 CW 2016-11-26 1459 SP3P          599 15     OL3Z          599 15
QSO: 14062 CW 2016-11-26 1505 SP3P          599 15     3V8SS         599 33
QSO: 14067 CW 2016-11-26 1506 SP3P          599 15     5Z4/DJ6TF     599 37
QSO: 14070 CW 2016-11-26 1510 SP3P          599 15     FH/HB9AMO     599 39
QSO: 14006 CW 2016-11-26 1516 SP3P          599 15     S57DX         599 15
QSO: 14008 CW 2016-11-26 1516 SP3P          599 15     OM8A          599 15
QSO: 14012 CW 2016-11-26 1518 SP3P          599 15     DL6JF         599 14
QSO: 14012 CW 2016-11-26 1518 SP3P          599 15     HG7T          599 15
QSO: 14017 CW 2016-11-26 1522 SP3P          599 15     GI4SJQ        599 14
QSO: 14019 CW 2016-11-26 1523 SP3P          599 15     IK2AOO        599 15
QSO: 14019 CW 2016-11-26 1525 SP3P          599 15     PI4D          599 14
QSO: 14027 CW 2016-11-26 1529 SP3P          599 15     HA9RT         599 15
QSO: 14028 CW 2016-11-26 1531 SP3P          599 15     S57Q          599 15
QSO: 14027 CW 2016-11-26 1537 SP3P          599 15     CN2R          599 33
QSO: 14046 CW 2016-11-26 1540 SP3P          599 15     EA2EA         599 14
QSO: 14052 CW 2016-11-26 1545 SP3P          599 15     N1MM          599 05
QSO: 14064 CW 2016-11-26 1548 SP3P          599 15     V26K          599 08
QSO: 14064 CW 2016-11-26 1549 SP3P          599 15     HB9CA         599 14
QSO:  7003 CW 2016-11-26 1606 SP3P          599 15     TC3A          599 20
QSO:  7007 CW 2016-11-26 1607 SP3P          599 15     UP0L          599 17
QSO:  7011 CW 2016-11-26 1613 SP3P          599 15     JA6SHL        599 25
QSO:  7016 CW 2016-11-26 1619 SP3P          599 15     LZ1EV         599 20
QSO:  7008 CW 2016-11-26 1654 SP3P          599 15     F/G4BJM       599 14
QSO:  7010 CW 2016-11-26 1654 SP3P          599 15     HA8FM         599 15
QSO:  7014 CW 2016-11-26 1656 SP3P          599 15     UT4U          599 16
QSO:  3500 CW 2016-11-26 1700 SP3P          599 15     YT3X          599 15
QSO:  3505 CW 2016-11-26 1701 SP3P          599 15     UW2M          599 16
QSO:  3516 CW 2016-11-26 1710 SP3P          599 15     IH9R          599 33
QSO:  3521 CW 2016-11-26 1713 SP3P          599 15     UN4L          599 17
QSO:  3527 CW 2016-11-26 1716 SP3P          599 15     HB9ON         599 14
QSO:  3544 CW 2016-11-26 1719 SP3P          599 15     EW8DX         599 16
QSO:  3545 CW 2016-11-26 1721 SP3P          599 15     YR8D          599 20
QSO:  3551 CW 2016-11-26 1725 SP3P          599 15     E77W          599 15
QSO:  3558 CW 2016-11-26 1727 SP3P          599 15     SV2DSJ        599 20
QSO:  3559 CW 2016-11-26 1729 SP3P          599 15     ER4A          599 16
QSO:  7005 CW 2016-11-26 1734 SP3P          599 15     C4W           599 20
QSO:  7011 CW 2016-11-26 1736 SP3P          599 15     HA8KW         599 15
QSO: 14047 CW 2016-11-26 1925 SP3P          599 15     PS2T          599 11
QSO: 14035 CW 2016-11-27 0742 SP3P          599 15     AH0K          599 27
QSO: 14041 CW 2016-11-27 0747 SP3P          599 15     ZD8W          599 36
QSO: 21020 CW 2016-11-27 0751 SP3P          599 15     4Z5LY         599 20
QSO: 21059 CW 2016-11-27 0809 SP3P          599 15     ZD8W          599 36
QSO: 21000 CW 2016-11-27 0836 SP3P          599 15     P29LL         599 28
QSO: 21051 CW 2016-11-27 0945 SP3P          599 15     ZL4TT         599 32
QSO: 14026 CW 2016-11-27 1125 SP3P          599 15     YE1C          599 28
QSO: 14033 CW 2016-11-27 1125 SP3P          599 15     HS0ZAR        599 26
QSO: 14010 CW 2016-11-27 1144 SP3P          599 15     ZM1A          599 32
QSO: 14035 CW 2016-11-27 1154 SP3P          599 15     TC3A          599 20
QSO: 14006 CW 2016-11-27 1157 SP3P          599 15     CN2AA         599 33
QSO: 14003 CW 2016-11-27 1159 SP3P          599 15     NP4DX         599 08
QSO: 14034 CW 2016-11-27 1204 SP3P          599 15     HS0ZIA        599 26
QSO: 14041 CW 2016-11-27 1208 SP3P          599 15     7Z1HL         599 21
QSO: 14053 CW 2016-11-27 1215 SP3P          599 15     LX7I          599 14
QSO: 14057 CW 2016-11-27 1221 SP3P          599 15     V47T          599 08
QSO: 14039 CW 2016-11-27 1222 SP3P          599 15     IB9T          599 15
QSO: 14081 CW 2016-11-27 1228 SP3P          599 15     J70BH         599 08
QSO: 14093 CW 2016-11-27 1229 SP3P          599 15     CR2V          599 14
QSO: 14087 CW 2016-11-27 1230 SP3P          599 15     9Y4/VE3EY     599 09
QSO: 14066 CW 2016-11-27 1231 SP3P          599 15     W1FJ          599 05
QSO: 14013 CW 2016-11-27 1233 SP3P          599 15     SV5DKL        599 20
QSO: 14019 CW 2016-11-27 1250 SP3P          599 15     AB3CX         599 05
QSO: 14014 CW 2016-11-27 1252 SP3P          599 15     N2MF          599 05
QSO: 14007 CW 2016-11-27 1253 SP3P          599 15     W3LPL         599 05
QSO: 14021 CW 2016-11-27 1255 SP3P          599 15     VP2VI         599 08
QSO: 14092 CW 2016-11-27 1314 SP3P          599 15     EF8U          599 33
QSO: 14122 CW 2016-11-27 1322 SP3P          599 15     HR2J          599 07
QSO: 14096 CW 2016-11-27 1324 SP3P          599 15     K8AZ          599 04
QSO: 14085 CW 2016-11-27 1325 SP3P          599 15     W4AAW         599 05
QSO: 14067 CW 2016-11-27 1326 SP3P          599 15     VP5M          599 08
QSO: 14067 CW 2016-11-27 1327 SP3P          599 15     6Y3T          599 08
END-OF-LOG:
