START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.43.01
CALLSIGN: RG5A/6
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 692692
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS: RG5A
LOCATION: DX
NAME: Alexander Urzhumtsev
SOAPBOX: TNX 73!
QSO:  7036 CW 2016-11-26 0000 RG5A/6        599 16     E74A          599 15
QSO:  7036 CW 2016-11-26 0001 RG5A/6        599 16     SN3A          599 15
QSO:  7037 CW 2016-11-26 0002 RG5A/6        599 16     E2X           599 26
QSO:  7030 CW 2016-11-26 0007 RG5A/6        599 16     ED8X          599 33
QSO:  7028 CW 2016-11-26 0008 RG5A/6        599 16     SN8B          599 15
QSO:  7028 CW 2016-11-26 0009 RG5A/6        599 16     S58M          599 15
QSO:  7027 CW 2016-11-26 0010 RG5A/6        599 16     9A1A          599 15
QSO:  7026 CW 2016-11-26 0011 RG5A/6        599 16     TM6M          599 14
QSO:  7026 CW 2016-11-26 0013 RG5A/6        599 16     S57Q          599 15
QSO:  7026 CW 2016-11-26 0014 RG5A/6        599 16     IO5O          599 15
QSO:  7025 CW 2016-11-26 0015 RG5A/6        599 16     OH6R          599 15
QSO:  7025 CW 2016-11-26 0018 RG5A/6        599 16     9H6A          599 15
QSO:  7024 CW 2016-11-26 0020 RG5A/6        599 16     DF0CI         599 14
QSO:  7021 CW 2016-11-26 0023 RG5A/6        599 16     RT9A          599 17
QSO:  7020 CW 2016-11-26 0023 RG5A/6        599 16     HG5C          599 15
QSO:  7018 CW 2016-11-26 0024 RG5A/6        599 16     EA7RM         599 14
QSO:  7014 CW 2016-11-26 0025 RG5A/6        599 16     HA8KW         599 15
QSO:  7013 CW 2016-11-26 0026 RG5A/6        599 16     RW9QA         599 17
QSO:  7013 CW 2016-11-26 0026 RG5A/6        599 16     DL1A          599 14
QSO:  7013 CW 2016-11-26 0027 RG5A/6        599 16     S52AW         599 15
QSO:  7012 CW 2016-11-26 0027 RG5A/6        599 16     M3D           599 14
QSO:  7011 CW 2016-11-26 0028 RG5A/6        599 16     HA8FM         599 15
QSO:  7010 CW 2016-11-26 0029 RG5A/6        599 16     EA2EA         599 14
QSO:  7009 CW 2016-11-26 0030 RG5A/6        599 16     JT5DX         599 23
QSO:  7008 CW 2016-11-26 0035 RG5A/6        599 16     RX9AF         599 17
QSO:  7008 CW 2016-11-26 0037 RG5A/6        599 16     ED9U          599 33
QSO:  7004 CW 2016-11-26 0039 RG5A/6        599 16     OL3Z          599 15
QSO:  7003 CW 2016-11-26 0040 RG5A/6        599 16     S53A          599 15
QSO:  7001 CW 2016-11-26 0047 RG5A/6        599 16     SN8C          599 15
QSO:  7000 CW 2016-11-26 0047 RG5A/6        599 16     YT7A          599 15
QSO:  7002 CW 2016-11-26 0048 RG5A/6        599 16     DF0HQ         599 14
QSO:  7002 CW 2016-11-26 0049 RG5A/6        599 16     HA7RY         599 15
QSO:  7038 CW 2016-11-26 0054 RG5A/6        599 16     OU2W          599 14
QSO:  7039 CW 2016-11-26 0054 RG5A/6        599 16     HG1S          599 15
QSO:  7040 CW 2016-11-26 0056 RG5A/6        599 16     E7DX          599 15
QSO:  7044 CW 2016-11-26 0057 RG5A/6        599 16     SO4M          599 15
QSO:  7044 CW 2016-11-26 0057 RG5A/6        599 16     UN9L          599 17
QSO:  7045 CW 2016-11-26 0059 RG5A/6        599 16     A61EK         599 21
QSO:  7045 CW 2016-11-26 0059 RG5A/6        599 16     OH0R          599 15
QSO:  7046 CW 2016-11-26 0059 RG5A/6        599 16     MD4K          599 14
QSO:  7047 CW 2016-11-26 0100 RG5A/6        599 16     A71EM         599 21
QSO:  7047 CW 2016-11-26 0100 RG5A/6        599 16     EF2A          599 14
QSO:  7048 CW 2016-11-26 0101 RG5A/6        599 16     EA5KM         599 14
QSO:  7048 CW 2016-11-26 0102 RG5A/6        599 16     HK1NA         599 9
QSO:  7049 CW 2016-11-26 0103 RG5A/6        599 16     OH5Z          599 15
QSO:  7050 CW 2016-11-26 0104 RG5A/6        599 16     4O3A          599 15
QSO:  7053 CW 2016-11-26 0105 RG5A/6        599 16     ED1R          599 14
QSO:  7056 CW 2016-11-26 0106 RG5A/6        599 16     SJ2W          599 14
QSO:  7058 CW 2016-11-26 0107 RG5A/6        599 16     EA7OT         599 14
QSO:  7059 CW 2016-11-26 0108 RG5A/6        599 16     HG7T          599 15
QSO:  7060 CW 2016-11-26 0110 RG5A/6        599 16     HS0ZIA        599 26
QSO:  7060 CW 2016-11-26 0110 RG5A/6        599 16     A45XR         599 21
