START-OF-LOG: 3.0
CALLSIGN: M6T
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-OVERLAY:
CLAIMED-SCORE: 14068544
NAME: c/o Dave Lawley G4BUO
LOCATION: DX
OPERATORS: G2NF G3WGN G4ADM G4BUO G4BWP G4FNL G4IIY G4PIQ G4TSH G0DVJ G0EGW GI0RTN M0DXR
CLUB:
CERTIFICATE: YES
CREATED-BY: Win-Test 4.22.0
SOAPBOX: First ever CW multi-multi entry from M6T, this was in memory of our
SOAPBOX: friend Bob, G4BAH who put the station together. Everything worked well
QSO:  7038 CW 2016-11-26 0012 M6T           599 14     SW3JH         599 20     0
QSO:  1819 CW 2016-11-26 0012 M6T           599 14     SC5C          599 14     0
QSO: 21032 CW 2016-11-26 0012 M6T           599 14     S54W          599 15     0
QSO:  3515 CW 2016-11-26 0012 M6T           599 14     RD0A          599 18     0
QSO:  3515 CW 2016-11-26 0012 M6T           599 14     DL4CF         599 14     0
QSO:  3515 CW 2016-11-26 0013 M6T           599 14     IR4M          599 15     0
QSO:  3515 CW 2016-11-26 0013 M6T           599 14     RU3YAA        599 16     0
QSO: 21029 CW 2016-11-26 0013 M6T           599 14     DL1REM        599 14     0
QSO:  1819 CW 2016-11-26 0013 M6T           599 14     OL1C          599 15     0
QSO:  3515 CW 2016-11-26 0013 M6T           599 14     RA3WT         599 16     0
QSO:  7038 CW 2016-11-26 0013 M6T           599 14     YU0W          599 15     0
QSO:  3515 CW 2016-11-26 0014 M6T           599 14     EW1TO         599 16     0
QSO:  3515 CW 2016-11-26 0014 M6T           599 14     ED8X          599 33     0
QSO:  1819 CW 2016-11-26 0014 M6T           599 14     OK1DPU        599 15     0
QSO:  7038 CW 2016-11-26 0014 M6T           599 14     WA4DXP        599 05     0
QSO:  3515 CW 2016-11-26 0015 M6T           599 14     RO5F          599 16     0
QSO:  1819 CW 2016-11-26 0015 M6T           599 14     S53FO         599 15     0
QSO:  3515 CW 2016-11-26 0015 M6T           599 14     MM3N          599 14     0
QSO:  1819 CW 2016-11-26 0015 M6T           599 14     EI3KI         599 14     0
QSO:  3515 CW 2016-11-26 0015 M6T           599 14     YO8KOS        599 20     0
QSO:  1819 CW 2016-11-26 0016 M6T           599 14     RK3ZZ         599 16     0
QSO:  3515 CW 2016-11-26 0016 M6T           599 14     EW6M          599 16     0
QSO: 14048 CW 2016-11-26 0016 M6T           599 14     YT1A          599 15     0
QSO:  1819 CW 2016-11-26 0016 M6T           599 14     DK8ZZ         599 14     0
QSO:  3515 CW 2016-11-26 0016 M6T           599 14     R1BW          599 16     0
QSO:  3515 CW 2016-11-26 0016 M6T           599 14     EA2OK         599 14     0
QSO: 14028 CW 2016-11-26 0016 M6T           599 14     S57DX         599 15     0
QSO:  1819 CW 2016-11-26 0016 M6T           599 14     UT3C          599 16     0
QSO:  7038 CW 2016-11-26 0017 M6T           599 14     AB3CX         599 05     0
QSO:  3515 CW 2016-11-26 0017 M6T           599 14     UR5AO         599 16     0
QSO: 14024 CW 2016-11-26 0017 M6T           599 14     9A1A          599 15     0
QSO:  7038 CW 2016-11-26 0017 M6T           599 14     P33W          599 20     0
QSO:  3515 CW 2016-11-26 0018 M6T           599 14     DL3MVC        599 14     0
QSO:  1819 CW 2016-11-26 0018 M6T           599 14     OZ4O          599 14     0
QSO:  3515 CW 2016-11-26 0018 M6T           599 14     WW1ME         599 05     0
QSO:  1819 CW 2016-11-26 0018 M6T           599 14     UA1AIR        599 16     0
QSO:  3515 CW 2016-11-26 0018 M6T           599 14     DF0CI         599 14     0
QSO:  1819 CW 2016-11-26 0019 M6T           599 14     OK1AWG        599 15     0
QSO:  3515 CW 2016-11-26 0019 M6T           599 14     NY4A          599 05     0
QSO:  7038 CW 2016-11-26 0019 M6T           599 14     K8MFO         599 04     0
QSO:  3515 CW 2016-11-26 0019 M6T           599 14     K2QMF         599 05     0
QSO: 14010 CW 2016-11-26 0019 M6T           599 14     DL6JF         599 14     0
QSO:  7038 CW 2016-11-26 0019 M6T           599 14     WA3AAN        599 05     0
QSO:  1819 CW 2016-11-26 0020 M6T           599 14     UR7VA         599 16     0
QSO:  3515 CW 2016-11-26 0020 M6T           599 14     EA5KM         599 14     0
QSO:  1819 CW 2016-11-26 0020 M6T           599 14     SZ1A          599 20     0
QSO:  3515 CW 2016-11-26 0020 M6T           599 14     OM0CS         599 15     0
QSO:  1819 CW 2016-11-26 0020 M6T           599 14     DL1DAW        599 14     0
QSO:  3515 CW 2016-11-26 0020 M6T           599 14     OK1RR         599 15     0
QSO:  7038 CW 2016-11-26 0020 M6T           599 14     SO4R          599 15     0
QSO:  3515 CW 2016-11-26 0020 M6T           599 14     DL4ME         599 14     0
QSO:  1819 CW 2016-11-26 0021 M6T           599 14     TM2Y          599 14     0
QSO:  3515 CW 2016-11-26 0021 M6T           599 14     OM3ZWA        599 15     0
QSO:  7038 CW 2016-11-26 0021 M6T           599 14     UX1CW         599 16     0
QSO:  1819 CW 2016-11-26 0021 M6T           599 14     SM6NET        599 14     0
QSO:  3515 CW 2016-11-26 0021 M6T           599 14     DL0XM         599 14     0
QSO:  1819 CW 2016-11-26 0021 M6T           599 14     DL1DTL        599 14     0
QSO:  7038 CW 2016-11-26 0021 M6T           599 14     LZ5K          599 20     0
QSO:  3515 CW 2016-11-26 0021 M6T           599 14     YL3GDM        599 15     0
QSO:  1819 CW 2016-11-26 0021 M6T           599 14     UD4F          599 16     0
QSO:  3515 CW 2016-11-26 0022 M6T           599 14     DK5D          599 14     0
QSO:  7038 CW 2016-11-26 0022 M6T           599 14     KI1G          599 05     0
QSO:  3515 CW 2016-11-26 0022 M6T           599 14     DM4X          599 14     0
QSO:  1819 CW 2016-11-26 0022 M6T           599 14     UA4W          599 16     0
QSO:  3515 CW 2016-11-26 0022 M6T           599 14     OH5Z          599 15     0
QSO:  3515 CW 2016-11-26 0023 M6T           599 14     TM6M          599 14     0
QSO:  1819 CW 2016-11-26 0023 M6T           599 14     UT5VX         599 16     0
QSO:  1819 CW 2016-11-26 0023 M6T           599 14     DR4A          599 14     0
QSO:  3515 CW 2016-11-26 0023 M6T           599 14     US0U          599 16     0
QSO:  7038 CW 2016-11-26 0023 M6T           599 14     WW3S          599 05     0
QSO:  1819 CW 2016-11-26 0023 M6T           599 14     OG55W         599 15     0
QSO:  1819 CW 2016-11-26 0023 M6T           599 14     UW3E          599 16     0
QSO:  3515 CW 2016-11-26 0024 M6T           599 14     LZ5R          599 20     0
QSO:  7038 CW 2016-11-26 0024 M6T           599 14     YP5A          599 20     0
QSO:  1819 CW 2016-11-26 0024 M6T           599 14     AA2A          599 05     0
QSO:  3515 CW 2016-11-26 0024 M6T           599 14     RT1O          599 16     0
QSO:  1819 CW 2016-11-26 0024 M6T           599 14     RT3N          599 16     0
QSO: 14011 CW 2016-11-26 0024 M6T           599 14     HA3LN         599 15     0
QSO:  7038 CW 2016-11-26 0025 M6T           599 14     RI1AND        599 38     0
QSO:  1819 CW 2016-11-26 0025 M6T           599 14     OM6AL         599 15     0
QSO:  3515 CW 2016-11-26 0025 M6T           599 14     YV5JDP        599 09     0
QSO:  1819 CW 2016-11-26 0025 M6T           599 14     DL7USW/P      599 14     0
QSO:  7038 CW 2016-11-26 0025 M6T           599 14     NO7R          599 05     0
QSO:  3515 CW 2016-11-26 0025 M6T           599 14     G5LP          599 14     0
QSO:  1819 CW 2016-11-26 0025 M6T           599 14     SM7MX         599 14     0
QSO:  7038 CW 2016-11-26 0025 M6T           599 14     NE3H          599 05     0
QSO:  3515 CW 2016-11-26 0025 M6T           599 14     GU4YOX        599 14     0
QSO:  7038 CW 2016-11-26 0025 M6T           599 14     RC6U          599 16     0
QSO:  7038 CW 2016-11-26 0026 M6T           599 14     N4TZ          599 04     0
QSO:  3515 CW 2016-11-26 0026 M6T           599 14     IR3C          599 15     0
QSO:  7038 CW 2016-11-26 0026 M6T           599 14     UT4NW         599 16     0
QSO:  1819 CW 2016-11-26 0027 M6T           599 14     SP2KPD        599 15     0
QSO:  3515 CW 2016-11-26 0027 M6T           599 14     GM0OBX        599 14     0
QSO:  1819 CW 2016-11-26 0027 M6T           599 14     DM2M          599 14     0
QSO:  3515 CW 2016-11-26 0027 M6T           599 14     OK1UBA        599 15     0
QSO:  1819 CW 2016-11-26 0027 M6T           599 14     PI4DX         599 14     0
QSO:  7038 CW 2016-11-26 0027 M6T           599 14     K4AF          599 05     0
QSO:  3515 CW 2016-11-26 0027 M6T           599 14     UA5D          599 16     0
QSO:  3515 CW 2016-11-26 0029 M6T           599 14     RG4I          599 16     0
QSO:  3515 CW 2016-11-26 0029 M6T           599 14     LZ2SC         599 20     0
QSO:  3515 CW 2016-11-26 0029 M6T           599 14     SP3JUN        599 15     0
QSO:  1819 CW 2016-11-26 0029 M6T           599 14     SP5SR         599 15     0
QSO:  3515 CW 2016-11-26 0029 M6T           599 14     OM8A          599 15     0
QSO: 14017 CW 2016-11-26 0029 M6T           599 14     PI4CC         599 14     0
QSO:  7041 CW 2016-11-26 0030 M6T           599 14     YT0A          599 15     0
QSO:  3515 CW 2016-11-26 0030 M6T           599 14     HG1G          599 15     0
QSO:  1819 CW 2016-11-26 0030 M6T           599 14     DJ0SP         599 14     0
QSO:  7041 CW 2016-11-26 0030 M6T           599 14     G2F           599 14     0
QSO: 21029 CW 2016-11-26 0030 M6T           599 14     OH5DX         599 15     0
QSO:  3515 CW 2016-11-26 0030 M6T           599 14     EU6DX         599 16     0
QSO:  3515 CW 2016-11-26 0031 M6T           599 14     OE3MWS        599 15     0
QSO:  3515 CW 2016-11-26 0031 M6T           599 14     DJ5EU         599 14     0
QSO:  3515 CW 2016-11-26 0031 M6T           599 14     YO5LD         599 20     0
QSO:  7041 CW 2016-11-26 0031 M6T           599 14     N9NB          599 05     0
QSO:  3515 CW 2016-11-26 0032 M6T           599 14     TM3R          599 14     0
QSO:  3515 CW 2016-11-26 0032 M6T           599 14     SP4DZT        599 15     0
QSO:  7041 CW 2016-11-26 0032 M6T           599 14     LZ6Y          599 20     0
QSO:  3515 CW 2016-11-26 0032 M6T           599 14     IR2L          599 15     0
QSO: 14017 CW 2016-11-26 0032 M6T           599 14     OL2N          599 15     0
QSO:  7041 CW 2016-11-26 0033 M6T           599 14     R3XA          599 16     0
QSO:  3515 CW 2016-11-26 0033 M6T           599 14     R9SK          599 16     0
QSO:  1811 CW 2016-11-26 0033 M6T           599 14     EX8M          599 17     0
QSO:  7041 CW 2016-11-26 0033 M6T           599 14     YT8A          599 15     0
QSO:  3515 CW 2016-11-26 0033 M6T           599 14     R6CC          599 16     0
QSO:  7041 CW 2016-11-26 0033 M6T           599 14     UT4U          599 16     0
QSO:  3515 CW 2016-11-26 0033 M6T           599 14     RT6A          599 16     0
QSO:  1819 CW 2016-11-26 0034 M6T           599 14     S53AR         599 15     0
QSO:  3515 CW 2016-11-26 0034 M6T           599 14     DL3ANK        599 14     0
QSO:  1819 CW 2016-11-26 0034 M6T           599 14     ON7BS         599 14     0
QSO:  7041 CW 2016-11-26 0034 M6T           599 14     A65CA         599 21     0
QSO:  3515 CW 2016-11-26 0034 M6T           599 14     IO5O          599 15     0
QSO: 14017 CW 2016-11-26 0034 M6T           599 14     S57AW         599 15     0
QSO:  1819 CW 2016-11-26 0034 M6T           599 14     TC3A          599 20     0
QSO:  7041 CW 2016-11-26 0034 M6T           599 14     YO3LP         599 20     0
QSO:  3515 CW 2016-11-26 0034 M6T           599 14     DM8T          599 14     0
QSO:  7041 CW 2016-11-26 0034 M6T           599 14     YO3FF         599 20     0
QSO:  1819 CW 2016-11-26 0034 M6T           599 14     DL800JE       599 14     0
QSO:  7041 CW 2016-11-26 0035 M6T           599 14     YO3GNF        599 20     0
QSO:  3515 CW 2016-11-26 0035 M6T           599 14     DL3ASM        599 14     0
QSO:  1838 CW 2016-11-26 0035 M6T           599 14     MZ5B          599 14     0
QSO:  3515 CW 2016-11-26 0035 M6T           599 14     TM2Y          599 14     0
QSO:  7041 CW 2016-11-26 0035 M6T           599 14     RZ3QS         599 16     0
QSO:  3515 CW 2016-11-26 0035 M6T           599 14     EU1R          599 16     0
QSO:  1819 CW 2016-11-26 0035 M6T           599 14     LY2H          599 15     0
QSO:  3515 CW 2016-11-26 0036 M6T           599 14     LY3B          599 15     0
QSO:  7041 CW 2016-11-26 0036 M6T           599 14     R7AB          599 16     0
QSO:  1819 CW 2016-11-26 0036 M6T           599 14     SM5F          599 14     0
QSO:  3515 CW 2016-11-26 0036 M6T           599 14     UR5KED        599 16     0
QSO:  3515 CW 2016-11-26 0036 M6T           599 14     LZ7A          599 20     0
QSO:  7041 CW 2016-11-26 0036 M6T           599 14     KF3B          599 05     0
QSO:  3515 CW 2016-11-26 0037 M6T           599 14     UA3QGT        599 16     0
QSO:  3515 CW 2016-11-26 0037 M6T           599 14     RT4H          599 16     0
QSO:  1819 CW 2016-11-26 0037 M6T           599 14     OM2DT         599 15     0
QSO:  3515 CW 2016-11-26 0037 M6T           599 14     DJ7AT         599 14     0
QSO:  7041 CW 2016-11-26 0037 M6T           599 14     9A5Y          599 15     0
QSO:  3515 CW 2016-11-26 0037 M6T           599 14     UA1ANA        599 16     0
QSO:  7041 CW 2016-11-26 0037 M6T           599 14     UR4IZ         599 16     0
QSO:  1819 CW 2016-11-26 0038 M6T           599 14     RL6M          599 16     0
QSO:  1819 CW 2016-11-26 0038 M6T           599 14     9A1P          599 15     0
QSO:  3515 CW 2016-11-26 0038 M6T           599 14     UR5WIF        599 16     0
QSO:  1819 CW 2016-11-26 0038 M6T           599 14     DL9CW         599 14     0
QSO:  7041 CW 2016-11-26 0038 M6T           599 14     UX0LL         599 16     0
QSO:  1819 CW 2016-11-26 0039 M6T           599 14     S52CO         599 15     0
QSO:  3515 CW 2016-11-26 0039 M6T           599 14     DF7ZS         599 14     0
QSO:  3515 CW 2016-11-26 0039 M6T           599 14     SP9KDA        599 15     0
QSO:  3515 CW 2016-11-26 0040 M6T           599 14     US5ELM        599 16     0
QSO:  7041 CW 2016-11-26 0040 M6T           599 14     W3CB          599 05     0
QSO:  3515 CW 2016-11-26 0040 M6T           599 14     K8AZ          599 04     0
QSO:  1819 CW 2016-11-26 0040 M6T           599 14     9A704DC       599 15     0
QSO:  3515 CW 2016-11-26 0040 M6T           599 14     E7DX          599 15     0
QSO:  1819 CW 2016-11-26 0040 M6T           599 14     HA8WZ         599 15     0
QSO:  1819 CW 2016-11-26 0041 M6T           599 14     DJ9CN         599 14     0
QSO:  3515 CW 2016-11-26 0041 M6T           599 14     AA4AK         599 05     0
QSO:  3515 CW 2016-11-26 0041 M6T           599 14     IK2SND        599 15     0
QSO:  3515 CW 2016-11-26 0041 M6T           599 14     EF8R          599 33     0
QSO: 14023 CW 2016-11-26 0042 M6T           599 14     TF3CW         599 40     0
QSO:  3515 CW 2016-11-26 0042 M6T           599 14     HG6N          599 15     0
QSO:  1819 CW 2016-11-26 0042 M6T           599 14     SP2GCE        599 15     0
QSO:  3515 CW 2016-11-26 0042 M6T           599 14     RZ9AN         599 17     0
QSO:  3515 CW 2016-11-26 0042 M6T           599 14     F5MUX         599 14     0
QSO:  7076 CW 2016-11-26 0042 M6T           599 14     3B9HA         599 39     0
QSO: 14037 CW 2016-11-26 0042 M6T           599 14     LZ9W          599 20     0
QSO:  3515 CW 2016-11-26 0043 M6T           599 14     RZ3QM         599 16     0
QSO:  1819 CW 2016-11-26 0043 M6T           599 14     K3LR          599 05     0
QSO:  3515 CW 2016-11-26 0044 M6T           599 14     RT9L          599 17     0
QSO:  1819 CW 2016-11-26 0044 M6T           599 14     UA6LCN        599 16     0
QSO:  3515 CW 2016-11-26 0044 M6T           599 14     YO4RDW        599 20     0
QSO:  3515 CW 2016-11-26 0044 M6T           599 14     OK1AXA        599 15     0
QSO: 14026 CW 2016-11-26 0044 M6T           599 14     TM1A          599 14     0
QSO:  1819 CW 2016-11-26 0044 M6T           599 14     K4PI          599 05     0
QSO:  3515 CW 2016-11-26 0045 M6T           599 14     UR8GZ         599 16     0
QSO:  1819 CW 2016-11-26 0045 M6T           599 14     DL6RG         599 14     0
QSO:  3515 CW 2016-11-26 0045 M6T           599 14     LY2K          599 15     0
QSO:  7041 CW 2016-11-26 0045 M6T           599 14     UR5UZ         599 16     0
QSO:  1819 CW 2016-11-26 0045 M6T           599 14     EF1A          599 14     0
QSO:  3515 CW 2016-11-26 0045 M6T           599 14     UK7AL         599 17     0
QSO:  7041 CW 2016-11-26 0046 M6T           599 14     9H1FG         599 15     0
QSO:  3515 CW 2016-11-26 0046 M6T           599 14     RZ3QS         599 16     0
QSO:  7041 CW 2016-11-26 0046 M6T           599 14     EU8F          599 16     0
QSO:  1819 CW 2016-11-26 0046 M6T           599 14     K4AWM         599 05     0
QSO:  3515 CW 2016-11-26 0047 M6T           599 14     UT4LW         599 16     0
QSO:  1819 CW 2016-11-26 0047 M6T           599 14     F5NKX         599 14     0
QSO:  1819 CW 2016-11-26 0047 M6T           599 14     SV3RF         599 20     0
QSO:  7041 CW 2016-11-26 0047 M6T           599 14     K1GQ          599 05     0
QSO:  3515 CW 2016-11-26 0047 M6T           599 14     OK5W          599 15     0
QSO:  7041 CW 2016-11-26 0048 M6T           599 14     UY6U          599 16     0
QSO:  3515 CW 2016-11-26 0048 M6T           599 14     DJ5AN         599 14     0
QSO:  3515 CW 2016-11-26 0048 M6T           599 14     SP7JLH        599 15     0
QSO:  7028 CW 2016-11-26 0048 M6T           599 14     PJ4Q          599 09     0
QSO:  3515 CW 2016-11-26 0049 M6T           599 14     RL3DF         599 16     0
QSO:  3515 CW 2016-11-26 0049 M6T           599 14     HA3FMR        599 15     0
QSO:  7062 CW 2016-11-26 0049 M6T           599 14     5Z4/DJ6TF     599 37     0
QSO:  3515 CW 2016-11-26 0049 M6T           599 14     HG1S          599 15     0
QSO:  3515 CW 2016-11-26 0049 M6T           599 14     UR7EN         599 16     0
QSO:  7041 CW 2016-11-26 0050 M6T           599 14     NR3X          599 05     0
QSO:  3515 CW 2016-11-26 0050 M6T           599 14     EA5DD         599 14     0
QSO:  3515 CW 2016-11-26 0050 M6T           599 14     SM6DHU        599 14     0
QSO:  7041 CW 2016-11-26 0050 M6T           599 14     N3AM          599 05     0
QSO:  3515 CW 2016-11-26 0050 M6T           599 14     RT4D          599 16     0
QSO:  1833 CW 2016-11-26 0050 M6T           599 14     IS0HQJ        599 15     0
QSO:  3515 CW 2016-11-26 0051 M6T           599 14     RQ3A          599 16     0
QSO:  7041 CW 2016-11-26 0051 M6T           599 14     US5XD         599 16     0
QSO:  3515 CW 2016-11-26 0051 M6T           599 14     RO5X          599 16     0
QSO:  3515 CW 2016-11-26 0051 M6T           599 14     DL3YM         599 14     0
QSO:  3515 CW 2016-11-26 0052 M6T           599 14     9A1P          599 15     0
QSO:  7041 CW 2016-11-26 0052 M6T           599 14     G4DYC         599 14     0
QSO:  3515 CW 2016-11-26 0052 M6T           599 14     UA3QAM        599 16     0
QSO:  3515 CW 2016-11-26 0052 M6T           599 14     SP5XO         599 15     0
QSO:  7041 CW 2016-11-26 0052 M6T           599 14     OR2F          599 14     0
QSO:  7041 CW 2016-11-26 0053 M6T           599 14     LZ8E          599 20     0
QSO:  3515 CW 2016-11-26 0053 M6T           599 14     2E0CVN        599 14     0
QSO:  3515 CW 2016-11-26 0054 M6T           599 14     UA0W          599 18     0
QSO:  3515 CW 2016-11-26 0054 M6T           599 14     EW8DX         599 16     0
QSO:  1819 CW 2016-11-26 0054 M6T           599 14     S57K          599 15     0
QSO:  3515 CW 2016-11-26 0054 M6T           599 14     RV3MR         599 16     0
QSO:  1819 CW 2016-11-26 0055 M6T           599 14     K3ZM          599 05     0
QSO:  3515 CW 2016-11-26 0055 M6T           599 14     N4WW          599 05     0
QSO:  7050 CW 2016-11-26 0055 M6T           599 14     HI3CC         599 08     0
QSO:  3515 CW 2016-11-26 0055 M6T           599 14     OK2MBP        599 15     0
QSO:  1819 CW 2016-11-26 0055 M6T           599 14     S59D          599 15     0
QSO:  3515 CW 2016-11-26 0055 M6T           599 14     KE4S          599 05     0
QSO:  1819 CW 2016-11-26 0056 M6T           599 14     SM5CBN        599 14     0
QSO:  1819 CW 2016-11-26 0056 M6T           599 14     LY5R          599 15     0
QSO:  7006 CW 2016-11-26 0056 M6T           599 14     6Y3X          599 08     0
QSO:  1819 CW 2016-11-26 0056 M6T           599 14     OK2SAR        599 15     0
QSO:  1819 CW 2016-11-26 0057 M6T           599 14     RX6CB         599 16     0
QSO:  3515 CW 2016-11-26 0057 M6T           599 14     R7GX          599 16     0
QSO:  1819 CW 2016-11-26 0057 M6T           599 14     EW4M          599 16     0
QSO:  1819 CW 2016-11-26 0057 M6T           599 14     GM4M          599 14     0
QSO:  3515 CW 2016-11-26 0057 M6T           599 14     RW9DX         599 17     0
QSO:  1819 CW 2016-11-26 0057 M6T           599 14     HA3MY         599 15     0
QSO:  3515 CW 2016-11-26 0057 M6T           599 14     UA9MA         599 17     0
QSO:  1819 CW 2016-11-26 0058 M6T           599 14     G2F           599 14     0
QSO:  7041 CW 2016-11-26 0058 M6T           599 14     W3GQ          599 05     0
QSO:  1819 CW 2016-11-26 0058 M6T           599 14     RT1O          599 16     0
QSO:  3515 CW 2016-11-26 0058 M6T           599 14     SM1NJC        599 14     0
QSO:  7041 CW 2016-11-26 0058 M6T           599 14     SP3A          599 15     0
QSO:  3515 CW 2016-11-26 0058 M6T           599 14     K2RR          599 05     0
QSO:  1819 CW 2016-11-26 0058 M6T           599 14     OK2QA         599 15     0
QSO:  3515 CW 2016-11-26 0058 M6T           599 14     N4ADC         599 05     0
