START-OF-LOG: 3.0
CALLSIGN: PA7TT
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE:
NAME: Gerrie de Groot
LOCATION: DX
OPERATORS: PA7TT
CLUB: VERON
CERTIFICATE: YES
CREATED-BY: CQWW Adif2Cabrillo Converter (LZ2FQ)
SOAPBOX: hope this file will do
SOAPBOX: I join it for a couple of ours, fun
QSO:  3738 PH 2017-10-29 2115 PA7TT         59  14         LY7Z          59  15         
QSO:  3640 PH 2017-10-29 2114 PA7TT         59  14         S53M          59  15         
QSO:  3643 PH 2017-10-29 2114 PA7TT         59  14         S57LR         59  15         
QSO:  3780 PH 2017-10-29 2113 PA7TT         59  14         EF9R          59  33         
QSO:  3777 PH 2017-10-29 2112 PA7TT         59  14         SN8B          59  15         
QSO:  3732 PH 2017-10-29 2109 PA7TT         59  14         HB0A          59  14         
QSO:  3754 PH 2017-10-29 2107 PA7TT         59  14         YT8A          59  15         
QSO:  3792 PH 2017-10-29 2106 PA7TT         59  14         9A8M          59  15         
QSO:  3721 PH 2017-10-29 2106 PA7TT         59  14         F4HJC         59  14         
QSO:  3715 PH 2017-10-29 2103 PA7TT         59  14         OM2VL         59  15         
QSO:  7145 PH 2017-10-29 1758 PA7TT         59  14         US1I          59  16         
QSO:  7062 PH 2017-10-29 1752 PA7TT         59  14         UP0L          59  17         
QSO:  7116 PH 2017-10-29 1739 PA7TT         59  14         UB6B          59  16         
QSO: 14306 PH 2017-10-29 1733 PA7TT         59  14         K7RL          59  5          
QSO: 21439 PH 2017-10-29 1601 PA7TT         59  14         W2IRT         59  5          
QSO: 14230 PH 2017-10-29 1556 PA7TT         59  14         EA3CI         59  14         
QSO: 14210 PH 2017-10-29 1550 PA7TT         59  14         II0I          59  15         
QSO: 14267 PH 2017-10-29 1548 PA7TT         59  14         IM0DTF        59  15         
QSO: 14323 PH 2017-10-29 1542 PA7TT         59  14         VE6FI         59  5          
QSO: 14158 PH 2017-10-29 1539 PA7TT         59  14         N2PP          59  5          
QSO: 14315 PH 2017-10-29 1535 PA7TT         59  14         YT5LD         59  15         
QSO: 14155 PH 2017-10-29 1532 PA7TT         59  14         ED9E          59  33         
QSO: 14237 PH 2017-10-29 1531 PA7TT         59  14         ED2W          59  14         
QSO: 14130 PH 2017-10-29 1528 PA7TT         59  14         CR3W          59  33         
QSO: 14335 PH 2017-10-29 1528 PA7TT         59  14         UR3GU         59  16         
QSO: 14212 PH 2017-10-29 1525 PA7TT         59  14         TK4RB         59  15         
QSO: 14299 PH 2017-10-29 1523 PA7TT         59  14         RT6A          59  16         
QSO: 14257 PH 2017-10-29 1520 PA7TT         59  14         LZ1MS         59  20         
QSO: 14340 PH 2017-10-29 1517 PA7TT         59  14         HG7T          59  15         
QSO: 14235 PH 2017-10-29 1516 PA7TT         59  14         YE2A          59  28         
QSO: 14206 PH 2017-10-29 1513 PA7TT         59  14         IT9ESW        59  15         
QSO: 14278 PH 2017-10-29 1511 PA7TT         59  14         RA3W          59  16         
QSO: 14296 PH 2017-10-29 1509 PA7TT         59  14         EA1DR         59  14         
QSO: 14160 PH 2017-10-29 1508 PA7TT         59  14         CQ8M          59  14         
QSO: 14214 PH 2017-10-29 1505 PA7TT         59  14         UP2L          59  17         
QSO: 14316 PH 2017-10-29 1505 PA7TT         59  14         RT5K          59  16         
QSO: 14216 PH 2017-10-29 1504 PA7TT         59  14         LZ5R          59  20         
QSO: 14156 PH 2017-10-29 1503 PA7TT         59  14         N2MM          59  5          
QSO: 14187 PH 2017-10-29 1502 PA7TT         59  14         K1KP          59  5          
QSO: 14276 PH 2017-10-29 1501 PA7TT         59  14         CN2R          59  33         
QSO: 21419 PH 2017-10-29 1452 PA7TT         59  14         N5AW          59  5          
QSO: 21376 PH 2017-10-29 1450 PA7TT         59  14         D4Z           59  35         
QSO: 21319 PH 2017-10-29 1449 PA7TT         59  14         VE2IDX        59  5          
QSO: 21132 PH 2017-10-29 1444 PA7TT         59  14         HI3T          59  8          
QSO: 21150 PH 2017-10-29 1436 PA7TT         59  14         PJ4K          59  9          
QSO: 21421 PH 2017-10-29 1432 PA7TT         59  14         SV8DTD        59  20         
QSO: 21449 PH 2017-10-29 1430 PA7TT         59  14         CO6HLP        59  8          
QSO: 21440 PH 2017-10-29 1430 PA7TT         59  14         SZ3P          59  20         
QSO: 14182 PH 2017-10-29 1420 PA7TT         59  14         W1NT          59  5          
QSO: 14291 PH 2017-10-29 1420 PA7TT         59  14         WW4LL         59  5          
QSO: 14143 PH 2017-10-29 1417 PA7TT         59  14         YT2ISM        59  15         
QSO: 14232 PH 2017-10-29 1416 PA7TT         59  14         ES6RW         59  15         
QSO: 14156 PH 2017-10-29 1415 PA7TT         59  14         NN3W          59  5          
QSO: 21135 PH 2017-10-29 1359 PA7TT         59  14         TC0F          59  20         
QSO: 21441 PH 2017-10-29 1358 PA7TT         59  14         A73A          59  21         
QSO: 21371 PH 2017-10-29 1356 PA7TT         59  14         N1MM          59  5          
QSO: 21272 PH 2017-10-29 1355 PA7TT         59  14         RT5Z          59  16         
QSO: 21166 PH 2017-10-29 1352 PA7TT         59  14         VE3KZ         59  5          
QSO: 21226 PH 2017-10-29 1350 PA7TT         59  14         UY7MM         59  16         
QSO: 21374 PH 2017-10-29 1347 PA7TT         59  14         K1ZZ          59  5          
QSO: 21221 PH 2017-10-29 1345 PA7TT         59  14         N4OX          59  5          
QSO: 21224 PH 2017-10-29 1344 PA7TT         59  14         K1XM          59  5          
QSO: 21406 PH 2017-10-29 1343 PA7TT         59  14         P33W          59  20         
QSO: 21212 PH 2017-10-29 1341 PA7TT         59  14         N5DX          59  5          
