START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.24.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: DR7B
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 150699
OPERATORS: DL2JRM
CLUB: Bavarian Contest Club
NAME: Rene Matthes
CERTIFICATE: NO
SOAPBOX:
QSO: 28517 PH 2017-10-28 1452 DR7B          59  14     CW5W          59  13     0
QSO: 28524 PH 2017-10-28 1453 DR7B          59  14     LT1F          59  13     0
QSO: 28506 PH 2017-10-28 1453 DR7B          59  14     LU3DX         59  13     0
QSO: 28502 PH 2017-10-28 1454 DR7B          59  14     CW1DC         59  13     0
QSO: 28489 PH 2017-10-28 1455 DR7B          59  14     PR2D          59  11     0
QSO: 28467 PH 2017-10-28 1457 DR7B          59  14     PX2A          59  11     0
QSO: 28442 PH 2017-10-28 1458 DR7B          59  14     CU4DX         59  14     0
QSO: 28437 PH 2017-10-28 1459 DR7B          59  14     ZZ2T          59  11     0
QSO: 28432 PH 2017-10-28 1459 DR7B          59  14     DL5L          59  14     0
QSO: 28415 PH 2017-10-28 1500 DR7B          59  14     CE2WNW        59  12     0
QSO: 28403 PH 2017-10-28 1502 DR7B          59  14     LU8YE         59  13     0
QSO: 28379 PH 2017-10-28 1502 DR7B          59  14     CT9/DJ2YA     59  33     0
QSO: 28364 PH 2017-10-28 1503 DR7B          59  14     LQ0D          59  13     0
QSO: 28384 PH 2017-10-28 1505 DR7B          59  14     CX5BE         59  13     0
QSO: 28395 PH 2017-10-28 1506 DR7B          59  14     PY2NA         59  11     0
QSO: 28397 PH 2017-10-28 1506 DR7B          59  14     LU7DH         59  13     0
QSO: 28409 PH 2017-10-28 1507 DR7B          59  14     LU9DDJ        59  13     0
QSO: 28418 PH 2017-10-28 1508 DR7B          59  14     PY1GQ         59  11     0
QSO: 28423 PH 2017-10-28 1508 DR7B          59  14     LW7DX         59  13     0
QSO: 28426 PH 2017-10-28 1509 DR7B          59  14     ZX5J          59  11     0
QSO: 28450 PH 2017-10-28 1511 DR7B          59  14     PJ5K          59  09     0
QSO: 28455 PH 2017-10-28 1511 DR7B          59  14     PY5WW         59  11     0
QSO: 28485 PH 2017-10-28 1514 DR7B          59  14     PY2ZA         59  11     0
QSO: 28485 PH 2017-10-28 1514 DR7B          59  14     HG3DX         59  15     0
QSO: 28485 PH 2017-10-28 1515 DR7B          59  14     PU5DUD        59  11     0
QSO: 28485 PH 2017-10-28 1515 DR7B          59  14     CB1H          59  12     0
QSO: 28485 PH 2017-10-28 1515 DR7B          59  14     PY2GZ         59  11     0
QSO: 28485 PH 2017-10-28 1515 DR7B          59  14     PY2RSA        59  11     0
QSO: 28485 PH 2017-10-28 1516 DR7B          59  14     PU2TNT        59  11     0
QSO: 28485 PH 2017-10-28 1516 DR7B          59  14     PY1SX         59  11     0
QSO: 28485 PH 2017-10-28 1516 DR7B          59  14     PU2PSP        59  11     0
QSO: 28485 PH 2017-10-28 1517 DR7B          59  14     CX1EK         59  13     0
QSO: 28485 PH 2017-10-28 1518 DR7B          59  14     OM3EY         59  15     0
QSO: 28485 PH 2017-10-28 1518 DR7B          59  14     IT9BUN        59  15     0
QSO: 28485 PH 2017-10-28 1522 DR7B          59  14     MM3T          59  14     0
QSO: 28485 PH 2017-10-28 1524 DR7B          59  14     XQ5CIE        59  12     0
QSO: 28485 PH 2017-10-28 1526 DR7B          59  14     LU3HS         59  13     0
QSO: 28485 PH 2017-10-28 1528 DR7B          59  14     PY2TRB        59  11     0
QSO: 28485 PH 2017-10-28 1532 DR7B          59  14     EA8ZT         59  33     0
QSO: 28485 PH 2017-10-28 1532 DR7B          59  14     PY3ZK         59  11     0
QSO: 28485 PH 2017-10-28 1534 DR7B          59  14     DD0VE         59  14     0
QSO: 28485 PH 2017-10-28 1537 DR7B          59  14     PY5ZHP        59  11     0
QSO: 28485 PH 2017-10-28 1537 DR7B          59  14     CN3A          59  33     0
QSO: 28485 PH 2017-10-28 1538 DR7B          59  14     PP5IP         59  11     0
QSO: 28485 PH 2017-10-28 1539 DR7B          59  14     CE3LI         59  12     0
QSO: 28485 PH 2017-10-28 1539 DR7B          59  14     LW4EF         59  13     0
QSO: 28486 PH 2017-10-28 1541 DR7B          59  14     PY9MT         59  11     0
QSO: 28485 PH 2017-10-28 1542 DR7B          59  14     EF8R          59  33     0
QSO: 28480 PH 2017-10-28 1544 DR7B          59  14     CR3A          59  33     0
QSO: 28521 PH 2017-10-28 1550 DR7B          59  14     LU7MT         59  13     0
QSO: 28547 PH 2017-10-28 1558 DR7B          59  14     CE2AWW        59  12     0
QSO: 28580 PH 2017-10-28 1559 DR7B          59  14     EA8TX         59  33     0
QSO: 28574 PH 2017-10-28 1559 DR7B          59  14     EA8PT         59  33     0
QSO: 28560 PH 2017-10-28 1600 DR7B          59  14     CE4BZ         59  12     0
QSO: 28560 PH 2017-10-28 1602 DR7B          59  14     PY5PWR        59  11     0
QSO: 28560 PH 2017-10-28 1604 DR7B          59  14     CN2HK         59  33     0
QSO: 28583 PH 2017-10-28 1607 DR7B          59  14     CT3HF         59  33     0
QSO: 28543 PH 2017-10-28 1607 DR7B          59  14     CN2R          59  33     0
QSO: 28520 PH 2017-10-28 1608 DR7B          59  14     LU7HN         59  13     0
QSO: 28492 PH 2017-10-28 1612 DR7B          59  14     LV1F          59  13     0
QSO: 28488 PH 2017-10-28 1613 DR7B          59  14     CB3R          59  12     0
QSO: 28466 PH 2017-10-28 1614 DR7B          59  14     PP2FRS        59  11     0
QSO: 21160 PH 2017-10-28 1706 DR7B          59  14     ZV2C          59  11     0
