START-OF-LOG: 3.0
CALLSIGN: R4FD
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 1042804
NAME: Alexej Strelkov
LOCATION: DX
OPERATORS: R4FD
CLUB: RUSSIAN CW CLUB
CERTIFICATE: YES
CREATED-BY: Win-Test 4.17.0
QSO: 21270 PH 2017-10-28 1254 R4FD          59  16     PJ2T          59  09
QSO: 21265 PH 2017-10-28 1257 R4FD          59  16     AA1K          59  05
QSO: 21374 PH 2017-10-28 1300 R4FD          59  16     PE2KM         59  14
QSO: 21374 PH 2017-10-28 1301 R4FD          59  16     ON3VS         59  14
QSO: 21374 PH 2017-10-28 1301 R4FD          59  16     IQ2MI         59  15
QSO: 21374 PH 2017-10-28 1301 R4FD          59  16     N4LA          59  05
QSO: 21374 PH 2017-10-28 1304 R4FD          59  16     DG3IS         59  14
QSO: 21374 PH 2017-10-28 1305 R4FD          59  16     DG9FBA        59  14
QSO: 21374 PH 2017-10-28 1305 R4FD          59  16     SV9RMB        59  20
QSO: 21374 PH 2017-10-28 1306 R4FD          59  16     HB9OK         59  14
QSO: 21374 PH 2017-10-28 1306 R4FD          59  16     DJ3GE         59  14
QSO: 21374 PH 2017-10-28 1306 R4FD          59  16     PA1CA         59  14
QSO: 21374 PH 2017-10-28 1307 R4FD          59  16     DO1PGR        59  14
QSO: 21374 PH 2017-10-28 1308 R4FD          59  16     PA5SKY        59  14
QSO: 21374 PH 2017-10-28 1309 R4FD          59  16     DL3SBD        59  14
QSO: 21374 PH 2017-10-28 1309 R4FD          59  16     K3SU          59  05
QSO: 21374 PH 2017-10-28 1310 R4FD          59  16     DL8MAS        59  14
QSO: 21374 PH 2017-10-28 1311 R4FD          59  16     MM3AWD        59  14
QSO: 21374 PH 2017-10-28 1311 R4FD          59  16     DK4HH         59  14
QSO: 21374 PH 2017-10-28 1312 R4FD          59  16     IK2OFS        59  15
QSO: 21374 PH 2017-10-28 1313 R4FD          59  16     DM6CS         59  14
QSO: 21374 PH 2017-10-28 1314 R4FD          59  16     DK8HE         59  84
QSO: 21374 PH 2017-10-28 1314 R4FD          59  16     W3GW          59  05
QSO: 21374 PH 2017-10-28 1314 R4FD          59  16     YO4AAC        59  20
QSO: 21374 PH 2017-10-28 1314 R4FD          59  16     WB3D          59  05
QSO: 21374 PH 2017-10-28 1315 R4FD          59  16     DL6AL         59  14
QSO: 21374 PH 2017-10-28 1315 R4FD          59  16     R4FAN         59  16
QSO: 21374 PH 2017-10-28 1316 R4FD          59  16     DC8XV         59  14
QSO: 21374 PH 2017-10-28 1316 R4FD          59  16     HB9AUS        59  14
QSO: 21374 PH 2017-10-28 1317 R4FD          59  16     YT5C          59  15
QSO: 21180 PH 2017-10-28 1318 R4FD          59  16     VY2ZM         59  05
QSO: 21200 PH 2017-10-28 1324 R4FD          59  16     K3LR          59  05
QSO: 21204 PH 2017-10-28 1325 R4FD          59  16     K1XM          59  05
QSO: 21212 PH 2017-10-28 1325 R4FD          59  16     N2SR          59  05
QSO: 21214 PH 2017-10-28 1326 R4FD          59  16     KC1XX         59  05
QSO: 21217 PH 2017-10-28 1326 R4FD          59  16     N2MM          59  05
QSO: 21229 PH 2017-10-28 1327 R4FD          59  16     W3UA          59  05
QSO: 21236 PH 2017-10-28 1327 R4FD          59  16     KQ2M          59  05
QSO: 21250 PH 2017-10-28 1327 R4FD          59  16     K5ZD          59  05
QSO: 21251 PH 2017-10-28 1328 R4FD          59  16     FY5KE         59  09
QSO: 21285 PH 2017-10-28 1329 R4FD          59  16     9Y4D          59  09
QSO: 21286 PH 2017-10-28 1330 R4FD          59  16     W1NA          59  05
QSO: 21294 PH 2017-10-28 1331 R4FD          59  16     IR4X          59  15
QSO: 21303 PH 2017-10-28 1331 R4FD          59  16     S51A          59  15
QSO: 21315 PH 2017-10-28 1332 R4FD          59  16     OK1NP         59  15
QSO: 21324 PH 2017-10-28 1333 R4FD          59  16     OE2LCM        59  15
QSO: 21334 PH 2017-10-28 1333 R4FD          59  16     EC2DX         59  14
QSO: 21343 PH 2017-10-28 1334 R4FD          59  16     UV5U          59  16
QSO: 21359 PH 2017-10-28 1335 R4FD          59  16     CR6T          59  14
QSO: 21366 PH 2017-10-28 1336 R4FD          59  16     DL0CS         59  14
QSO: 21371 PH 2017-10-28 1336 R4FD          59  16     DA0WRTC       59  14
QSO: 21385 PH 2017-10-28 1336 R4FD          59  16     N5DX          59  05
QSO: 21398 PH 2017-10-28 1337 R4FD          59  16     W3EP          59  05
QSO: 21353 PH 2017-10-28 1338 R4FD          59  16     F5MDP         59  14
QSO: 21353 PH 2017-10-28 1338 R4FD          59  16     UX3IT         59  16
QSO: 21353 PH 2017-10-28 1339 R4FD          59  16     K3UL          59  05
QSO: 21353 PH 2017-10-28 1339 R4FD          59  16     DL0GH         59  14
QSO: 21353 PH 2017-10-28 1340 R4FD          59  16     ON3ND         59  14
QSO: 21353 PH 2017-10-28 1340 R4FD          59  16     W2AW          59  05
QSO: 21353 PH 2017-10-28 1340 R4FD          59  16     DK6QW         59  14
QSO: 21353 PH 2017-10-28 1341 R4FD          59  16     DF4SR         59  14
QSO: 21353 PH 2017-10-28 1341 R4FD          59  16     5P2C          59  14
QSO: 21353 PH 2017-10-28 1342 R4FD          59  16     WB2ZAB        59  05
QSO: 21353 PH 2017-10-28 1343 R4FD          59  16     SP9CLO        59  15
QSO: 21353 PH 2017-10-28 1344 R4FD          59  16     K3ZO          59  05
QSO: 21353 PH 2017-10-28 1344 R4FD          59  16     DD0VE         59  14
QSO: 21353 PH 2017-10-28 1346 R4FD          59  16     IT9FRX        59  15
QSO: 21353 PH 2017-10-28 1347 R4FD          59  16     PE1RLF        59  14
QSO: 21353 PH 2017-10-28 1347 R4FD          59  16     N2GA          59  05
QSO: 21353 PH 2017-10-28 1347 R4FD          59  16     DG1IU         59  14
QSO: 21353 PH 2017-10-28 1347 R4FD          59  16     9A2EU         59  15
QSO: 21353 PH 2017-10-28 1348 R4FD          59  16     DF9IX         59  14
QSO: 21353 PH 2017-10-28 1348 R4FD          59  16     N1IBM         59  05
QSO: 21353 PH 2017-10-28 1348 R4FD          59  16     DL8UV         59  14
QSO: 21191 PH 2017-10-28 1351 R4FD          59  16     9Y4W          59  09
QSO: 21196 PH 2017-10-28 1353 R4FD          59  16     PX2A          59  11
QSO: 21170 PH 2017-10-28 1353 R4FD          59  16     CX2DK         59  13
QSO: 21178 PH 2017-10-28 1354 R4FD          59  16     CV7S          59  13
QSO: 21183 PH 2017-10-28 1354 R4FD          59  16     PP5JN         59  11
QSO: 21235 PH 2017-10-28 1355 R4FD          59  16     K1DG          59  05
QSO: 21277 PH 2017-10-28 1358 R4FD          59  16     KU2M          59  05
QSO: 21297 PH 2017-10-28 1400 R4FD          59  16     EF8R          59  33
QSO: 21311 PH 2017-10-28 1401 R4FD          59  16     II9P          59  15
QSO: 21319 PH 2017-10-28 1401 R4FD          59  16     S57AL         59  15
QSO: 21333 PH 2017-10-28 1401 R4FD          59  16     DF0HQ         59  14
QSO: 21333 PH 2017-10-28 1402 R4FD          59  16     HB9H          59  14
QSO: 21340 PH 2017-10-28 1402 R4FD          59  16     G6MC          59  14
QSO: 21347 PH 2017-10-28 1403 R4FD          59  16     EA9KB         59  33
QSO: 21380 PH 2017-10-28 1404 R4FD          59  16     D4Z           59  35
QSO: 21338 PH 2017-10-28 1405 R4FD          59  16     A92GE         59  21
QSO: 21355 PH 2017-10-28 1408 R4FD          59  16     IO1C          59  15
QSO: 21355 PH 2017-10-28 1409 R4FD          59  16     HB2U          59  14
QSO: 21277 PH 2017-10-28 1413 R4FD          59  16     6Y1LZ         59  08
QSO: 21155 PH 2017-10-28 1416 R4FD          59  16     P49Y          59  09
QSO: 21189 PH 2017-10-28 1416 R4FD          59  16     PJ4Q          59  09
