START-OF-LOG: 3.0
CALLSIGN: DJ5LA
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 161200
NAME: William Brauer jr.
LOCATION: DX
OPERATORS: DJ5LA
CLUB: M15
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6858.0
QSO: 28479 PH 2017-10-28 1128 DJ5LA         59  14     EA8DED        59  33
QSO: 28457 PH 2017-10-28 1129 DJ5LA         59  14     CN3A          59  33
QSO: 28446 PH 2017-10-28 1130 DJ5LA         59  14     CU4DX         59  14
QSO: 28441 PH 2017-10-28 1134 DJ5LA         59  14     EA1ABT        59  14
QSO: 28423 PH 2017-10-28 1134 DJ5LA         59  14     EA1GY         59  14
QSO: 28403 PH 2017-10-28 1136 DJ5LA         59  14     EF8R          59  33
QSO: 28570 PH 2017-10-28 1155 DJ5LA         59  14     EA8TX         59  33
QSO: 21127 PH 2017-10-28 1214 DJ5LA         59  14     8P5A          59  08
QSO: 21132 PH 2017-10-28 1215 DJ5LA         59  14     OH8WW         59  15
QSO: 21135 PH 2017-10-28 1216 DJ5LA         59  14     FR4QT         59  39
QSO: 21139 PH 2017-10-28 1217 DJ5LA         59  14     VK9CZ         59  29
QSO: 21144 PH 2017-10-28 1220 DJ5LA         59  14     RT9S          59  16
QSO: 21146 PH 2017-10-28 1221 DJ5LA         59  14     VE9CB         59  05
QSO: 21151 PH 2017-10-28 1222 DJ5LA         59  14     LZ9V          59  20
QSO: 21153 PH 2017-10-28 1222 DJ5LA         59  14     RV3FF         59  16
QSO: 21154 PH 2017-10-28 1223 DJ5LA         59  14     R8TT          59  16
QSO: 21157 PH 2017-10-28 1224 DJ5LA         59  14     LQ0D          59  13
QSO: 21160 PH 2017-10-28 1226 DJ5LA         59  14     HI3K          59  08
QSO: 21163 PH 2017-10-28 1227 DJ5LA         59  14     R4BZ          59  16
QSO: 21169 PH 2017-10-28 1229 DJ5LA         59  14     DL0SLG        59  14
QSO: 21174 PH 2017-10-28 1229 DJ5LA         59  14     PJ4K          59  09
QSO: 21178 PH 2017-10-28 1230 DJ5LA         59  14     PY2NA         59  11
QSO: 21179 PH 2017-10-28 1231 DJ5LA         59  14     PJ4Q          59  09
QSO: 21180 PH 2017-10-28 1232 DJ5LA         59  14     VY2ZM         59  05
QSO: 21181 PH 2017-10-28 1233 DJ5LA         59  14     P40T          59  09
QSO: 21185 PH 2017-10-28 1233 DJ5LA         59  14     RC9F          59  17
QSO: 21192 PH 2017-10-28 1235 DJ5LA         59  14     9Y4W          59  09
QSO: 21197 PH 2017-10-28 1236 DJ5LA         59  14     PX2A          59  11
QSO: 21200 PH 2017-10-28 1236 DJ5LA         59  14     K3LR          59  05
QSO: 21201 PH 2017-10-28 1237 DJ5LA         59  14     W2RE          59  05
QSO: 21205 PH 2017-10-28 1239 DJ5LA         59  14     K1XM          59  05
QSO: 21207 PH 2017-10-28 1239 DJ5LA         59  14     US5D          59  16
QSO: 21212 PH 2017-10-28 1241 DJ5LA         59  14     N2SR          59  05
QSO: 21213 PH 2017-10-28 1241 DJ5LA         59  14     A61HA         59  21
QSO: 21214 PH 2017-10-28 1242 DJ5LA         59  14     KC1XX         59  05
QSO: 21217 PH 2017-10-28 1243 DJ5LA         59  14     P33W          59  20
QSO: 21220 PH 2017-10-28 1244 DJ5LA         59  14     LT1F          59  13
QSO: 21223 PH 2017-10-28 1244 DJ5LA         59  14     K1RX          59  05
QSO: 21224 PH 2017-10-28 1245 DJ5LA         59  14     ZX5J          59  11
QSO: 21226 PH 2017-10-28 1248 DJ5LA         59  14     CX5BE         59  13
