START-OF-LOG: 3.0
CALLSIGN: PA0MIR
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 15M
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 16756
NAME: Nico van der Bijl
LOCATION: DX
OPERATORS: PA0MIR
CLUB: Waterland
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6858.0
SOAPBOX: A contest to quickly forget, flu brought disaster to my
SOAPBOX: operation, then blocked sewer asked for attention and repair took
SOAPBOX: quite some time so when returning no more stations to be found on
SOAPBOX: the preferred band. Hope CW part will be more fruitful. 73 to
SOAPBOX: all, Nico
QSO: 28510 PH 2017-10-28 1505 PA0MIR        59  14     FY5KE         59  09
QSO: 21306 PH 2017-10-28 1511 PA0MIR        59  14     K1LU          59  05
QSO: 21328 PH 2017-10-28 1512 PA0MIR        59  14     LZ1ND         59  20
QSO: 21331 PH 2017-10-28 1513 PA0MIR        59  14     HZ1DG         59  21
QSO: 21352 PH 2017-10-28 1514 PA0MIR        59  14     SV8DTD        59  20
QSO: 21398 PH 2017-10-28 1518 PA0MIR        59  14     KY7M          59  03
QSO: 21200 PH 2017-10-28 1521 PA0MIR        59  14     K3LR          59  05
QSO: 21188 PH 2017-10-28 1523 PA0MIR        59  14     VP2MDG        59  08
QSO: 21177 PH 2017-10-28 1524 PA0MIR        59  14     J42T          59  20
QSO: 21166 PH 2017-10-28 1525 PA0MIR        59  14     VE3EJ         59  04
QSO: 21160 PH 2017-10-28 1526 PA0MIR        59  14     7X2JV         59  33
QSO: 21153 PH 2017-10-28 1527 PA0MIR        59  14     VA2WA         59  05
QSO: 21145 PH 2017-10-28 1529 PA0MIR        59  14     VE3UTT        59  04
QSO: 21122 PH 2017-10-28 1529 PA0MIR        59  14     VY2ZM         59  05
QSO: 21110 PH 2017-10-28 1530 PA0MIR        59  14     VE9CB         59  05
QSO: 21194 PH 2017-10-28 1720 PA0MIR        59  14     IR9W          59  15
QSO: 21343 PH 2017-10-28 1725 PA0MIR        59  14     T77CX         59  15
QSO: 21377 PH 2017-10-28 1726 PA0MIR        59  14     CN2AA         59  33
QSO: 21224 PH 2017-10-28 1730 PA0MIR        59  14     IK4LZH        59  15
QSO: 21240 PH 2017-10-28 1733 PA0MIR        59  14     CN2R          59  33
QSO: 21250 PH 2017-10-28 1734 PA0MIR        59  14     ZV5O          59  11
QSO: 21285 PH 2017-10-28 1735 PA0MIR        59  14     EA5KV         59  14
QSO: 21338 PH 2017-10-28 1736 PA0MIR        59  14     EF6T          59  14
QSO: 21424 PH 2017-10-28 1745 PA0MIR        59  14     8P5A          59  08
QSO: 21415 PH 2017-10-28 1750 PA0MIR        59  14     EF8R          59  33
QSO: 21374 PH 2017-10-28 1753 PA0MIR        59  14     EA4EER        59  14
QSO: 21365 PH 2017-10-28 1754 PA0MIR        59  14     CR6T          59  14
QSO: 21353 PH 2017-10-28 1754 PA0MIR        59  14     IS0BSR        59  15
QSO: 21245 PH 2017-10-28 1756 PA0MIR        59  14     PY2KJ         59  11
QSO: 21152 PH 2017-10-29 1334 PA0MIR        59  14     A61FK         59  21
QSO: 21150 PH 2017-10-29 1335 PA0MIR        59  14     VA2ZM         59  02
QSO: 21135 PH 2017-10-29 1337 PA0MIR        59  14     TC0F          59  20
QSO: 21165 PH 2017-10-29 1341 PA0MIR        59  14     P40T          59  09
QSO: 21167 PH 2017-10-29 1342 PA0MIR        59  14     VE3KZ         59  04
QSO: 21174 PH 2017-10-29 1344 PA0MIR        59  14     A44A          59  21
QSO: 21184 PH 2017-10-29 1344 PA0MIR        59  14     US2IR         59  16
QSO: 21189 PH 2017-10-29 1345 PA0MIR        59  14     XL3T          59  04
QSO: 21202 PH 2017-10-29 1347 PA0MIR        59  14     RA3W          59  16
QSO: 21203 PH 2017-10-29 1347 PA0MIR        59  14     W2RE          59  05
QSO: 21204 PH 2017-10-29 1348 PA0MIR        59  14     N1UR          59  05
QSO: 21205 PH 2017-10-29 1348 PA0MIR        59  14     KC1XX         59  05
QSO: 21208 PH 2017-10-29 1350 PA0MIR        59  14     WX1S          59  05
QSO: 21210 PH 2017-10-29 1351 PA0MIR        59  14     KQ2M          59  05
QSO: 21214 PH 2017-10-29 1351 PA0MIR        59  14     NR3X          59  05
QSO: 21216 PH 2017-10-29 1352 PA0MIR        59  14     W3UA          59  05
QSO: 21222 PH 2017-10-29 1353 PA0MIR        59  14     N4OX          59  05
QSO: 21224 PH 2017-10-29 1353 PA0MIR        59  14     K1XM          59  05
QSO: 21227 PH 2017-10-29 1354 PA0MIR        59  14     UY7MM         59  16
QSO: 21228 PH 2017-10-29 1354 PA0MIR        59  14     EA8KY         59  33
QSO: 21244 PH 2017-10-29 1357 PA0MIR        59  14     K3ZO          59  05
QSO: 21248 PH 2017-10-29 1357 PA0MIR        59  14     N4WW          59  05
QSO: 21268 PH 2017-10-29 1359 PA0MIR        59  14     UW1M          59  16
QSO: 21270 PH 2017-10-29 1400 PA0MIR        59  14     UX7IW         59  16
QSO: 21276 PH 2017-10-29 1403 PA0MIR        59  14     LU8YE         59  13
QSO: 21277 PH 2017-10-29 1405 PA0MIR        59  14     9K2HN         59  21
QSO: 21304 PH 2017-10-29 1407 PA0MIR        59  14     AA1K          59  05
QSO: 21307 PH 2017-10-29 1408 PA0MIR        59  14     K3WW          59  05
QSO: 21320 PH 2017-10-29 1409 PA0MIR        59  14     VE2IDX        59  02
QSO: 21327 PH 2017-10-29 1410 PA0MIR        59  14     K1KP          59  05
QSO: 21349 PH 2017-10-29 1411 PA0MIR        59  14     W1NA          59  05
QSO: 21358 PH 2017-10-29 1411 PA0MIR        59  14     SZ3P          59  20
QSO: 21369 PH 2017-10-29 1413 PA0MIR        59  14     PA3AAV        59  14
QSO: 21374 PH 2017-10-29 1413 PA0MIR        59  14     K1ZZ          59  05
QSO: 21385 PH 2017-10-29 1414 PA0MIR        59  14     NN3Q          59  05
QSO: 21416 PH 2017-10-29 1415 PA0MIR        59  14     K2PLF         59  05
QSO: 21417 PH 2017-10-29 1416 PA0MIR        59  14     K5ZD          59  05
QSO: 21420 PH 2017-10-29 1416 PA0MIR        59  14     N5AW          59  04
QSO: 21425 PH 2017-10-29 1417 PA0MIR        59  14     AA3B          59  05
QSO: 21426 PH 2017-10-29 1417 PA0MIR        59  14     AB3CX         59  05
QSO: 21428 PH 2017-10-29 1417 PA0MIR        59  14     K8AZ          59  04
QSO: 21444 PH 2017-10-29 1418 PA0MIR        59  14     K3PP          59  05
QSO: 21175 PH 2017-10-29 1424 PA0MIR        59  14     VE9HF         59  05
QSO: 21177 PH 2017-10-29 1425 PA0MIR        59  14     VE3JM         59  04
QSO: 21230 PH 2017-10-29 1427 PA0MIR        59  14     K1DG          59  05
QSO: 21245 PH 2017-10-29 1429 PA0MIR        59  14     AA1ON         59  05
QSO: 21291 PH 2017-10-29 1430 PA0MIR        59  14     N8II          59  05
QSO:  1865 PH 2017-10-29 1810 PA0MIR        59  14     OK1T          59  15
QSO:  1860 PH 2017-10-29 1810 PA0MIR        59  14     S53O          59  15
QSO:  1858 PH 2017-10-29 1811 PA0MIR        59  14     OZ4MD         59  14
QSO:  1845 PH 2017-10-29 1812 PA0MIR        59  14     M6T           59  14
QSO:  1841 PH 2017-10-29 1813 PA0MIR        59  14     LZ9W          59  20
QSO:  1838 PH 2017-10-29 1814 PA0MIR        59  14     SN0R          59  15
QSO:  1855 PH 2017-10-29 1814 PA0MIR        59  14     DF0HQ         59  14
QSO:  1863 PH 2017-10-29 1815 PA0MIR        59  14     HG8R          59  15
QSO:  1868 PH 2017-10-29 1816 PA0MIR        59  14     5P2C          59  14
QSO:  1876 PH 2017-10-29 1817 PA0MIR        59  14     5B4AIF        59  20
QSO:  1880 PH 2017-10-29 1819 PA0MIR        59  14     SQ7CL         59  15
QSO:  1852 PH 2017-10-29 1820 PA0MIR        59  14     YU5R          59  15
QSO:  7085 PH 2017-10-29 1824 PA0MIR        59  14     CR6P          59  14
QSO:  7112 PH 2017-10-29 1826 PA0MIR        59  14     SM4EMO        59  14
QSO:  7115 PH 2017-10-29 1826 PA0MIR        59  14     RU1A          59  16
QSO:  7165 PH 2017-10-29 1828 PA0MIR        59  14     SN3A          59  15
QSO:  7169 PH 2017-10-29 1829 PA0MIR        59  14     IP0P          59  15
QSO:  7175 PH 2017-10-29 1830 PA0MIR        59  14     GI7AXB        59  14
QSO:  7182 PH 2017-10-29 1831 PA0MIR        59  14     EI9E          59  14
QSO: 14117 PH 2017-10-29 1834 PA0MIR        59  14     VE3KZ         59  04
QSO: 14121 PH 2017-10-29 1835 PA0MIR        59  14     VE2IDX        59  02
QSO: 14122 PH 2017-10-29 1836 PA0MIR        59  14     VA2WA         59  05
QSO: 14132 PH 2017-10-29 1836 PA0MIR        59  14     VE3EJ         59  04
QSO: 14136 PH 2017-10-29 1837 PA0MIR        59  14     VE6SV         59  04
QSO: 14155 PH 2017-10-29 1840 PA0MIR        59  14     N1UR          59  05
QSO: 14161 PH 2017-10-29 1841 PA0MIR        59  14     W9RE          59  04
QSO: 14177 PH 2017-10-29 1843 PA0MIR        59  14     AB3CX         59  05
END-OF-LOG:
