START-OF-LOG: 3.0
CALLSIGN: LY3ZM
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 68068
NAME: LY3ZM
LOCATION: DX
OPERATORS: LINAS_GABRIELAITIS, JURGA_SAKALAUSKAITE, LY5AX
CLUB: KAUNAS UNIVERSITY OF TECHNOLOGY RADIO CLUB
CERTIFICATE: NO
CREATED-BY: CGLog 2.64.6
QSO: 14000 PH 2017-10-28 0817 LY3ZM         59  15     F8DVD         59  14     0
QSO: 14000 PH 2017-10-28 0819 LY3ZM         59  15     RW4WA         59  16     0
QSO: 14000 PH 2017-10-28 0823 LY3ZM         59  15     M7O           59  14     0
QSO: 14000 PH 2017-10-28 0824 LY3ZM         59  15     IR4M          59  15     0
QSO: 14000 PH 2017-10-28 0827 LY3ZM         59  15     UA1ORK        59  16     0
QSO: 14000 PH 2017-10-28 0829 LY3ZM         59  15     EC5AN         59  14     0
QSO: 14000 PH 2017-10-28 0830 LY3ZM         59  15     IZ5MXA        59  15     0
QSO: 14000 PH 2017-10-28 0832 LY3ZM         59  15     EF1W          59  14     0
QSO: 14000 PH 2017-10-28 0838 LY3ZM         59  15     F4ENK         59  14     0
QSO: 14000 PH 2017-10-28 0846 LY3ZM         59  15     TM3R          59  14     0
QSO: 14000 PH 2017-10-28 0847 LY3ZM         59  15     IQ3RK         59  15     0
QSO: 14000 PH 2017-10-28 0848 LY3ZM         59  15     TM6M          59  14     0
QSO: 14000 PH 2017-10-28 0849 LY3ZM         59  15     IK7YTT        59  15     0
QSO: 14000 PH 2017-10-28 0851 LY3ZM         59  15     9A7A          59  15     0
QSO: 14000 PH 2017-10-28 0855 LY3ZM         59  15     IZ5WTV        59  15     0
QSO: 14000 PH 2017-10-28 0857 LY3ZM         59  15     F8ARK         59  14     0
QSO: 14000 PH 2017-10-28 0859 LY3ZM         59  15     IK2YCW        59  15     0
QSO: 14000 PH 2017-10-28 0901 LY3ZM         59  15     IR4X          59  15     0
QSO: 14000 PH 2017-10-28 0902 LY3ZM         59  15     LZ9W          59  20     0
QSO: 14000 PH 2017-10-28 0904 LY3ZM         59  15     IO5O          59  15     0
QSO: 14000 PH 2017-10-28 0905 LY3ZM         59  15     YT2ISM        59  15     0
QSO: 14000 PH 2017-10-28 0907 LY3ZM         59  15     OT5A          59  14     0
QSO: 14000 PH 2017-10-28 0907 LY3ZM         59  15     TM1T          59  14     0
QSO: 14000 PH 2017-10-28 0908 LY3ZM         59  15     PI4CC         59  14     0
QSO: 14000 PH 2017-10-28 0910 LY3ZM         59  15     GM0V          59  14     0
QSO: 14000 PH 2017-10-28 0913 LY3ZM         59  15     G2F           59  14     0
QSO: 14000 PH 2017-10-28 0917 LY3ZM         59  15     YT1X          59  15     0
QSO: 14000 PH 2017-10-28 0922 LY3ZM         59  15     MI0M          59  14     0
QSO: 14000 PH 2017-10-28 0925 LY3ZM         59  15     EI6JK         59  14     0
QSO: 14000 PH 2017-10-28 0927 LY3ZM         59  15     RW0A          59  18     0
