START-OF-LOG: 3.0
CONTEST: EUDXC
CALLSIGN: DK1RU
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED:
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1190436
CREATED-BY: UcxLog 8.48
OPERATORS: DK1RU
NAME: Olaf Rutschek
CLUB: DARC
QSO: 28149 PH 2026-02-07 1259 DK1RU         59  DE01   R6OC          59  29
QSO: 28149 PH 2026-02-07 1301 DK1RU         59  DE01   RW4C          59  29
QSO: 28149 PH 2026-02-07 1301 DK1RU         59  DE01   R4WCQ         59  30
QSO: 28149 PH 2026-02-07 1302 DK1RU         59  DE01   DL9ECA        59  DE10
QSO: 14282 PH 2026-02-07 1314 DK1RU         59  DE01   SM5JVF        59  SE15
QSO: 14282 PH 2026-02-07 1315 DK1RU         59  DE01   OZ3ANT        59  DK02
QSO: 14282 PH 2026-02-07 1315 DK1RU         59  DE01   DL4BX         59  DE08
QSO: 14282 PH 2026-02-07 1316 DK1RU         59  DE01   LZ3RBS        59  BG05
QSO: 14282 PH 2026-02-07 1316 DK1RU         59  DE01   IZ8QG         59  IT05
QSO: 14282 PH 2026-02-07 1317 DK1RU         59  DE01   SP6DVP        59  PL09
QSO: 14282 PH 2026-02-07 1318 DK1RU         59  DE01   IS0JSB        59  IT15
QSO: 14282 PH 2026-02-07 1318 DK1RU         59  DE01   LY1K          59  LY01
QSO: 14282 PH 2026-02-07 1318 DK1RU         59  DE01   G6AD          59  27
QSO: 14282 PH 2026-02-07 1319 DK1RU         59  DE01   OH6BQH        59  FI10
QSO: 14283 PH 2026-02-07 1323 DK1RU         59  DE01   YB1AAE        59  54
QSO: 14283 PH 2026-02-07 1324 DK1RU         59  DE01   LZ1VVD        59  BG05
QSO: 14283 PH 2026-02-07 1324 DK1RU         59  DE01   OH1CRT        59  FI12
QSO: 14283 PH 2026-02-07 1325 DK1RU         59  DE01   G6MC          59  27
QSO: 14283 PH 2026-02-07 1325 DK1RU         59  DE01   YO9IGQ        59  RO03
QSO: 14283 PH 2026-02-07 1326 DK1RU         59  DE01   ER1PL         59  29
QSO: 14283 PH 2026-02-07 1327 DK1RU         59  DE01   E78DT         59  28
QSO: 14283 PH 2026-02-07 1327 DK1RU         59  DE01   RC9AR         59  30
QSO: 14283 PH 2026-02-07 1329 DK1RU         59  DE01   OH3MZ         59  FI12
QSO: 14283 PH 2026-02-07 1330 DK1RU         59  DE01   SQ9XPM        59  PL12
QSO: 14283 PH 2026-02-07 1330 DK1RU         59  DE01   SP3TW         59  PL01
QSO: 14283 PH 2026-02-07 1330 DK1RU         59  DE01   SP9RZ         59  PL03
QSO: 14283 PH 2026-02-07 1331 DK1RU         59  DE01   SQ7PTY        59  PL04
QSO: 14283 PH 2026-02-07 1332 DK1RU         59  DE01   YO3IPR        59  RO08
QSO: 14283 PH 2026-02-07 1333 DK1RU         59  DE01   HA0IK         59  HU02
QSO: 14283 PH 2026-02-07 1334 DK1RU         59  DE01   HA5NX         59  HU04
QSO: 14283 PH 2026-02-07 1334 DK1RU         59  DE01   HA9A          59  HU01
QSO: 14283 PH 2026-02-07 1334 DK1RU         59  DE01   HG0NPJ        59  HU04
QSO: 14283 PH 2026-02-07 1335 DK1RU         59  DE01   IU8PWS        59  IT06
QSO: 14283 PH 2026-02-07 1335 DK1RU         59  DE01   SP7OGI        59  PL04
QSO: 14283 PH 2026-02-07 1335 DK1RU         59  DE01   YO3AF         59  RO08
QSO: 14283 PH 2026-02-07 1336 DK1RU         59  DE01   YO5QDI        59  RO06
QSO: 14283 PH 2026-02-07 1337 DK1RU         59  DE01   RA9AU         59  30
QSO: 14283 PH 2026-02-07 1337 DK1RU         59  DE01   CT7AQF        59  PT04
QSO: 14283 PH 2026-02-07 1338 DK1RU         59  DE01   HA5LA         59  HU04
QSO: 14283 PH 2026-02-07 1339 DK1RU         59  DE01   SP4H          59  PL10
QSO: 14283 PH 2026-02-07 1340 DK1RU         59  DE01   DL4MFR        59  DE02
QSO: 14283 PH 2026-02-07 1341 DK1RU         59  DE01   SV6TAC        59  GR06
QSO: 14283 PH 2026-02-07 1341 DK1RU         59  DE01   F5MNC         59  FR04
QSO: 14283 PH 2026-02-07 1342 DK1RU         59  DE01   F8KHN         59  FR09
QSO: 14283 PH 2026-02-07 1344 DK1RU         59  DE01   SE2E          59  SE16
QSO: 14283 PH 2026-02-07 1345 DK1RU         59  DE01   SP7OQI        59  PL04
QSO: 14283 PH 2026-02-07 1346 DK1RU         59  DE01   SD9D          59  SE06
QSO: 28448 PH 2026-02-07 1350 DK1RU         59  DE01   R3OM          59  29
QSO: 28448 PH 2026-02-07 1350 DK1RU         59  DE01   AC1W          59  08
QSO: 28448 PH 2026-02-07 1352 DK1RU         59  DE01   KA2G          59  08
QSO: 28448 PH 2026-02-07 1353 DK1RU         59  DE01   SO7E          59  PL04
QSO: 21236 PH 2026-02-07 1356 DK1RU         59  DE01   YB1AAE        59  54
QSO: 21236 PH 2026-02-07 1356 DK1RU         59  DE01   4Z4DX         59  39
QSO: 21236 PH 2026-02-07 1357 DK1RU         59  DE01   ER3CT         59  29
QSO: 21236 PH 2026-02-07 1359 DK1RU         59  DE01   R3LCV         59  29
QSO: 14272 PH 2026-02-07 1420 DK1RU         59  DE01   RA3VE         59  29
QSO: 14272 PH 2026-02-07 1420 DK1RU         59  DE01   M6NDQ         59  27
