START-OF-LOG: 3.0
CREATED-BY: DXLog.net v2.6.25
CONTEST: EUDXC
CALLSIGN: OK1DOL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-POWER:
CATEGORY-BAND: 80M
CATEGORY-MODE: MIXED
CLAIMED-SCORE: 1303456
NAME: Libor Kule
CERTIFICATE: YES
SOAPBOX: FT1000MP MarkV, PA Acom 1500 - 1kW, dipol, beverages
QSO:  3519 CW 2026-02-07 1950 OK1DOL        599 CZ10   S57Q          599 SI04   
QSO:  3519 CW 2026-02-07 1950 OK1DOL        599 CZ10   IT9LKX        599 IT16   
QSO:  3519 CW 2026-02-07 1950 OK1DOL        599 CZ10   UX1VX         599 29     
QSO:  3519 CW 2026-02-07 1952 OK1DOL        599 CZ10   9A3YT         599 HR04   
QSO:  3519 CW 2026-02-07 1952 OK1DOL        599 CZ10   SP3VT         599 PL01   
QSO:  3519 CW 2026-02-07 1953 OK1DOL        599 CZ10   SP2HMT        599 PL11   
QSO:  3519 CW 2026-02-07 1954 OK1DOL        599 CZ10   LZ1ZJ         599 BG06   
QSO:  3519 CW 2026-02-07 1954 OK1DOL        599 CZ10   OR5O          599 BE01   
QSO:  3519 CW 2026-02-07 1954 OK1DOL        599 CZ10   YO3GNF        599 RO08   
QSO:  3519 CW 2026-02-07 1955 OK1DOL        599 CZ10   PA0JED        599 NL09   
QSO:  3519 CW 2026-02-07 1955 OK1DOL        599 CZ10   UC7N          599 29     
QSO:  3519 CW 2026-02-07 1955 OK1DOL        599 CZ10   HA6PJ         599 HU01   
QSO:  3519 CW 2026-02-07 1956 OK1DOL        599 CZ10   ZA1F          599 28     
QSO:  3519 CW 2026-02-07 1956 OK1DOL        599 CZ10   PA3BUD        599 NL10   
QSO:  3519 CW 2026-02-07 1957 OK1DOL        599 CZ10   SQ5TOM        599 PL08   
QSO:  3519 CW 2026-02-07 1958 OK1DOL        599 CZ10   G3YMC         599 27     
QSO:  3519 CW 2026-02-07 1958 OK1DOL        599 CZ10   IZ3LEY        599 IT21   
QSO:  3519 CW 2026-02-07 1958 OK1DOL        599 CZ10   DL1JHR        599 DE13   
QSO:  3519 CW 2026-02-07 1959 OK1DOL        599 CZ10   UT8AS         599 29     
QSO:  3519 CW 2026-02-07 2000 OK1DOL        599 CZ10   RG5A          599 29     
QSO:  3519 CW 2026-02-07 2002 OK1DOL        599 CZ10   OK2BRJ        599 CZ07   
QSO:  3519 CW 2026-02-07 2002 OK1DOL        599 CZ10   E77EA         599 28     
QSO:  3519 CW 2026-02-07 2003 OK1DOL        599 CZ10   HB9AMO        599 28     
QSO:  3519 CW 2026-02-07 2003 OK1DOL        599 CZ10   YL2HX         599 LV02   
QSO:  3519 CW 2026-02-07 2003 OK1DOL        599 CZ10   UA9BA         599 30     
QSO:  3519 CW 2026-02-07 2005 OK1DOL        599 CZ10   IK1YFE        599 IT14   
QSO:  3519 CW 2026-02-07 2005 OK1DOL        599 CZ10   SK0QO         599 SE01   
QSO:  3519 CW 2026-02-07 2005 OK1DOL        599 CZ10   DK4YF         599 DE02   
QSO:  3519 CW 2026-02-07 2006 OK1DOL        599 CZ10   YP3X          599 RO01   
QSO:  3519 CW 2026-02-07 2007 OK1DOL        599 CZ10   LY2DX         599 LT03   
QSO:  3519 CW 2026-02-07 2008 OK1DOL        599 CZ10   EU1EU         599 29     
QSO:  3519 CW 2026-02-07 2009 OK1DOL        599 CZ10   YO3GCL        599 RO08   
QSO:  3519 CW 2026-02-07 2009 OK1DOL        599 CZ10   HA7RY         599 HU04   
QSO:  3519 CW 2026-02-07 2010 OK1DOL        599 CZ10   EA5/G4BJM     599 ES04   
QSO:  3519 CW 2026-02-07 2011 OK1DOL        599 CZ10   EA7/PA5JF     599 ES01   
QSO:  3519 CW 2026-02-07 2012 OK1DOL        599 CZ10   ES2JJ         599 EE01   
QSO:  3519 CW 2026-02-07 2012 OK1DOL        599 CZ10   YU1YV         599 28     
QSO:  3519 CW 2026-02-07 2014 OK1DOL        599 CZ10   DO8FRG        599 DE07   
QSO:  3519 CW 2026-02-07 2015 OK1DOL        599 CZ10   RG2Y          599 29     
QSO:  3540 CW 2026-02-07 2016 OK1DOL        599 CZ10   YL3GQ         599 LV04   
QSO:  3733 PH 2026-02-07 2018 OK1DOL        59  CZ10   OZ11A         59  DK03   
QSO:  3762 PH 2026-02-07 2021 OK1DOL        59  CZ10   OL8M          59  CZ10   
QSO:  3762 PH 2026-02-07 2022 OK1DOL        59  CZ10   SP3DFB        59  PL01   
QSO:  3762 PH 2026-02-07 2022 OK1DOL        59  CZ10   HA5LA         59  HU04   
QSO:  3762 PH 2026-02-07 2022 OK1DOL        59  CZ10   SO6A          59  PL05   
QSO:  3762 PH 2026-02-07 2022 OK1DOL        59  CZ10   SN7D          59  PL04   
QSO:  3762 PH 2026-02-07 2023 OK1DOL        59  CZ10   E73IX         59  28     
QSO:  3762 PH 2026-02-07 2023 OK1DOL        59  CZ10   DA6A          59  DE08   
QSO:  3762 PH 2026-02-07 2023 OK1DOL        59  CZ10   MM0INH        59  27     
QSO:  3762 PH 2026-02-07 2023 OK1DOL        59  CZ10   SP4H          59  PL10   
QSO:  3762 PH 2026-02-07 2024 OK1DOL        59  CZ10   IX1CKN        59  IT02   
QSO:  3762 PH 2026-02-07 2024 OK1DOL        59  CZ10   OZ4GM         59  DK01   
QSO:  3762 PH 2026-02-07 2024 OK1DOL        59  CZ10   LY7OK         59  LT02   
QSO:  3762 PH 2026-02-07 2025 OK1DOL        59  CZ10   OE4MQW        59  AT04   
QSO:  3762 PH 2026-02-07 2025 OK1DOL        59  CZ10   YO5QDI        59  RO06   
QSO:  3762 PH 2026-02-07 2026 OK1DOL        59  CZ10   HB9STJ        59  28     
QSO:  3762 PH 2026-02-07 2026 OK1DOL        59  CZ10   GW7YLS        59  27     
QSO:  3762 PH 2026-02-07 2027 OK1DOL        59  CZ10   CR7BQG        59  PT05   
QSO:  3762 PH 2026-02-07 2028 OK1DOL        59  CZ10   SM6MVE        59  SE12   
QSO:  3762 PH 2026-02-07 2030 OK1DOL        59  CZ10   HB3YOR        59  28     
QSO:  3762 PH 2026-02-07 2030 OK1DOL        59  CZ10   UA3BL         59  29     
QSO:  3762 PH 2026-02-07 2033 OK1DOL        59  CZ10   S52ON         59  SI04   
QSO:  3762 PH 2026-02-07 2034 OK1DOL        59  CZ10   S53F          59  SI02   
QSO:  3762 PH 2026-02-07 2034 OK1DOL        59  CZ10   DL1ABR        59  DE08   
QSO:  3762 PH 2026-02-07 2035 OK1DOL        59  CZ10   DL1SLB        59  DE15   
QSO:  3762 PH 2026-02-07 2035 OK1DOL        59  CZ10   DK1TS         59  DE10   
QSO:  3762 PH 2026-02-07 2035 OK1DOL        59  CZ10   E7Y           59  28     
QSO:  3762 PH 2026-02-07 2037 OK1DOL        59  CZ10   IU7XWD        59  IT03   
QSO:  3762 PH 2026-02-07 2038 OK1DOL        59  CZ10   UA6YN         59  29     
QSO:  3762 PH 2026-02-07 2038 OK1DOL        59  CZ10   DL1JHR        59  DE13   
QSO:  3762 PH 2026-02-07 2039 OK1DOL        59  CZ10   SP9PD         59  PL12   
QSO:  3762 PH 2026-02-07 2039 OK1DOL        59  CZ10   9A9O          59  HR03   
QSO:  3762 PH 2026-02-07 2040 OK1DOL        59  CZ10   SN9A          59  PL12   
QSO:  3762 PH 2026-02-07 2041 OK1DOL        59  CZ10   HA4EL         59  HU04   
QSO:  3762 PH 2026-02-07 2041 OK1DOL        59  CZ10   DC2AM         59  DE08   
QSO:  3762 PH 2026-02-07 2042 OK1DOL        59  CZ10   F1PNJ         59  FR10   
QSO:  3762 PH 2026-02-07 2042 OK1DOL        59  CZ10   DL9NDW        59  DE02   
QSO:  3762 PH 2026-02-07 2042 OK1DOL        59  CZ10   HA4HA         59  HU05   
QSO:  3762 PH 2026-02-07 2043 OK1DOL        59  CZ10   SP1TP         59  PL16   
QSO:  3762 PH 2026-02-07 2043 OK1DOL        59  CZ10   PE1FBC        59  NL02   
QSO:  3762 PH 2026-02-07 2044 OK1DOL        59  CZ10   HA5MIG        59  HU04   
QSO:  3762 PH 2026-02-07 2045 OK1DOL        59  CZ10   F8KHN         59  FR09   
QSO:  3762 PH 2026-02-07 2045 OK1DOL        59  CZ10   F1FPL         59  FR09   
QSO:  3762 PH 2026-02-07 2045 OK1DOL        59  CZ10   DL5XJ         59  DE15   
QSO:  3762 PH 2026-02-07 2046 OK1DOL        59  CZ10   HA4UC         59  HU05   
QSO:  3762 PH 2026-02-07 2046 OK1DOL        59  CZ10   DL9ECA        59  DE10   
QSO:  3762 PH 2026-02-07 2046 OK1DOL        59  CZ10   HA6PJ         59  HU01   
QSO:  3762 PH 2026-02-07 2047 OK1DOL        59  CZ10   F4LPJ         59  FR08   
QSO:  3762 PH 2026-02-07 2047 OK1DOL        59  CZ10   IZ0VXY        59  IT09   
QSO:  3762 PH 2026-02-07 2047 OK1DOL        59  CZ10   EA6URP        59  ES13   
QSO:  3524 CW 2026-02-07 2051 OK1DOL        599 CZ10   DL6NDW        599 DE02   
QSO:  3524 CW 2026-02-07 2053 OK1DOL        599 CZ10   EA1WH         599 ES16   
QSO:  3524 CW 2026-02-07 2054 OK1DOL        599 CZ10   EW1M          599 29     
QSO:  3524 CW 2026-02-07 2054 OK1DOL        599 CZ10   HA6W          599 HU02   
QSO:  3524 CW 2026-02-07 2055 OK1DOL        599 CZ10   DJ1MM         599 DE02   
QSO:  3528 CW 2026-02-07 2056 OK1DOL        599 CZ10   EA4OR         599 ES03   
QSO:  3505 CW 2026-02-07 2057 OK1DOL        599 CZ10   EA2AZ         599 ES15   
QSO:  3524 CW 2026-02-07 2058 OK1DOL        599 CZ10   IW0HLG        599 IT09   
QSO:  3524 CW 2026-02-07 2058 OK1DOL        599 CZ10   HA2NP         599 HU04   
QSO:  3524 CW 2026-02-07 2059 OK1DOL        599 CZ10   PA3GQD        599 NL10   
QSO:  3524 CW 2026-02-07 2100 OK1DOL        599 CZ10   SP7CF         599 PL04   
QSO:  3524 CW 2026-02-07 2100 OK1DOL        599 CZ10   I2WIJ         599 IT11   
QSO:  3524 CW 2026-02-07 2101 OK1DOL        599 CZ10   RQ9F          599 30     
QSO:  3524 CW 2026-02-07 2101 OK1DOL        599 CZ10   DM5EA         599 DE03   
QSO:  3524 CW 2026-02-07 2102 OK1DOL        599 CZ10   RM4F          599 29     
QSO:  3540 CW 2026-02-07 2103 OK1DOL        599 CZ10   IZ2FOS        599 IT11   
QSO:  3524 CW 2026-02-07 2104 OK1DOL        599 CZ10   ZA1RR         599 28     
QSO:  3524 CW 2026-02-07 2105 OK1DOL        599 CZ10   SN7J          599 PL04   
QSO:  3524 CW 2026-02-07 2105 OK1DOL        599 CZ10   HA4EL         599 HU04   
QSO:  3519 CW 2026-02-07 2106 OK1DOL        599 CZ10   4O4A          599 28     
QSO:  3501 CW 2026-02-07 2107 OK1DOL        599 CZ10   EA4AOC        599 ES06   
QSO:  3524 CW 2026-02-07 2108 OK1DOL        599 CZ10   IV3KKW        599 IT08   
QSO:  3524 CW 2026-02-07 2108 OK1DOL        599 CZ10   EA5DO         599 ES04   
QSO:  3524 CW 2026-02-07 2109 OK1DOL        599 CZ10   HA2KMR        599 HU05   
QSO:  3517 CW 2026-02-07 2109 OK1DOL        599 CZ10   SP1D          599 PL16   
QSO:  3522 CW 2026-02-07 2111 OK1DOL        599 CZ10   EA5KBG        599 ES04   
QSO:  3524 CW 2026-02-07 2112 OK1DOL        599 CZ10   S53V          599 SI02   
QSO:  3524 CW 2026-02-07 2112 OK1DOL        599 CZ10   YU3DX         599 28     
QSO:  3524 CW 2026-02-07 2113 OK1DOL        599 CZ10   S52WD         599 SI01   
QSO:  3523 CW 2026-02-07 2114 OK1DOL        599 CZ10   HG5C          599 HU04   
QSO:  3524 CW 2026-02-07 2116 OK1DOL        599 CZ10   G5C           599 27     
QSO:  3524 CW 2026-02-07 2116 OK1DOL        599 CZ10   SV1JG         599 GR01   
QSO:  3524 CW 2026-02-07 2116 OK1DOL        599 CZ10   HB9IAB        599 28     
QSO:  3524 CW 2026-02-07 2118 OK1DOL        599 CZ10   RU4AA         599 29     
QSO:  3524 CW 2026-02-07 2118 OK1DOL        599 CZ10   PA0O          599 NL05   
QSO:  3792 PH 2026-02-07 2120 OK1DOL        59  CZ10   OK1OA         59  CZ06   
QSO:  3538 CW 2026-02-07 2121 OK1DOL        599 CZ10   IT9RZU        599 IT16   
QSO:  3517 CW 2026-02-07 2121 OK1DOL        599 CZ10   IK5MEL        599 IT19   
QSO:  3534 CW 2026-02-07 2122 OK1DOL        599 CZ10   LY5O          599 LT03   
QSO:  3731 PH 2026-02-07 2123 OK1DOL        59  CZ10   OP4W          59  BE11   
QSO:  3533 CW 2026-02-07 2124 OK1DOL        599 CZ10   OH1NA         599 FI13   
QSO:  3511 CW 2026-02-07 2125 OK1DOL        599 CZ10   I3FIY         599 IT21   
QSO:  3536 CW 2026-02-07 2125 OK1DOL        599 CZ10   PA2A          599 NL10   
QSO:  3518 CW 2026-02-07 2126 OK1DOL        599 CZ10   IK4DCX        599 IT07   
QSO:  3508 CW 2026-02-07 2126 OK1DOL        599 CZ10   LY6O          599 LT01   
QSO:  3532 CW 2026-02-07 2127 OK1DOL        599 CZ10   DL5XJ         599 DE15   
QSO:  3785 PH 2026-02-07 2128 OK1DOL        59  CZ10   LZ5R          59  BG06   
QSO:  3510 CW 2026-02-07 2128 OK1DOL        599 CZ10   OZ/SM5S       599 DK04   
QSO:  3516 CW 2026-02-07 2129 OK1DOL        599 CZ10   E70Y          599 28     
QSO:  3773 PH 2026-02-07 2131 OK1DOL        59  CZ10   IZ8JHD        59  IT05   
QSO:  3773 PH 2026-02-07 2131 OK1DOL        59  CZ10   DL3BH         59  DE01   
QSO:  3773 PH 2026-02-07 2132 OK1DOL        59  CZ10   DK0TU         59  DE03   
QSO:  3773 PH 2026-02-07 2132 OK1DOL        59  CZ10   SP2UKG        59  PL02   
QSO:  3773 PH 2026-02-07 2133 OK1DOL        59  CZ10   SN1F          59  PL16   
QSO:  3773 PH 2026-02-07 2133 OK1DOL        59  CZ10   DL4BG         59  DE06   
QSO:  3773 PH 2026-02-07 2134 OK1DOL        59  CZ10   DD0ML         59  DE07   
QSO:  3773 PH 2026-02-07 2135 OK1DOL        59  CZ10   IS0BHY        59  IT15   
QSO:  3773 PH 2026-02-07 2146 OK1DOL        59  CZ10   RZ3B          59  29     
QSO:  3773 PH 2026-02-07 2148 OK1DOL        59  CZ10   PA8KW         59  NL09   
QSO:  3773 PH 2026-02-07 2149 OK1DOL        59  CZ10   F4KKF         59  FR13   
QSO:  3773 PH 2026-02-07 2149 OK1DOL        59  CZ10   EW1M          59  29     
QSO:  3773 PH 2026-02-07 2149 OK1DOL        59  CZ10   LZ1VVD        59  BG05   
QSO:  3773 PH 2026-02-07 2149 OK1DOL        59  CZ10   S57Q          59  SI04   
QSO:  3773 PH 2026-02-07 2150 OK1DOL        59  CZ10   DK6MQ         59  DE02   
QSO:  3773 PH 2026-02-07 2151 OK1DOL        59  CZ10   IW4CXK        59  IT07   
QSO:  3773 PH 2026-02-07 2152 OK1DOL        59  CZ10   F4DPW         59  FR08   
QSO:  3773 PH 2026-02-07 2153 OK1DOL        59  CZ10   E78DT         59  28     
QSO:  3773 PH 2026-02-07 2154 OK1DOL        59  CZ10   OK2MBP        59  CZ07   
QSO:  3773 PH 2026-02-07 2154 OK1DOL        59  CZ10   DL0ARN        59  DE16   
QSO:  3773 PH 2026-02-07 2155 OK1DOL        59  CZ10   DK6TW         59  DE08   
QSO:  3773 PH 2026-02-07 2155 OK1DOL        59  CZ10   HA2KMR        59  HU05   
QSO:  3773 PH 2026-02-07 2156 OK1DOL        59  CZ10   IZ3SXO        59  IT21   
QSO:  3773 PH 2026-02-07 2157 OK1DOL        59  CZ10   OE5GHO        59  AT05   
QSO:  3773 PH 2026-02-07 2158 OK1DOL        59  CZ10   OE1KSG        59  AT01   
QSO:  3773 PH 2026-02-07 2159 OK1DOL        59  CZ10   CT7AQF        59  PT04   
QSO:  3773 PH 2026-02-07 2159 OK1DOL        59  CZ10   SD9D          59  SE06   
QSO:  3773 PH 2026-02-07 2200 OK1DOL        59  CZ10   OM0TM         59  SK07   
QSO:  3521 CW 2026-02-07 2203 OK1DOL        599 CZ10   OR5T          599 BE11   
QSO:  3509 CW 2026-02-07 2204 OK1DOL        599 CZ10   DL5JQ         599 DE10   
QSO:  3514 CW 2026-02-07 2205 OK1DOL        599 CZ10   DA2X          599 DE13   
QSO:  3518 CW 2026-02-07 2208 OK1DOL        599 CZ10   IK1PMR        599 IT14   
QSO:  3513 CW 2026-02-07 2208 OK1DOL        599 CZ10   IK2QEI        599 IT11   
QSO:  3512 CW 2026-02-07 2209 OK1DOL        599 CZ10   SM5ACQ        599 SE15   
QSO:  3539 CW 2026-02-07 2209 OK1DOL        599 CZ10   OM3CPF        599 SK02   
QSO:  3519 CW 2026-02-07 2211 OK1DOL        599 CZ10   OK1AY         599 CZ10   
QSO:  3519 CW 2026-02-07 2211 OK1DOL        599 CZ10   LY2A          599 LT05   
QSO:  3519 CW 2026-02-07 2211 OK1DOL        599 CZ10   OH2PM         599 FI18   
QSO:  3519 CW 2026-02-07 2212 OK1DOL        599 CZ10   9A5Y          599 HR03   
QSO:  3519 CW 2026-02-07 2212 OK1DOL        599 CZ10   ER3UA         599 29     
QSO:  3519 CW 2026-02-07 2213 OK1DOL        599 CZ10   YL7A          599 LV05   
QSO:  3519 CW 2026-02-07 2214 OK1DOL        599 CZ10   S57EA         599 SI02   
QSO:  3519 CW 2026-02-07 2214 OK1DOL        599 CZ10   DL7VOG        599 DE03   
QSO:  3519 CW 2026-02-07 2215 OK1DOL        599 CZ10   IU6SBJ        599 IT12   
QSO:  3519 CW 2026-02-07 2216 OK1DOL        599 CZ10   DF7TS         599 DE01   
QSO:  3519 CW 2026-02-07 2217 OK1DOL        599 CZ10   HA4ZS         599 HU05   
QSO:  3519 CW 2026-02-07 2217 OK1DOL        599 CZ10   YU1AT         599 28     
QSO:  3543 CW 2026-02-07 2217 OK1DOL        599 CZ10   LY2MM         599 LT03   
QSO:  3519 CW 2026-02-07 2218 OK1DOL        599 CZ10   UA4S          599 29     
QSO:  3519 CW 2026-02-07 2219 OK1DOL        599 CZ10   DL9NDW        599 DE02   
QSO:  3519 CW 2026-02-07 2219 OK1DOL        599 CZ10   OM3TBG        599 SK04   
QSO:  3519 CW 2026-02-07 2226 OK1DOL        599 CZ10   G4DDL         599 27     
QSO:  3533 CW 2026-02-07 2231 OK1DOL        599 CZ10   E72U          599 28     
QSO:  3519 CW 2026-02-07 2231 OK1DOL        599 CZ10   DA2D          599 DE02   
QSO:  3534 CW 2026-02-07 2233 OK1DOL        599 CZ10   RT2F          599 29     
QSO:  3519 CW 2026-02-07 2233 OK1DOL        599 CZ10   HB9ARF        599 28     
QSO:  3535 CW 2026-02-07 2234 OK1DOL        599 CZ10   IU1CZF        599 IT14   
QSO:  3519 CW 2026-02-07 2234 OK1DOL        599 CZ10   IK5MEP        599 IT19   
QSO:  3539 CW 2026-02-07 2235 OK1DOL        599 CZ10   F6DCQ         599 FR01   
QSO:  3519 CW 2026-02-07 2235 OK1DOL        599 CZ10   LA0GE         599 18     
QSO:  3519 CW 2026-02-07 2236 OK1DOL        599 CZ10   OK1OA         599 CZ06   
QSO:  3519 CW 2026-02-07 2236 OK1DOL        599 CZ10   DF7CP         599 DE09   
QSO:  3519 CW 2026-02-07 2236 OK1DOL        599 CZ10   2E0CVN        599 27     
QSO:  3519 CW 2026-02-07 2237 OK1DOL        599 CZ10   DL1NKB        599 DE02   
QSO:  3519 CW 2026-02-07 2237 OK1DOL        599 CZ10   LZ3M          599 BG04   
QSO:  3519 CW 2026-02-07 2238 OK1DOL        599 CZ10   M0MPM         599 27     
QSO:  3519 CW 2026-02-07 2239 OK1DOL        599 CZ10   EB5A          599 ES04   
QSO:  3519 CW 2026-02-07 2241 OK1DOL        599 CZ10   OM3CUG        599 SK05   
QSO:  3519 CW 2026-02-07 2242 OK1DOL        599 CZ10   DM5GG         599 DE13   
QSO:  3519 CW 2026-02-07 2244 OK1DOL        599 CZ10   IU3LYJ        599 IT21   
QSO:  3519 CW 2026-02-07 2244 OK1DOL        599 CZ10   EU8U          599 29     
QSO:  3519 CW 2026-02-07 2246 OK1DOL        599 CZ10   IK1BPL        599 IT14   
QSO:  3511 CW 2026-02-07 2247 OK1DOL        599 CZ10   SM5/UY5OO     599 SE02   
QSO:  3524 CW 2026-02-07 2248 OK1DOL        599 CZ10   DL5RMH        599 DE02   
QSO:  3546 CW 2026-02-07 2249 OK1DOL        599 CZ10   OK2MBP        599 CZ07   
QSO:  3521 CW 2026-02-07 2250 OK1DOL        599 CZ10   F5UTN         599 FR09   
QSO:  3503 CW 2026-02-07 2250 OK1DOL        599 CZ10   SN8A          599 PL06   
QSO:  3777 PH 2026-02-07 2252 OK1DOL        59  CZ10   RU4AA         59  29     
QSO:  3777 PH 2026-02-07 2253 OK1DOL        59  CZ10   DK6MQ         59  DE02   
QSO:  3777 PH 2026-02-07 2253 OK1DOL        59  CZ10   F4MAI         59  FR08   
QSO:  3777 PH 2026-02-07 2254 OK1DOL        59  CZ10   UA3YMO        59  29     
QSO:  3777 PH 2026-02-07 2254 OK1DOL        59  CZ10   DK1FS         59  DE01   
QSO:  3777 PH 2026-02-07 2255 OK1DOL        59  CZ10   HG0NPJ        59  HU04   
QSO:  3777 PH 2026-02-07 2255 OK1DOL        59  CZ10   LZ7X          59  BG05   
QSO:  3777 PH 2026-02-07 2257 OK1DOL        59  CZ10   SA4UNA        59  SE13   
QSO:  3514 CW 2026-02-07 2301 OK1DOL        599 CZ10   PA2W          599 NL11   
QSO:  3519 CW 2026-02-07 2302 OK1DOL        599 CZ10   SP2MHS        599 PL11   
QSO:  3542 CW 2026-02-07 2303 OK1DOL        599 CZ10   SM0Q          599 SE01   
QSO:  3519 CW 2026-02-07 2304 OK1DOL        599 CZ10   YO4NF         599 RO02   
QSO:  3519 CW 2026-02-07 2304 OK1DOL        599 CZ10   HB9IIH        599 28     
QSO:  3519 CW 2026-02-07 2306 OK1DOL        599 CZ10   IK2AVH        599 IT11   
QSO:  3519 CW 2026-02-07 2307 OK1DOL        599 CZ10   YL2PJ         599 LV03   
QSO:  3530 CW 2026-02-07 2308 OK1DOL        599 CZ10   IK0YUT        599 IT20   
QSO:  3519 CW 2026-02-07 2309 OK1DOL        599 CZ10   SV8OVJ        599 GR10   
QSO:  3519 CW 2026-02-07 2310 OK1DOL        599 CZ10   S51RW         599 SI06   
QSO:  3519 CW 2026-02-07 2311 OK1DOL        599 CZ10   HB9DOS        599 28     
QSO:  3519 CW 2026-02-07 2311 OK1DOL        599 CZ10   SP2MKT        599 PL02   
QSO:  3519 CW 2026-02-07 2313 OK1DOL        599 CZ10   OK2GU         599 CZ14   
QSO:  3519 CW 2026-02-07 2314 OK1DOL        599 CZ10   DA3T          599 DE13   
QSO:  3516 CW 2026-02-07 2314 OK1DOL        599 CZ10   9A2EU         599 HR01   
QSO:  3503 CW 2026-02-07 2315 OK1DOL        599 CZ10   OG3B          599 FI18   
QSO:  3515 CW 2026-02-07 2316 OK1DOL        599 CZ10   RN4HAB        599 30     
QSO:  3519 CW 2026-02-07 2317 OK1DOL        599 CZ10   DR6W          599 DE02   
QSO:  3519 CW 2026-02-07 2317 OK1DOL        599 CZ10   IU7XWD        599 IT03   
QSO:  3519 CW 2026-02-07 2318 OK1DOL        599 CZ10   DD5VL         599 DE13   
QSO:  3519 CW 2026-02-07 2319 OK1DOL        599 CZ10   DL2FDM        599 DE07   
QSO:  3519 CW 2026-02-07 2319 OK1DOL        599 CZ10   OK2QA         599 CZ08   
QSO:  3519 CW 2026-02-07 2320 OK1DOL        599 CZ10   DJ5AZ         599 DE15   
QSO:  3519 CW 2026-02-07 2320 OK1DOL        599 CZ10   YT5A          599 28     
QSO:  3520 CW 2026-02-07 2320 OK1DOL        599 CZ10   DF0FY         599 DE06   
QSO:  3519 CW 2026-02-07 2321 OK1DOL        599 CZ10   DL9ABM        599 DE08   
QSO:  3519 CW 2026-02-07 2322 OK1DOL        599 CZ10   IQ3ME         599 IT21   
QSO:  3505 CW 2026-02-07 2323 OK1DOL        599 CZ10   F4CWN         599 FR11   
QSO:  3519 CW 2026-02-07 2327 OK1DOL        599 CZ10   LB2WG         599 18     
QSO:  3519 CW 2026-02-07 2328 OK1DOL        599 CZ10   DL3YAZ        599 DE01   
QSO:  3519 CW 2026-02-07 2328 OK1DOL        599 CZ10   HA1KHJ        599 HU06   
QSO:  3519 CW 2026-02-07 2328 OK1DOL        599 CZ10   HA1VQ         599 HU06   
QSO:  3519 CW 2026-02-07 2329 OK1DOL        599 CZ10   IV3EAD        599 IT08   
QSO:  3531 CW 2026-02-07 2330 OK1DOL        599 CZ10   ER5GB         599 29     
QSO:  3519 CW 2026-02-07 2333 OK1DOL        599 CZ10   DL4YR         599 DE10   
QSO:  3519 CW 2026-02-07 2334 OK1DOL        599 CZ10   SQ1EUG        599 PL16   
QSO:  3770 PH 2026-02-07 2338 OK1DOL        59  CZ10   SQ5NO         59  PL08   
QSO:  3770 PH 2026-02-07 2338 OK1DOL        59  CZ10   YL7X          59  LV02   
QSO:  3770 PH 2026-02-07 2339 OK1DOL        59  CZ10   DD5VL         59  DE13   
QSO:  3770 PH 2026-02-07 2339 OK1DOL        59  CZ10   SV1SJJ        59  GR01   
QSO:  3770 PH 2026-02-07 2339 OK1DOL        59  CZ10   OZ8ZN         59  DK04   
QSO:  3770 PH 2026-02-07 2340 OK1DOL        59  CZ10   F5MLJ         59  FR04   
QSO:  3770 PH 2026-02-07 2340 OK1DOL        59  CZ10   DL2FDM        59  DE07   
QSO:  3770 PH 2026-02-07 2341 OK1DOL        59  CZ10   DG5DJ         59  DE02   
QSO:  3770 PH 2026-02-07 2341 OK1DOL        59  CZ10   I2OLV         59  IT11   
QSO:  3770 PH 2026-02-07 2341 OK1DOL        59  CZ10   GM0V          59  27     
QSO:  3770 PH 2026-02-07 2342 OK1DOL        59  CZ10   SP2JFY        59  PL11   
QSO:  3770 PH 2026-02-07 2342 OK1DOL        59  CZ10   DO1KLE        59  DE10   
QSO:  3770 PH 2026-02-07 2343 OK1DOL        59  CZ10   OE3DBX        59  AT03   
QSO:  3770 PH 2026-02-07 2343 OK1DOL        59  CZ10   F4MWD         59  FR10   
QSO:  3770 PH 2026-02-07 2344 OK1DOL        59  CZ10   S51Z          59  SI04   
QSO:  3770 PH 2026-02-07 2344 OK1DOL        59  CZ10   SP7JPN        59  PL04   
QSO:  3770 PH 2026-02-07 2345 OK1DOL        59  CZ10   YO3IPR        59  RO08   
QSO:  3770 PH 2026-02-07 2346 OK1DOL        59  CZ10   ER5GB         59  29     
QSO:  3770 PH 2026-02-07 2347 OK1DOL        59  CZ10   OV1RR         59  DK04   
QSO:  3770 PH 2026-02-07 2348 OK1DOL        59  CZ10   EA6VY         59  ES13   
QSO:  3522 CW 2026-02-07 2355 OK1DOL        599 CZ10   M4D           599 27     
QSO:  3528 CW 2026-02-07 2355 OK1DOL        599 CZ10   HB9DHG        599 28     
QSO:  3506 CW 2026-02-07 2356 OK1DOL        599 CZ10   F5MLJ         599 FR04   
QSO:  3514 CW 2026-02-07 2356 OK1DOL        599 CZ10   S59L          599 SI04   
QSO:  3519 CW 2026-02-07 2358 OK1DOL        599 CZ10   SP2JFY        599 PL11   
QSO:  3519 CW 2026-02-07 2358 OK1DOL        599 CZ10   HA3DX         599 HU07   
