START-OF-LOG: 3.0
CALLSIGN: F5IQJ
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: QRP
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 249393
CLUB: REF 
CONTEST: REF-CW
CREATED-BY: Lux-Log v6.10.00 by LX1NO
LOCATION: 05
NAME: DANIEL
OPERATORS: F5IQJ
SOAP-BOX: Elecraft K2 - 5 W - ant verticale Gap Titan
QSO:  7000 CW 2023-01-28 1152 F5IQJ         599 05         F5LTH         599 13
QSO:  7000 CW 2023-01-28 1153 F5IQJ         599 05         F4FFH         599 50
QSO: 14000 CW 2023-01-28 1157 F5IQJ         599 05         PA7RW         599 0020
QSO: 14000 CW 2023-01-28 1158 F5IQJ         599 05         F5PHW         599 56
QSO: 14000 CW 2023-01-28 1159 F5IQJ         599 05         F5NKX         599 50
QSO: 14000 CW 2023-01-28 1202 F5IQJ         599 05         F4GOP         599 61
QSO: 14000 CW 2023-01-28 1202 F5IQJ         599 05         YO4DW         599 0004
QSO: 28000 CW 2023-01-28 1206 F5IQJ         599 05         OY1C T        599 0058
QSO: 28000 CW 2023-01-28 1210 F5IQJ         599 05         RZ3Z          599 0056
QSO: 28000 CW 2023-01-28 1210 F5IQJ         599 05         TO1A          599 FY
QSO: 28000 CW 2023-01-28 1214 F5IQJ         599 05        EV6Z          599 0045
QSO:  7000 CW 2023-01-28 1223 F5IQJ         599 05          F6KHM         599 29
QSO: 21000 CW 2023-01-28 1236 F5IQJ         599 05         RZ3Z          599 0072
QSO: 21000 CW 2023-01-28 1237 F5IQJ         599 05         RA9AP         599 0050
QSO:  7000 CW 2023-01-28 1241 F5IQJ         599 05         F6KGL         599 93
QSO:  7000 CW 2023-01-28 1243 F5IQJ         599 05         F5UQE         599 59
QSO:  7000 CW 2023-01-28 1245 F5IQJ         599 05         F6KDL         599 68
QSO:  7000 CW 2023-01-28 1249 F5IQJ         599 05         F6KUP         599 0055
QSO:  7000 CW 2023-01-28 1250 F5IQJ         599 05         F1IKA         599 31
QSO:  7000 CW 2023-01-28 1252 F5IQJ         599 05         F8KLY         599 69
QSO:  7000 CW 2023-01-28 1253 F5IQJ         599 05         F6FET         599 53
QSO:  7000 CW 2023-01-28 1301 F5IQJ         599 05         F5SJC         599 16
QSO:  7000 CW 2023-01-28 1304 F5IQJ         599 05         F5ICC         599 24
QSO:  7000 CW 2023-01-28 1306 F5IQJ         599 05         F5VLY         599 47
QSO: 28000 CW 2023-01-28 1311 F5IQJ         599 05         RC7A          599 0055
QSO: 28000 CW 2023-01-28 1320 F5IQJ         599 05         OY1CT         599 0085
QSO: 28000 CW 2023-01-28 1326 F5IQJ         599 05         UD6M          599 0122
QSO: 28000 CW 2023-01-28 1327 F5IQJ         599 05         RL5A          599 0039
QSO: 21000 CW 2023-01-28 1331 F5IQJ         599 05         K8GL          599 0012
QSO: 14000 CW 2023-01-28 1339 F5IQJ         599 05         F6KMB         599 59
QSO: 14000 CW 2023-01-28 1340 F5IQJ         599 05         TM2M          599 85
QSO: 14000 CW 2023-01-28 1344 F5IQJ         599 05         SP2GMA        599 0012
QSO: 14000 CW 2023-01-28 1349 F5IQJ         599 05         SF6W          599 0177
QSO: 14000 CW 2023-01-28 1350 F5IQJ         599 05         UD6M          599 0129
QSO: 14000 CW 2023-01-28 1351 F5IQJ         599 05         M5NCW         599 0019
QSO: 14000 CW 2023-01-28 1352 F5IQJ         599 05         PA0RDT        599 0063
QSO: 14000 CW 2023-01-28 1353 F5IQJ         599 05         PA0RBA        599 0002
QSO:  7000 CW 2023-01-28 1601 F5IQJ         599 05         F5KHP         599 32
QSO:  7000 CW 2023-01-28 1605 F5IQJ         599 05         F5KHP         599 32
QSO:  7000 CW 2023-01-28 1606 F5IQJ         599 05         F6KOP         599 77
QSO:  7000 CW 2023-01-28 1610 F5IQJ         599 05         F6BGH         599 57
QSO:  7000 CW 2023-01-28 1611 F5IQJ         599 05         F6CEL         599 02
QSO:  7000 CW 2023-01-28 1612 F5IQJ         599 05         TM8NAN        599 63
QSO:  7000 CW 2023-01-28 1613 F5IQJ         599 05         F5AUZ         599 87
QSO:  7000 CW 2023-01-28 1614 F5IQJ         599 05         F5OIH         599 86
QSO:  7000 CW 2023-01-28 1616 F5IQJ         599 05         F5NTZ         599 77
QSO:  7000 CW 2023-01-28 1618 F5IQJ         599 05        F5SGI         599 56
QSO:  7000 CW 2023-01-28 1619 F5IQJ         599 05         F5IN          599 45
QSO:  7000 CW 2023-01-28 1620 F5IQJ         599 05         DL5YM         599 0058
QSO:  7000 CW 2023-01-28 1624 F5IQJ         599 05         F5IAE         599 18
QSO:  7000 CW 2023-01-28 1632 F5IQJ         599 05         F6JOE         599 59
QSO:  7000 CW 2023-01-28 1633 F5IQJ         599 05         I2CZQ         599 0066
QSO:  7000 CW 2023-01-28 1636 F5IQJ         599 05         F5RGY/P       599 25
QSO:  7000 CW 2023-01-28 1638 F5IQJ         599 05         DL5XJ         599 0164
QSO:  7000 CW 2023-01-28 1644 F5IQJ         599 05         F6KJS         599 71
QSO:  7000 CW 2023-01-28 1646 F5IQJ         599 05        EA3X          599 0014
QSO:  7000 CW 2023-01-28 1647 F5IQJ         599 05         IK2UX         599 0098
QSO:  7000 CW 2023-01-28 2016 F5IQJ         599 05         F6IPA         599 87
QSO:  7000 CW 2023-01-28 2017 F5IQJ         599 05         F5OWL         599 83
QSO:  7000 CW 2023-01-28 2018 F5IQJ         599 05         F5OYM         599 81
QSO:  7000 CW 2023-01-28 2020 F5IQJ         599 05         F6KNB         599 33
QSO:  7000 CW 2023-01-28 2021 F5IQJ         599 05         TM4S          599 04
QSO:  7000 CW 2023-01-28 2023 F5IQJ         599 05         F6GOE         599 19
QSO:  7000 CW 2023-01-28 2026 F5IQJ         599 05         F5XX          599 81
QSO:  7000 CW 2023-01-28 2026 F5IQJ         599 05         F6DEV         599 09
QSO:  7000 CW 2023-01-28 2027 F5IQJ         599 05         EA2BNU        599 0210
QSO:  7000 CW 2023-01-28 2028 F5IQJ         599 05         F6GPT         599 33
QSO:  3500 CW 2023-01-28 2031 F5IQJ         599 05         F6FTB         599 21
QSO:  3500 CW 2023-01-28 2032 F5IQJ         599 05         F5KCC         599 89
QSO:  3500 CW 2023-01-28 2036 F5IQJ         599 05         F6BUL         599 74
QSO:  3500 CW 2023-01-28 2036 F5IQJ         599 05         F6KLO         599 19
QSO:  3500 CW 2023-01-28 2037 F5IQJ         599 05         F8KLY         599 69
QSO:  3500 CW 2023-01-28 2039 F5IQJ         599 05         F4CWN         599 32
QSO:  3500 CW 2023-01-28 2040 F5IQJ         599 05         F4FFZ         599 56
QSO:  3500 CW 2023-01-28 2042 F5IQJ         599 05         F6KOP         599 77
QSO:  3500 CW 2023-01-28 2043 F5IQJ         599 05         F8BPN         599 19
QSO:  3500 CW 2023-01-28 2044 F5IQJ         599 05         F5PHW         599 56
QSO:  3500 CW 2023-01-28 2045 F5IQJ         599 05         F5SGI         599 56
QSO:  3500 CW 2023-01-28 2046 F5IQJ         599 05         F8KGW         599 35
QSO:  3500 CW 2023-01-28 2048 F5IQJ         599 05         F8EZX         599 31
QSO:  3500 CW 2023-01-28 2050 F5IQJ         599 05         F5MYK         599 44
QSO:  3500 CW 2023-01-28 2051 F5IQJ         599 05         F6IIT         599 86
QSO:  3500 CW 2023-01-28 2057 F5IQJ         599 05         F5VV          599 01
QSO:  3500 CW 2023-01-28 2058 F5IQJ         599 05         F4FFH         599 50
QSO:  3500 CW 2023-01-28 2100 F5IQJ         599 05         F6CZQ         599 73
QSO:  3500 CW 2023-01-29 0547 F5IQJ         599 05         TM5TRW        599 63
QSO:  3500 CW 2023-01-29 0548 F5IQJ         599 05         F5PHY         599 24
QSO:  3500 CW 2023-01-29 0550 F5IQJ         599 05         IC8/UR8QX     599 0022
QSO:  3500 CW 2023-01-29 0551 F5IQJ         599 05        F6KDL         599 68
QSO:  3500 CW 2023-01-29 0553 F5IQJ         599 05         DL3IAS        599 0104
QSO:  3500 CW 2023-01-29 0554 F5IQJ         599 05         F6KPW         599 33
QSO:  3500 CW 2023-01-29 0554 F5IQJ         599 05         F5IAE         599 18
QSO:  3500 CW 2023-01-29 0556 F5IQJ         599 05         G3ZGC         599 0155
QSO:  3500 CW 2023-01-29 0556 F5IQJ         599 05         F6BLP         599 33
QSO:  3500 CW 2023-01-29 0558 F5IQJ         599 05         F6BYJ         599 16
QSO:  3500 CW 2023-01-29 0559 F5IQJ         599 05         F5NZY         599 76
QSO:  3500 CW 2023-01-29 0600 F5IQJ         599 05         DL9NEI        599 0063
QSO:  3500 CW 2023-01-29 0602 F5IQJ         599 05         F5KGA         599 38
QSO:  3500 CW 2023-01-29 0602 F5IQJ         599 05         F5PPN         599 31
QSO:  3500 CW 2023-01-29 0603 F5IQJ         599 05         F4ARU         599 31
QSO:  3500 CW 2023-01-29 0604 F5IQJ         599 05         F4KKF         599 13
QSO:  3500 CW 2023-01-29 0612 F5IQJ         599 05         F6HQP         599 73
QSO:  3500 CW 2023-01-29 0617 F5IQJ         599 05         F6HKS         599 81
QSO:  3500 CW 2023-01-29 0618 F5IQJ         599 05         TM5G          599 44
QSO:  3500 CW 2023-01-29 0621 F5IQJ         599 05         F6KUQ         599 33
QSO:  3500 CW 2023-01-29 0622 F5IQJ         599 05         F5KMB         599 60
QSO:  3500 CW 2023-01-29 0630 F5IQJ         599 05         F5POJ         599 02
QSO:  3500 CW 2023-01-29 0632 F5IQJ         599 05         F8CRS         599 67
QSO:  3500 CW 2023-01-29 0634 F5IQJ         599 05         F6REF         599 00
QSO:  3500 CW 2023-01-29 0635 F5IQJ         599 05         F6AUS         599 79
QSO:  3500 CW 2023-01-29 0636 F5IQJ         599 05         F5IF          599 66
QSO:  3500 CW 2023-01-29 0637 F5IQJ         599 05        F8ARK         599 33
QSO:  3500 CW 2023-01-29 0638 F5IQJ         599 05        F5JBR         599 01
QSO:  3500 CW 2023-01-29 0639 F5IQJ         599 05        F4FLQ/QRP     599 38
QSO:  3500 CW 2023-01-29 0644 F5IQJ         599 05        F5KKD         599 93
QSO:  3500 CW 2023-01-29 0645 F5IQJ         599 05         F5IQA         599 01
QSO:  3500 CW 2023-01-29 0645 F5IQJ         599 05         F5KCK         599 78
QSO:  3500 CW 2023-01-29 0646 F5IQJ         599 05         TM8NAN        599 63
QSO:  3500 CW 2023-01-29 0649 F5IQJ         599 05         HB9AOF        599 0198
QSO:  3500 CW 2023-01-29 0655 F5IQJ         599 05         F6ICG         599 89
QSO:  3500 CW 2023-01-29 0659 F5IQJ         599 05         F6KMB         599 59
QSO: 28000 CW 2023-01-29 0810 F5IQJ         599 05         F5DNM         599 05
QSO:  7000 CW 2023-01-29 0811 F5IQJ         599 05         F6UGW         599 59
QSO:  7000 CW 2023-01-29 0812 F5IQJ         599 05         TM2M          599 85
QSO:  7000 CW 2023-01-29 0815 F5IQJ         599 05         F8BPN         599 19
QSO:  7000 CW 2023-01-29 0816 F5IQJ         599 05         F4KLT         599 69
QSO:  7000 CW 2023-01-29 0818 F5IQJ         599 05         F6KJX         599 41
QSO:  7000 CW 2023-01-29 0820 F5IQJ         599 05         F4CWN         599 32
QSO:  7000 CW 2023-01-29 0821 F5IQJ         599 05         F8FUA         599 46
QSO:  7000 CW 2023-01-29 0831 F5IQJ         599 05         F5POJ         599 02
QSO:  7000 CW 2023-01-29 0833 F5IQJ         599 05         IV3KKW        599 0066
QSO:  7000 CW 2023-01-29 0835 F5IQJ         599 05         F6GCT         599 77
QSO:  7000 CW 2023-01-29 0844 F5IQJ         599 05         F5OKB         599 13
QSO:  7000 CW 2023-01-29 0847 F5IQJ         599 05         F8OOI         599 82
QSO:  7000 CW 2023-01-29 0850 F5IQJ         599 05         F5RFS         599 85
QSO:  7000 CW 2023-01-29 0855 F5IQJ         599 05         F6KEH         599 342
QSO:  7000 CW 2023-01-29 0856 F5IQJ         599 05         SN1T          599 0189
QSO:  7000 CW 2023-01-29 0859 F5IQJ         599 05         DL3RDM        599 0110
QSO:  7000 CW 2023-01-29 0859 F5IQJ         599 05         F4FFZ         599 56
QSO:  7000 CW 2023-01-29 0900 F5IQJ         599 05         F5NZY         599 76
QSO:  7000 CW 2023-01-29 0900 F5IQJ         599 05         F5CBQ         599 56
QSO:  7000 CW 2023-01-29 0901 F5IQJ         599 05         F6KRK         599 78
QSO:  7000 CW 2023-01-29 0901 F5IQJ         599 05         F6IIT         599 86
QSO:  7000 CW 2023-01-29 0903 F5IQJ         599 05         F6EKU         599 24
QSO:  7000 CW 2023-01-29 0904 F5IQJ         599 05         F5BMI         599 46
QSO:  7000 CW 2023-01-29 0906 F5IQJ         599 05        OM7LW         599 0349
QSO:  7000 CW 2023-01-29 0906 F5IQJ         599 05         DJ3CQ         599 0117
QSO:  7000 CW 2023-01-29 0909 F5IQJ         599 05         F5RAB         599 29
QSO:  7000 CW 2023-01-29 0910 F5IQJ         599 05         F5OZC         599 49
QSO:  7000 CW 2023-01-29 0913 F5IQJ         599 05         F6FTB         599 21
QSO:  7000 CW 2023-01-29 0917 F5IQJ         599 05         F5MWA         599 83
QSO:  7000 CW 2023-01-29 0922 F5IQJ         599 05         F6KMC         599 47
QSO:  7000 CW 2023-01-29 0929 F5IQJ         599 05         F2NY          599 13
QSO:  7000 CW 2023-01-29 0931 F5IQJ         599 05         F6KPW         599 33
QSO: 14000 CW 2023-01-29 0939 F5IQJ         599 05         OK4DZ         599 0193
QSO: 14000 CW 2023-01-29 0939 F5IQJ         599 05         M1X           599 0139
QSO: 14000 CW 2023-01-29 0940 F5IQJ         599 05         F5SGI         599 56
QSO: 14000 CW 2023-01-29 0940 F5IQJ         599 05         YU7FY         599 0068
QSO: 14000 CW 2023-01-29 0942 F5IQJ         599 05         F4FHZ         599 56
QSO: 14000 CW 2023-01-29 0943 F5IQJ         599 05         OK1DVA        599 0136
QSO: 14000 CW 2023-01-29 0945 F5IQJ         599 05         OK1FMJ        599 0154
QSO: 14000 CW 2023-01-29 0946 F5IQJ         599 05         LY2CO         599 0173
QSO: 14000 CW 2023-01-29 0948 F5IQJ         599 05         F5NZY         599 76
QSO: 14000 CW 2023-01-29 0949 F5IQJ         599 05         F6AUS         599 79
QSO: 14000 CW 2023-01-29 0950 F5IQJ         599 05         SP9DLY        599 0344
QSO: 14000 CW 2023-01-29 0951 F5IQJ         599 05         ES3RF         599 0103
QSO: 14000 CW 2023-01-29 0952 F5IQJ         599 05         F5MYK         599 44
QSO: 14000 CW 2023-01-29 0953 F5IQJ         599 05         F5MNO         599 59
QSO: 14000 CW 2023-01-29 0954 F5IQJ         599 05         DL5XJ         599 0332
QSO: 14000 CW 2023-01-29 0954 F5IQJ         599 05         EV1R          599 0125
QSO: 14000 CW 2023-01-29 0955 F5IQJ         599 05         SP1AEN        599 0394
QSO: 14000 CW 2023-01-29 0956 F5IQJ         599 05         PA0PJE        599 0076
QSO: 14000 CW 2023-01-29 0957 F5IQJ         599 05         S57X          599 0169
QSO: 14000 CW 2023-01-29 0958 F5IQJ         599 05         LA2US         599 0041
QSO: 14000 CW 2023-01-29 1002 F5IQJ         599 05         YO8WW         599 0012
QSO: 14000 CW 2023-01-29 1004 F5IQJ         599 05         F6KHM         599 29
QSO: 14000 CW 2023-01-29 1005 F5IQJ         599 05         TO1A          599 FY
QSO: 14000 CW 2023-01-29 1006 F5IQJ         599 05         PC1PM         599 0124
QSO: 14000 CW 2023-01-29 1006 F5IQJ         599 05        RK3P          599 0127
QSO: 14000 CW 2023-01-29 1007 F5IQJ         599 05         SP9EML        599 0043
QSO: 14000 CW 2023-01-29 1009 F5IQJ         599 05         F6FLU         599 78
QSO: 21000 CW 2023-01-29 1012 F5IQJ         599 05         SP9DLY        599 0350
QSO: 21000 CW 2023-01-29 1014 F5IQJ         599 05         OM7LW         599 0378
QSO: 21000 CW 2023-01-29 1014 F5IQJ         599 05         SP2GMA        599 0129
QSO: 21000 CW 2023-01-29 1015 F5IQJ         599 05         DL5XJ         599 0351
QSO: 21000 CW 2023-01-29 1016 F5IQJ         599 05         DJ7UC         599 0028
QSO: 21000 CW 2023-01-29 1017 F5IQJ         599 05         RV3AJ         599 0210
QSO: 21000 CW 2023-01-29 1018 F5IQJ         599 05         F6KHM         599 29
QSO: 28000 CW 2023-01-29 1242 F5IQJ         599 05         R3DG          599 0005
QSO: 21000 CW 2023-01-29 1249 F5IQJ         599 05         KR2RA         599 0217
QSO: 21000 CW 2023-01-29 1250 F5IQJ         599 05         UR7ZO         599 0105
QSO: 21000 CW 2023-01-29 1252 F5IQJ         599 05         RT9A          599 0197
QSO: 21000 CW 2023-01-29 1252 F5IQJ         599 05         SM6F          599 0373
QSO: 21000 CW 2023-01-29 1253 F5IQJ         599 05         RT2F          599 0067
QSO: 21000 CW 2023-01-29 1253 F5IQJ         599 05         LY2CO         599 0196
QSO: 21000 CW 2023-01-29 1254 F5IQJ         599 05         RK3P          599 0186
QSO:  7000 CW 2023-01-29 1300 F5IQJ         599 05         OK4RQ         599 0382
QSO:  7000 CW 2023-01-29 1301 F5IQJ         599 05         F6DNM         599 05
QSO:  7000 CW 2023-01-29 1303 F5IQJ         599 05         F5IQA         599 01
QSO:  7000 CW 2023-01-29 1304 F5IQJ         599 05         HB9IIH        599 0083
QSO:  7000 CW 2023-01-29 1305 F5IQJ         599 05         F5JU          599 35
QSO:  7000 CW 2023-01-29 1305 F5IQJ         599 05         DL5JQ         599 0144
QSO:  7000 CW 2023-01-29 1307 F5IQJ         599 05        IK1RQQ        599 0100
QSO:  7000 CW 2023-01-29 1308 F5IQJ         599 05        F4FLQ/QRP     599 38
QSO:  7000 CW 2023-01-29 1309 F5IQJ         599 05        F8BMQ         599 81
QSO:  7000 CW 2023-01-29 1310 F5IQJ         599 05        F4CZV         599 82
QSO:  7000 CW 2023-01-29 1311 F5IQJ         599 05        I1JBO         599 0056
QSO:  7000 CW 2023-01-29 1312 F5IQJ         599 05        F4KKZ/P       599 12
QSO:  7000 CW 2023-01-29 1312 F5IQJ         599 05        F5JFU         599 58
QSO:  7000 CW 2023-01-29 1316 F5IQJ         599 05        TM5HM         599 55
QSO:  7000 CW 2023-01-29 1319 F5IQJ         599 05        F5JBR         599 01
QSO:  7000 CW 2023-01-29 1320 F5IQJ         599 05        F6KEX         599 38
QSO:  7000 CW 2023-01-29 1325 F5IQJ         599 05        F6CZQ         599 73
QSO:  7000 CW 2023-01-29 1327 F5IQJ         599 05        F8BMG         599 32
QSO:  7000 CW 2023-01-29 1332 F5IQJ         599 05
        F6KBN/P       599 37
QSO:  7000 CW 2023-01-29 1335 F5IQJ         599 05        F4DIA         599 74
QSO:  7000 CW 2023-01-29 1336 F5IQJ         599 05        F5PDT         599 11
QSO:  7000 CW 2023-01-29 1337 F5IQJ         599 05        F6DYX         599 49
QSO:  7000 CW 2023-01-29 1337 F5IQJ         599 05        F6ANQ         599 33
QSO:  7000 CW 2023-01-29 1339 F5IQJ         599 05        DM7CW         599 0185
QSO:  7000 CW 2023-01-29 1345 F5IQJ         599 05        F6CZV/P       599 29
QSO:  7000 CW 2023-01-29 1346 F5IQJ         599 05        F4EEI         599 52
QSO:  7000 CW 2023-01-29 1436 F5IQJ         599 05        F8KGW         599 35
QSO:  7000 CW 2023-01-29 1440 F5IQJ         599 05         F8ATS         599 91
QSO:  7000 CW 2023-01-29 1441 F5IQJ         599 05         F5AGB         599 49
QSO:  7000 CW 2023-01-29 1442 F5IQJ         599 05         F8FLN         599 52
QSO:  7000 CW 2023-01-29 1444 F5IQJ         599 05         F6GTH         599 57
QSO:  7000 CW 2023-01-29 1448 F5IQJ         599 05         HA7RY         599 0283
QSO:  7000 CW 2023-01-29 1449 F5IQJ         599 05         F6BLP         599 33
QSO:  7000 CW 2023-01-29 1450 F5IQJ         599 05         OK1DM         599 0092
QSO:  7000 CW 2023-01-29 1450 F5IQJ         599 05         F5HB          599 33
QSO:  7000 CW 2023-01-29 1451 F5IQJ         599 05         F6JOU         599 74
QSO:  7000 CW 2023-01-29 1452 F5IQJ         599 05         F5PHY         599 24
QSO:  7000 CW 2023-01-29 1453 F5IQJ         599 05         F6EOM         599 74
QSO:  7000 CW 2023-01-29 1453 F5IQJ         599 05         PA2JWN        599 0323
QSO:  7000 CW 2023-01-29 1455 F5IQJ         599 05         F6AEW         599 53
QSO:  7000 CW 2023-01-29 1457 F5IQJ         599 05         F8CRS         599 67
QSO:  7000 CW 2023-01-29 1458 F5IQJ         599 05         F6GUR         599 59
QSO:  7000 CW 2023-01-29 1459 F5IQJ         599 05         F8GGZ         599 71
QSO:  7000 CW 2023-01-29 1500 F5IQJ         599 05         F6GLQ         599 35
QSO:  7000 CW 2023-01-29 1501 F5IQJ         599 05         OP4A          599 0117
QSO:  7000 CW 2023-01-29 1502 F5IQJ         599 05         ON6FC         599 0078
QSO:  7000 CW 2023-01-29 1503 F5IQJ         599 05         F5RUJ         599 87
QSO:  7000 CW 2023-01-29 1504 F5IQJ         599 05         F6GYF         599 63
QSO:  7000 CW 2023-01-29 1506 F5IQJ         599 05         OK1RR         599 0241
QSO:  7000 CW 2023-01-29 1507 F5IQJ         599 05         F8ARK         599 33
QSO:  7000 CW 2023-01-29 1508 F5IQJ         599 05         F6KKH         599 11
QSO:  7000 CW 2023-01-29 1512 F5IQJ         599 05         F4VSR         599 66
QSO: 14000 CW 2023-01-29 1519 F5IQJ         599 05         SV1BJW        599 0288
QSO: 14000 CW 2023-01-29 1521 F5IQJ         599 05         EA4HKF        599 0024
