START-OF-LOG: 3.0
CONTEST: IARU-HF
CALLSIGN: Z30HQ
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-STATION: HQ
OPERATORS: Z31NA Z31RM Z31RQ Z32ID Z32TW Z32U Z33C Z35F Z35T Z35W Z30A
QSO: 21000 CW 2022-07-09 1231 Z30HQ 599 RSM K4OAQ 599 08 0
QSO: 14212 PH 2022-07-09 1231 Z30HQ 59 RSM OH1POR 59 18 0
QSO: 14000 CW 2022-07-09 1231 Z30HQ 599 RSM OK1FHI 599 28 0
QSO: 14212 PH 2022-07-09 1231 Z30HQ 59 RSM SN9A 59 28 0
QSO: 21000 CW 2022-07-09 1231 Z30HQ 599 RSM N2AA 599 08 0
QSO: 14212 PH 2022-07-09 1232 Z30HQ 59 RSM MM0LBX 59 27 0
QSO: 14000 CW 2022-07-09 1232 Z30HQ 599 RSM RU7M 599 29 0
QSO: 14212 PH 2022-07-09 1232 Z30HQ 59 RSM SN0HQ 59 PZK 0
QSO: 21000 CW 2022-07-09 1232 Z30HQ 599 RSM OK1DVA 599 28 0
QSO: 14212 PH 2022-07-09 1232 Z30HQ 59 RSM IZ0CKJ 59 28 0
QSO: 14212 PH 2022-07-09 1232 Z30HQ 59 RSM PG1R 59 27 0
QSO: 28000 CW 2022-07-09 1232 Z30HQ 599 RSM OZ1HQ 599 EDR 0
QSO: 14000 CW 2022-07-09 1232 Z30HQ 599 RSM HA8TKS 599 28 0
QSO: 21000 CW 2022-07-09 1232 Z30HQ 599 RSM R8TT 599 30 0
QSO: 21000 CW 2022-07-09 1233 Z30HQ 599 RSM K3WW 599 08 0
QSO: 14212 PH 2022-07-09 1233 Z30HQ 59 RSM R3MBD 59 29 0
QSO: 14000 CW 2022-07-09 1233 Z30HQ 599 RSM DL5ASK 599 28 0
QSO: 14212 PH 2022-07-09 1233 Z30HQ 59 RSM OM0TM 59 28 0
QSO: 14212 PH 2022-07-09 1233 Z30HQ 59 RSM PA2LO 59 27 0
QSO: 21000 CW 2022-07-09 1233 Z30HQ 599 RSM OK6OK 599 28 0
QSO: 14000 CW 2022-07-09 1233 Z30HQ 599 RSM UN4L 599 30 0
QSO: 21000 CW 2022-07-09 1233 Z30HQ 599 RSM R9XS 599 20 0
QSO: 14212 PH 2022-07-09 1233 Z30HQ 59 RSM S50HQ 59 ZRS 0
QSO: 14212 PH 2022-07-09 1234 Z30HQ 59 RSM OM8KD 59 28 0
QSO: 21000 CW 2022-07-09 1234 Z30HQ 599 RSM DF4XX 599 28 0
QSO: 14212 PH 2022-07-09 1234 Z30HQ 59 RSM EI0HQ 59 IRTS 0
QSO: 14000 CW 2022-07-09 1234 Z30HQ 599 RSM R4WR 599 30 0
QSO: 14212 PH 2022-07-09 1234 Z30HQ 59 RSM OE3HLB 59 28 0
QSO: 21000 CW 2022-07-09 1234 Z30HQ 599 RSM SN7O 599 28 0
QSO: 14000 CW 2022-07-09 1234 Z30HQ 599 RSM EU1AI 599 29 0
QSO: 14212 PH 2022-07-09 1234 Z30HQ 59 RSM C4HQ 59 CARS 0
QSO: 21000 CW 2022-07-09 1234 Z30HQ 599 RSM PA2TA 599 27 0
QSO: 21000 CW 2022-07-09 1234 Z30HQ 599 RSM DL2MG 599 28 0
QSO: 14000 CW 2022-07-09 1235 Z30HQ 599 RSM HA6OZ 599 28 0
QSO: 14212 PH 2022-07-09 1235 Z30HQ 59 RSM SP6VWX 59 28 0
QSO: 14000 CW 2022-07-09 1235 Z30HQ 599 RSM EW8DX 599 29 0
QSO: 21000 CW 2022-07-09 1235 Z30HQ 599 RSM DK4RW 599 28 0
QSO: 21000 CW 2022-07-09 1235 Z30HQ 599 RSM ON4DN 599 27 0
QSO: 14212 PH 2022-07-09 1236 Z30HQ 59 RSM RN3RQ 59 29 0
QSO: 14000 CW 2022-07-09 1236 Z30HQ 599 RSM OM7AT 599 28 0
QSO: 21000 CW 2022-07-09 1236 Z30HQ 599 RSM IO9HQ 599 ARI 0
QSO: 14000 CW 2022-07-09 1236 Z30HQ 599 RSM HG8A 599 28 0
QSO: 21000 CW 2022-07-09 1236 Z30HQ 599 RSM IQ4FA 599 28 0
QSO: 14000 CW 2022-07-09 1236 Z30HQ 599 RSM SP2R 599 28 0
QSO: 14212 PH 2022-07-09 1237 Z30HQ 59 RSM YO5AXF 59 28 0
QSO: 21000 CW 2022-07-09 1237 Z30HQ 599 RSM S50HQ 599 ZRS 0
QSO: 14000 CW 2022-07-09 1237 Z30HQ 599 RSM SO0A 599 28 0
QSO: 21000 CW 2022-07-09 1237 Z30HQ 599 RSM DL3GA 599 28 0
QSO: 14000 CW 2022-07-09 1237 Z30HQ 599 RSM IK2AUK 599 28 0
QSO: 14000 CW 2022-07-09 1238 Z30HQ 599 RSM OM2CPF 599 28 0
QSO: 14212 PH 2022-07-09 1238 Z30HQ 59 RSM RW9LL 59 30 0
QSO: 14000 CW 2022-07-09 1238 Z30HQ 599 RSM RV7C 599 29 0
QSO: 21000 CW 2022-07-09 1238 Z30HQ 599 RSM HB9CGL 599 28 0
QSO: 21000 CW 2022-07-09 1239 Z30HQ 599 RSM DL6MWG 599 28 0
QSO: 14000 CW 2022-07-09 1239 Z30HQ 599 RSM II5WRTC 599 28 0
QSO: 14000 CW 2022-07-09 1239 Z30HQ 599 RSM OK1HEH 599 28 0
QSO: 21000 CW 2022-07-09 1239 Z30HQ 599 RSM DK3YD 599 28 0
QSO: 21000 CW 2022-07-09 1240 Z30HQ 599 RSM EU8U 599 29 0
QSO: 14212 PH 2022-07-09 1240 Z30HQ 59 RSM SE4L 59 18 0
QSO: 14000 CW 2022-07-09 1240 Z30HQ 599 RSM UY4MK 599 29 0
QSO: 14212 PH 2022-07-09 1240 Z30HQ 59 RSM IZ6FXS 59 28 0
QSO: 14000 CW 2022-07-09 1240 Z30HQ 599 RSM DJ0YI 599 28 0
QSO: 21000 CW 2022-07-09 1240 Z30HQ 599 RSM HF5WIM 599 28 0
QSO: 14212 PH 2022-07-09 1240 Z30HQ 59 RSM PA0GJV 59 27 0
QSO: 21000 CW 2022-07-09 1240 Z30HQ 599 RSM OM8MF 599 28 0
QSO: 14000 CW 2022-07-09 1241 Z30HQ 599 RSM 9A3EZ 599 28 0
QSO: 21000 CW 2022-07-09 1241 Z30HQ 599 RSM DA0HQ 599 DARC 0
QSO: 14212 PH 2022-07-09 1241 Z30HQ 59 RSM OH6PP 59 18 0
QSO: 21000 CW 2022-07-09 1241 Z30HQ 599 RSM HB9ARF 599 28 0
QSO: 14212 PH 2022-07-09 1241 Z30HQ 59 RSM DG1RPU 59 28 0
QSO: 21000 CW 2022-07-09 1241 Z30HQ 599 RSM SP4JCQ 599 28 0
QSO: 14000 CW 2022-07-09 1241 Z30HQ 599 RSM IK6GPZ 599 28 0
QSO: 14212 PH 2022-07-09 1242 Z30HQ 59 RSM HA7AVU 59 28 0
QSO: 14000 CW 2022-07-09 1242 Z30HQ 599 RSM R3OM 599 29 0
QSO: 14212 PH 2022-07-09 1242 Z30HQ 59 RSM OE5AWL 59 28 0
QSO: 21000 CW 2022-07-09 1242 Z30HQ 599 RSM DL9MWG 599 28 0
QSO: 14000 CW 2022-07-09 1242 Z30HQ 599 RSM LY3CY 599 29 0
QSO: 21000 CW 2022-07-09 1242 Z30HQ 599 RSM SC7DX 599 18 0
QSO: 14212 PH 2022-07-09 1242 Z30HQ 59 RSM IW2BZL 59 28 0
QSO: 21000 CW 2022-07-09 1242 Z30HQ 599 RSM LY2MM 599 29 0
QSO: 14212 PH 2022-07-09 1243 Z30HQ 59 RSM SP9MRP 59 28 0
QSO: 14212 PH 2022-07-09 1243 Z30HQ 59 RSM SP3GTP 59 28 0
QSO: 21000 CW 2022-07-09 1243 Z30HQ 599 RSM DL3KWF 599 28 0
QSO: 21000 CW 2022-07-09 1243 Z30HQ 599 RSM HA6VH 599 28 0
QSO: 14000 CW 2022-07-09 1243 Z30HQ 599 RSM DL20SOTA/P 599 28 0
QSO: 21000 CW 2022-07-09 1243 Z30HQ 599 RSM C4HQ 599 CARS 0
QSO: 14000 CW 2022-07-09 1244 Z30HQ 599 RSM IK2SAU 599 28 0
QSO: 21000 CW 2022-07-09 1244 Z30HQ 599 RSM HG6N 599 28 0
QSO: 28000 CW 2022-07-09 1244 Z30HQ 599 RSM RA3YDA 599 29 0
QSO: 21000 CW 2022-07-09 1244 Z30HQ 599 RSM I6FDJ 599 28 0
QSO: 28000 CW 2022-07-09 1244 Z30HQ 599 RSM F5LLE 599 27 0
QSO: 21000 CW 2022-07-09 1244 Z30HQ 599 RSM R4IO 599 29 0
QSO: 14000 CW 2022-07-09 1244 Z30HQ 599 RSM RW5CW 599 29 0
QSO: 21000 CW 2022-07-09 1245 Z30HQ 599 RSM OK1TRJ 599 28 0
QSO: 21000 CW 2022-07-09 1245 Z30HQ 599 RSM DF5EG 599 28 0
QSO: 14000 CW 2022-07-09 1245 Z30HQ 599 RSM DD5M 599 28 0
QSO: 21000 CW 2022-07-09 1245 Z30HQ 599 RSM I4TJE 599 28 0
QSO: 21000 CW 2022-07-09 1246 Z30HQ 599 RSM F5BOY 599 27 0
QSO: 14000 CW 2022-07-09 1246 Z30HQ 599 RSM EU6O 599 29 0
QSO: 14000 CW 2022-07-09 1246 Z30HQ 599 RSM EF4HQ 599 URE 0
QSO: 21000 CW 2022-07-09 1246 Z30HQ 599 RSM DL5JQ 599 28 0
QSO: 21000 CW 2022-07-09 1246 Z30HQ 599 RSM IU0LJD 599 28 0
QSO: 14212 PH 2022-07-09 1246 Z30HQ 59 RSM DB5ABS 59 28 0
QSO: 14212 PH 2022-07-09 1247 Z30HQ 59 RSM OK6AB 59 28 0
QSO: 21000 CW 2022-07-09 1247 Z30HQ 599 RSM SP9R 599 28 0
QSO: 21000 CW 2022-07-09 1247 Z30HQ 599 RSM ER4X 599 29 0
QSO: 14212 PH 2022-07-09 1247 Z30HQ 59 RSM R7HQ 59 SRR 0
QSO: 14000 CW 2022-07-09 1247 Z30HQ 599 RSM RA3DGH 599 29 0
QSO: 28000 PH 2022-07-09 1247 Z30HQ 59 RSM F1RAF 59 27 0
QSO: 14000 CW 2022-07-09 1248 Z30HQ 599 RSM OG6N 599 18 0
QSO: 14212 PH 2022-07-09 1248 Z30HQ 59 RSM IU5PDY 59 28 0
QSO: 21000 CW 2022-07-09 1248 Z30HQ 599 RSM JA6GCE 599 45 0
QSO: 14000 CW 2022-07-09 1248 Z30HQ 599 RSM SE6K 599 18 0
QSO: 14212 PH 2022-07-09 1248 Z30HQ 59 RSM TM0HQ 59 REF 0
QSO: 28000 PH 2022-07-09 1248 Z30HQ 59 RSM IZ0CKJ 59 28 0
QSO: 21000 CW 2022-07-09 1248 Z30HQ 599 RSM OY1CT 599 FRA 0
QSO: 28000 PH 2022-07-09 1249 Z30HQ 59 RSM II6A 59 28 0
QSO: 14000 CW 2022-07-09 1249 Z30HQ 599 RSM S50HQ 599 ZRS 0
QSO: 21000 CW 2022-07-09 1249 Z30HQ 599 RSM OK1DOL 599 28 0
QSO: 14212 PH 2022-07-09 1249 Z30HQ 59 RSM E7HQ 59 BA 0
QSO: 14000 CW 2022-07-09 1249 Z30HQ 599 RSM RU1A 599 29 0
QSO: 14212 PH 2022-07-09 1249 Z30HQ 59 RSM SO7O 59 28 0
QSO: 28000 PH 2022-07-09 1249 Z30HQ 59 RSM IK2IQD 59 28 0
QSO: 14212 PH 2022-07-09 1249 Z30HQ 59 RSM SI9YL 59 18 0
QSO: 21000 CW 2022-07-09 1249 Z30HQ 599 RSM YR0HQ 599 FRR 0
QSO: 14000 CW 2022-07-09 1249 Z30HQ 599 RSM EW1TO 599 29 0
QSO: 14212 PH 2022-07-09 1249 Z30HQ 59 RSM RT2H 59 29 0
QSO: 21000 CW 2022-07-09 1249 Z30HQ 599 RSM EW5A 599 29 0
QSO: 14212 PH 2022-07-09 1250 Z30HQ 59 RSM G2NV 59 27 0
QSO: 14212 PH 2022-07-09 1250 Z30HQ 59 RSM OK1ES 59 28 0
QSO: 14000 CW 2022-07-09 1250 Z30HQ 599 RSM OK2ABU 599 28 0
QSO: 21000 CW 2022-07-09 1250 Z30HQ 599 RSM PA0GJV 599 27 0
QSO: 14212 PH 2022-07-09 1250 Z30HQ 59 RSM PD7RF 59 27 0
QSO: 21000 CW 2022-07-09 1250 Z30HQ 599 RSM SP2GMA 599 28 0
QSO: 14212 PH 2022-07-09 1250 Z30HQ 59 RSM DA0HQ 59 DARC 0
QSO: 21000 CW 2022-07-09 1251 Z30HQ 599 RSM K3ZU 599 08 0
QSO: 14212 PH 2022-07-09 1251 Z30HQ 59 RSM R3RZ 59 29 0
QSO: 14000 CW 2022-07-09 1251 Z30HQ 599 RSM IO5HQ 599 ARI 0
QSO: 21000 CW 2022-07-09 1251 Z30HQ 599 RSM HA1A 599 28 0
QSO: 14212 PH 2022-07-09 1251 Z30HQ 59 RSM HA1BB 59 28 0
QSO: 14212 PH 2022-07-09 1251 Z30HQ 59 RSM 3Z1K 59 28 0
QSO: 21000 CW 2022-07-09 1251 Z30HQ 599 RSM HA7ME 599 28 0
QSO: 14212 PH 2022-07-09 1251 Z30HQ 59 RSM SP9ODM 59 28 0
QSO: 14000 CW 2022-07-09 1251 Z30HQ 599 RSM R6DJM 599 29 0
QSO: 21000 CW 2022-07-09 1252 Z30HQ 599 RSM SM6CUK 599 18 0
QSO: 14212 PH 2022-07-09 1252 Z30HQ 59 RSM SP7AWG 59 28 0
QSO: 14212 PH 2022-07-09 1252 Z30HQ 59 RSM IU3EDK 59 28 0
QSO: 21000 CW 2022-07-09 1252 Z30HQ 599 RSM PA0JED 599 27 0
QSO: 21000 CW 2022-07-09 1252 Z30HQ 599 RSM DL5YL 599 28 0
QSO: 14212 PH 2022-07-09 1252 Z30HQ 59 RSM R1IO 59 20 0
QSO: 14212 PH 2022-07-09 1252 Z30HQ 59 RSM ON7FL 59 27 0
QSO: 21000 CW 2022-07-09 1253 Z30HQ 599 RSM I2WIJ 599 28 0
QSO: 28000 PH 2022-07-09 1253 Z30HQ 59 RSM IU0OUA 59 28 0
QSO: 14212 PH 2022-07-09 1253 Z30HQ 59 RSM M1C 59 27 0
QSO: 21000 CW 2022-07-09 1253 Z30HQ 599 RSM DJ2AX 599 28 0
QSO: 28000 PH 2022-07-09 1253 Z30HQ 59 RSM I6CXD 59 28 0
QSO: 14212 PH 2022-07-09 1253 Z30HQ 59 RSM OH3MM 59 18 0
QSO: 14000 CW 2022-07-09 1254 Z30HQ 599 RSM DF1MM 599 28 0
QSO: 21000 CW 2022-07-09 1254 Z30HQ 599 RSM SP8GNF 599 28 0
QSO: 14212 PH 2022-07-09 1254 Z30HQ 59 RSM OG1K 59 18 0
QSO: 21000 CW 2022-07-09 1254 Z30HQ 599 RSM SN1F 599 28 0
QSO: 14212 PH 2022-07-09 1254 Z30HQ 59 RSM DK4VW 59 28 0
QSO: 14000 CW 2022-07-09 1254 Z30HQ 599 RSM SN4A 599 28 0
QSO: 28000 PH 2022-07-09 1254 Z30HQ 59 RSM EA3HXT 59 37 0
QSO: 14212 PH 2022-07-09 1254 Z30HQ 59 RSM 8S0C 59 18 0
QSO: 21000 CW 2022-07-09 1254 Z30HQ 599 RSM PY5EG 599 15 0
QSO: 14212 PH 2022-07-09 1254 Z30HQ 59 RSM SP3WKW 59 28 0
QSO: 14000 CW 2022-07-09 1254 Z30HQ 599 RSM OH5RP 599 18 0
QSO: 21000 CW 2022-07-09 1254 Z30HQ 599 RSM K1MK 599 08 0
QSO: 14212 PH 2022-07-09 1254 Z30HQ 59 RSM G4CUS 59 27 0
QSO: 14212 PH 2022-07-09 1255 Z30HQ 59 RSM II2WRTC 59 28 0
QSO: 21000 CW 2022-07-09 1255 Z30HQ 599 RSM OK3C 599 28 0
QSO: 14000 CW 2022-07-09 1255 Z30HQ 599 RSM VX5ZX 599 09 0
QSO: 21000 CW 2022-07-09 1255 Z30HQ 599 RSM RN6AT 599 29 0
QSO: 14212 PH 2022-07-09 1255 Z30HQ 59 RSM SD3T 59 18 0
QSO: 21000 CW 2022-07-09 1255 Z30HQ 599 RSM GM5M 599 27 0
QSO: 14000 CW 2022-07-09 1256 Z30HQ 599 RSM SP6CC 599 28 0
QSO: 14212 PH 2022-07-09 1256 Z30HQ 59 RSM DL3OHB 59 28 0
QSO: 14000 CW 2022-07-09 1256 Z30HQ 599 RSM IK1YRA 599 28 0
QSO: 21000 CW 2022-07-09 1256 Z30HQ 599 RSM G4IIY 599 27 0
QSO: 14212 PH 2022-07-09 1256 Z30HQ 59 RSM SP4SAF 59 28 0
QSO: 21000 CW 2022-07-09 1256 Z30HQ 599 RSM SP2R 599 28 0
QSO: 21000 CW 2022-07-09 1256 Z30HQ 599 RSM YL2TD 599 29 0
QSO: 14212 PH 2022-07-09 1256 Z30HQ 59 RSM IW4BTN 59 28 0
QSO: 28000 PH 2022-07-09 1257 Z30HQ 59 RSM IK4RQJ 59 28 0
QSO: 21000 CW 2022-07-09 1257 Z30HQ 599 RSM UF5A 599 29 0
QSO: 14000 CW 2022-07-09 1257 Z30HQ 599 RSM IR7T 599 28 0
QSO: 14000 CW 2022-07-09 1257 Z30HQ 599 RSM DL6RDE 599 28 0
QSO: 21000 CW 2022-07-09 1257 Z30HQ 599 RSM SM6GBM 599 18 0
QSO: 21000 CW 2022-07-09 1257 Z30HQ 599 RSM K1LZ 599 08 0
QSO: 14000 CW 2022-07-09 1257 Z30HQ 599 RSM DM7AA 599 28 0
QSO: 21000 CW 2022-07-09 1257 Z30HQ 599 RSM RN3S 599 29 0
QSO: 14000 CW 2022-07-09 1258 Z30HQ 599 RSM DL1ROT 599 28 0
QSO: 21000 CW 2022-07-09 1258 Z30HQ 599 RSM R7MM 599 29 0
QSO: 21000 CW 2022-07-09 1258 Z30HQ 599 RSM OK2BRJ 599 28 0
QSO: 14000 CW 2022-07-09 1258 Z30HQ 599 RSM DK5ZX 599 28 0
QSO: 21000 CW 2022-07-09 1258 Z30HQ 599 RSM SP9GFI 599 28 0
QSO: 21000 CW 2022-07-09 1259 Z30HQ 599 RSM OK1PX 599 28 0
QSO: 21000 CW 2022-07-09 1300 Z30HQ 599 RSM R0SDI 599 32 0
