START-OF-LOG: 3.0
CONTEST: IARU-HF
CALLSIGN: DA0HQ
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-STATION: HQ
OPERATORS: DB6MC DF1QR DF1VB DF2CK DF6JC DG0OKW DG3FBL DH5FS DJ4MH DJ5MW DJ6TF DJ7TO
OPERATORS: DJ9AO DK1BT DK2FD DK3DM DK4EE DK4WA DK5KK DK5KMA DK6WL DK7YY DK8ZZ DK9YL
OPERATORS: DL1AUZ DL1AWI DL1DUO DL1DVE DL1RTL DL1VDL DL1WA  DL2ARD DL2FDL DL2OBF
QSO: 3511 CW 2022-07-09 1202 DA0HQ 599 DARC DL3ARK 599 28
QSO: 21280 PH 2022-07-09 1202 DA0HQ 59 DARC DK2CI 59 28
QSO: 28485 PH 2022-07-09 1202 DA0HQ 59 DARC DL1ATZ 59 28
QSO: 7178 PH 2022-07-09 1202 DA0HQ 59 DARC DG0JPM 59 28
QSO: 14285 PH 2022-07-09 1202 DA0HQ 59 DARC TM0HQ 59 REF
QSO: 21031 CW 2022-07-09 1202 DA0HQ 599 DARC DL3GA 599 28
QSO: 3511 CW 2022-07-09 1202 DA0HQ 599 DARC DK1WB 599 28
QSO: 28485 PH 2022-07-09 1202 DA0HQ 59 DARC DL6HRW 59 28
QSO: 1830 CW 2022-07-09 1202 DA0HQ 599 DARC DL4AOJ 599 28
QSO: 7028 CW 2022-07-09 1202 DA0HQ 599 DARC DM2BPG 599 28
QSO: 28032 CW 2022-07-09 1202 DA0HQ 599 DARC R3LC 599 29
QSO: 28485 PH 2022-07-09 1202 DA0HQ 59 DARC DG4AT 59 28
QSO: 14285 PH 2022-07-09 1202 DA0HQ 59 DARC DK0NPB 59 28
QSO: 7178 PH 2022-07-09 1202 DA0HQ 59 DARC DH8DR 59 28
QSO: 21031 CW 2022-07-09 1202 DA0HQ 599 DARC PW2D 599 15
QSO: 1830 CW 2022-07-09 1202 DA0HQ 599 DARC DL6AZI 599 28
QSO: 3777 PH 2022-07-09 1202 DA0HQ 59 DARC DO3GE 59 28
QSO: 7178 PH 2022-07-09 1202 DA0HQ 59 DARC DL2VPF 59 28
QSO: 14032 CW 2022-07-09 1202 DA0HQ 599 DARC DJ6TB 599 28
QSO: 7028 CW 2022-07-09 1202 DA0HQ 599 DARC DL1NKS 599 28
QSO: 28485 PH 2022-07-09 1202 DA0HQ 59 DARC DL9GCG 59 28
QSO: 7178 PH 2022-07-09 1202 DA0HQ 59 DARC DL4YEB 59 28
QSO: 14285 PH 2022-07-09 1202 DA0HQ 59 DARC RT2H 59 29
QSO: 3511 CW 2022-07-09 1202 DA0HQ 599 DARC DK7ZB 599 28
QSO: 7178 PH 2022-07-09 1202 DA0HQ 59 DARC DL1MGB 59 28
QSO: 7028 CW 2022-07-09 1202 DA0HQ 599 DARC DJ6ZC 599 28
QSO: 14032 CW 2022-07-09 1202 DA0HQ 599 DARC OH2BN 599 18
QSO: 28032 CW 2022-07-09 1202 DA0HQ 599 DARC HA7MF 599 28
QSO: 14285 PH 2022-07-09 1202 DA0HQ 59 DARC DM5TI 59 28
QSO: 7178 PH 2022-07-09 1202 DA0HQ 59 DARC DL1NKS 59 28
QSO: 21280 PH 2022-07-09 1202 DA0HQ 59 DARC V51MA 59 57
QSO: 28485 PH 2022-07-09 1202 DA0HQ 59 DARC DM4NF 59 28
QSO: 14285 PH 2022-07-09 1203 DA0HQ 59 DARC DJ6TB 59 28
QSO: 7178 PH 2022-07-09 1203 DA0HQ 59 DARC DL1JCI 59 28
QSO: 14285 PH 2022-07-09 1203 DA0HQ 59 DARC S50HQ 59 ZRS
QSO: 3511 CW 2022-07-09 1203 DA0HQ 599 DARC DL4AOJ 599 28
QSO: 21031 CW 2022-07-09 1203 DA0HQ 599 DARC DL5WB 599 28
QSO: 21280 PH 2022-07-09 1203 DA0HQ 59 DARC 4I1EBD 59 50
QSO: 7178 PH 2022-07-09 1203 DA0HQ 59 DARC DM2BR 59 28
QSO: 14032 CW 2022-07-09 1203 DA0HQ 599 DARC AB9H 599 08
QSO: 7028 CW 2022-07-09 1203 DA0HQ 599 DARC DF2QZ 599 28
QSO: 28032 CW 2022-07-09 1203 DA0HQ 599 DARC DL6JZ 599 28
QSO: 7178 PH 2022-07-09 1203 DA0HQ 59 DARC DL7ULA 59 28
QSO: 3511 CW 2022-07-09 1203 DA0HQ 599 DARC DL2ALE 599 28
QSO: 21280 PH 2022-07-09 1203 DA0HQ 59 DARC F4CPE 59 27
QSO: 3777 PH 2022-07-09 1203 DA0HQ 59 DARC DL3ARK 59 28
QSO: 28485 PH 2022-07-09 1203 DA0HQ 59 DARC RZ3B 59 29
QSO: 7178 PH 2022-07-09 1203 DA0HQ 59 DARC DL9NO 59 28
QSO: 1832 CW 2022-07-09 1203 DA0HQ 599 DARC DK0AP 599 28
QSO: 14032 CW 2022-07-09 1203 DA0HQ 599 DARC RX9AF 599 30
QSO: 14285 PH 2022-07-09 1203 DA0HQ 59 DARC DL1JPF 59 28
QSO: 21280 PH 2022-07-09 1203 DA0HQ 59 DARC IK4RQJ 59 28
QSO: 7028 CW 2022-07-09 1203 DA0HQ 599 DARC DK7ZB 599 28
QSO: 14032 CW 2022-07-09 1203 DA0HQ 599 DARC DL1NKS 599 28
QSO: 3511 CW 2022-07-09 1203 DA0HQ 599 DARC PA6HQ 599 VERON
QSO: 21280 PH 2022-07-09 1203 DA0HQ 59 DARC YR0HQ 59 FRR
QSO: 28485 PH 2022-07-09 1203 DA0HQ 59 DARC DL3KZA 59 28
QSO: 21031 CW 2022-07-09 1203 DA0HQ 599 DARC DJ6TB 599 28
QSO: 7178 PH 2022-07-09 1203 DA0HQ 59 DARC DL2XB 59 28
QSO: 28032 CW 2022-07-09 1203 DA0HQ 599 DARC DM4NF 599 28
QSO: 21280 PH 2022-07-09 1203 DA0HQ 59 DARC RM3DA 59 29
QSO: 14285 PH 2022-07-09 1204 DA0HQ 59 DARC SO9B 59 28
QSO: 14032 CW 2022-07-09 1204 DA0HQ 599 DARC DL1MGB 599 28
QSO: 28485 PH 2022-07-09 1204 DA0HQ 59 DARC DL4AMK 59 28
QSO: 14285 PH 2022-07-09 1204 DA0HQ 59 DARC DL1NKS 59 28
QSO: 21280 PH 2022-07-09 1204 DA0HQ 59 DARC DG0PA 59 28
QSO: 3511 CW 2022-07-09 1204 DA0HQ 599 DARC DL6HRW 599 28
QSO: 1830 CW 2022-07-09 1204 DA0HQ 599 DARC DM2CWM 599 28
QSO: 21031 CW 2022-07-09 1204 DA0HQ 599 DARC DL9GCG 599 28
QSO: 7178 PH 2022-07-09 1204 DA0HQ 59 DARC DL3ARK 59 28
QSO: 7028 CW 2022-07-09 1204 DA0HQ 599 DARC DL4SCZ 599 28
QSO: 21280 PH 2022-07-09 1204 DA0HQ 59 DARC KB2DMD 59 08
QSO: 14285 PH 2022-07-09 1204 DA0HQ 59 DARC IU1MRH 59 28
QSO: 7178 PH 2022-07-09 1204 DA0HQ 59 DARC DK7ZB 59 28
QSO: 28032 CW 2022-07-09 1204 DA0HQ 599 DARC DL2DTJ 599 28
QSO: 1846 PH 2022-07-09 1204 DA0HQ 59 DARC DL6AZI 59 28
QSO: 21280 PH 2022-07-09 1204 DA0HQ 59 DARC 8S0C 59 18
QSO: 3511 CW 2022-07-09 1204 DA0HQ 599 DARC DL2ANM 599 28
QSO: 1846 PH 2022-07-09 1204 DA0HQ 59 DARC DK0AP 59 28
QSO: 21031 CW 2022-07-09 1204 DA0HQ 599 DARC HG1S 599 28
QSO: 7178 PH 2022-07-09 1204 DA0HQ 59 DARC DL7AFK 59 28
QSO: 14000 PH 2022-07-09 1204 DA0HQ 59 DARC DD5AJ 59 28
QSO: 21280 PH 2022-07-09 1204 DA0HQ 59 DARC OH3MM 59 18
QSO: 14032 CW 2022-07-09 1204 DA0HQ 599 DARC YU3A 599 28
QSO: 14285 PH 2022-07-09 1204 DA0HQ 59 DARC OK2PVF 59 28
QSO: 7028 CW 2022-07-09 1204 DA0HQ 599 DARC DL1JCI 599 28
QSO: 7178 PH 2022-07-09 1204 DA0HQ 59 DARC DL8LSK 59 28
QSO: 3511 CW 2022-07-09 1204 DA0HQ 599 DARC GR2HQ 599 RSGB
QSO: 21031 CW 2022-07-09 1204 DA0HQ 599 DARC JN1THL 599 45
QSO: 21280 PH 2022-07-09 1204 DA0HQ 59 DARC PT1K 59 15
QSO: 14285 PH 2022-07-09 1204 DA0HQ 59 DARC IK1RGK 59 28
QSO: 28485 PH 2022-07-09 1204 DA0HQ 59 DARC DL3MY 59 28
QSO: 14032 CW 2022-07-09 1204 DA0HQ 599 DARC UP5B 599 30
QSO: 1832 CW 2022-07-09 1204 DA0HQ 599 DARC DL6CNG 599 28
QSO: 21280 PH 2022-07-09 1204 DA0HQ 59 DARC DJ4GJ 59 28
QSO: 28485 PH 2022-07-09 1204 DA0HQ 59 DARC DH5WB 59 28
QSO: 14000 PH 2022-07-09 1204 DA0HQ 59 DARC DL4VAI 59 28
QSO: 7028 CW 2022-07-09 1205 DA0HQ 599 DARC DL3ARK 599 28
QSO: 28032 CW 2022-07-09 1204 DA0HQ 599 DARC DJ2IA 599 28
QSO: 7178 PH 2022-07-09 1205 DA0HQ 59 DARC SN0HQ 59 PZK
QSO: 3511 CW 2022-07-09 1205 DA0HQ 599 DARC DG4DX 599 28
QSO: 21031 CW 2022-07-09 1205 DA0HQ 599 DARC UD8V 599 31
QSO: 7028 CW 2022-07-09 1205 DA0HQ 599 DARC DM5TI 599 28
QSO: 7178 PH 2022-07-09 1205 DA0HQ 59 DARC DL1LRI 59 28
QSO: 28485 PH 2022-07-09 1205 DA0HQ 59 DARC R3WCP 59 29
QSO: 14000 PH 2022-07-09 1205 DA0HQ 59 DARC EI0HQ 59 IRTS
QSO: 3777 PH 2022-07-09 1205 DA0HQ 59 DARC DL6SDA 59 28
QSO: 21280 PH 2022-07-09 1205 DA0HQ 59 DARC PY1PDF 59 15
QSO: 7178 PH 2022-07-09 1205 DA0HQ 59 DARC DM1DF/P 59 28
QSO: 7028 CW 2022-07-09 1205 DA0HQ 599 DARC SN0HQ 599 PZK
QSO: 28032 CW 2022-07-09 1205 DA0HQ 599 DARC UF5A 599 29
QSO: 14000 PH 2022-07-09 1205 DA0HQ 59 DARC RG1A 59 29
QSO: 1846 PH 2022-07-09 1205 DA0HQ 59 DARC DG0OCZ 59 28
QSO: 7178 PH 2022-07-09 1205 DA0HQ 59 DARC DG0PA 59 28
QSO: 3511 CW 2022-07-09 1205 DA0HQ 599 DARC DG0OBT 599 28
QSO: 21031 CW 2022-07-09 1205 DA0HQ 599 DARC DL1NKS 599 28
QSO: 14285 PH 2022-07-09 1205 DA0HQ 59 DARC DG0DE 59 28
QSO: 28485 PH 2022-07-09 1205 DA0HQ 59 DARC DM2DXG 59 28
QSO: 14032 CW 2022-07-09 1205 DA0HQ 599 DARC OH3GGQ 599 18
QSO: 14000 PH 2022-07-09 1205 DA0HQ 59 DARC DM4NF 59 28
QSO: 7178 PH 2022-07-09 1205 DA0HQ 59 DARC DK0NPB 59 28
QSO: 3777 PH 2022-07-09 1205 DA0HQ 59 DARC DL4AOJ 59 28
QSO: 7028 CW 2022-07-09 1205 DA0HQ 599 DARC DL1QW 599 28
QSO: 21280 PH 2022-07-09 1205 DA0HQ 59 DARC CE6CGX 59 14
QSO: 21031 CW 2022-07-09 1205 DA0HQ 599 DARC DL6JZ 599 28
QSO: 1846 PH 2022-07-09 1205 DA0HQ 59 DARC DL6CNG 59 28
QSO: 28485 PH 2022-07-09 1205 DA0HQ 59 DARC R3DCB 59 29
QSO: 14000 PH 2022-07-09 1205 DA0HQ 59 DARC DK7ZB 59 28
QSO: 14032 CW 2022-07-09 1205 DA0HQ 599 DARC DJ5CW 599 28
QSO: 28032 CW 2022-07-09 1205 DA0HQ 599 DARC R7KX 599 29
QSO: 21280 PH 2022-07-09 1205 DA0HQ 59 DARC DH3UN 59 28
QSO: 7178 PH 2022-07-09 1206 DA0HQ 59 DARC DL2JST 59 28
QSO: 7028 CW 2022-07-09 1206 DA0HQ 599 DARC DF4ZL 599 28
QSO: 28485 PH 2022-07-09 1206 DA0HQ 59 DARC DL2DQL 59 28
QSO: 14285 PH 2022-07-09 1206 DA0HQ 59 DARC SP9PD 59 28
QSO: 3511 CW 2022-07-09 1206 DA0HQ 599 DARC DL4SCZ 599 28
QSO: 28032 CW 2022-07-09 1206 DA0HQ 599 DARC RT5P 599 29
QSO: 7178 PH 2022-07-09 1206 DA0HQ 59 DARC DL4AOJ 59 28
QSO: 21031 CW 2022-07-09 1206 DA0HQ 599 DARC VX3AT 599 04
QSO: 14285 PH 2022-07-09 1206 DA0HQ 59 DARC DL3KZA 59 28
QSO: 21280 PH 2022-07-09 1206 DA0HQ 59 DARC LC5C 59 18
QSO: 28485 PH 2022-07-09 1206 DA0HQ 59 DARC DL2LVM 59 28
QSO: 14032 CW 2022-07-09 1206 DA0HQ 599 DARC DM4L 599 28
QSO: 7028 CW 2022-07-09 1206 DA0HQ 599 DARC DJ1TU 599 28
QSO: 21280 PH 2022-07-09 1206 DA0HQ 59 DARC DL2TOS 59 28
QSO: 14285 PH 2022-07-09 1206 DA0HQ 59 DARC UF2F 59 29
QSO: 28032 CW 2022-07-09 1206 DA0HQ 599 DARC RN6MA 599 29
QSO: 21031 CW 2022-07-09 1206 DA0HQ 599 DARC RL3A 599 29
QSO: 3511 CW 2022-07-09 1206 DA0HQ 599 DARC DL4FDI 599 28
QSO: 7178 PH 2022-07-09 1206 DA0HQ 59 DARC LZ0HQ 59 BFRA
QSO: 14285 PH 2022-07-09 1206 DA0HQ 59 DARC SN7M 59 28
QSO: 21280 PH 2022-07-09 1206 DA0HQ 59 DARC DL1NKS 59 28
QSO: 14032 CW 2022-07-09 1206 DA0HQ 599 DARC DL4JLM 599 28
QSO: 28485 PH 2022-07-09 1206 DA0HQ 59 DARC DJ2IA 59 28
QSO: 7028 CW 2022-07-09 1206 DA0HQ 599 DARC DL6HRW 599 28
QSO: 14000 PH 2022-07-09 1206 DA0HQ 59 DARC W3ICM 59 08
QSO: 7178 PH 2022-07-09 1206 DA0HQ 59 DARC OE60STMK 59 28
QSO: 21031 CW 2022-07-09 1206 DA0HQ 599 DARC VX3AT 599 04
QSO: 28032 CW 2022-07-09 1206 DA0HQ 599 DARC C4HQ 599 CARS
QSO: 21280 PH 2022-07-09 1206 DA0HQ 59 DARC DB5SM 59 28
QSO: 14285 PH 2022-07-09 1206 DA0HQ 59 DARC II2WRTC 59 28
QSO: 3773 PH 2022-07-09 1206 DA0HQ 59 DARC DK2WF 59 28
QSO: 7028 CW 2022-07-09 1206 DA0HQ 599 DARC SP4JCQ 599 28
QSO: 7178 PH 2022-07-09 1206 DA0HQ 59 DARC DM5TI 59 28
QSO: 28485 PH 2022-07-09 1206 DA0HQ 59 DARC DL1NKS 59 28
QSO: 14285 PH 2022-07-09 1207 DA0HQ 59 DARC HB2C 59 28
QSO: 21031 CW 2022-07-09 1207 DA0HQ 599 DARC EW1TO 599 29
QSO: 3511 CW 2022-07-09 1207 DA0HQ 599 DARC DL1JCI 599 28
QSO: 7028 CW 2022-07-09 1207 DA0HQ 599 DARC S56A 599 28
QSO: 7178 PH 2022-07-09 1207 DA0HQ 59 DARC DH1TST 59 28
QSO: 14285 PH 2022-07-09 1207 DA0HQ 59 DARC DL1SCZ 59 28
QSO: 14032 CW 2022-07-09 1207 DA0HQ 599 DARC DK7ZB 599 28
QSO: 7178 PH 2022-07-09 1207 DA0HQ 59 DARC DJ4MX 59 28
QSO: 21280 PH 2022-07-09 1207 DA0HQ 59 DARC LZ0HQ 59 BFRA
QSO: 21031 CW 2022-07-09 1207 DA0HQ 599 DARC RN9C 599 30
QSO: 7178 PH 2022-07-09 1207 DA0HQ 59 DARC DL1KVS 59 28
QSO: 3511 CW 2022-07-09 1207 DA0HQ 599 DARC DJ1TU 599 28
QSO: 14000 PH 2022-07-09 1207 DA0HQ 59 DARC EA1L 59 37
QSO: 21280 PH 2022-07-09 1207 DA0HQ 59 DARC PV2K 59 15
QSO: 14032 CW 2022-07-09 1207 DA0HQ 599 DARC M4N 599 27
QSO: 7028 CW 2022-07-09 1207 DA0HQ 599 DARC DL4AOJ 599 28
QSO: 7178 PH 2022-07-09 1207 DA0HQ 59 DARC DJ6TB 59 28
QSO: 14285 PH 2022-07-09 1207 DA0HQ 59 DARC HB9EXR 59 28
QSO: 1846 PH 2022-07-09 1207 DA0HQ 59 DARC DG0PA 59 28
QSO: 3773 PH 2022-07-09 1207 DA0HQ 59 DARC DL6DBP 59 28
QSO: 28032 CW 2022-07-09 1207 DA0HQ 599 DARC YO4FHU 599 28
QSO: 21031 CW 2022-07-09 1207 DA0HQ 599 DARC DJ4GJ 599 28
QSO: 14285 PH 2022-07-09 1207 DA0HQ 59 DARC IK4LZH 59 28
QSO: 7178 PH 2022-07-09 1207 DA0HQ 59 DARC DK2CI 59 28
QSO: 7028 CW 2022-07-09 1207 DA0HQ 599 DARC DJ4MX 599 28
QSO: 14032 CW 2022-07-09 1207 DA0HQ 599 DARC MM9I 599 27
QSO: 28485 PH 2022-07-09 1207 DA0HQ 59 DARC UA6YN 59 29
QSO: 14285 PH 2022-07-09 1207 DA0HQ 59 DARC DM4L 59 28
QSO: 7178 PH 2022-07-09 1207 DA0HQ 59 DARC DL3KZA 59 28
QSO: 21280 PH 2022-07-09 1207 DA0HQ 59 DARC SV3RPQ 59 28
QSO: 3511 CW 2022-07-09 1207 DA0HQ 599 DARC DL6AZI 599 28
QSO: 21031 CW 2022-07-09 1207 DA0HQ 599 DARC UN7FW 599 31
QSO: 14285 PH 2022-07-09 1207 DA0HQ 59 DARC DL4JLM 59 28
QSO: 1832 CW 2022-07-09 1207 DA0HQ 599 DARC DF3QG 599 28
QSO: 7178 PH 2022-07-09 1207 DA0HQ 59 DARC DL6HRW 59 28
QSO: 28485 PH 2022-07-09 1207 DA0HQ 59 DARC YR0HQ 59 FRR
QSO: 21280 PH 2022-07-09 1207 DA0HQ 59 DARC RW9LL 59 30
QSO: 7028 CW 2022-07-09 1207 DA0HQ 599 DARC DF4TD 599 28
QSO: 14285 PH 2022-07-09 1208 DA0HQ 59 DARC DL2TOS 59 28
QSO: 21031 CW 2022-07-09 1208 DA0HQ 599 DARC DJ2IA 599 28
QSO: 3511 CW 2022-07-09 1208 DA0HQ 599 DARC DL2AND 599 28
QSO: 14032 CW 2022-07-09 1208 DA0HQ 599 DARC DM4NF 599 28
QSO: 7178 PH 2022-07-09 1208 DA0HQ 59 DARC I5/DG1GJH 59 28
QSO: 21280 PH 2022-07-09 1208 DA0HQ 59 DARC EI0HQ 59 IRTS
QSO: 7028 CW 2022-07-09 1208 DA0HQ 599 DARC DL1MGB 599 28
QSO: 28032 CW 2022-07-09 1208 DA0HQ 599 DARC RA3DGH 599 29
QSO: 14285 PH 2022-07-09 1208 DA0HQ 59 DARC 3Z1K 59 28
QSO: 28485 PH 2022-07-09 1208 DA0HQ 59 DARC IN3EQD 59 28
QSO: 14285 PH 2022-07-09 1208 DA0HQ 59 DARC GI3SG 59 27
QSO: 3511 CW 2022-07-09 1208 DA0HQ 599 DARC DK0AP 599 28
QSO: 7028 CW 2022-07-09 1208 DA0HQ 599 DARC DL4FDI 599 28
QSO: 7178 PH 2022-07-09 1208 DA0HQ 59 DARC DL2YY 59 28
QSO: 28032 CW 2022-07-09 1208 DA0HQ 599 DARC RL5A 599 29
QSO: 21280 PH 2022-07-09 1208 DA0HQ 59 DARC DL6JZ 59 28
QSO: 14032 CW 2022-07-09 1208 DA0HQ 599 DARC OH3PE 599 18
QSO: 14285 PH 2022-07-09 1208 DA0HQ 59 DARC DL5JBW 59 28
QSO: 7178 PH 2022-07-09 1208 DA0HQ 59 DARC DM4NF 59 28
QSO: 28485 PH 2022-07-09 1208 DA0HQ 59 DARC YO6GUU 59 28
QSO: 21031 CW 2022-07-09 1208 DA0HQ 599 DARC UY4MK 599 29
QSO: 14000 PH 2022-07-09 1208 DA0HQ 59 DARC DL4AOJ 59 28
