START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: KD1RX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KD1RX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2018.
QSO:   144 RY 2018-06-09 1828 KD1RX         CN94 WA9ONY        CN85
QSO:    50 RY 2018-06-09 1950 KD1RX         CN94 W7BA          CN87
QSO:    50 RY 2018-06-09 1951 KD1RX         CN94 W7FI          CN87
QSO:    50 RY 2018-06-09 2017 KD1RX         CN94 W7MEM         DN17
QSO:    50 RY 2018-06-10 0151 KD1RX         DN04 K7JAN         DN13
QSO:    50 RY 2018-06-10 1548 KD1RX         DN14 K7TM          DN24
QSO:    50 RY 2018-06-10 1557 KD1RX         DN14 K0AWU         EN37
QSO:    50 RY 2018-06-10 1610 KD1RX         DN14 WV9E          EN43
QSO:    50 RY 2018-06-10 1848 KD1RX         DN05 K7BWH         DN08
QSO:    50 PH 2018-06-10 1850 KD1RX         DN05 KE7SW         CN87
QSO:    50 RY 2018-06-10 2135 KD1RX         DN06 KD7PY         CN87
QSO:    50 RY 2018-06-10 2138 KD1RX         DN06 N7JPF         CN95
QSO:    50 PH 2018-06-10 2149 KD1RX         DN06 KD7UO         CN87
QSO:    50 RY 2018-06-10 2149 KD1RX         DN06 W7FI          CN87
QSO:    50 RY 2018-06-10 2156 KD1RX         DN06 W7VXS         CN87
QSO:    50 RY 2018-06-10 2201 KD1RX         DN06 W7GLF         CN87
QSO:    50 RY 2018-06-10 2210 KD1RX         DN06 AC7MD         CN87
QSO:    50 RY 2018-06-10 2212 KD1RX         DN06 KX7L          CN87
QSO:    50 RY 2018-06-10 2220 KD1RX         DN06 W7BA          CN87
END-OF-LOG:
