START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: W0LWU
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: W0LWU
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2018.
QSO:    50 RY 2018-06-09 1804 W0LWU         EN36 K0VG          EN27
QSO:    50 RY 2018-06-09 1814 W0LWU         EN36 N0EO          EN37
QSO:   144 PH 2018-06-09 1831 W0LWU         EN36 N0EO          EN37
QSO:    50 RY 2018-06-09 1903 W0LWU         EN36 WI9WI         EN45
QSO:    50 RY 2018-06-09 1920 W0LWU         EN36 N9MS          EN54
QSO:    50 RY 2018-06-09 1926 W0LWU         EN36 K9IMM         EN52
QSO:    50 RY 2018-06-10 1616 W0LWU         EN36 K7TM          DN24
QSO:    50 RY 2018-06-10 1734 W0LWU         EN36 W4CHI         FM05
QSO:    50 RY 2018-06-10 1744 W0LWU         EN36 N1IA          FM05
QSO:    50 RY 2018-06-10 1757 W0LWU         EN36 WF4R          FM16
QSO:    50 RY 2018-06-10 1848 W0LWU         EN36 W3DAD         FM19
QSO:    50 RY 2018-06-10 1849 W0LWU         EN36 WA2FZW        FN20
QSO:    50 PH 2018-06-10 1858 W0LWU         EN36 K2AMI         FN20
QSO:    50 RY 2018-06-10 1901 W0LWU         EN36 KC3ACQ        FN20
QSO:    50 RY 2018-06-10 1905 W0LWU         EN36 W2VTV         FN20
QSO:    50 RY 2018-06-10 1908 W0LWU         EN36 NF3R          FN20
QSO:    50 RY 2018-06-10 1910 W0LWU         EN36 K2AL          FN20
QSO:    50 RY 2018-06-10 1913 W0LWU         EN36 KA2AEY        FN13
QSO:    50 RY 2018-06-10 1914 W0LWU         EN36 VE2PN         FN46
END-OF-LOG:
