START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: KB9RDS
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KB9RDS
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2018.
QSO:   144 PH 2018-06-09 2050 KB9RDS        EM79 W9VW          EM79
QSO:   432 PH 2018-06-09 2058 KB9RDS        EM79 W9VW          EM79
QSO:    50 PH 2018-06-10 0158 KB9RDS        EM79 K1TO          EL87
QSO:    50 PH 2018-06-10 2322 KB9RDS        EM79 K5RQ          EL87
QSO:    50 PH 2018-06-10 2346 KB9RDS        EM79 N0EO          EN37
QSO:    50 PH 2018-06-10 2352 KB9RDS        EM79 WB2JAY        FN30
QSO:    50 PH 2018-06-10 2356 KB9RDS        EM79 N2GHR         FN30
QSO:    50 PH 2018-06-11 0002 KB9RDS        EM79 W3EP          FN31
QSO:    50 PH 2018-06-11 0005 KB9RDS        EM79 N1IBM         FM29
QSO:    50 PH 2018-06-11 0007 KB9RDS        EM79 WB2VVV        FN41
QSO:    50 PH 2018-06-11 0008 KB9RDS        EM79 K1KG          FN42
QSO:    50 PH 2018-06-11 0014 KB9RDS        EM79 WA0CSL        EN17
QSO:    50 PH 2018-06-11 0016 KB9RDS        EM69 K8VGL         EM69
QSO:    50 PH 2018-06-11 0034 KB9RDS        EM79 W9RE          EM69
QSO:    50 PH 2018-06-11 0045 KB9RDS        EM79 W9TC          EM79
QSO:    50 PH 2018-06-11 0050 KB9RDS        EM79 KC2TN         FM29
QSO:    50 PH 2018-06-11 0053 KB9RDS        EM79 N9DR          EN70
QSO:    50 PH 2018-06-11 0127 KB9RDS        EM79 N4HB          FM17
END-OF-LOG:
