START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: WA8VPD
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WA8VPD
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2018.
QSO:   144 PH 2018-06-09 2115 WA8VPD        EN82 W3SO          FN00
QSO:   432 CW 2018-06-09 2123 WA8VPD        EN82 W3SO          FN00
QSO:   144 CW 2018-06-09 2139 WA8VPD        EN82 K8BKM         EN82
QSO:   222 PH 2018-06-10 1559 WA8VPD        EN82EM KF8QL/R       EN82EM
QSO:   432 PH 2018-06-10 1604 WA8VPD        EN82EM KF8QL/R       EN82EM
QSO:   144 PH 2018-06-10 1605 WA8VPD        EN82EM KF8QL/R       EN82EM
QSO:    50 PH 2018-06-10 1606 WA8VPD        EN82EM KF8QL/R       EN82EM
QSO:   902 PH 2018-06-10 1624 WA8VPD        EN82EM KF8QL/R       EN82EM
QSO:  2.3G PH 2018-06-10 1635 WA8VPD        EN82EM KF8QL/R       EN82EM
QSO:  3.4G PH 2018-06-10 1635 WA8VPD        EN82EM KF8QL/R       EN82EM
QSO:  1.2G PH 2018-06-10 1642 WA8VPD        EN82EM KF8QL/R       EN82EM
QSO:   10G PH 2018-06-10 1648 WA8VPD        EN82EM KF8QL/R       EN82EM
QSO:  5.7G PH 2018-06-10 1648 WA8VPD        EN82EM KF8QL/R       EN82EM
QSO:   24G PH 2018-06-10 1650 WA8VPD        EN82EM KF8QL/R       EN82EM
QSO:   144 PH 2018-06-10 1758 WA8VPD        EN82 KA1ZE/3       FN01XT
QSO:    50 PH 2018-06-10 2240 WA8VPD        EN82 K2PS          EL98
QSO:   144 PH 2018-06-10 2308 WA8VPD        EN82EM KF8QL/R       EN73EG
QSO:   144 CW 2018-06-10 2349 WA8VPD        EN82 K7DR          EN82
QSO:    50 PH 2018-06-11 0016 WA8VPD        EN82 W7JW          EN82
END-OF-LOG:
