START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2017
CALLSIGN: I1JTQ
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: I1JTQ
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2017 OK_OM_DX_Contest/2017/SSB.
QSO: 14250 PH 2017-04-08 1347 I1JTQ         59 003 YM2KY         59 085
QSO: 14200 PH 2017-04-08 1348 I1JTQ         59 001 SV1JG         59 111
QSO: 14244 PH 2017-04-08 1351 I1JTQ         59 002 SV5DKL        59 081
QSO: 14267 PH 2017-04-08 1353 I1JTQ         59 4 RZ3Z          59 114
QSO: 14264 PH 2017-04-08 1354 I1JTQ         59 5 RK4FF         59 174
QSO: 14197 PH 2017-04-08 1410 I1JTQ         59 007 YB5BOY        59 047
QSO:  7147 PH 2017-04-08 1549 I1JTQ         59 009 RW1F          59 204
QSO:  7160 PH 2017-04-08 1550 I1JTQ         59 010 LZ9W          59 125
QSO:  7133 PH 2017-04-08 1551 I1JTQ         59 011 IZ7FLP        59 086
QSO:  7090 PH 2017-04-08 1552 I1JTQ         59 12 OK1PMA        59 FNA
QSO:  7143 PH 2017-04-08 1555 I1JTQ         59 014 OK2QA         59 HPR
QSO:  7151 PH 2017-04-08 1802 I1JTQ         59 17 OL1C          59 ETE
QSO:  7000 PH 2017-04-08 1804 I1JTQ         59 18 OK7N          59 APF
QSO:  7185 PH 2017-04-09 0656 I1JTQ         59 19 HA3MY         59 388
QSO: 14238 PH 2017-04-09 0709 I1JTQ         59 20 YO9HP         59 144
QSO:  7158 PH 2017-04-09 0725 I1JTQ         59 021 PA4VHF        59 110
QSO: 14222 PH 2017-04-09 0751 I1JTQ         59 023 R3LC          59 096
QSO:  7148 PH 2017-04-09 0817 I1JTQ         59 025 G3PXT         59 108
QSO: 14221 PH 2017-04-09 0825 I1JTQ         59 26 SK2T          59 222
QSO: 14249 PH 2017-04-09 0914 I1JTQ         59 27 RF9C          59 283
QSO: 14237 PH 2017-04-09 0920 I1JTQ         59 029 OM3TWM        59 KEO
QSO:  7140 PH 2017-04-09 0934 I1JTQ         59 12 PC2L          59 084
QSO: 14184 PH 2017-04-09 1017 I1JTQ         59 032 LZ9W          59 491
QSO: 14280 PH 2017-04-09 1021 I1JTQ         59 034 UA5C          59 069
END-OF-LOG:
