START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2017
CALLSIGN: OK1MDK
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OK1MDK
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2017 OK_OM_DX_Contest/2017/SSB.
QSO: 14215 PH 2017-04-08 1206 OK1MDK        59 FHB EA5HRV        59 010
QSO: 14224 PH 2017-04-08 1208 OK1MDK        59 FHB RK4FF         59 17
QSO: 14228 PH 2017-04-08 1208 OK1MDK        59 FHB RZ3Z          59 007
QSO: 14000 PH 2017-04-08 1209 OK1MDK        59 FHB TA1BX         59 004
QSO: 21000 PH 2017-04-08 1211 OK1MDK        59 FHB A61ZX         59 021
QSO: 21220 PH 2017-04-08 1213 OK1MDK        59 FHB OK2ZA         59 GTR
QSO:  7000 PH 2017-04-08 1223 OK1MDK        59 FHB ES5QD         59 014
QSO:  7158 PH 2017-04-08 1225 OK1MDK        59 FHB UZ5D          59 003
QSO: 14253 PH 2017-04-08 1239 OK1MDK        59 FHB YM2KY         59 030
QSO: 14258 PH 2017-04-08 1246 OK1MDK        59 FHB R3LC          59 028
QSO: 14216 PH 2017-04-08 1247 OK1MDK        59 FHB EC5EA         59 026
QSO: 14000 PH 2017-04-08 1249 OK1MDK        59 FHB MI0RRE        59 029
QSO: 14232 PH 2017-04-08 1251 OK1MDK        59 FHB EI1E          59 043
QSO: 14254 PH 2017-04-08 1355 OK1MDK        59 FHB UA6YN         59 039
QSO: 14222 PH 2017-04-08 1356 OK1MDK        59 FHB RF9C          59 66
QSO:  7093 PH 2017-04-08 1402 OK1MDK        59 FHB IK4OMO        59 021
QSO:  7093 PH 2017-04-08 1402 OK1MDK        59 FHB PD0WR         59 011
QSO:  7000 PH 2017-04-08 1403 OK1MDK        59 FHB LZ2AO         59 34
QSO:  7093 PH 2017-04-08 1404 OK1MDK        59 FHB OZ1KVM        59 020
QSO: 14244 PH 2017-04-08 1407 OK1MDK        59 FHB SV5DKL        59 109
QSO:  3713 PH 2017-04-08 1723 OK1MDK        59 FHB OM4AIK        59 TNC
QSO:  3500 PH 2017-04-08 1725 OK1MDK        59 FHB OK3D          59 HOS
QSO:  3716 PH 2017-04-08 1727 OK1MDK        59 FHB YL3CW         59 034
QSO:  3500 PH 2017-04-08 1728 OK1MDK        59 FHB OK2BRQ        59 GZL
QSO:  3500 PH 2017-04-08 1734 OK1MDK        59 FHB DF9YC         59 003
QSO:  7000 PH 2017-04-08 1739 OK1MDK        59 FHB YL3AD         59 052
QSO:  7138 PH 2017-04-08 1740 OK1MDK        59 FHB G3PXT         59 078
QSO:  7127 PH 2017-04-08 1741 OK1MDK        59 FHB LZ1DM         59 042
QSO:  7138 PH 2017-04-08 1741 OK1MDK        59 FHB IK8UND        59 149
QSO:  7000 PH 2017-04-08 1742 OK1MDK        59 FHB DG7DBR        59 008
QSO:  7138 PH 2017-04-08 1743 OK1MDK        59 FHB RZ3Z          59 233
QSO:  7138 PH 2017-04-08 1744 OK1MDK        59 FHB OK2ZA         59 GTR
QSO:  7138 PH 2017-04-08 1745 OK1MDK        59 FHB SK2T          59 104
