START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2017
CALLSIGN: PD7RF
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: PD7RF
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2017 OK_OM_DX_Contest/2017/SSB.
QSO: 14219 PH 2017-04-08 1220 PD7RF         59 001 LZ9W          59 035
QSO:  7000 PH 2017-04-08 1333 PD7RF         59 3 OK2HBR        59 HOL
QSO: 14197 PH 2017-04-08 1349 PD7RF         59 005 YB5BOY        59 022
QSO: 14250 PH 2017-04-08 1353 PD7RF         59 008 YM2KY         59 092
QSO: 14244 PH 2017-04-08 1354 PD7RF         59 006 SV5DKL        59 086
QSO: 14200 PH 2017-04-08 1357 PD7RF         59 007 SV1JG         59 128
QSO: 14243 PH 2017-04-08 1458 PD7RF         59 9 RK4FF         59 244
QSO:  7000 PH 2017-04-08 1503 PD7RF         59 010 DK7CH         59 020
QSO:  7152 PH 2017-04-08 1506 PD7RF         59 011 OM7LW         59 DST
QSO:  7166 PH 2017-04-08 1510 PD7RF         59 012 SQ7OTK        59 043
QSO:  7000 PH 2017-04-08 1612 PD7RF         59 013 ES5QD         59 137
QSO:  7154 PH 2017-04-08 1614 PD7RF         59 14 OL1Z          59 GZN
QSO: 14237 PH 2017-04-08 1615 PD7RF         59 015 OM3TWM        59 KEO
QSO: 14232 PH 2017-04-08 1807 PD7RF         59 16 OM6AL         59 MAR
QSO:  7148 PH 2017-04-09 0615 PD7RF         59 019 OK2ZA         59 GTR
QSO:  7000 PH 2017-04-09 0638 PD7RF         59 020 IZ2FOS        59 264
QSO: 14260 PH 2017-04-09 0700 PD7RF         59 22 RZ3Z          59 359
QSO:  7159 PH 2017-04-09 0745 PD7RF         59 23 OL1C          59 ETE
QSO:  7168 PH 2017-04-09 0746 PD7RF         59 24 OK1PMA        59 FNA
QSO: 14264 PH 2017-04-09 0950 PD7RF         59 025 OM4MM         59 PAR
QSO: 14324 PH 2017-04-09 0956 PD7RF         59 027 OK5T          59 ELT
QSO: 14000 PH 2017-04-09 1000 PD7RF         59 28 OK2BRX        59 HOL
QSO: 14219 PH 2017-04-09 1119 PD7RF         59 30 RF9C          59 318
END-OF-LOG:
