START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: OK-OM DX Contest 2017
CALLSIGN: M3ZZF
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: M3ZZF
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for OK-OM DX Contest 2017 OK_OM_DX_Contest/2017/SSB.
QSO: 14250 PH 2017-04-08 1204 M3ZZF         59 001 OM3TWM        59 KEO
QSO: 14000 PH 2017-04-08 1206 M3ZZF         59 2 OM8JP         59 KED
QSO: 14184 PH 2017-04-08 1231 M3ZZF         59 003 RN9N          59 037
QSO: 14240 PH 2017-04-08 1242 M3ZZF         59 5 IK8UND        59 007
QSO: 14269 PH 2017-04-08 1245 M3ZZF         59 6 RZ3Z          59 051
QSO: 14258 PH 2017-04-08 1246 M3ZZF         59 007 R3LC          59 027
QSO: 14280 PH 2017-04-08 1248 M3ZZF         59 008 IT9IMJ        59 041
QSO: 14234 PH 2017-04-08 1300 M3ZZF         59 9 SK2T          59 015
QSO: 14219 PH 2017-04-08 1303 M3ZZF         59 010 LZ9W          59 089
QSO: 14200 PH 2017-04-08 1305 M3ZZF         59 011 SV1JG         59 023
QSO: 14229 PH 2017-04-08 1307 M3ZZF         59 012 OM7LW         59 DST
QSO: 14209 PH 2017-04-08 1317 M3ZZF         59 013 RL4A          59 046
QSO: 14226 PH 2017-04-08 1320 M3ZZF         59 14 RK4FF         59 142
QSO: 14253 PH 2017-04-08 1336 M3ZZF         59 016 YM2KY         59 076
QSO: 14100 PH 2017-04-08 1339 M3ZZF         59 015 UR8QR         59 021
QSO: 14215 PH 2017-04-08 1346 M3ZZF         59 017 EA5HRV        59 106
QSO: 14260 PH 2017-04-08 1353 M3ZZF         59 018 A65DC         59 084
QSO: 14224 PH 2017-04-08 1820 M3ZZF         59 019 OM4MM         59 PAR
QSO: 14248 PH 2017-04-08 1833 M3ZZF         59 21 OL1Z          59 GZN
QSO:  7143 PH 2017-04-08 1852 M3ZZF         59 022 IK5RLP        59 012
QSO:  7000 PH 2017-04-08 1854 M3ZZF         59 023 IZ2FOS        59 205
QSO:  7000 PH 2017-04-08 1905 M3ZZF         59 025 ES5QD         59 235
QSO:  7183 PH 2017-04-08 1909 M3ZZF         59 026 LZ9W          59 271
QSO: 14280 PH 2017-04-09 1009 M3ZZF         59 28 UA5C          59 053
QSO: 14236 PH 2017-04-09 1022 M3ZZF         59 29 RF9C          59 302
QSO: 14219 PH 2017-04-09 1024 M3ZZF         59 030 OK5T          59 ELT
QSO: 14262 PH 2017-04-09 1028 M3ZZF         59 031 UA1AQA        59 076
QSO: 14272 PH 2017-04-09 1029 M3ZZF         59 032 UA6YN         59 173
QSO: 14291 PH 2017-04-09 1031 M3ZZF         59 33 OL1C          59 ETE
QSO: 14240 PH 2017-04-09 1105 M3ZZF         59 025 9A8DV         59 025
QSO: 14295 PH 2017-04-09 1110 M3ZZF         59 036 OK2ZA         59 GTR
QSO:  7165 PH 2017-04-09 1113 M3ZZF         59 037 PA4VHF        59 170
QSO:  7156 PH 2017-04-09 1121 M3ZZF         59 038 DL2SAX        59 037
QSO:  7185 PH 2017-04-09 1153 M3ZZF         59 40 LA9TY         59 088
END-OF-LOG:
