START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: DL5PF
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CATEGORY-OVERLAY: ENCLOSED
OPERATORS: DL5PF
CREATED-BY: WSJT-X 3.0.1
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: JO53BP
QSO: 14091 DG 2026-06-07 1721 DL5PF JO53 YL2KF KO27
QSO: 14091 DG 2026-06-07 1727 DL5PF JO53 OH5KNL KP30
QSO: 14090 DG 2026-06-07 1730 DL5PF JO53 IZ2DPX JN45
QSO: 14090 DG 2026-06-07 1731 DL5PF JO53 5B4AMM KM64
QSO: 14090 DG 2026-06-07 1733 DL5PF JO53 ZA5G JN92
QSO: 14091 DG 2026-06-07 1736 DL5PF JO53 HS5NMF OK04
QSO: 14091 DG 2026-06-07 1738 DL5PF JO53 YO6BHN KN25
QSO: 14091 DG 2026-06-07 1740 DL5PF JO53 IT9VCE JM77
QSO: 14091 DG 2026-06-07 1757 DL5PF JO53 RT2H KO84
QSO: 14091 DG 2026-06-07 1759 DL5PF JO53 E74BMN JN94
QSO: 14091 DG 2026-06-07 1801 DL5PF JO53 UA6CE LN05
QSO: 14091 DG 2026-06-07 1810 DL5PF JO53 OH3JA KP22
QSO: 14091 DG 2026-06-07 1958 DL5PF JO53 YO3JW KN35
QSO: 14090 DG 2026-06-07 2000 DL5PF JO53 PR2DC GG58
QSO: 14091 DG 2026-06-07 2014 DL5PF JO53 WA2BOT FN32
QSO: 14091 DG 2026-06-07 2017 DL5PF JO53 BI6AN OM81
QSO: 14090 DG 2026-06-07 2033 DL5PF JO53 N1API FN31
QSO: 7091 DG 2026-06-07 2043 DL5PF JO53 YO6BHN KN25
QSO: 7091 DG 2026-06-07 2044 DL5PF JO53 IZ5ILK JN63
QSO: 7090 DG 2026-06-07 2047 DL5PF JO53 LA4PM JP54
QSO: 7091 DG 2026-06-07 2050 DL5PF JO53 YO4CVV KN45
QSO: 7091 DG 2026-06-07 2054 DL5PF JO53 MW7RHR IO73
QSO: 7090 DG 2026-06-07 2059 DL5PF JO53 ZA5G JN92
QSO: 7090 DG 2026-06-07 2106 DL5PF JO53 EA7AKE IM77
END-OF-LOG:
