START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: BG4OXQ
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-TIME: 8-HOURS
OPERATORS: BG4OXQ
CREATED-BY: N1MM LOGGER+ 1.0.11184.0
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: OM86MA
QSO: 14093 DG 2026-06-06 1800 BG4OXQ OM86 US3EW KN78
QSO: 14092 DG 2026-06-06 1816 BG4OXQ OM86 R1AV KP50
QSO: 14092 DG 2026-06-06 1819 BG4OXQ OM86 JF3KQA PM75
QSO: 14091 DG 2026-06-06 1822 BG4OXQ OM86 BH4XBU OM91
QSO: 14091 DG 2026-06-06 1826 BG4OXQ OM86 YF2BUW OI52
QSO: 14092 DG 2026-06-06 1829 BG4OXQ OM86 9W2FHG OJ05
QSO: 14091 DG 2026-06-06 1831 BG4OXQ OM86 RG0S OO22
QSO: 14091 DG 2026-06-06 1833 BG4OXQ OM86 YB6DE NJ84
QSO: 14092 DG 2026-06-06 1835 BG4OXQ OM86 SP4LO KO13
QSO: 14091 DG 2026-06-06 1836 BG4OXQ OM86 IT9VCE JM77
QSO: 14092 DG 2026-06-06 1838 BG4OXQ OM86 BI6AN OM81
QSO: 14092 DG 2026-06-06 1840 BG4OXQ OM86 RT6DI LN05
QSO: 14091 DG 2026-06-06 1852 BG4OXQ OM86 PD2PKM JO21
QSO: 14091 DG 2026-06-06 1857 BG4OXQ OM86 KJ6UD DM03
QSO: 14091 DG 2026-06-06 1908 BG4OXQ OM86 KE6MYA DM12
QSO: 14091 DG 2026-06-06 1921 BG4OXQ OM86 YF2BUW OI52
QSO: 14091 DG 2026-06-06 1926 BG4OXQ OM86 5B4AMM KM64
QSO: 14090 DG 2026-06-06 1930 BG4OXQ OM86 OH4NDU KP11
QSO: 14091 DG 2026-06-06 1933 BG4OXQ OM86 YB2FAJ OI42
QSO: 14091 DG 2026-06-06 1935 BG4OXQ OM86 R5BD KO75
QSO: 14091 DG 2026-06-06 1937 BG4OXQ OM86 OH5KNL KP30
QSO: 21091 DG 2026-06-06 1954 BG4OXQ OM86 BI6AN OM81
QSO: 14093 DG 2026-06-06 2240 BG4OXQ OM86 JA7WXL QN00
QSO: 14093 DG 2026-06-06 2241 BG4OXQ OM86 JM1XCW PM95
QSO: 14091 DG 2026-06-06 2243 BG4OXQ OM86 JA5NSR/P PM73
QSO: 14092 DG 2026-06-06 2246 BG4OXQ OM86 JH1KPT PM96
QSO: 14092 DG 2026-06-06 2247 BG4OXQ OM86 JA6GCE PM52
QSO: 21091 DG 2026-06-06 2251 BG4OXQ OM86 7N4XTA PM95
QSO: 21091 DG 2026-06-06 2253 BG4OXQ OM86 JA7WXL QN00
QSO: 21091 DG 2026-06-06 2255 BG4OXQ OM86 VK4FH QG64
QSO: 21091 DG 2026-06-06 2257 BG4OXQ OM86 YC2ULK OI52
QSO: 21092 DG 2026-06-06 2311 BG4OXQ OM86 VR2CC OL72
QSO: 21091 DG 2026-06-06 2340 BG4OXQ OM86 YB2OPT OI43
QSO: 21090 DG 2026-06-07 0016 BG4OXQ OM86 HS0ZOY OK14
QSO: 21090 DG 2026-06-07 0018 BG4OXQ OM86 JF1LMB PM95
QSO: 21092 DG 2026-06-07 0048 BG4OXQ OM86 BD4QA OM91
QSO: 21092 DG 2026-06-07 0050 BG4OXQ OM86 JH7QXJ QM08
QSO: 21091 DG 2026-06-07 0053 BG4OXQ OM86 BG5BAA PM00
QSO: 21092 DG 2026-06-07 0056 BG4OXQ OM86 YD1FRU OI33
QSO: 21092 DG 2026-06-07 0101 BG4OXQ OM86 JF1RYU PM96
QSO: 21091 DG 2026-06-07 0109 BG4OXQ OM86 DU9/W1JET PJ27
QSO: 21092 DG 2026-06-07 0130 BG4OXQ OM86 BD4QA OM91
QSO: 21092 DG 2026-06-07 0131 BG4OXQ OM86 JR5JEU PM63
QSO: 21091 DG 2026-06-07 0133 BG4OXQ OM86 BH3DHE OM89
QSO: 21091 DG 2026-06-07 0134 BG4OXQ OM86 JA1OHP PM95
QSO: 21092 DG 2026-06-07 0136 BG4OXQ OM86 JK1AXI PM95
QSO: 21090 DG 2026-06-07 0146 BG4OXQ OM86 JH5HDA PM63
QSO: 21092 DG 2026-06-07 0149 BG4OXQ OM86 JE1JAC PM95
QSO: 21092 DG 2026-06-07 0150 BG4OXQ OM86 JH7RTQ QM07
QSO: 21092 DG 2026-06-07 0152 BG4OXQ OM86 YB4KAR OI25
QSO: 21091 DG 2026-06-07 0157 BG4OXQ OM86 BH4XBU OM91
QSO: 21090 DG 2026-06-07 0201 BG4OXQ OM86 JM7GTK QN00
QSO: 21090 DG 2026-06-07 0202 BG4OXQ OM86 JA1KPF QM06
QSO: 21092 DG 2026-06-07 0203 BG4OXQ OM86 JA6GCE PM52
QSO: 21091 DG 2026-06-07 0204 BG4OXQ OM86 DS4OMS PM35
QSO: 21091 DG 2026-06-07 0206 BG4OXQ OM86 JR3RIY PM74
QSO: 21091 DG 2026-06-07 0209 BG4OXQ OM86 JI1MUT PM95
QSO: 21091 DG 2026-06-07 0210 BG4OXQ OM86 YB1HR OI33
QSO: 21091 DG 2026-06-07 0214 BG4OXQ OM86 YD2GYO OI43
QSO: 28091 DG 2026-06-07 0225 BG4OXQ OM86 JR1NKN PM95
QSO: 28091 DG 2026-06-07 0226 BG4OXQ OM86 JR5JEU PM63
QSO: 14091 DG 2026-06-07 0232 BG4OXQ OM86 JR3RIY PM74
QSO: 14091 DG 2026-06-07 0233 BG4OXQ OM86 7N4XTA PM95
QSO: 14091 DG 2026-06-07 0245 BG4OXQ OM86 YO6BHN KN25
QSO: 21091 DG 2026-06-07 0249 BG4OXQ OM86 BI4KYT OM86
QSO: 21091 DG 2026-06-07 0253 BG4OXQ OM86 JR1NKN PM95
QSO: 21091 DG 2026-06-07 0256 BG4OXQ OM86 JR1LWS PM95
QSO: 21092 DG 2026-06-07 0257 BG4OXQ OM86 HS5NMF OK04
END-OF-LOG:
