START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: JG3DHN
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
OPERATORS: JG3DHN
CREATED-BY: 
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: PM95VQ
QSO: 14091 DG 2026-06-07 0756 JG3DHN PM95 JE5HTN PM64
QSO: 14091 DG 2026-06-07 0757 JG3DHN PM95 JR5JEU PM63
QSO: 21092 DG 2026-06-07 0809 JG3DHN PM95 VR2CC OL72
QSO: 21092 DG 2026-06-07 0816 JG3DHN PM95 DU9/W1JET PJ27
QSO: 21090 DG 2026-06-07 0822 JG3DHN PM95 JA6GCE PM52
QSO: 7090 DG 2026-06-07 0835 JG3DHN PM95 JA7WXL QN00
QSO: 7090 DG 2026-06-07 0836 JG3DHN PM95 JL1QOC PM95
QSO: 14092 DG 2026-06-07 0849 JG3DHN PM95 JA6GCE PM52
QSO: 14092 DG 2026-06-07 0853 JG3DHN PM95 K6UFO CM97
QSO: 14092 DG 2026-06-07 0854 JG3DHN PM95 DU1/NF0O PK04
QSO: 14092 DG 2026-06-07 0859 JG3DHN PM95 N6YG CM98
QSO: 14092 DG 2026-06-07 0903 JG3DHN PM95 KA6BIM CN73
QSO: 14092 DG 2026-06-07 0907 JG3DHN PM95 DU9/W1JET PJ27
QSO: 14092 DG 2026-06-07 0953 JG3DHN PM95 YB6DE NJ84
QSO: 14092 DG 2026-06-07 0955 JG3DHN PM95 7L4IOU PM95
QSO: 14092 DG 2026-06-07 0956 JG3DHN PM95 HS5NMF OK04
QSO: 21091 DG 2026-06-07 1014 JG3DHN PM95 YB4ECU OI19
QSO: 21091 DG 2026-06-07 1015 JG3DHN PM95 JE1JAC PM95
QSO: 21091 DG 2026-06-07 1018 JG3DHN PM95 7L4IOU PM95
QSO: 7091 DG 2026-06-07 1020 JG3DHN PM95 JA6GCE PM52
QSO: 7091 DG 2026-06-07 1021 JG3DHN PM95 YE9BJM OI71
QSO: 7091 DG 2026-06-07 1027 JG3DHN PM95 JA1IAZ PM95
QSO: 7091 DG 2026-06-07 1029 JG3DHN PM95 JA1OHP PM95
QSO: 7091 DG 2026-06-07 1030 JG3DHN PM95 JF2SKV PM85
QSO: 7091 DG 2026-06-07 1034 JG3DHN PM95 N9BD CM99
QSO: 7091 DG 2026-06-07 1037 JG3DHN PM95 JF1LMB PM95
QSO: 7091 DG 2026-06-07 1038 JG3DHN PM95 JR5JEU PM63
QSO: 7092 DG 2026-06-07 1116 JG3DHN PM95 JK3HFN PM75
QSO: 7092 DG 2026-06-07 1126 JG3DHN PM95 JF1RYU PM96
QSO: 7092 DG 2026-06-07 1127 JG3DHN PM95 JA9LX PM86
QSO: 7092 DG 2026-06-07 1132 JG3DHN PM95 JR4VEV PM64
QSO: 7092 DG 2026-06-07 1144 JG3DHN PM95 JA2KPW PM84
QSO: 7092 DG 2026-06-07 1152 JG3DHN PM95 W7CT DN41
QSO: 14092 DG 2026-06-07 1159 JG3DHN PM95 YC3DOC OI61
QSO: 21076 DG 2026-06-07 1207 JG3DHN PM95 BX5ACJ PL04
QSO: 14092 DG 2026-06-07 1218 JG3DHN PM95 HS0ZOY OK14
QSO: 14092 DG 2026-06-07 1220 JG3DHN PM95 BY4JN OM86
QSO: 14092 DG 2026-06-07 1226 JG3DHN PM95 JA7WXL QN00
QSO: 7092 DG 2026-06-07 1229 JG3DHN PM95 JE5HTN PM64
QSO: 7092 DG 2026-06-07 1230 JG3DHN PM95 JI3VUB PM74
QSO: 7092 DG 2026-06-07 1232 JG3DHN PM95 JP7BRB QM08
QSO: 7092 DG 2026-06-07 1233 JG3DHN PM95 NA7TB DM52
END-OF-LOG:
