START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: XE2N
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CATEGORY-OVERLAY: ENCLOSED
OPERATORS: XE2DL
CLUB: DXXE & CRH
CREATED-BY: RUMLOGNG (6.4) BY DL2RUM
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: DL95UP
QSO: 14000 DG 2026-06-06 1817 XE2N DL95 KF7F DM37 0
QSO: 14000 DG 2026-06-06 1818 XE2N DL95 KN6VTC CM87 0
QSO: 14000 DG 2026-06-06 1819 XE2N DL95 K6GAB CM99 0
QSO: 14000 DG 2026-06-06 1823 XE2N DL95 KI6BTY DM04 0
QSO: 14000 DG 2026-06-06 1824 XE2N DL95 K1UHF EM80 0
QSO: 14000 DG 2026-06-06 1824 XE2N DL95 AE5FM EM13 0
QSO: 14000 DG 2026-06-06 1825 XE2N DL95 N4ALM EL96 0
QSO: 14000 DG 2026-06-06 1826 XE2N DL95 N9TF EM66 0
QSO: 14000 DG 2026-06-06 1829 XE2N DL95 K3MK EL98 0
QSO: 14000 DG 2026-06-06 1829 XE2N DL95 K6TUO CM98 0
QSO: 14000 DG 2026-06-06 1830 XE2N DL95 NA7TB DM52 0
QSO: 14000 DG 2026-06-06 1831 XE2N DL95 KD5J EM45 0
QSO: 14000 DG 2026-06-06 1832 XE2N DL95 W2DON CM97 0
QSO: 14000 DG 2026-06-06 1832 XE2N DL95 K5HDU DN40 0
QSO: 14000 DG 2026-06-06 1834 XE2N DL95 W4IDX DM24 0
QSO: 14000 DG 2026-06-06 1834 XE2N DL95 KQ4TCK EL88 0
QSO: 14000 DG 2026-06-06 1835 XE2N DL95 WB4MM EL99 0
QSO: 14000 DG 2026-06-06 1836 XE2N DL95 K7TKT DN13 0
QSO: 14000 DG 2026-06-06 1837 XE2N DL95 AE2V EM85 0
QSO: 14000 DG 2026-06-06 1838 XE2N DL95 W9RJC EN71 0
QSO: 14000 DG 2026-06-06 1840 XE2N DL95 K9WX EN60 0
QSO: 14000 DG 2026-06-06 1841 XE2N DL95 W4JUU EM74 0
QSO: 14000 DG 2026-06-06 1841 XE2N DL95 K4EAK EM73 0
QSO: 14000 DG 2026-06-06 1842 XE2N DL95 VE7BGP CM79 0
QSO: 14000 DG 2026-06-06 1843 XE2N DL95 N6HE DM03 0
QSO: 14000 DG 2026-06-06 1845 XE2N DL95 KH6JRB CM87 0
QSO: 14000 DG 2026-06-06 1848 XE2N DL95 AI7OZ CN87 0
QSO: 14000 DG 2026-06-06 1849 XE2N DL95 K5KVN EM26 0
QSO: 14000 DG 2026-06-06 1850 XE2N DL95 KY4KY EM78 0
QSO: 14000 DG 2026-06-06 1854 XE2N DL95 KZ5DX EM52 0
QSO: 14000 DG 2026-06-06 1854 XE2N DL95 WH6EDP DM34 0
QSO: 14000 DG 2026-06-06 1856 XE2N DL95 AE2V EM85 0
QSO: 14000 DG 2026-06-06 1858 XE2N DL95 KA6HVC CM88 0
QSO: 14000 DG 2026-06-06 1858 XE2N DL95 WA7DHQ DM42 0
