START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: DL4MAX
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
OPERATORS: 
CREATED-BY: RUMLOGNG (6.4) BY DL2RUM
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: JO62QN
QSO: 14091 DG 2026-06-07 1218 DL4MAX JO62 YO6BHN KN25 0
QSO: 14091 DG 2026-06-07 1221 DL4MAX JO62 UA6CE LN05 0
QSO: 14091 DG 2026-06-07 1237 DL4MAX JO62 SV2SIF KN10 0
QSO: 14091 DG 2026-06-07 1240 DL4MAX JO62 IZ5ILK JN63 0
QSO: 21091 DG 2026-06-07 1301 DL4MAX JO62 RZ3Z KO80 0
QSO: 21091 DG 2026-06-07 1305 DL4MAX JO62 YB1HR OI33 0
QSO: 21091 DG 2026-06-07 1308 DL4MAX JO62 N4SVC EM80 0
QSO: 21092 DG 2026-06-07 1313 DL4MAX JO62 5B4AMM KM64 0
QSO: 21092 DG 2026-06-07 1315 DL4MAX JO62 HS5NMF OK04 0
QSO: 21092 DG 2026-06-07 1318 DL4MAX JO62 WA1BXY EL88 0
QSO: 21092 DG 2026-06-07 1320 DL4MAX JO62 W4MLB EL98 0
QSO: 21092 DG 2026-06-07 1332 DL4MAX JO62 AC8Y FM18 0
QSO: 21091 DG 2026-06-07 1359 DL4MAX JO62 YD1FRU OI33 0
QSO: 21091 DG 2026-06-07 1404 DL4MAX JO62 BI4KYT OM86 0
QSO: 14092 DG 2026-06-07 1452 DL4MAX JO62 UA4SJO LO45 0
QSO: 14092 DG 2026-06-07 1456 DL4MAX JO62 R1AV KP50 0
QSO: 14092 DG 2026-06-07 1458 DL4MAX JO62 RU5X KO84 0
QSO: 14092 DG 2026-06-07 1459 DL4MAX JO62 R5BD KO75 0
QSO: 14092 DG 2026-06-07 1504 DL4MAX JO62 RT2H KO84 0
QSO: 14091 DG 2026-06-07 1531 DL4MAX JO62 JH7QXJ QM08 0
QSO: 14091 DG 2026-06-07 1550 DL4MAX JO62 RA3ICK KO76 0
QSO: 14091 DG 2026-06-07 1553 DL4MAX JO62 SV8LMQ KM18 0
QSO: 14091 DG 2026-06-07 1621 DL4MAX JO62 RA9AMO MO05 0
QSO: 14091 DG 2026-06-07 1626 DL4MAX JO62 RZ3Z KO80 0
QSO: 14091 DG 2026-06-07 1633 DL4MAX JO62 YO4BEW KN35 0
QSO: 14091 DG 2026-06-07 1636 DL4MAX JO62 EA7AKE IM77 0
QSO: 14091 DG 2026-06-07 1640 DL4MAX JO62 E74BMN JN94 0
QSO: 14091 DG 2026-06-07 1650 DL4MAX JO62 JA6GCE PM52 0
QSO: 14091 DG 2026-06-07 1653 DL4MAX JO62 YL2KF KO27 0
QSO: 14091 DG 2026-06-07 1655 DL4MAX JO62 HG3FUG JN96 0
QSO: 14091 DG 2026-06-07 1657 DL4MAX JO62 TK4TH JN41 0
QSO: 14091 DG 2026-06-07 1711 DL4MAX JO62 IT9VCE JM77 0
QSO: 14091 DG 2026-06-07 1715 DL4MAX JO62 CT7AUT IM67 0
QSO: 14091 DG 2026-06-07 1717 DL4MAX JO62 YO3GNF KN34 0
QSO: 14091 DG 2026-06-07 1722 DL4MAX JO62 YU6TM KN05 0
QSO: 14091 DG 2026-06-07 1723 DL4MAX JO62 OH5KNL KP30 0
QSO: 14091 DG 2026-06-07 1726 DL4MAX JO62 US3EW KN78 0
END-OF-LOG:
