START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
CALLSIGN: KB3GFK
LOCATION: MDC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: QRP
CATEGORY-BAND: ALL
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: PORTABLE
CATEGORY-TIME: 8-HOURS
OPERATORS: 
CREATED-BY: 
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: FM19KB
QSO: 21092 DG 2026-06-06 1825 KB3GFK FM19 KN0R EN32
QSO: 21092 DG 2026-06-06 1848 KB3GFK FM19 NA5M EM11
QSO: 21092 DG 2026-06-06 1856 KB3GFK FM19 WB5BHS EM35
QSO: 21092 DG 2026-06-06 1909 KB3GFK FM19 K3MM FM19
QSO: 21092 DG 2026-06-06 1915 KB3GFK FM19 AA4PA EM55
QSO: 21092 DG 2026-06-06 1919 KB3GFK FM19 NN5T EM12
QSO: 21092 DG 2026-06-06 1927 KB3GFK FM19 WD4OOO EM73
QSO: 21092 DG 2026-06-06 1931 KB3GFK FM19 K3MM FM19
QSO: 21092 DG 2026-06-06 1945 KB3GFK FM19 K5KVN EM26
QSO: 21092 DG 2026-06-06 1954 KB3GFK FM19 N1EK FM19
QSO: 21092 DG 2026-06-06 2009 KB3GFK FM19 K7UWR EM92
QSO: 21092 DG 2026-06-06 2021 KB3GFK FM19 KJ4CYL EM73
QSO: 21092 DG 2026-06-06 2041 KB3GFK FM19 AI5G EM48
QSO: 21092 DG 2026-06-06 2054 KB3GFK FM19 NW1L EL98
QSO: 21092 DG 2026-06-06 2103 KB3GFK FM19 K5OLV EM54
QSO: 21092 DG 2026-06-06 2106 KB3GFK FM19 N9QY EM49
QSO: 21092 DG 2026-06-06 2110 KB3GFK FM19 N2YCH FN31
QSO: 21092 DG 2026-06-06 2113 KB3GFK FM19 N5ER EM34
QSO: 21092 DG 2026-06-06 2133 KB3GFK FM19 KD2QQF FN24
QSO: 21092 DG 2026-06-06 2141 KB3GFK FM19 W2FCP FN24
QSO: 21092 DG 2026-06-07 1436 KB3GFK FM19 ON8BB JO21
QSO: 21092 DG 2026-06-07 1446 KB3GFK FM19 N3QE FM19
QSO: 21092 DG 2026-06-07 1451 KB3GFK FM19 NP4DX FK68
QSO: 21092 DG 2026-06-07 1503 KB3GFK FM19 K9OM EN65
QSO: 21092 DG 2026-06-07 1511 KB3GFK FM19 N9TF EM66
QSO: 21092 DG 2026-06-07 1522 KB3GFK FM19 N9KM EM69
QSO: 21092 DG 2026-06-07 1523 KB3GFK FM19 NP4TX FK68
QSO: 21092 DG 2026-06-07 1551 KB3GFK FM19 K0ERR EN35
QSO: 21092 DG 2026-06-07 1606 KB3GFK FM19 KB9S EN44
QSO: 21092 DG 2026-06-07 1614 KB3GFK FM19 WB0N EN34
QSO: 21092 DG 2026-06-07 1619 KB3GFK FM19 AC9S EN50
QSO: 21092 DG 2026-06-07 1623 KB3GFK FM19 F8FTY IN78
QSO: 21092 DG 2026-06-07 1632 KB3GFK FM19 NF0N EN12
QSO: 21092 DG 2026-06-07 1640 KB3GFK FM19 W9AV EN43
QSO: 21092 DG 2026-06-07 1641 KB3GFK FM19 ZV8H FI60
QSO: 21092 DG 2026-06-07 1646 KB3GFK FM19 N4SVC EM80
QSO: 21092 DG 2026-06-07 1712 KB3GFK FM19 N5IIT FM19
QSO: 21092 DG 2026-06-07 1732 KB3GFK FM19 W4DGA EM84
QSO: 21092 DG 2026-06-07 1750 KB3GFK FM19 KP4PR FK68
QSO: 21092 DG 2026-06-07 1753 KB3GFK FM19 NA7TB DM52
QSO: 21092 DG 2026-06-07 1810 KB3GFK FM19 N4TFN EM73
QSO: 21092 DG 2026-06-07 1819 KB3GFK FM19 W6SX DM07
QSO: 21092 DG 2026-06-07 1848 KB3GFK FM19 NW5X EM13
QSO: 21092 DG 2026-06-07 1911 KB3GFK FM19 PP5DZ GG33
QSO: 21092 DG 2026-06-07 1918 KB3GFK FM19 LU5VV FE48
END-OF-LOG:
