START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE-ADRIA VHF - Official results - VHFManager
CALLSIGN: HA2MJ
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2010-08-08 0702 HA2MJ         59  1 JN97DQ   S59R          59  2 JN76OM  
QSO: 144300 PH 2010-08-08 0703 HA2MJ         59  2 JN97DQ   S59P          59  1 JN86AO  
QSO: 144300 PH 2010-08-08 0710 HA2MJ         59  3 JN97DQ   OE/OL1P       59  10 JN88UQ 
QSO: 144300 PH 2010-08-08 0711 HA2MJ         59  4 JN97DQ   9A1N          59  9 JN85LI  
QSO: 144300 PH 2010-08-08 0713 HA2MJ         59  5 JN97DQ   HG6Z          59  94 JN97WV 
QSO: 144300 PH 2010-08-08 0715 HA2MJ         59  6 JN97DQ   S57O          59  25 JN86DT 
QSO: 144300 PH 2010-08-08 0722 HA2MJ         59  7 JN97DQ   IQ3AZ/P       59  17 JN65QQ 
QSO: 144300 PH 2010-08-08 0723 HA2MJ         59  8 JN97DQ   OM3BH         59  18 JN87WV 
QSO: 144300 PH 2010-08-08 0725 HA2MJ         59  9 JN97DQ   OM3CQF        59  15 JN88RT 
QSO: 144100 CW 2010-08-08 0729 HA2MJ         599 10 JN97DQ  HA2ML         599 16 JN97CO 
QSO: 144100 CW 2010-08-08 0733 HA2MJ         599 11 JN97DQ  S51ZO         599 11 JN86DR 
QSO: 144100 CW 2010-08-08 0736 HA2MJ         599 12 JN97DQ  S57C          599 12 JN76PB 
QSO: 144100 CW 2010-08-08 0737 HA2MJ         599 13 JN97DQ  9A6K          599 8 JN95IT  
QSO: 144100 CW 2010-08-08 0741 HA2MJ         599 14 JN97DQ  9A3SM         599 11 JN85AT 
QSO: 144100 CW 2010-08-08 0744 HA2MJ         599 15 JN97DQ  9A1W          599 12 JN75ST 
QSO: 144100 CW 2010-08-08 0747 HA2MJ         599 16 JN97DQ  OK2BDR        599 17 JN89VI 
QSO: 144300 PH 2010-08-08 0751 HA2MJ         59  17 JN97DQ  OE1ILW        59  39 JN77XX 
QSO: 144300 PH 2010-08-08 0752 HA2MJ         59  18 JN97DQ  HG7F          59  25 JN97KR 
